Speaker Name,イン点,アウト点,文字起こし,色選択
石川,00:12:07:00,00:12:11:00,雪残ってる すごい,Violet
ライラ,00:12:13:00,00:12:20:00,自然にできた形 私たちも結構渋谷フォントでこういう何気なくできた形とかを,Rose
石川,00:12:20:00,00:12:22:00,わかりますわかりますそうですよね,Violet
ライラ,00:12:21:00,00:12:28:00,デザインに取り入れてて 有機的な こういうの見ると私つい写真撮っちゃう,Rose
石川,00:12:28:00,00:12:31:00,そうですか趣味が合いますね,Violet
ライラ,00:12:31:00,00:12:35:00,こういう形がいいかもみたいな,Rose
石川,00:12:33:00,00:12:40:00,これなんかうっかりできてるというか あまりわざとらしくないというか,Violet
ライラ,00:12:40:00,00:12:43:00,そうなんですよね、わざとらしくないって結構大事です,Rose
石川,00:12:40:00,00:12:41:00,そうなんですよね,Violet
ライラ,00:12:43:00,00:12:46:00,そうですよね、ローズマリーに話されてるんですよ,Rose
石川,00:12:43:00,00:12:46:00,そうですよね ローズマリー話されてますね,Violet
ライラ,00:12:46:00,00:12:49:00,こっちからもちょっと覗けるんですよね,Rose
石川,00:12:46:00,00:12:49:00,こっちからもちょっと覗けるんです そうなんですか,Violet
ライラ,00:12:49:00,00:12:54:00,ここから時々興味持ってくださるお客さんいると,Rose
石川,00:12:50:00,00:12:51:00,ここから時々,Violet
ライラ,00:12:55:00,00:12:58:00,入ってくださいよって、こう言ってて,Rose
石川,00:12:57:00,00:12:58:00,呼ぶんですか,Violet
ライラ,00:12:58:00,00:12:59:00,昨日も,Rose
石川,00:12:58:00,00:12:59:00,マジですか,Violet
ライラ,00:13:00:00,00:13:06:00,ここからちょっと渋谷フォント見れるんですけど なんだろうこの場所みたいな,Rose
石川,00:13:04:00,00:13:05:00,本当だ,Violet
石川,00:13:09:00,00:13:11:00,本当だ ん,Violet
ライラ,00:13:13:00,00:13:27:00,ああいうのも多分私あの 入れ組んでるワイヤーとか 拡大して撮っちゃうかも いいパターンだなぁみたいな あそこのワイヤーとかの入れ組んでる感じを,Rose
ライラ,00:13:33:00,00:13:42:00,わかんないですけど、私はどうやって、今多分、市場5回ぐらいにトラクターっていうんですかね。,Rose
石川,00:13:42:00,00:13:43:00,はい,Violet
ライラ,00:13:43:00,00:13:47:00,ショベルカーがあるけど、あのショベルカーどうやってあげたんだろうって思って。,Rose
石川,00:13:48:00,00:13:49:00,多分でかいクレーンですね,Violet
石川,00:13:52:00,00:13:53:00,でかいクレーンであげたと思います,Violet
ライラ,00:14:00:00,00:14:03:00,いつまでも終わらない渋谷の開発ですね,Rose
石川,00:14:00:00,00:14:08:00,でも終わらないし あそこは屋上が あそこはあそこがあるんですか?,Violet
ライラ,00:14:07:00,00:14:12:00,あそことここのスクリーンが対話して連携してるっていう話で,Rose
ライラ,00:14:19:00,00:14:20:00,いいね,Rose
石川,00:14:26:00,00:14:27:00,面白い,Violet
ライラ,00:14:32:00,00:14:34:00,ここもローズマリーがね,Rose
石川,00:14:32:00,00:14:35:00,お子どものおつもりだね 話が入ってますね,Violet
ライラ,00:14:36:00,00:14:37:00,切りたいな,Rose
石川,00:14:37:00,00:14:38:00,ローズマリ話が入ってますね,Violet
石川,00:14:47:00,00:14:48:00,すみませんありがとうございます,Violet
ライラ,00:14:50:00,00:14:52:00,こっちが渋谷フォントラボですね,Rose
石川,00:14:53:00,00:14:54:00,本当だ,Violet
石川,00:14:59:00,00:15:00:00,こちらゼロキロって書いてある,Violet
ライラ,00:15:00:00,00:15:02:00,それ私のデザインですね,Rose
石川,00:15:02:00,00:15:03:00,素晴らしい,Violet
ライラ,00:15:03:00,00:15:06:00,ちょっとくすっと笑えるかなと思って,Rose
石川,00:15:03:00,00:15:04:00,いいですね,Violet
ライラ,00:15:06:00,00:15:08:00,誰も気づいてくれなかったですからさんが初めて,Rose
石川,00:15:07:00,00:15:11:00,そうなんですか おかしいじゃないですか 相当面白いじゃないですか,Violet
ライラ,00:15:15:00,00:15:21:00,こちら結構 全部見渡せますしちょっとこっちにあ,Rose
石川,00:15:18:00,00:15:21:00,本当だ いいオフィスだな,Violet
ライラ,00:15:23:00,00:15:29:00,あとであの施設の方々が多分実演販売で来るんでこっち側が,Rose
石川,00:15:29:00,00:15:32:00,へー,Violet
ライラ,00:15:47:00,00:16:20:00,渋谷フォントは渋谷土産プロジェクトとして 始まった取り組み 渋谷らしいお土産を作ろう 渋谷区が提案して いろいろ地域の学生たちとアイデアを考えていたときに 皆さんが障害福祉施設で書いている文字が特徴的だから それをデータにしていろんなものに展開するといいんじゃないかと,Rose
石川,00:16:17:00,00:16:18:00,なるほど。,Violet
ライラ,00:16:20:00,00:16:31:00,いうので始まったのがきっかけです そういう委託プロジェクトとして始まって 4年前に一般社団法人化して,Rose
石川,00:16:32:00,00:16:33:00,そうなんですか,Violet
ライラ,00:16:34:00,00:16:54:00,本当に何気ないアートになりきらない これは36.6っていう温度 検温をみんなの検温してた時に 36.6の人がいて 多分丸を描くのが好きな人なんで その後みんな36.6度になっちゃったから,Rose
石川,00:16:54:00,00:16:55:00,なるほど,Violet
ライラ,00:16:55:00,00:16:57:00,じゃあこれ一回パターンにしてあげよう,Rose
石川,00:16:59:00,00:17:00:00,いっそ36.6度で埋めようという,Violet
ライラ,00:17:01:00,00:17:04:00,平熱36.6度っていう名前のパターンで,Rose
石川,00:17:04:00,00:17:05:00,なるほど,Violet
ライラ,00:17:06:00,00:17:17:00,なのでアートじゃなくて そういう日々の行動を造形に落として パターンにしていくということをやったりしてますね 何気ない発見だったりを,Rose
ライラ,00:17:20:00,00:17:31:00,ポントだけじゃなくてパターンにも展開して ライセンス事業としてもやってますし 施設の皆さんがこれも全部文字で,Rose
石川,00:17:32:00,00:17:33:00,本当だ,Violet
ライラ,00:17:33:00,00:17:36:00,なんでさっきあの有名な波,Rose
石川,00:17:37:00,00:17:38:00,はい北斎のね,Violet
ライラ,00:17:38:00,00:18:02:00,北斎のモチーフやったり これは犬を飼いてくださいってメンバーさんに言ったんですけど 結局はい書きまして言って書いたのが これ何?って言ったら猫ですって言って これは彼が間違ってない 私の解釈は間違ってるんだと思って この猫は自分のことを犬だと思い込んでるっていうストーリーにしよう,Rose
石川,00:18:03:00,00:18:05:00,見る方のリテラシーの問題ですね,Violet
ライラ,00:18:05:00,00:18:11:00,そうです見る方の解釈によって変わるっていうことをやったりしてますね,Rose
石川,00:18:13:00,00:18:17:00,素晴らしいですね めっちゃいいですねこれ,Violet
ライラ,00:18:19:00,00:18:23:00,こちらが柔軟にならないとね 考え方を,Rose
石川,00:18:22:00,00:18:28:00,そうですね そうですよね そうですよね うーん,Violet
ライラ,00:18:30:00,00:18:42:00,無廃材で使った商品とかも 自主製品も これは小麦袋ですね ベーカリーとかやってる施設多いので それを再利用してワインバッグ作ったり,Rose
石川,00:18:42:00,00:18:45:00,はいはいはい はーい,Violet
ライラ,00:18:46:00,00:18:56:00,毎年新しいパターンを今 桑沢の授業にもなっているので 授業の一環でパターンとかを作って 学生がやります,Rose
ライラ,00:18:59:00,00:19:07:00,我々のパターンは 編集してもいいということにしているんですよ 色を変えてもいいし ごちゃ混ぜにしてもいい,Rose
石川,00:19:07:00,00:19:09:00,パターンを活かせばってことですか。,Violet
ライラ,00:19:10:00,00:19:34:00,そうすると 例えばクライアントさんがこのパターンいいけど うちのブランドと合わない 赤くじゃなくて青く欲しいってやっても それをまた作ったメンバーさんが見て あ、青いも面白いな 今度青で描いてみようかなって またインスピレーションを得たり そうやって循環させる,Rose
石川,00:19:36:00,00:19:37:00,なるほど それ面白いですね,Violet
ライラ,00:19:38:00,00:19:40:00,ちょっとなんかこう,Rose
石川,00:19:40:00,00:19:42:00,関係が生まれるのが面白いですね,Violet
ライラ,00:19:42:00,00:19:43:00,そうですね,Rose
石川,00:19:43:00,00:19:46:00,通常アートってもうちょっと作りっぱなしっていうか,Violet
ライラ,00:19:46:00,00:20:00:00,どうしても送り手と受け手ができちゃう関係で どうしてもこっちが観客になっちゃうと そこから関係性って難しくなるじゃないですか,Rose
石川,00:19:59:00,00:20:00:00,そうですよね,Violet
ライラ,00:20:03:00,00:20:17:00,これ結構子どもたちに行きました 下の方に動物とかのモチーフを並べてるんですけど それわざとしてて子供がこう 結構地元の保育園の子とか散歩に来たりして,Rose
石川,00:20:11:00,00:20:12:00,そういうこと,Violet
ライラ,00:20:19:00,00:20:21:00,逆に帰らないから先生が困る,Rose
石川,00:20:22:00,00:20:24:00,なるほど ここからですか ここからってことは,Violet
ライラ,00:20:25:00,00:20:26:00,もう帰らないと,Rose
石川,00:20:26:00,00:20:31:00,そうでしょうね これだっていろいろと発見しますよね 歩いているうちに,Violet
ライラ,00:20:36:00,00:20:46:00,本当にいろんな認知特性だったり身体特性のメンバーさん利用者さんが参加しているので 本当にモチーフも様々,Rose
石川,00:20:46:00,00:20:47:00,本当ですね,Violet
ライラ,00:20:50:00,00:20:53:00,いいですよね このカードに出てきますね,Rose
石川,00:20:52:00,00:20:53:00,時々出てきますね,Violet
ライラ,00:20:53:00,00:21:08:00,この方は週末古本屋でいつも図鑑を見漁ってて でまた施設に戻った時にバーってその週末見たもの全部書く図鑑で見たものを書くっていう,Rose
石川,00:21:08:00,00:21:09:00,そうなんだ,Violet
ライラ,00:21:09:00,00:21:16:00,多分これは中 中世の 方なのかな を持ち風にしてるのかな,Rose
石川,00:21:16:00,00:21:19:00,何その歴史上のキャラ,Violet
ライラ,00:21:19:00,00:21:29:00,これはこれは多分そうですねこれは私の推測です本人は言ってくれないのでそうかなって 思いながら,Rose
石川,00:21:19:00,00:21:35:00,これは多分そうですね へぇー これは推測です 本人は言ってくれないので なるほど 説明はないんですか特に本人からは 書いたっていうだけ,Violet
ライラ,00:21:33:00,00:21:35:00,もう描いたっていうだけ。,Rose
石川,00:21:35:00,00:21:37:00,そうなんですね,Violet
ライラ,00:21:37:00,00:21:40:00,人それぞれです。ちゃんと言ってくれる方もいるし。,Rose
石川,00:21:40:00,00:21:44:00,これでもそのモチーフのカラー展開がいいですねまた,Violet
ライラ,00:21:44:00,00:21:48:00,そうなんですよね。 この色彩に負けるんです。,Rose
ライラ,00:21:51:00,00:21:57:00,20数年デザインやってて、やられたっていつも思いながら。,Rose
石川,00:21:57:00,00:21:58:00,へえ,Violet
石川,00:22:01:00,00:22:09:00,へえ 座る はい はいいいですよ どっちへ,Violet
石川,00:22:13:00,00:22:15:00,そっちはい わかりました,Violet
ライラ,00:22:48:00,00:22:50:00,今じっくり考えてますよ。,Rose
石川,00:22:52:00,00:22:54:00,いやこの渋谷フォントが面白いですね,Violet
ライラ,00:22:55:00,00:22:56:00,ありがとうございます。,Rose
石川,00:23:00:00,00:23:01:00,ありがとうございます,Violet
ライラ,00:23:08:00,00:23:14:00,私たちのネット使います いいですよ 徳良さんに,Rose
ライラ,00:23:17:00,00:23:22:00,徳良さんに聞いていただいてごめんなさい 徳良さん,Rose
ライラ,00:23:25:00,00:23:27:00,今ねラジオの収録してるの,Rose
ライラ,00:23:30:00,00:23:43:00,静かにしなくていい むしろざわざわ入ってた方がいい 今施設のメンバーさんが実演販売に来てる コーヒーを焙煎してる施設で そうなんですね,Rose
石川,00:23:42:00,00:23:43:00,そうなんですね,Violet
ライラ,00:23:43:00,00:23:44:00,後でお渡しします,Rose
石川,00:23:44:00,00:23:45:00,ありがとうございます,Violet
石川,00:23:56:00,00:23:58:00,ありがとうございます なんとなくは,Violet
ライラ,00:23:58:00,00:23:59:00,分からないでしょうね,Rose
石川,00:24:00:00,00:24:14:00,全体像がわかんないというか そんなにあれなんですけど やっぱりこう目の前でこういうものを見ると 本当なんかすごいですね いいですね,Violet
ライラ,00:24:17:00,00:24:24:00,インクルーシブでもそうですけど 障害って ある意味世の中の失敗を,Rose
ライラ,00:24:27:00,00:24:41:00,また見直せるきっかけだなって いつも私は思っていて 4つ目あるじゃないですか 社会構造と社会的 障害の解釈と医療的 社会的に見ると,Rose
ライラ,00:24:44:00,00:25:37:00,また違った視点で 例えば車椅子で移動するときも さっき言ってたあの 斜めになってた道がとか こうなってるんだなとか いろいろ 違った観点から考えられる 我々の障害は変身できるって掲げてるんですけど それって2つの意味があって また違った観点で世の中を見直せる 世の中を変革させることができる フォースであるという意味もあるし その人と関わり合うことで 障害がある人自身がまた自分の障害を見直せる ラブルミーミングでやってるんですね,Rose
石川,00:25:37:00,00:25:41:00,その障害を見直せるというのはどういうことが起きるんですか,Violet
ライラ,00:25:42:00,00:26:54:00,例えばなんか障害がある人 障害って本当に多様で その なんだろう 自分の障害と向き合う 向き合うというか なんかどうしよう申し訳なく 自分の障害を持っちゃう人もいれば 世の中変えろよってもっとこう 積極的に行く人もいるし様々な人がいる からその渋谷フォントでも本当いろんな 障害を持っている方もいるし家族ご家族だったり本人が自分の障害をどう解釈してるか 本当 すごいポジティブに思っている人もいればネガティブに思っている人もいるのでそういう意味で いや あなたには光るものはあるんだよということを作ることを通じて 経験させていって それを体感に変えて実感に変えてということをしていくと 自身の障害っておもにじゃないんだなと いうことを感じて 前進していけるかなっていう やってますね,Rose
石川,00:26:51:00,00:27:00:00,全身していけるかなとなってますね 何かきっかけはあるんですか?,Violet
ライラ,00:27:02:00,00:28:36:00,私自身がもう脳性麻痺持ってるんですね すごい両親が積極的だったんですよ あなたのせいではないと これはあなたに起こった事実だけど 障害者であることはあなたのせいじゃない ということをすごい子供の頃から言われて 積極的にいろんな方と場所に連れて行ったりとか うちの親もパーティーとか好きだったので いろんな人と交流させてもらったりしたことも時代だったんですけど 学生の時に行ったインクルーシブデザインのワークショップで ローの方がいたんですね すごく私車椅子を自転車のように使うので 車椅子から降りて走ったりとかまた車椅子に乗って移動したり すごい私を不思議がって見てて いろいろ私のことを聞いてくれて あなたはどうやってデザイナーになったの?美大に行ったんだよって 私も美術好きなんだよねって じゃああなたも美大に行ったの?って言った いや私は行ってない 私は行く資格はないと思ってたって彼女が言った 彼女は言ってみれば私より身体的に遥かに動けて やれることもいっぱいあるはずなのに 何が彼女をそう思わせるんだろうって すごい衝撃を受けたというかその言葉に,Rose
石川,00:28:36:00,00:28:38:00,あーなるほど,Violet
ライラ,00:28:39:00,00:29:12:00,なので共同で作るということを通して やっぱりその人自身のセルフコンフィレンスを 養っていくデザインプロセスも必要だなと思って こういう仕事に就き始めた なのでインクルーシブデザインは 結構ユニバーサルデザインと比べられがちなんですけど どっちかというとインクルーシブデザインは プレイヤーがどうやってみんなデザインプロセスの中で動くかを 結構重要視している,Rose
石川,00:29:12:00,00:29:13:00,なるほど,Violet
ライラ,00:29:14:00,00:29:23:00,なのでプロダクトにももちろん使えれますけど こういう取り組み的なものにはすごい適している,Rose
ライラ,00:29:26:00,00:29:53:00,ランドスケープで言えば いろんな どんな人に使ってもらいたいだろうとか 考えた時にいろいろシミュレーションして 作っていく中でいろんな方を呼んで どういうことをしてみたいかみたいな話で それをインスピレーションに ランドスケープ作るとか それはインクルーシブではできる ユニバーサルは建設的なものにはすごく優れていて 例えばさっきの塩梅,Rose
ライラ,00:29:57:00,00:30:07:00,基準はすごい作るのは重いんですけど その中でどう人が動くかっていうシミュレーションは やっぱりインクルーシブを取り入れるとより そうですね,Rose
石川,00:30:06:00,00:30:15:00,そうですね なるほど面白いですね 今のデザイアパスとか,Violet
ライラ,00:30:16:00,00:30:17:00,I beg your pardon?,Rose
石川,00:30:21:00,00:30:22:00,Desire path,Violet
ライラ,00:30:22:00,00:30:24:00,Desire path Desire line,Rose
石川,00:30:23:00,00:30:45:00,Desire line 日本語だと けもの道って呼ばれることがあるんですけど けもの道 芝生とかで 人が何度もそこを歩くことによって 芝が跡ができて それで踏み跡が 道になっていくみたいなことがあって,Violet
石川,00:30:52:00,00:31:10:00,それで我々が計画したり設計したりするときは 従来やっぱりユニバーサルデザインというか なるべく段差をなくしたり行きやすくしたり 舗装を歩きやすくしたりすることが,Violet
石川,00:31:13:00,00:31:18:00,必要だというふうにされてきているわけなんですけど 芝生にそういう踏み跡ができていくということを,Violet
石川,00:31:21:00,00:31:39:00,それでアメリカの大学のキャンパスなんかで よくやるんですけど 芝生にとりあえずしといて中庭を 1年ぐらいそれで運用して そうすると 大学生は遠慮しないので,Violet
ライラ,00:31:40:00,00:31:41:00,そうね,Rose
石川,00:31:41:00,00:31:42:00,行きやすいところを行く,Violet
ライラ,00:31:42:00,00:31:44:00,あといつも授業に遅れてるからね,Rose
石川,00:31:43:00,00:31:50:00,そうするとみんなが歩くところができていくんですよね,Violet
ライラ,00:31:44:00,00:31:46:00,だいたい斜めよぎるよね,Rose
石川,00:31:51:00,00:32:04:00,そこを1年くらい後で歩道にするっていう アダプティブランドスケープっていうやり方があって それは割とインクルーシブに近いやり方かなと思う,Violet
ライラ,00:32:04:00,00:32:18:00,ありますあります ボタンでも明らかに塗装が剥がれている部分はどこか 人ってこの高さでよく押すんだなとか インクルーシブでは結構そこを見ますね そうですよね。,Rose
石川,00:32:17:00,00:32:37:00,そうですよね 今私たちがちょっと関心があるのが そうやってアメリカの大学とかよくあるんですよ そういう縦横無尽にパスが走っていて 後からこれは合わせていったみたいな そうするとお互いに楽になるんだけど,Violet
