Speaker Name,イン点,アウト点,文字起こし,色選択
石川2,00:05:04:13,00:05:07:06,ものじゃ。,Rose
ライラ2,00:05:07:08,00:05:08:00,が。,Rose
石川2,00:05:08:02,00:05:21:10,何かそれにこうなんかこうポジティブっていうか、ちょっと笑っちゃうみたいな、そういうある種のユーモアみたいなものが感じられないのがあるし。,Rose
ライラ2,00:05:21:12,00:05:31:22,自分の中で譲らないルールを絶対作っておくことは。,Rose
石川2,00:05:31:24,00:05:34:02,それはいいことですね。,Rose
ライラ2,00:05:34:02,00:05:46:24,それは障害、特にそうかわいく見られたがることが多いから。そうじゃない部分をも引き出したい。,Rose
石川2,00:05:47:01,00:05:51:13,なるほど。で、なるほどなるほど。,Rose
話者 4,00:05:51:15,00:05:52:02,を。,Rose
ライラ2,00:05:52:04,00:05:53:09,こと。,Rose
石川2,00:05:53:11,00:05:55:12,そう、とっても大事ですね。,Rose
ライラ2,00:05:55:16,00:06:00:01,そういう部分は。,Rose
石川2,00:06:00:03,00:06:01:00,なるほど。,Rose
ライラ2,00:06:01:02,00:06:08:10,そこが。その。,Rose
石川2,00:06:08:12,00:06:20:21,軸に逆に今のインクルーシブデザインで一番みんなをこうじゃないですか、キュートにっていうか、何か言葉とかね。,Rose
ライラ2,00:06:20:23,00:06:22:20,で、全部いいな。,Rose
石川2,00:06:22:22,00:06:33:06,はいはい、では中にすっとですね、実は力関係を生むっていうか、何か。,Rose
ライラ2,00:06:33:08,00:06:47:05,エモーショナル、エモーショナルとビジネスでああいうバランスをしっかり。,Rose
ライラ2,00:06:47:07,00:06:53:22,これは何の意味を持つ？方も。,Rose
石川2,00:06:53:24,00:06:54:11,そうですね。,Rose
ライラ2,00:06:54:11,00:07:03:24,と。ビジネスでこれを生むことによって、どんな経済的。,Rose
ライラ2,00:07:04:01,00:07:13:03,バランス取ってやるっていうのはすごく大事で、みんながどうしても感情的に。,Rose
ライラ2,00:07:13:05,00:07:19:16,その時。,Rose
ライラ2,00:07:19:18,00:07:20:17,ロジック。,Rose
石川2,00:07:20:19,00:07:22:02,なるほど。,Rose
ライラ2,00:07:22:04,00:07:29:11,一緒に考えて結構愛。,Rose
石川2,00:07:29:13,00:07:30:17,そうですか。,Rose
ライラ2,00:07:30:19,00:07:33:01,自分はしっかりなさいな。,Rose
話者 4,00:07:33:01,00:07:35:20,な。,Rose
ライラ2,00:07:35:22,00:07:38:16,レッスン。,Rose
ライラ2,00:07:38:18,00:07:41:01,するようにしてますね。,Rose
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_2
石川2,00:07:41:03,00:07:43:16,何か。,Mango
石川2,00:07:43:18,00:07:52:03,こう。それをキュートであるとしてメールが優位になってしまうっていう。,Mango
ライラ2,00:07:52:05,00:07:53:18,そういうよう。,Mango
石川2,00:07:53:20,00:08:00:09,なパワー。何て言うのかな、権力構造ってすごい。,Mango
ライラ2,00:08:00:11,00:08:30:00,ですよね。その辺にみんなが素晴らしい、そう、こんなをやりましたと。障害があるっていう解釈。うん、それを見た。こういうものに関われてなかったやつ。障害がある人はできないなてとかが。,Mango
石川2,00:08:30:05,00:08:31:06,あっ。,Mango
ライラ2,00:08:31:08,00:08:45:12,たりする。そうですね。その何だろう、こう、文脈社会的なビジネスをしっかり考えられる。,Mango
ライラ2,00:08:45:14,00:08:50:14,思います。やっててとてもいい。,Mango
石川2,00:08:50:16,00:08:57:20,とてもいいような。これは。,Mango
ライラ2,00:08:57:22,00:08:58:17,私が思っ。,Mango
石川2,00:08:58:17,00:09:03:24,たデザイン教育には俺の。,Mango
ライラ2,00:09:04:01,00:09:06:19,やりましょう。,Mango
ライラ2,00:09:06:21,00:09:07:06,ですね。,Mango
石川2,00:09:07:09,00:09:09:09,面白いですね。,Mango
ライラ2,00:09:09:11,00:09:19:09,スタイルが面白い。私の母がです。でもつい数。,Mango
ライラ2,00:09:19:11,00:09:25:08,100メートル進むなんか。,Mango
石川2,00:09:25:10,00:09:28:09,なる。,Mango
ライラ2,00:09:28:11,00:09:31:24,ここ面白いね。,Mango
石川2,00:09:32:01,00:09:43:09,はいはい。いいですね。うん。,Mango
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_3
石川2,00:16:07:14,00:16:12:21,ここまで。ここまで上がると渋谷川が見えますね。,Yellow
ライラ2,00:16:12:23,00:16:14:05,ほんまは。,Yellow
石川2,00:16:14:07,00:16:20:04,こう、あそこが一番低い。そこが。,Yellow
ライラ2,00:16:20:06,00:16:23:13,どこですか。,Yellow
石川2,00:16:23:15,00:16:45:13,ちょっとこの道が、その道が、これが低くなってるのか。渋谷がないですね。そこから。青山伸びて、青山通りが高いんで。,Yellow
ライラ2,00:16:45:15,00:16:51:16,私の東京の地名は面白い。,Yellow
ライラ2,00:16:51:18,00:16:53:04,御茶ノ水って。,Yellow
石川2,00:16:53:06,00:16:54:04,はいはいはい。,Yellow
ライラ2,00:16:54:06,00:16:57:07,美しい。,Yellow
ライラ2,00:16:57:09,00:17:03:01,英訳するとすごい面白い。なるほどねって。,Yellow
石川2,00:17:03:03,00:17:07:19,桜上そうですね。,Yellow
ライラ2,00:17:07:21,00:17:16:21,なかなか外にはない。,Yellow
ライラ2,00:17:16:23,00:17:21:15,そうやって東京も。,Yellow
石川2,00:17:21:17,00:17:28:20,そうなんですがはは。,Yellow
石川2,00:17:28:22,00:17:31:23,共通そうなんだ。,Yellow
ライラ2,00:17:32:00,00:17:35:21,歩いて。ここは。,Yellow
ライラ2,00:17:35:23,00:17:43:21,1年の時に。,Yellow
ライラ2,00:17:43:23,00:17:46:17,も来た。,Yellow
話者 4,00:17:46:19,00:17:47:15,えー。,Yellow
ライラ2,00:17:47:17,00:18:03:00,日本があまりにも分からなすぎ。写真に切り替えて写真を撮って。どんな分析して何だったんだろうって解釈する。日本にしようとし。,Yellow
石川2,00:18:03:02,00:18:03:21,そうなんですか。,Yellow
ライラ2,00:18:03:22,00:18:04:19,それ面白い。,Yellow
石川2,00:18:04:20,00:18:05:16,面白いですね。,Yellow
ライラ2,00:18:05:17,00:18:08:04,何にも読めないから。2050年前。,Yellow
石川2,00:18:08:06,00:18:12:07,そうか、なるほどなるほどなるほど。,Yellow
ライラ2,00:18:12:09,00:18:14:15,分析して何を。,Yellow
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_4
石川2,00:18:14:17,00:18:20:14,見て面白いですね。面白いな。,Lavender
ライラ2,00:18:20:16,00:18:28:00,上から人が見れるから好きなんですね。未来。,Lavender
石川2,00:18:28:01,00:18:35:17,向こう見られてる。,Lavender
ライラ2,00:18:35:19,00:18:45:12,東京に帰ってくるとみんなバーチャルみたいな感じがすごい。みんなから感じてくるというか。,Lavender
石川2,00:18:45:14,00:18:46:04,分かります？,Lavender
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_5
石川2,00:19:34:11,00:19:36:22,ここが渋谷ですね、渋谷。,Caribbean
ライラ2,00:19:36:24,00:19:40:14,です。,Caribbean
石川2,00:19:40:16,00:19:50:18,ちょうどここ明治神宮でそういうこと渋谷が入って合流してる。ここが渋谷。こんなとこです。,Caribbean
ライラ2,00:19:50:18,00:19:59:02,ね。面白い。,Caribbean
石川2,00:19:59:04,00:20:25:12,街です。,Caribbean
石川2,00:20:25:14,00:20:32:13,いいですね。,Caribbean
ライラ2,00:20:32:15,00:20:38:05,かっこいい景色。,Caribbean
石川2,00:20:38:07,00:20:43:23,これはこの3つ。,Caribbean
ライラ2,00:20:44:00,00:20:45:22,候補本当。,Caribbean
石川2,00:20:46:00,00:20:46:15,だ。,Caribbean
ライラ2,00:20:46:17,00:20:48:09,本当に。,Caribbean
石川2,00:20:48:11,00:20:51:11,ただ。,Caribbean
ライラ2,00:20:51:13,00:20:53:08,ルールは？,Caribbean
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_6
ライラ2,00:23:59:14,00:24:03:16,植物に興味があるから、そっちの道に行くんです。,Tan
石川2,00:24:03:18,00:24:07:07,そういうやつですね。,Tan
石川2,00:24:07:09,00:24:11:10,何か公園作りとか言う。,Tan
ライラ2,00:24:11:12,00:24:13:12,ね、結構いろんな人が。,Tan
石川2,00:24:13:14,00:24:23:01,そうですね、生き物が好きだと思いますね、先生は。私は。,Tan
石川2,00:24:23:03,00:24:28:10,庭が好きで作る、作りたいと思って。,Tan
ライラ2,00:24:28:12,00:24:34:21,その庭って何ですかね。,Tan
石川2,00:24:34:23,00:24:51:00,昔は結構辛いとか作り込んだ芸術的な庭があったんですけど、普通の人の家の庭がいいね始める。,Tan
