Speaker Name,イン点,アウト点,文字起こし,色選択
ライラ,00:19:27:00,00:19:30:00,この地図を見てもらってメンバーさんに書いてほしいな,Rose
石川,00:19:30:00,00:19:31:00,なるほど,Violet
ライラ,00:19:32:00,00:19:34:00,結構そういうモチーフとかも地図とか,Rose
石川,00:19:34:00,00:19:35:00,ここが渋谷ですね,Violet
ライラ,00:19:36:00,00:19:38:00,谷ですね 本当真ん中,Rose
石川,00:19:37:00,00:19:42:00,真ん中 そうそう この原宿がちょうど ここが明治神宮で,Violet
ライラ,00:19:42:00,00:19:44:00,高いですね,Rose
石川,00:19:42:00,00:19:59:00,うんうん、高いです それでこの渋谷川がこういって 宇田川と合流しているここが渋谷の八甲前交差点のところですね 面白い、こうやって見ると 外で あ、そうだね そうですね スーパー地形です,Violet
ライラ,00:20:25:00,00:20:26:00,はい,Rose
石川,00:20:25:00,00:20:26:00,いいですね,Violet
ライラ,00:20:32:00,00:20:39:00,かっこいいこれ好き めっちゃ原宿っぽいじゃん これもスタンプ,Rose
石川,00:20:37:00,00:20:39:00,これもスタンプ,Violet
ライラ,00:20:39:00,00:20:47:00,うん全部スタンプです これもよく見たら影が交互に行ってるんですよ そういう遊び心,Rose
石川,00:20:46:00,00:20:47:00,ほんとだ,Violet
ライラ,00:20:51:00,00:20:55:00,ルールは無視するためにあるって 私は思ってるんで,Rose
ライラ,00:21:00:00,00:21:04:00,これはオフレコですけど 私もお土産あんま好きじゃないんですよ,Rose
石川,00:21:04:00,00:21:05:00,そうなんですか,Violet
ライラ,00:21:05:00,00:21:13:00,お土産プロジェクトって言われた時に お土産じゃないものをどうやって お土産で作れるんだろうっていう なるほどね,Rose
石川,00:21:12:00,00:21:14:00,なるほど面白いですね,Violet
ライラ,00:21:30:00,00:21:33:00,ちょっとくらいの階段なら大丈夫です,Rose
ライラ,00:21:58:00,00:22:08:00,多分ここで写真を撮るって こうやって自分を背に撮るって 意図はなかったでしょうね 皆さん作るときに,Rose
ライラ,00:22:17:00,00:22:22:00,ちょっと木の枝とかここに置いておきたいですね 子供がどうそれで遊ぶか私は,Rose
石川,00:22:22:00,00:22:24:00,それはやりたいですね,Violet
ライラ,00:22:24:00,00:22:28:00,見てみたいとか積み木みたいな石の積み木みたいな,Rose
石川,00:22:26:00,00:22:27:00,それはやりたいね,Violet
ライラ,00:22:32:00,00:22:46:00,祝日と週末開けてるときは結構親子さんが 来たりしますね。昨日もたまごっちのイベントが下であって、皆さんこう上がってきて,Rose
石川,00:22:42:00,00:22:43:00,たまごっちのイベントがあったんですか,Violet
ライラ,00:22:47:00,00:22:51:00,「ママ、あそこ何?」みたいな感じで渋谷フォントに入ってきてもらったり,Rose
ライラ,00:23:00:00,00:23:01:00,どこ?どこで?,Rose
石川,00:23:06:00,00:23:19:00,すごい電源がちゃんとある 電源があるのすごい 50にお使いくださいって書いてある 仕事できるじゃん,Violet
ライラ,00:23:18:00,00:23:21:00,仕事でいい ここに手ぶらあるし うん,Rose
ライラ,00:23:38:00,00:23:43:00,よくできてる あとこのなんか意外性がいいですよねヤシの木の,Rose
石川,00:23:47:00,00:23:54:00,うん オリーブ、オリーブ。これはオーストラリアの。,Violet
ライラ,00:23:57:00,00:24:02:00,そもそもランドスケープって植物に興味あるから、そっちの道に行くんですか?,Rose
石川,00:24:03:00,00:24:11:00,そういうやつもいますね。あとは公園作りたいとかいうやつもいますね。,Violet
ライラ,00:24:11:00,00:24:14:00,じゃあ結構いろんな人がいろんな興味の…,Rose
石川,00:24:11:00,00:24:26:00,結構いろんな人が、いろんな人も。 そうですね。生き物が好きなやつもいますね。 先生は? 私は庭が好きで庭を作りたいなと思って,Violet
ライラ,00:24:28:00,00:24:29:00,理想の庭って何ですか?,Rose
石川,00:24:34:00,00:24:47:00,昔は結構ああいうかつらりきゅうとか 作り込んだ芸術的な庭がいいと思ってたんですけど だんだん普通の人の家の庭がいいなと思い始めてます,Violet
ライラ,00:24:50:00,00:24:53:00,ぜひうちの冷えないらの庭に来ていただいて,Rose
石川,00:24:53:00,00:25:02:00,言いたいな イギリスにナショナルガーデンススキームっていう ご存知ですか,Violet
