"Speaker Name","Start Time","End Time","Text"
"東島","00:11:38:06","00:11:58:08","そうですね。例えば下半身の方の形成っていうと、尻尾の周りだと生殖器とか運動様式に非常に関わるようなところも、同じような遺伝子の仕組みで作っているところがあると思うので。例えばなんかこう、生殖器なり繁殖なり運動なりに必要な形質を獲得するために、何かのスイッチをオンにしなきゃいけない。"
"東島","00:11:58:08","00:12:06:02","そうすると尻尾を作ることができないみたいな、そういうこっちが立ったらあっちが立たないみたいな、そういう関係があってもいいんじゃないかなと。"
"千葉","00:12:06:03","00:12:26:21","思っている。豆腐ですね。なるほど。わかりました。そうか。いや、逆にお聞きしたいんですけど。尻尾。哺乳類の尻尾って何の役に立つ。動物によってそれは違うと思いますが。逆にですね、逆にですね、尻尾って何の役にたつんですか。"
"東島","00:12:27:02","00:12:39:23","一番あるのは運動でバランスをとるのが一番大事です。その祖先も木の上にいたので、バランスをとるためにはあった方が良かったはずなんですが、基本的にはあった方が良かったのに、なくなってるのが不思議なんですけど。"
"東島","00:12:39:23","00:12:59:17","それ以外だと、社会的なシグナルとして使えば、群れの中の順位とか交尾OKとか、あとは仲間同士の信頼関係の確認だったり、威嚇だったりとか、あとは他だと脂肪の貯蓄とかもあります。"
"千葉","00:12:59:19","00:13:22:04","そこでちょっと気になったんですけど、今ちょっと気になったんですけど。当時さんの定義するしっぽ。例えばですね。あそこに櫓が立っていて。そこの屋根の上にシャチホコ。シャチホコ。日々の日々が揺らいで。日々から。あれって何か頭が。さっき。さっき見たんですけど。"
"千葉","00:13:22:04","00:13:35:06","さっきちょっと近くまで行ってみたんですけど。でもそこまで細かく見えなかったんですけど。頭が胴体の上の方が虎で、下側が魚なんです。"
"東島","00:13:35:07","00:13:36:11","よね。"
"千葉","00:13:36:13","00:13:56:17","それで跳ね上がってるじゃないですか。で、虎で頭が虎で魚だから脊椎動物でしょ。動物で。じゃあこのこの今尻尾って言ったけど。この社長このこの子のこの上がってるところ、あれは尻尾なんです。"
"東島","00:13:56:17","00:14:09:17","かと思いますけど。それはこのシャチホコのどこに排出口があるのかという問題があれば、拷問より後ろが尻尾なので。そこまでちゃんと描写してくれたらいいんですけど。"
"千葉","00:14:09:19","00:14:24:13","ああなるほど。じゃあ要は下半身は魚だから人魚だとか、それから人魚が違うかな。いずれにしても魚の尾びれは尻尾なんですか。"
"東島","00:14:24:14","00:14:35:13","そうですね。ピラピラのところはアタッチメントなんですけど、あの魚の焼き魚を食べてたら、肛門から後ろにちょっとだけ味があるじゃないですか。あれは尻尾です。"
"千葉","00:14:35:15","00:14:56:00","ここからこの部分がヒレがあって肛門があって、その間のところのちょっと細くなってるような。魚によってそれは違うでしょうけど、そこが尻尾なんですね。じゃあ鳥はどうなんですか。例えば最近ですね、ヤマドリ。ヤマドリって好きなんですよ。結構綺麗で。"
"千葉","00:14:56:02","00:15:03:05","あれ大好きなんですけど、特に繁殖期になると、あれオスがこう。。"
"千葉","00:15:03:07","00:15:26:01","のヤマドリの左のあれはとても綺麗なんですよね。あれの尻尾は。今の話だと尻尾の長いところってほとんど尾羽なんですよね。尾羽ってヒレとヒレとは違うけど。でも骨は入ってないですよね。結果も入ってないし、筋肉もないですよね。"
"千葉","00:15:26:02","00:15:41:22","そうするとあれは尻尾ではないということになりますよね。そうすると、その欲は実際には隠れちゃってるけど、その短いその尾羽のつけてる伸びている部分、あそこが鳥の尻尾という理解でいいですか。"
"東島","00:15:41:24","00:15:47:14","全部。ヤマドリも孔雀も左を無視したのが。"
"千葉","00:15:47:16","00:16:06:03","ほとんど見えない羽で見えなくなってるけど、でもあれは一応尻尾はある。だけどこのみんなが尻尾って言ってる部分は尻尾じゃない。もう一つですね。なんだろう。マニアックな質問していいですか。思いっきり。次はすごいマニアックなんですよ。"
"東島","00:16:06:05","00:16:09:05","ここもだいぶマニアックに。"
"千葉","00:16:09:07","00:16:23:21","帰るって尻尾ないじゃないですか。オタマジャクシのこのここのこれは何なんて。あれは尻尾ですか。スポッ。なんですかあれ。あれでも脊索でしょ。骨じゃないでしょ。でも尻尾でいいんですか。"
"東島","00:16:23:23","00:16:33:07","あれ。要請なのでギリギリなところではあるんですけど。一応。まあ一応機能的な進歩かなと思ってい。"
"千葉","00:16:33:09","00:16:34:00","ました。"
"東島","00:16:34:06","00:16:35:21","米は入ってないんですけど一応。"
"千葉","00:16:35:21","00:16:40:16","でも脊椎動物に限るんですか。トンボだとかサソリの尻尾は入らないんですね。"
"東島","00:16:40:17","00:16:55:11","そうなんです。ボディプランが違いすぎて脊椎にはちょっと適応できない。なるほど。衝動性が。"
"東島","00:16:55:13","00:17:01:04","どうなんですか。って。言われるんですけど。ちょっと違うんですけど。先に産卵感とかあるし。"
"千葉","00:17:01:06","00:17:27:23","進化進化の言い方ですると。あれは騒動ではないけどない。だけど似てますよね。羽多分昆虫だと尻尾腹部の端と呼ぶべきかもしれませんけど、あれと例えばネズミの尻尾。それが要するに彼ら脊椎動物、ネズミたち、人、それとトンボだとかショウジョウバエだとか、そのグループが分かれる。"
"千葉","00:17:28:02","00:17:53:20","分かれたのはすごく古い時代で、その古い時代に分かれた後で、それぞれ独立にその尻尾、哺乳類だとか脊髄、動物の尻尾それから昆虫の負担分、それが独立にできてきたものなので、ちょっと似たところはあるけど、構造は実際全然違いますけど、なんとなくにたところがあるのは、それは独立に出来上がったもので、いわゆる総じて掃除でもないか。"
"千葉","00:17:53:20","00:18:03:03","でもいずれにしても独立にできたものという理解ですね。そうするとですね、トンボの失敗なんて呼んだらいいんですか。"
"東島","00:18:03:05","00:18:11:06","ね、あれは。あれは無責任に動物の体の端っこですかね。"
"千葉","00:18:11:08","00:18:13:00","偽尻尾。"
"東島","00:18:13:01","00:18:17:01","偽尻尾。そういう方もする時もあるんですよね。なんかシュートテールみたいな。"
"千葉","00:18:17:07","00:18:22:11","でもどんどんにしてみれば俺の尻尾は偽物かよとか言ってくる苦情が。"
"東島","00:18:22:12","00:18:31:18","宇城そうですね。全くそのっていう定義を考え直さないといけないなと。"
"千葉","00:18:31:20","00:18:39:15","確かに。ただ考え方によって、例えばこういう考え方はどうですかね。確かに。"
"千葉","00:18:39:17","00:19:06:20","ネズミの尻尾とトンボの尻尾、サソリの尻尾は別物だけど。でもそれを作る作るのに使っている設計図と言っていいのかな違うかな。アルゴリズムと言っていいのかな。要するに遺伝子のレベルの本の中で書かれてましたけれども、ウィンドだとかそれからウィンドウの下流で働くCDXだ。"
"東島","00:19:06:20","00:19:07:11","とか。"
"千葉","00:19:07:16","00:19:46:14","そういう遺伝子が、哺乳類の尻尾のところではそれが形成に関わっている。そういう話でしたけど、昆虫の場合にもやっぱりあるし、CDXに関係するとおそらく想像だと考えられるのがこうなるだから、やっぱりそれは想像ではないんだけど、やっぱり尻尾の先のところに伸ばしていくのに関わっているということで、遺伝子ネットワーク、つまり発生のネットワークのところのアルゴリズムのところは共通なものが使われていると考えることができますよね。"
"千葉","00:19:46:16","00:20:05:09","そうすると、そういう遺伝子のレベルで見た時には、もちろん全部が共通ではなくて、部分的に共通なだけですけれども、でもそういう共通な部分が使いまわされている、1種のツールキットが使い回されているっていうことは、見方を変えると。"
"千葉","00:20:05:11","00:20:15:21","同じ視点で形づくり、ボディプランの作り方という面で共通のものと考えることってできないんですかね。"
"東島","00:20:15:23","00:20:37:18","体幹の後方への延長部分っていう意味では一緒だと思います。その体幹の中に、その脊椎動物の尻尾だと、そもそも対空が存在しないので、その内蔵型が入れられないっていうのがあって、その点も脊椎は入れられるので、そこには大きな違いがあると思いますけど、その体幹を後ろに伸ばす、胴体を伸ばす仕組みという意味では一緒だと思います。"
"千葉","00:20:37:20","00:20:50:18","そうすると、見ようによっては同じ尻尾額の中に含めることも可能です。逆に言うと、尻尾額を哺乳類からもっと広く広げることも可能ですよね。"
"東島","00:20:50:21","00:20:53:21","拡大はできると思います。"
"千葉","00:20:53:23","00:20:57:23","ここで難題が生じるんですけど。"
"千葉","00:20:58:00","00:21:19:12","僕、海やてるんですね。海の海を割と専門に。別にだからどうだって話じゃないんですけど。哺乳類とか人は例えば東島さんだったら。人文系のこともやっておられますし。もともとそういうことをやっておられたから。当然人との関係というのを大事にするので、意思疎通っていうのはとても大切にするじゃないですか。"
"千葉","00:21:19:14","00:21:39:11","で、サルも意思疎通できるんですかね。犬も意思疎通できますよね。尻尾を振ったりなんかして。鼠も意思疎通できる人いますよね。でも書いて根本的に人との意思疎通を。"
"千葉","00:21:39:13","00:21:45:09","意思疎通を拒否するんですよ。何を考えているのか分からないんです。"
"東島","00:21:45:10","00:21:46:15","確かに。"
"千葉","00:21:46:17","00:21:48:09","全く違う存在なんですね。"
"東島","00:21:48:10","00:21:50:08","そうですね。"
"千葉","00:21:50:10","00:22:36:13","そういう存在をやっていると。ちょっと何ていうのかな。尻尾という概念がにわかに崩れたんですね。なぜかというと、例えば発生学的な話をすると、ショウジョウバエとそれからヒトネズミ、さっきの話とそれからだとかCDXなんかもやっぱり同じファミリーというか、同じ起源を持っている遺伝子が、当然貝類でも体の前後軸の後ろのところで発生初期に関わっている。"
"千葉","00:22:36:15","00:23:07:01","活躍してるんですけど、ところが巻貝、例えば気概で発生が進んでいくと体がねじれるんですよ。そうすると何が起きるかというと、例えば肛門科だとか生殖腺が頭の後ろに来るんですよね。後で。それから例えば特に生殖腺なんかはそうなんですけど、ドラゴンボールの話を本に書かれてた尻尾の話で。"
"千葉","00:23:07:03","00:23:14:17","ゴクウの尻尾って言って、本の中であれ印象的だったんですけど、あの中にナメック星人のピッコロ大魔王で出てくるじゃ。"
"東島","00:23:14:17","00:23:15:08","ないですか。"
"千葉","00:23:15:10","00:23:33:06","で、あの人あの人っていうかあの人ちょっとナメクジっぽいんだけど、口から卵もじゃないですか。ですね。でもあれおいしくて、カタツムリだとかナメクジって口の横のほっぺたに相当する部分、この場所的にはこの辺から卵を産むんですよね。"
"東島","00:23:33:08","00:23:34:17","だったんですね。"
"千葉","00:23:34:19","00:23:58:02","変えるかどうかわかんないけど、まあなんかこう頭になんかナメクジっぽいなんか触覚あるし。そうするとですね要するに動物だと初期の段階では後ろにあった部分がねじれて前との方に来ちゃって。しかも口端部がどこなのかっていうのが発生の後期になってしまうと、もうわからなくなっちゃうんですよね。"
"千葉","00:23:58:04","00:24:41:00","なんかある後端は立体として存在していて、どこここが一番の端っこっていうふうに決められない状態になっちゃってるんですよ。それからあとイカもそうで、あれも党則類、軟体動物ですけど、皆の仲間ですけど、あれも墨白と黒あるじゃないですか。頭があって、頭の上に足が生えてて、すごい白ところがあって、その近くに実は肛門があって、この辺がだいたいいわゆる漏斗って言ってる場所とか、あの辺が大体ショウジョウバエだとか、人なんかでいう尻尾に該当するところなんですよね。"
"千葉","00:24:41:00","00:25:02:02","だから尻尾はないないというか、尻尾に該当するものは発生学的には対応させるのが困難な生き物なんですよね。だけど面白いことに尻尾って英語だとテイルじゃないですか。"
"千葉","00:25:02:04","00:25:11:11","テールテイルズ尻尾の話。ダメだ。"
"千葉","00:25:11:13","00:25:39:10","何て言うのかな。そうするとカタツムリに持っているっていう言葉で表現される場所があるんですね。どこかっていうと、カタツムリって日本の退職があって、そこに胴体があって、ナメクジ形の胴体があって、空所てるじゃないですか。で、そのナメクジ型の足の足なんですけど、要するに胴体のところに足があって、その一番端っこ、足の端っこ。"
"千葉","00:25:39:12","00:26:14:08","ここをテール尻尾って呼んでるんですよね。だから発生学的には全然違う場所を尻尾と呼んでるんですよ。謎。謎というか、随分だからショウジョウバエ、ショウジョウバエだとか、それからトンボだとかサソリだとか人節足動物と、それからはかなり多くのメンバーが概ねなんとなく意見は違っても。"
"千葉","00:26:14:10","00:26:43:12","イメージとしてはなんとなく尻尾って。言える感じがするんですけど、海の場合には全然違う場所が尻尾になるんですよね。ところが機能としてはやっぱり尻尾だったりするんですよ。さっきおっしゃってたああいう機能を実は彼らも持っていて、カタツムリの尻尾でも持っていて、これは私の前、トカゲって尻尾で自殺するじゃないですか。"
"千葉","00:26:43:16","00:27:08:24","で、敵の目を欺いたりするじゃないですか。カタツムリも。これ、私の昔、私の研究室にポスドクでいた細さんという人がやった研究なんですけども、沖縄の薩摩っていう種類では、天敵に襲われると。足の先端、つまり尻尾ですね。それを自分で自殺して、ほんで逃げ、本体は逃げるっていうことをするんですよ。"
"千葉","00:27:09:00","00:27:29:24","で、切れた分は再生するということで、トカゲの尻尾と同じことをやってるんですよね。それからあと、ベコ蝸牛っていうベトナムなんかに、東南アジアの前までの中には足の先がビューと伸びて、ちょうどオオトカゲとかゴジラみたいに尻尾を振ってか、敵が来たりすると攻撃するじゃないですか。"
"千葉","00:27:29:24","00:27:46:14","あんな感じで敵がやってくると、このスコープってゴジラみたいに打って撃退するっていうことをするんですね。さらにこれ沖縄にいる別個の仲間なんですけども、その足の先を使って。"
"千葉","00:27:46:16","00:27:49:12","ジャンプする。そういうのもいるので。"
"東島","00:27:49:15","00:27:51:07","基本的には尻尾ですね。"
"千葉","00:27:51:10","00:28:10:12","だから全然違う場所なんだけど。でも尻尾として機能する。だから尻尾って多分発生学的な意味での尻尾と。そういう機能的な尻尾ってあるって考えることってできます。"
"東島","00:28:10:17","00:28:20:19","と思います。結局、人間側というか、我々側がどう定義するかで、どこで切るかっていうのが変わってくるんだと。"
"千葉","00:28:20:21","00:28:28:02","東島さんの研究としては、そういうふうに尻尾を広く捉えるっていうのもあるわけですかね。"
"東島","00:28:28:04","00:28:44:09","将来的にはと思うんですけど、あまりにも生き物、全部の尻尾、全部の定義ってやると膨大すぎて一生が足りないので、とりあえず脊椎出てきてるとこはあるんですけど、でも興味はあります。機能的な尻尾とか。"
"東島","00:28:44:11","00:28:46:24","やってみたいなとは思ってるんですけど。"
"千葉","00:28:47:01","00:28:56:19","人間の場合だと、その直接の初戦で尻尾のあるグループっていうのは何になるんですか。"
"東島","00:28:56:21","00:29:06:22","猿に近いですかね。オナガザル上下っていう、いわゆる普通のモンキーとの共通の尻尾が生えてたんで。一番近いのは本気ですか。"
"千葉","00:29:06:24","00:29:13:00","そのモンキーの持ってる尻尾の機能っていうのは。一般的に何だと考えられるんですかね。"
"東島","00:29:13:00","00:29:16:10","やっぱりバランス維持とか運動でしょうかね。"
"千葉","00:29:16:12","00:29:21:09","それは木の上でいる場合ですか。地面の上にいる場合にはどういうもの。"
"東島","00:29:21:09","00:29:40:12","なんですか。何に使ってるのか分かんないんですけど、長ければやっぱり社会的なシグナルとしてそれが機能しない。あとはすごく速く走るやつだと、カーブを曲がるときとか、方向転換時に来たりして、素早く身をかわしたりとか、そういう感じですかね。"
"話者 4","00:29:40:14","00:29:42:02","そうですか。"
"千葉","00:29:42:04","00:29:57:11","人間で尻尾が生えた人って、まさに僕みたいな人間で、尻尾の生えた人っていう話がよくありますよね。東島さんも紹介されてますけども、あれはじゃあ尻尾ではないではないん。"
"東島","00:29:57:12","00:30:07:05","ですね。あれはですね。柔らかい脂肪しか入ってなかったりとか、あとはなんか繊維製のものが入ってるぐらいで。動かすことはほぼできない。"
"千葉","00:30:07:07","00:30:08:08","そうなんですか。"
"東島","00:30:08:13","00:30:25:21","すごく稀に動かせる人がいるんですけど。それは肛門の筋肉の繊維が一部して。それで動くというか。お尻を見れば動くっていう変な肛門の形成不全の場合はそうなのがあるんですけど、多くの場合は大体脂肪出荷腫瘍。"
"千葉","00:30:25:23","00:30:43:09","が何か派生学的な何か仕組みで、遺伝的な何かしらの変異でしっぽの発生に関わってる、遺伝的な変化でそれが起きたというわけではないんですね。要は骨がないってことですかね。骨も筋肉もないっていうことなんですね。"
"千葉","00:30:43:09","00:30:53:16","だからこの定義のここで扱っている尻尾の哺乳類のしっぽの定義からは外れてるから、あれは違うんだっていうことなんですね。"
"東島","00:30:53:19","00:31:09:04","解剖学的な定義に当てはまらないと。あとは見たいっていうのが発生過程で人が来なくするんですけど、その異常っていうのがあっても良さそうなもんなんですけど。私その京都に1杯1杯のコレクションがあって、4万点ぐらい全部であるんですけど。"
"東島","00:31:09:05","00:31:15:11","ざっと見てそういう一回の退職医療ってのが1例もないんです。"
"東島","00:31:15:13","00:31:23:13","あまりにもないので、やっぱりこの結構発生の根幹的なところには関わってるんじゃないかなとは考えない。"
"千葉","00:31:23:15","00:31:45:05","ただ、昔からそういうことは知られ、そういう人がいるってことは知られていて、そういうの歴史にたくさん残ってるわけですよね。それはなぜ。多分そういうのが残っているってことは、やっぱり何かしら引きつけるものがあったんですよね。魅力かもしれないけど、何かしら惹きつけるものがあったんですよね。"
"千葉","00:31:45:07","00:31:54:00","で、それはどういうふうに捉えられていたんですかね。要するに、人々はそういうのをどういうふうに捉えてきたんですかね。"
"東島","00:31:54:00","00:32:06:18","それは結構面白くて、時代によって様々だと思います。結構背景にあるのは宗教観が大きいんですけど、それが好ましいって捉えた時代と、好ましくないって捉える時代。"
"東島","00:32:06:20","00:32:09:23","今の日本だとても耳に耳を付けたりし。"
"千葉","00:32:10:04","00:32:11:20","て。"
"東島","00:32:11:22","00:32:27:11","ものとして捉える。例えば古代のギリシャローマだとにヤギの尻尾とか耳を生やしていくのがあるんですけど、酒の神様いいものなんですけど、キリスト教が入ってくると一気にダメなもの。"
"東島","00:32:27:13","00:32:31:01","悪魔には入ってるもので手にしてないので。"
"千葉","00:32:31:03","00:32:40:07","もうその見方というか扱い方、それから捉え方がその時代文化によってガラッと変わるということですね。"
"東島","00:32:40:09","00:32:45:07","だと、逆にヒューマンで先天異常でても親が切らないでくれって言うんですよ。"
"千葉","00:32:45:13","00:32:45:23","そうです。"
"東島","00:32:45:23","00:32:59:12","かっていう形を神様がいて神の化身であるというふうに考えて、縁起がいいからだというふうに言われる。地域とか時代によってバラバラなんです。"
"千葉","00:32:59:14","00:33:01:03","現代ではどうなんですか。"
"東島","00:33:01:03","00:33:29:00","現在だと。やっぱり現在だともう走ったがる、日常生活に携わったり、患者さんのあいつ生えてるでなんかってなるので、切るのが多いと思い。後、多くの場合、その死亡主の中に大体脊髄の形成不全とか、脊椎の方の形成不全だったりが関わっていることが多いので、手術しておいた方が先がないというか、患者さんの方の人生には良いと言われている。"
"千葉","00:33:29:02","00:33:52:06","なんていうか、そういうのは今だとそういうむしろ機能的な意味かな。生活上の色々とメリットとかそういった点で色々そこは対処するわけですけど、昔の人は時代によってはすごく尊いものというか、聖なるものというか、ありがたいものというような捉え方をしたこともあったんでしょうね。"
"千葉","00:33:52:08","00:34:11:19","で、戸島さんはその尻尾以外でも、そういうふうに歴史上そういう風に非常にユニークな特徴持って生まれた、そういう性質っていうんですかね。人のそういう性質っていうのも。"
"千葉","00:34:11:21","00:34:21:24","古文書と調べながら研究されてますよね。で、これは尻尾から発展した話なんですが。"
"東島","00:34:22:01","00:34:37:02","元はというと、尻尾が生えた人っていうのは生物学的にはなかなかあり得ない形であるにもかかわらず出てくるので、いいかなって調べて、一番古いの何かなと思ったら、日本書紀に書いてあったなって思いだして、日本書紀を読み直して。"
"東島","00:34:37:03","00:34:49:20","そしたらそもそも先天異常の研究っていうのがあんまり近年にならないとやられてないってことに気づいて、古代の日本ででもあるんじゃないかなと思って調べてみた。"
"千葉","00:34:49:22","00:34:50:19","どうですか。"
"東島","00:34:50:24","00:34:54:00","尻尾が生えた人二人でてくるん。"
"千葉","00:34:54:02","00:35:11:22","だから。要は古文書と遺伝学の融合研究ですね。あるいは医学理学ですね。その融合研究ですね。そういうコンセプトはすごく僕は大好きで。僕も僕も実はあの。"
