"Speaker Name","Start Time","End Time","Text"
"東島","00:04:31:19","00:04:34:02","ですか。確かに。"
"千葉","00:04:34:04","00:04:39:20","ここに来るとすごくなんか。なんていうのかな。違和感を感じて。"
"東島","00:04:39:21","00:04:40:12","違和感なく。"
"千葉","00:04:40:17","00:04:50:08","なぜかというと。東京って東京。普通都市ってなんか真ん中に目立つ建物。"
"東島","00:04:50:09","00:04:51:00","とか。"
"千葉","00:04:51:02","00:04:54:00","人が集まる場所とか。そういうのがあるじゃない。"
"東島","00:04:54:00","00:04:55:05","ですか。確かに。"
"千葉","00:04:55:08","00:05:03:04","でもここ真ん中なのに何もしても何もないんですよ。で。"
"千葉","00:05:03:06","00:05:31:16","それで変わってるなって思うんですけど。でも歴史を踏まえてみると、ここ昔は向こうの方かな。巨大な天守閣があって、17世紀に巨大な天守閣があって、火事で燃えてということで、かつてはここにすごく目立つものがあって、多分そこが街の真ん中みたいな、そういう目印というか、そういう目立つものがあったと思うんですよね。"
"千葉","00:05:31:17","00:05:40:21","でも今はなくなっちゃった。確かに。しろって言ったら、なんか店主があるじゃないですか。だから店主ない、白ないしろ。店主が存在しない。"
"東島","00:05:40:22","00:05:41:10","白。"
"千葉","00:05:41:14","00:05:42:24","というのは、何ていうのか。"
"東島","00:05:43:00","00:05:43:12","な。"
"千葉","00:05:43:14","00:05:47:17","この江戸城の面白いところかなと思っていて。"
"東島","00:05:47:17","00:05:53:13","そうですねここ。"
"千葉","00:05:53:15","00:06:10:23","じゃないですか。でちょっと時間があったので。そこをちょっと。見物してたんですよ。そしたらなんかこう説明板があって。それを見るとあの話題を作ったのは。それを中心になって作ったのは伊達政宗だって書いてあるんですよ。"
"千葉","00:06:11:00","00:06:27:00","で、伊達政宗って。青葉仙台の青葉城を築いた人ですよね。で、当時さんと山に来られてるから、来られたことがあるからご存知だと思いますけど、やっぱり青葉上も天守閣ないんですよ。"
"東島","00:06:27:04","00:06:29:18","そうなんですか。"
"千葉","00:06:29:20","00:06:59:12","そういう意味で共通してるんですけど。やっぱりなんか目立つものがないでもないっていうのは。多分それなりの意味があって。きっと何か理由があって。徳川もその長い間の時代の長い期間、それから伊達政宗も建て船の場合って天守閣自体を立てなかったらしいんですけど、でも、ないっていう状態を維持したっていうのは、なんかそれなりに意味があったと思うんですよね。"
"千葉","00:06:59:14","00:07:08:17","それを踏まえて、実はちょっと東島さんの尻尾の捕獲めっちゃ。"
"千葉","00:07:08:19","00:07:12:22","考えたんです。本を読ませていただいて大変感銘を受けた。"
"東島","00:07:12:22","00:07:14:01","んですが。"
"千葉","00:07:14:03","00:07:19:23","とても面白かったんですけど。そこで特に。"
"千葉","00:07:20:00","00:07:31:20","僕が注目したのが。やはり人って尻尾がない。後ろから生き物を見た時に、例えば哺乳類を見た時に一番注目するのって、目立つところって尻尾じゃ。"
"東島","00:07:31:20","00:07:32:22","ないですか。"
"千葉","00:07:32:24","00:07:41:04","でもそれが人がない。それはなぜかという問い立てはとても魅力的で、ひきつけられたん。"
"東島","00:07:41:06","00:07:42:15","ですね。"
"千葉","00:07:42:17","00:07:45:10","で、ここでちょっとお聞きしたいの。"
"東島","00:07:45:10","00:07:48:04","は。人にとって。"
"千葉","00:07:48:09","00:08:02:15","人っていうのは、例えば哺乳類で人みたいに尻尾がないないって言っていいのかどうか、ちょっとそこは後で説明していただきたいんですけど、そこがないっていうのはかなり特別なことなんでしょうかね。"
"東島","00:08:02:16","00:08:17:21","そうですね。少ないと思います。基本形はあるのがベースでないってなるとかなり限られてきて。あと極端に短いとかだとちょっといるんですけど、完全にないはかなり少ないです。モルモットぐらいじゃないですかね。そうですか。"
"千葉","00:08:17:23","00:08:30:05","そうすると、その尻尾がないっていうのは、人間にとってとても重要なことと考えていいわけですね。"
"千葉","00:08:30:07","00:08:41:04","本の中で東島さんが特に強調しておられて、私の印象が残ったところ、説明があって、それは。"
"千葉","00:08:41:06","00:08:48:02","尻尾が二人に尻尾がないということと、それから。"
"千葉","00:08:48:03","00:08:53:09","2足歩行する、このことは実は関係がない。"
"東島","00:08:53:11","00:08:54:00","んです。"
"千葉","00:08:54:00","00:09:03:11","これは非常に強調して書いておられたところなんですけど、ここ、なぜそうなのか。これ結構僕も実はうっすらとそう思ってたところ。"
"東島","00:09:03:12","00:09:04:24","があったんですか。"
"千葉","00:09:05:00","00:09:07:13","結構いろんな本を読むと、やっぱりそういうことが書いてあっ。"
"東島","00:09:07:13","00:09:08:09","て。"
"千葉","00:09:08:11","00:09:15:15","多くの人はそう信じてると思うんですよね。でも、そうではないというのはどうしてなのか。"
"東島","00:09:15:17","00:09:34:19","それは化石の証拠から結構はっきり分かっていまして、人に尻尾がないっていうのが、そもそも人上下と類人猿を含めての先祖からの共有の形質なんですけども、その尻尾がない一番古い化石がすでにまだ4足歩行で2足で歩いてないんですよね。"
"東島","00:09:34:20","00:09:48:12","なので、先に尻尾がなくなってからしばらく経ってから2足歩行を獲得したっていうふうに考えるのが自然で。なので尻尾の喪失の方が先に起きてるねっていう話なんです。"
"千葉","00:09:48:14","00:09:53:08","そうするとじゃあ。"
"千葉","00:09:53:10","00:10:07:02","今堂島さんが支持している尻尾がなくなったその理由になる一番想定できるというか、信頼できる考え方というのは何なんですか。"
"東島","00:10:07:02","00:10:27:21","難しいですね。正直、現時点だと何も積極的にこうだっていう証拠も、何かを否定する証拠も現時点でないので、何でも言えちゃうような状況ではあるんですけど。まず少なくとも今言われている仮説で1個一番有力視というか、支持している人が多いのはゆっくり動いたからじゃないかという説なんですけど、あれはちょっと違うと思っていて。"
"東島","00:10:28:01","00:10:40:00","私自身は何か亡くなる積極的な理由があったんじゃないかなというふうには考えています。亡くならざるを得ない理由がなくなった方が良かった理由か、どっちかがあったんじゃないかなとは思っ。"
"千葉","00:10:40:00","00:10:57:14","てます。じゃあ、何か無駄だからなくなったというわけではなくて、やっぱりないことというのが、何かしらとても生きていく上で、あるいはそれ以外の理由で、あるいは子孫を残したりする上で、何か有利なことがあって亡くなったというふうに考えていいわけですか。"
"東島","00:10:57:16","00:11:06:24","あるいは、何かそういう積極的な理由ではなくて、発生学的な、それこそ制約によって作ることができなくなったという可能性もあるんじゃないかなと。"
"千葉","00:11:07:05","00:11:38:03","例えば、ある、それは例えばこういうことですか。例えば、ある部分で何かしらの役に立つ、何でもそうですけど、例えば手を羽にしてしまうとものが掴めなくなるっていうのと同じような理屈で、あるいはシーソーみたいにこっちが上がったらこっちが下がるみたいな感じで尻尾があるとある何らかの仕事ができなくなる、機能が果たせなくなるということなんですかね。"
"東島","00:11:38:03","00:11:58:07","そうですね。例えば下半身の方の形成というと、尻尾の周りだと生殖器とか足とか運動様式に非常に関わるようなところも、同じような遺伝子の仕組みで作っているところがあると思うので、例えばなんか生殖器なり繁殖なり運動なりに必要な形質を獲得するために何かのスイッチをオンにしなきゃいけない。"
"東島","00:11:58:07","00:12:06:19","そうすると尻尾を作ることができないみたいな。そういうこっちが立ったらあっちが立たないみたいな、そういう関係があってもいいんじゃないかなとは思って。"
"千葉","00:12:06:21","00:12:27:00","いわゆるトレードオフですね。そうです。なるほど。分かりましたが、逆にお聞きしたいんですけど、尻尾、哺乳類の尻尾って何で。動物によってそれは違うと思いますが。逆にですね、逆にですね、尻尾って何の役にたつんですか。"
"東島","00:12:27:02","00:12:42:23","一番あるのは運動でバランスを取るのが一番大事ですね。その祖先も木の上にいたので、バランスを取るためにはあった方が良かったはずなんですが、機能的にはあった方が良かったのに、なくなってるっていうのが不思議なんですけど、それ以外だと社会的なシグナルとして使います。"
"東島","00:12:42:24","00:12:59:17","群れの中の順位とか、今交尾OKというサインだったりとか、あとは仲間同士の信頼関係の確認だったり、威嚇だったりとか、あとは他だと脂肪の貯蓄とかもあります。"
"千葉","00:12:59:19","00:13:22:03","そこでちょっと気になったんですけど、今ちょっと気になったんですけど。当時さんの定義するしっぽ。例えばですね。あそこに櫓が立っていて。そこの屋根の上に最終歩行。社長日々の日々が揺らいで。日々から。あれって何か頭が。さっき。さっき見たんですけど。"
"千葉","00:13:22:05","00:13:35:06","さっきちょっと近くまで行ってみたんですけど。でもそこまで細かく見えなかったんですけど。頭が胴体の上の方が虎で、下側が魚なんです。"
"東島","00:13:35:06","00:13:36:01","よね。シャチだ。"
"千葉","00:13:36:01","00:13:43:19","からそれで跳ね上がってるじゃないですか。で、虎で頭が虎で魚。"
"東島","00:13:43:21","00:13:44:12","いいですね。"
"千葉","00:13:44:13","00:13:56:21","だから脊椎動物で。動物です。でこのこの今尻尾って言ったけど、この社長このこの子この上がってるところ、あれは尻尾なんですか。"
"東島","00:13:57:02","00:14:10:15","尻尾の一部やと思いますけど。それはこのシャチホコのどこにそう排泄口があるかという問題で。肛門があれば肛門より後ろが尻尾なので。そこまでちゃんと描写してくれたらいいんですけど。"
"千葉","00:14:10:17","00:14:25:03","なるほど。じゃあ要は下半身は魚だから人魚だとかそれから人形が違うか。いずれにしても魚の尾びれは尻尾なんですか。"
"東島","00:14:25:05","00:14:36:00","で、自体ピラピラのところはアタッチメントなんですけど、あの魚の焼き魚を食べてたら、肛門から後ろにちょっとだけ味があるじゃないですか。あれは尻尾です。"
"千葉","00:14:36:02","00:14:55:07","この部分がヒレがあって肛門があって、その間のところのちょっと細くなってる。魚によってそれは違うでしょうけど、そこが尻尾なんですね。じゃあ鶏はどうなんですか。例えば最近ですね、ヤマドリ。ヤマドリって好きなんですよ。結構綺麗で。"
"東島","00:14:55:07","00:14:56:05","かっこいいですよね。"
"千葉","00:14:56:06","00:15:01:05","あれ大好きなんですけど、特に繁殖期になると。あれオスが。"
"東島","00:15:01:07","00:15:02:21","シナリオのですね。"
"千葉","00:15:02:23","00:15:22:15","多量のヤマドリのシナリオです。とても綺麗なんですよね。あれの尻尾は。今の話だと、尻尾の長いところってほとんど尾羽な尾羽って。ヒレとヒレとは違うけど、でも骨は入ってない。"
"東島","00:15:22:15","00:15:23:02","といけない。"
"千葉","00:15:23:03","00:15:28:15","ですね。結果も入ってないし、筋肉もないですよね。そうするとあれは尻尾ではないということになります。"
"東島","00:15:28:15","00:15:30:12","よね。アタッチメントです。"
"千葉","00:15:30:14","00:15:39:13","と、その実際には隠れちゃってるけど、その短いその尾羽のつけてる伸びている部分、あそこが鳥の尻尾ということでいいです。"
"東島","00:15:39:13","00:15:47:13","かまでが尻尾です。全部。ヤマドリも孔雀も左を無視して下のボン尻が尻尾ですね。"
"千葉","00:15:47:15","00:15:48:14","ほとんど見えない。"
"東島","00:15:48:16","00:15:49:10","そうなんです。"
"千葉","00:15:49:10","00:15:55:17","羽で見えなくなってるけど。でもあれは一応尻尾はある。だけど、このみんなが尻尾って言ってる部分は尻尾じゃ。"
"東島","00:15:55:17","00:15:57:05","ないですね。"
"千葉","00:15:57:08","00:16:01:17","もう一つですね。"
"千葉","00:16:01:19","00:16:02:22","マニアックな質問していい。"
"東島","00:16:02:22","00:16:03:15","ですか。どうぞ。"
"千葉","00:16:03:16","00:16:05:15","思いっきり。次はすごいマニアックなんですよ。"
"東島","00:16:05:21","00:16:09:12","シャチホコもだいぶマニアックで。"
"千葉","00:16:09:14","00:16:16:09","って尻尾ないじゃないですか。オタマジャクシのこのここのこれは何なんて。あれは尻尾。"
"東島","00:16:16:10","00:16:19:05","ですか尻尾なんですか。"
"千葉","00:16:19:07","00:16:21:10","あれでも脊索でしょ。骨じゃない。"
"東島","00:16:21:10","00:16:35:21","でしょ。うか。あれ。幼生なのでギリギリなところではあるんですけど。一応。まあ一応機能的な尻尾かなとは思います。わかりました。骨は入ってないんですけど一応。"
"千葉","00:16:35:21","00:16:40:16","でも脊椎動物に限るんですか。一応トンボだとかサソリの尻尾は入らないんですね。"
"東島","00:16:40:16","00:16:50:08","そうなんです。あれだとボディプランが違いすぎて。脊椎にはちょっと適応できないんですよ。解剖学的な創造性が。"
"東島","00:16:50:10","00:17:01:04","そうなんですよ。たまに言われるんですね。トンボとかサソリの尻尾はどうなんですかって言われるんですけど。ちょっと違うんですよね。先に産卵感とかあるし。"
"千葉","00:17:01:06","00:17:07:10","進化進化の言い方ですると、あれは想像ではないけどない。だけどにてますよね。"
"東島","00:17:07:11","00:17:07:17","にて。"
"千葉","00:17:07:17","00:17:53:02","ますね。多分昆虫だと尻尾腹部の端と呼ぶべきかもしれませんけど、あれと例えばネズミの尻尾。それが要するに彼ら脊椎動物ネズミたちと、それとトンボだとかショウジョウバエだとか、そのグループが分かれる。分かれたのはすごく古い時代で、その古い時代に分かれた後で、それぞれ独立にその尻尾、哺乳類だとか脊髄、動物の尻尾、それから昆虫の副産物、それが独立にできてきたものなので、ちょっと似たところはあるけど、構造は実際全然違いますけど、なんとなく見たところがあるのは、それは独立に出来上がったもので、いわゆる総じて掃除"
"千葉","00:17:53:02","00:17:56:24","でもないか。でもいずれにしても独立にできたものと理解。"
"東島","00:17:56:24","00:17:57:07","ですね。"
"千葉","00:17:57:12","00:18:01:22","そうです。そうするとですね、トンボの失敗なんて呼んだらいいんですか。"
"東島","00:18:01:24","00:18:11:05","あれはなんて言ったらいいんですかね笑。あれは、あれは無脊椎動物の体の端っこですかね。なんて言ったらいいんだろ。"
"千葉","00:18:11:05","00:18:12:17","う、尻尾。"
"東島","00:18:12:19","00:18:17:01","ああ、そういう言い方もする時もあるんですよね。なんかシュートテールみたいな。"
"千葉","00:18:17:07","00:18:20:07","でもどんどんにしてみれば俺の尻尾は偽物かよ。"
"東島","00:18:20:10","00:18:21:20","とか不名誉な話。"
"千葉","00:18:21:20","00:18:23:14","ですが。"
"東島","00:18:23:16","00:18:31:19","そうですね。だから全くそのっていう定義を考え直さないといけないんだと思います。そもそも。"
"千葉","00:18:31:21","00:18:39:15","確かに。ただ考え方によって、例えばこういう考え方はどうですかね。確かに。"
"千葉","00:18:39:17","00:19:06:20","ネズミの尻尾とトンボの尻尾、サソリの尻尾は別物だけど、でもそれを作る作るのに使っている設計図と言っていいのかな違うかな。アルゴリズムって言っていいのかな。要するに遺伝子のレベルの本の中で書かれてましたけれども、ウィンドウだとかそれからウィンドウの下流で働くCDXだ。"
"東島","00:19:06:20","00:19:07:14","とか。"
"千葉","00:19:07:16","00:19:46:15","そういう遺伝子が哺乳類の尻尾のところではそれが形成に関わっている。そういう話でしたけど、昆虫の場合にもやっぱりあるし、CDXに関係すると想像だと考えられるのがどうなるだからやっぱりそれは想像ではないんだけど、やっぱり尻尾の先のところに伸ばしていくのに関わっているということで、遺伝子ネットワーク、つまり発生のネットワークのところのアルゴリズムのところは共通なものが使われているということができますよね。"
"千葉","00:19:46:17","00:20:05:09","そうすると、そういう遺伝子のレベルで見た時には、もちろん全部が共通ではなくて、部分的に共通なだけですけれども、でも、そういう共通な部分が使いまわされている、1種のツールキットが使い回されているっていうことは、見方を変えると。"
"千葉","00:20:05:11","00:20:15:21","同じ視点で形づくり、ボディプランの作り方という面で共通のものと考えることってできないんですかね。"
"東島","00:20:15:23","00:20:31:23","体幹の後方への延長部分という意味では一緒だと思いますが。その体幹の中に、その脊椎動物の尻尾だとそもそも対空が存在しないので、その内蔵型が入れられないっていうのがあって、その点無責任には入れられるので、そこには大きな違いがあると思いますけど。"
"東島","00:20:31:24","00:20:37:18","その体幹を後ろに伸ばす、胴体を伸ばす仕組みって意味では一緒だと思います。"
"千葉","00:20:37:20","00:20:50:01","そうすると利用によっては同じ尻尾額の中に含めることも可能ですよね。逆に言うと、尻尾額を塁からもっと広く広げることも可能です。"
"東島","00:20:50:01","00:20:53:07","よね。そうですね。拡大はできると思います。"
"千葉","00:20:53:09","00:20:57:24","で、ここで何台か生じるんですけど。"
"千葉","00:20:58:01","00:21:19:12","僕からてるんですね。皆の体を割と専門に。別にだからどうだって話ではないんですけど。哺乳類とか人は例えば東島さんだったら人文系のこともやっておられますし、もともとそういうことをやっておられたから、当然人との関係というのを大事にするので、意思疎通っていうのはとても大切にするじゃないですか。"
"千葉","00:21:19:14","00:21:23:07","で、サルも意思疎通できるんですかね。"
"東島","00:21:23:13","00:21:24:20","できると思います。"
"千葉","00:21:25:01","00:21:27:14","犬も意思疎通できますよね。振ったりなんか。"
"東島","00:21:27:14","00:21:28:09","して。"
"千葉","00:21:28:11","00:21:39:11","ネズミも意思疎通できる人いますよね。でも書いて根本的に人との意思疎通を。"
"千葉","00:21:39:13","00:21:45:06","意思疎通は拒否するんですよ。何を考えているのか分からないんです。"
"東島","00:21:45:09","00:21:46:16","確かに。"
"千葉","00:21:46:18","00:21:48:07","全く違う存在なんですね。"
"東島","00:21:48:08","00:21:50:08","そうですね。"
"千葉","00:21:50:10","00:22:36:13","そういう存在をやっていると。ちょっと何ていうのかな。尻尾という概念がにわかに崩れたんですね。なぜかというと、例えば発生学的な話をすると、ショウジョウバエとそれからヒトネズミ、さっきの話とそれからこうだとか、CDXなんかもやっぱり同じファミリーというか、同じ起源を持っている遺伝子が、当然貝類でも体の前後軸の後ろのところで発生初期に関わっている。"
"千葉","00:22:36:15","00:23:03:04","活躍してるんですけど、ところが巻貝、例えば着替えて派生が進んでいくと体がねじれるんですよ。そうすると何が起きるかというと、体、例えば肛門とかだとか生殖腺が頭の後ろに来るんですよね。後ろで。それから例えば、特に生殖腺なんかはそうなんですけど、ドラゴンボールの話を書いてた。"
"千葉","00:23:03:06","00:23:07:02","尻尾の話で。"
"千葉","00:23:07:04","00:23:14:14","ゴクウの尻尾って言って。本の中であれ印象的だったんですけど。あの中にナメック星人のピッコロ台まで出てくる。"
"東島","00:23:14:14","00:23:15:18","じゃないですか。で。"
"千葉","00:23:15:20","00:23:21:10","あの人あの人っていうかあの人ちょっと天籤っぽいんだけど、口から卵じゃないですか。"
"東島","00:23:21:14","00:23:22:10","本当ですね。"
"千葉","00:23:22:10","00:23:32:21","でもあれ美味しくて、カタツムリだとかナメクジって口の横のほっぺたに相当する部分、この場所的にはこの辺から卵を産むのですよね。"
"東島","00:23:32:23","00:23:34:17","貝類だったんですね。"
"千葉","00:23:34:19","00:23:58:02","買えるかどうかわかんないけど、なんかこう頭になんかナメクジっぽい触覚あるし。そうするとですね、要するに動物だと初期の段階では後ろにあった部分がねじれて前との方に来ちゃって、しかも口端部がどこなのかっていうのが発生の後期になってしまうと、もう分からなくなっちゃうんですよね。"
"千葉","00:23:58:04","00:24:41:01","なんかある後端は立体として存在していて、どこここが一番の端っこっていうふうに決められない状態になっちゃってるんですよ。それからあとイカもそうで、あれも党則類、動物ですけど体の仲間ですけど、あれも墨白と黒あるじゃないですか。頭があって、頭の上に足が生えてて、すごい迫力があって、その近くに実は肛門があって、この辺がだいたいいわゆる漏斗って言ってるとか、あの辺が大体ショウジョウバエだとか、人なんかでいう認可外とするところなんですよね。"
"千葉","00:24:41:05","00:24:48:17","尻尾がないというか、尻尾に該当するものは発生学的には対応させるのが困難。"
"東島","00:24:48:17","00:24:49:07","な。"
"千葉","00:24:49:09","00:25:02:03","ものなんですよね。だけど面白いことに、尻尾って英語だとテイルじゃないですか。"
"千葉","00:25:02:05","00:25:06:16","テールテイルズ。この話。"
"千葉","00:25:06:18","00:25:11:22","ダメだ。"
"千葉","00:25:11:24","00:25:39:10","なんて言うのかな。そうするとカタツムリに持っているっていう言葉で表現される場所があるんですね。どこかっていうと形もいて、日本の大小角があって、そこに胴体があって、ナメクジ形の胴体があって、かなりとてるじゃないですか。そのナメクジ形の足の足なんですけど、要するに胴体にこの床に足があって、その一番端っこ、足の端っこ。"
"千葉","00:25:39:12","00:26:14:08","ここをテール尻尾って呼んでるんですよね。だから発生学的には全然違う場所を。確かに尻尾と呼んでるんですよ。謎。謎というか、随分だからショウジョウバエ、ショウジョウバエだとか、それからトンボだとかサソリだとか人節足動物とそれから哺乳類はかなり多くのメンバーが概ねなんとなく意見は違っても。"
"千葉","00:26:14:10","00:26:26:09","イメージとしてはなんとなく尻尾って言える感じがするんですけど、の場合には全然違う場所がそこになるんですよね。"
"東島","00:26:26:14","00:26:27:08","面白いですね。"
"千葉","00:26:27:09","00:26:47:16","ところが機能としてはやっぱり尻尾だったりするんですよ。さっきおっしゃってたああいう機能を実は彼らも持っていて、カタツムリの思考でも持っていて、これは私の前、トカゲって尻尾で自殺するじゃないですか。で、敵の目を欺いたりするじゃないですか。"
"千葉","00:26:47:18","00:27:09:00","カタツムリもこれ、私の昔、私の研究室にポスドクでいたさんという人がやった研究なんですけども、沖縄の薩摩っていう種類では、天敵に襲われると。足の先端、つまり尻尾ですね。それを自分で自殺して、ほんで逃げ、本体は逃げるっていうことをするんですよ。"
"千葉","00:27:09:01","00:27:29:23","で、切れた分は再生するということで、トカゲの尻尾と同じことをやってるんですよね。それからあと、ベコ蝸牛っていうベトナムなんかに、東南アジアの前までの中には足の先がと伸びて、ちょうどオオトカゲとかゴジラみたいに尻尾を振ってる。なんか敵が来たりすると攻撃するじゃないですか。"
"千葉","00:27:29:24","00:27:36:22","あんな感じで敵がやってくると、このスコープってゴジラみたいに振って。面白いです。撃退するっていうことをするん。"
"東島","00:27:36:23","00:27:37:21","ですね。"
"千葉","00:27:37:23","00:27:46:14","さらにこれ沖縄に入る前までの仲間なんですけども、その足の先を使って。"
"千葉","00:27:46:16","00:27:49:10","ジャンプするというのもいるので。"
"東島","00:27:49:13","00:27:51:06","機能的には尻尾ですね。"
"千葉","00:27:51:11","00:28:07:22","だから全然違う場所なんだけど。でも尻尾として機能する。だから尻尾って多分発生学的な意味での尻尾と。そういう機能的な尻尾ってある。"
"東島","00:28:07:24","00:28:08:22","あると思います。"
"千葉","00:28:09:00","00:28:10:05","考えることって。"
"東島","00:28:10:07","00:28:20:19","できると思います。結局、人間側というか、我々側がどう定義するかで、どこで切るかっていうのが変わってくるんだと思います。"
"千葉","00:28:20:21","00:28:27:06","福島さんの研究としては、そういう風に思考を広く捉えるっていうのもあるわけですか。"
"東島","00:28:27:07","00:28:43:13","そうですね。将来的にはと思うんですけど、あまりにも生き物、全部の尻尾、全部の定義ってやると膨大すぎて一生が足りないので、とりあえずは脊椎出てきてるところはあるんですけど、でも興味はあります。機能的な尻尾とか。"
"東島","00:28:43:15","00:28:46:24","でやってみたいなとは思ってるんですけど。"
"千葉","00:28:47:01","00:28:56:19","人間の場合だと、その直接の祖先であるグループっていうのは何になるんですか。"
"東島","00:28:56:21","00:29:06:21","猿に近いですかね。オナガ猿上下っていう、いわゆる普通のモンキーとの共通の先祖までは尻尾が生えてたんで、一番近いのはモンキーですかね。"
"千葉","00:29:06:24","00:29:12:23","そのモンキーの大尻尾の機能っていうのは、一般的に何だと考えられているんですかね。"
"東島","00:29:12:24","00:29:16:11","やっぱりバランス維持とか運動でしょうかね。"
"千葉","00:29:16:12","00:29:21:12","それは木の上では、地面の上にいる場合には、どういう。"
"東島","00:29:21:14","00:29:42:03","地面の上にいる時はあんまり何に使ってるのか分からないんですけど、長ければやっぱり社会的なシグナルとしてそれが機能します。あとは、すごく速く走るやつだと、カーブを曲がるときとか、方向転換時にぎゅって振ったりして、を素早く身をかわしたりとか、そういう感じで使いますね。"
"千葉","00:29:42:05","00:29:56:09","人間で尻尾の生えた人っていうのはまさにみたいな人間で尻尾の生えた人っていう話がよくありますよね。さんも紹介されてますけども。あれはじゃあ尻尾ではない。"
"東島","00:29:56:10","00:30:07:05","ではない。残念ながらあれはですね。なんか柔らかい脂肪しか入ってなかったりとか。あとは繊維製のものが入ってるぐらいで。動かすことはほぼできない。"
"千葉","00:30:07:07","00:30:08:05","そうなんですか。"
"東島","00:30:08:11","00:30:24:03","すごく稀に動かせる人がいるんですけど。それは肛門の筋肉の繊維が一部メニューしてて。それで動くというか。お尻を閉めれば動くっていう変なやつですね。肛門の形成不全の場合はそういうのがあるんですけど、多くの場合は大体脂肪週とかです。"
"東島","00:30:24:06","00:30:25:02","腫瘍です。"
"千葉","00:30:25:05","00:30:40:17","1種の発生学的な何か仕組みで、遺伝的な何かしらの変異でしっぽの発生に関わっいる。遺伝的な変化でそれが起きたというわけではないんですね。要は骨がないっていう。"
"東島","00:30:40:20","00:30:41:03","ことで。"
"千葉","00:30:41:03","00:30:53:13","ないんですね。筋肉もないってことなんですね。だからその定義、ここで扱ってる尻尾の哺乳類の尻尾の定義からは外れてるから、あれは違うんだということですね。"
"東島","00:30:53:18","00:31:09:03","解剖学的な定義に当てはまらないっていうのと、あとはその分退職っていうのが発生過程で人が亡くすんですけど、その異常っていうのがあってもよさそうなもんなんですけど。私その京都にいっぱい1杯のコレクションがあって、4万点ぐらい全部であるんですけど。"
