"Speaker Name","Start Time","End Time","Text"
"千葉","00:05:09:24","00:05:31:17","ここ昔は向こうの方かな。巨大な天守閣があって、7世紀に巨大な天守閣があって、でも火事で守り手ということではとしては、ここにすごく目立つものがあって、多分そこが街の真ん中みたいな、そういう目印というか、そういう目立つものがあったと思うんですよね。"
"千葉","00:05:31:18","00:05:32:19","でも今はなくなっちゃっ。"
"東島","00:05:32:19","00:05:33:14","たら、確か。"
"千葉","00:05:33:14","00:05:35:11","にしろって言ったら、なんか店主があるじゃ。"
"東島","00:05:35:11","00:05:37:01","ないですか。"
"千葉","00:05:37:03","00:05:42:21","だから店主は内緒にして、店主が存在しない白というのは、なんていうの。"
"東島","00:05:42:21","00:05:43:14","かな。"
"千葉","00:05:43:16","00:05:47:16","この江戸城の面白いところかなと思っていて。"
"東島","00:05:47:17","00:05:49:18","そうですね。"
"千葉","00:05:49:20","00:05:58:06","ここはプラモじゃないですか。ちょっと時間があったので、そこと見物してたん。"
"東島","00:05:58:07","00:05:58:21","ですよ。"
"千葉","00:05:58:24","00:06:11:21","そしたらなんかこう説明板があって、それを見るとあの話題を作ったのが中心になって作ったのは伊達政宗だった。"
"千葉","00:06:11:23","00:06:23:16","伊達政宗って青葉町仙台の青葉町をついた人ですよね。で、当時3青山に来られてるから、来られたこともあるからだと思います。"
"東島","00:06:23:16","00:06:24:08","けど。"
"千葉","00:06:24:10","00:06:26:24","やっぱり青葉上も天守閣ないんですよ。"
"東島","00:06:27:04","00:06:29:18","そうなんですか。"
"千葉","00:06:29:20","00:06:52:11","そういう意味で共通してるんですけど。やっぱりなんか目立つものがないと。でもないっていうのは。多分それなりの意味があって。きっと何か理由があって、局側もその長い間の江戸時代の長い期間。それから伊達政宗も立正宗の場合で天守閣自体を立てなかったらしいんです。"
"東島","00:06:52:11","00:06:53:02","けど。"
"千葉","00:06:53:04","00:07:05:20","でも、ないっていう状態を維持したっていうのは、なんかそれなりに意味があったと思うんですよね。それを踏まえて、実はちょっと小島さんの尻尾の方が。"
"東島","00:07:05:22","00:07:08:18","めっちゃイントロがうまい。"
"千葉","00:07:08:20","00:07:12:23","考えた本を読ませていただいてて感銘を受けた。"
"東島","00:07:13:04","00:07:14:04","ありがとうございます。"
"千葉","00:07:14:05","00:07:19:24","とても面白かったんですけど、そこで特に。"
"千葉","00:07:20:01","00:07:24:06","僕が注目したのが、やはり人ってそこがない。"
"東島","00:07:24:06","00:07:25:06","と。"
"千葉","00:07:25:08","00:07:31:20","後から生き物を見たときに、例えば哺乳類を見たときに一番注目するのって目立つところで尻尾じゃ。"
"東島","00:07:31:20","00:07:32:24","ないですか。尻尾だと思います。"
"千葉","00:07:33:00","00:07:40:06","でもそれが人がないのはなぜかという問い立てはとても魅力的で。"
"東島","00:07:40:08","00:07:43:23","あり嬉しい。はい。"
"千葉","00:07:44:00","00:07:45:11","ここでちょっとお聞きしたいの。"
"東島","00:07:45:11","00:07:48:09","は、人に。"
"千葉","00:07:48:11","00:08:02:14","人っていうのは例えばという類で、人みたいにスポがないって言っていいのかどうか、ちょっとそこは後で説明していただきたいんですけど。ここがないっていうのはかなり特別なことなんでしょうかね。"
"東島","00:08:02:15","00:08:17:24","そうですね。少ないと思います。基本形はあるのがベースでないってなるとかなり限られてきて。あと極端に短いとかだとちょっといるんですけど、完全にないはかなり少ないです。モルモットぐらいじゃないですかね。そうですね。"
"千葉","00:08:18:01","00:08:30:05","そうするとその尻尾がないっていうのは。人間にとってとても重要なことと考えているわけですね。"
"千葉","00:08:30:07","00:08:41:06","本の中で当時さんが特に強調しておられて、私の印象が残ったところ説明があって、それは。"
"千葉","00:08:41:08","00:08:48:03","人が二人に尻尾がないということと、それから。"
"千葉","00:08:48:05","00:08:53:09","2足歩行する、このことは実は関係がない。"
"東島","00:08:53:11","00:08:54:00","んです。"
"千葉","00:08:54:02","00:09:03:16","これは非常に強調して書いておられたところなんですけど、ここ、なぜそうなのか。これ結構僕も実はうっすらと思ってたところが。"
"東島","00:09:03:19","00:09:04:03","そうなん。"
"千葉","00:09:04:03","00:09:07:08","ですか。結構いろんな本を読むと。やっぱりそういうことが書いて。"
"東島","00:09:07:08","00:09:08:11","あって。そうなんですよ。"
"千葉","00:09:08:12","00:09:15:15","多くの人は信じてると思うんですよね。でもそうではないというのはどうしてなのか。"
"東島","00:09:15:17","00:09:34:19","それはですね、化石の証拠から結構はっきり分かっていまして。あの人に尻尾がないっていうのが、そもそも人上下って類人猿を含めての先祖からの共有の形質なんですけども。その尻尾がない一番古い化石がすでにまだ4足歩行で2足で歩いてないんですよね。"
"東島","00:09:34:20","00:09:48:10","なので、先に尻尾がなくなってからしばらく経ってから2足歩行を獲得したっていうふうに考えるのが自然で。なので尻尾の喪失の方が先に起きてるねっていう話なんです。"
"千葉","00:09:48:12","00:09:53:09","そうすると。"
"千葉","00:09:53:11","00:10:07:01","今堂島さんが支持している尻尾がなくなった、その理由になる一番想定できるというか、信頼できる考え方というのは何なんですか。"
"東島","00:10:07:02","00:10:27:21","難しいですね。正直、現時点だと、何も積極的にこうだっていう証拠も、何かを否定する証拠も現時点でないので、何でも言えちゃうような状況ではあるんですけど、まず少なくとも今言われている仮説で1個一番有力視というか、支持している人が多いのはゆっくり動いたからじゃないかという説なんですけど、あれはちょっと違うと思っていて。"
"東島","00:10:28:01","00:10:40:00","私自身は何か亡くなる積極的な理由があったんじゃないかなというふうには考えています。亡くならざるを得ない理由がなくなった方が良かった理由か、どっちかがあったんじゃないかなとは思っ。"
"千葉","00:10:40:00","00:10:57:14","てます。じゃあ、何か無駄だからなくなったというわけではなくて、やっぱりないことっていうのが、何かしらとても生きていく上で、あるいはそれ以外の理由で、あるいは子孫を残したりする上で、何か有利なことがあって亡くなったというふうに考えていいわけですか。"
"東島","00:10:57:16","00:11:07:01","あるいは、何かそういう積極的な理由ではなくて、発生学的な、それこそ制約によって作ることができなくなったという可能性もあるんじゃないかなと。"
"千葉","00:11:07:06","00:11:38:02","例えば、それは例えばこういうことですか。例えば、ある部分で何かしらの役に立つ、何でもそうですけど、例えば手を羽にしてしまうとものが掴めなくなるというのと同じような理屈で、あるいはシーソーみたいにこっちが上がったらこっちが下がるみたいな感じで、ここがあるとある何らかの仕事ができなくなる、機能が果たせなくなるということなんですかね。"
"東島","00:11:38:03","00:11:58:07","そうですね。例えば下半身の方の形成っていうと、尻尾の周りだと生殖器とか足とか運動様式に非常に関わるようなところも、同じような遺伝子の仕組みで作っているところがあると思うので、例えばなんか生殖器なり繁殖なり運動なりに必要な形質を獲得するために何かのスイッチをオンにしなきゃいけない。"
"東島","00:11:58:07","00:12:06:07","そうすると尻尾を作ることができないみたいな。そういうこっちが立ったらあっちが立たないみたいな、そういう関係があってもいいんじゃないかなとは思っ。"
"千葉","00:12:06:07","00:12:26:02","たんです。そうです。なるほど。分かりましたが。逆にお聞きしたいんですけど。尻尾、哺乳類の尻尾って何だと。動物によってそれは違うと思いますが。逆にですね、逆にですね、尻尾って何の役にたつ。"
"東島","00:12:26:02","00:12:42:23","んです。なるほど。一番あるのはやっぱり運動でバランスをとるのが一番大事ですね。その祖先も木の上にいたので、バランスをとるためにはあった方が良かったはずなんですよ。機能的にはあった方が良かったのに、なくなってるっていうのが不思議なんですけど、それ以外だと社会的なシグナルとして使います。"
"東島","00:12:42:24","00:12:59:18","群れの中の順位とか、今交尾OKというサインだったりとか、あとは仲間同士の信頼関係の確認だったり、威嚇だったりとか、あとは他だと脂肪の貯蓄とかもありますね。"
"千葉","00:12:59:20","00:13:21:19","そこでちょっと気になったんですけど、今ちょっと気になったんですけど。大島さんの定義する。例えばですね。ここに櫓が立っていて。そこの屋根の上に守備。シャチホコ。日々の守備が揺らいで。若いからあれって頭がさっき。さっき見たんですけど。"
"千葉","00:13:21:21","00:13:35:13","さすがさっきちょっと近くまで行ったんですけど。そこまで細かく見えなかったんですけど。頭が胴体の上の方が虎で、下側が魚なんですけど。"
"東島","00:13:35:14","00:13:37:12","シャチだから。"
"千葉","00:13:37:14","00:13:42:12","跳ね上がってるじゃないですか。で、虎で頭が取られて。"
"東島","00:13:42:12","00:13:44:23","魚いいですね。"
"千葉","00:13:44:24","00:13:56:21","脊椎動物。脊椎動物です。このこの今尻尾って言ったけど。この社長このこの子上がってるところ、あれは尻尾なんですか。"
"東島","00:13:57:02","00:14:11:02","尻尾の一部だと思いますけど。それはこのシャチホコのどこにそう排泄口があるかという問題。肛門があれば肛門より後ろが尻尾なので。そこまでちゃんと描写してくれたらいいんですけど。"
"千葉","00:14:11:04","00:14:21:02","じゃあ要は下半身はだから人魚だとかそれから人形が違うか。"
"千葉","00:14:21:04","00:14:25:03","魚ではそこなんですかね。"
"東島","00:14:25:05","00:14:37:21","で、自体ピラピラのところはアタッチメントなんですけど、あの魚の焼き魚を食べてたら、肛門から後ろにちょっとだけ味があるじゃないですか。あれは尻尾です。カスっていう。"
"千葉","00:14:37:23","00:14:54:16","があって、訪問があって、その間のところちょっと細くなっている。魚によってそれは違う。そこが尻尾なんですね。じゃあ鶏はどうなんです。例えば最近ですね。ヤマドリ。ヤマドリって好きなんですけど。"
"東島","00:14:54:16","00:14:56:05","結構かっこいいですよね。"
"千葉","00:14:56:06","00:15:01:05","あれ大好きなんですけど。繁殖期になるとあれ雄が。"
"東島","00:15:01:07","00:15:04:08","左のですね。"
"千葉","00:15:04:10","00:15:16:11","間取りの。そうです。綺麗なITの進歩は。今の話だと尻尾の長いところってほとんど尾羽な。"
"東島","00:15:16:17","00:15:17:00","ので、そう。"
"千葉","00:15:17:04","00:15:22:15","ですねってヒレとは違うけど、でも骨は入ってない。"
"東島","00:15:22:16","00:15:23:03","入ってない。"
"千葉","00:15:23:03","00:15:28:16","ですね。結果も入ってないし、肉もないですよね。そうするとあれは尻尾ではないということになります。"
"東島","00:15:28:16","00:15:31:16","よね。アタッチメントです。"
"千葉","00:15:31:18","00:15:38:18","実際には隠れちゃってるけど。2次回までに作ってる伸びている。ここが鶏の尻尾。"
"東島","00:15:38:20","00:15:47:14","そうですね。ぼん尻までが尻尾ですだから全部ヤマドリも孔雀も左を無視して下のボン尻が尻尾ですね。"
"千葉","00:15:47:16","00:15:48:13","ほとんど見えない。"
"東島","00:15:48:16","00:15:49:00","そうなん。"
"千葉","00:15:49:01","00:15:55:21","ですね。で、見えなくなってくる。でもあれは一応尻尾はあるんだけど、このみんなが尻尾って言ってる部分はじゃない。"
"東島","00:15:56:00","00:15:57:05","あれは羽ですね。"
"千葉","00:15:57:09","00:16:01:18","もう一つですね。"
"千葉","00:16:01:20","00:16:02:19","マニアックな。"
"東島","00:16:02:21","00:16:04:08","全然。どうぞ。"
"千葉","00:16:04:10","00:16:05:05","すごいマニアックなん。"
"東島","00:16:05:06","00:16:10:02","ですよ。シャチホコもだいぶマニアックでしたけど。"
"千葉","00:16:10:04","00:16:10:21","来ないじゃない。"
"東島","00:16:10:21","00:16:11:23","ですか。"
"千葉","00:16:12:00","00:16:13:13","オタマジャクシの。"
"東島","00:16:13:15","00:16:14:20","この来た。"
"千葉","00:16:14:21","00:16:16:09","これは。あれは尻尾。"
"東島","00:16:16:15","00:16:35:15","オタマジャクシは尻尾なんです。あれは尻尾です。そうですね。そうなんですよ。あれ幼生なので。ギリギリなとこではあるんですけど。一応。まあ一応機能的な尻尾かなとは思います。まあまあ骨は入ってないんですけど。"
"千葉","00:16:35:20","00:16:40:06","でも脊椎動物にかけるんですか。一応コンゴだとか。サソリの尻尾は入らないん。"
"東島","00:16:40:06","00:16:50:08","ですね。そうなんです。あれだとボディプランが違いすぎて。脊椎にはちょっと適応できないんですよ。解剖学的な創造性が。"
"東島","00:16:50:10","00:17:01:05","そうなんですよ。たまに言われるんですね。トンボとかサソリの尻尾はどうなんですかと言われるんですけど。ちょっと違うんですよ。先に産卵感とかあるし。"
"千葉","00:17:01:07","00:17:07:05","進化進化の言い方ですると、あれは相当ではないけど。内。そうですね。にてます。"
"東島","00:17:07:05","00:17:09:08","よね。にてますね。"
"千葉","00:17:09:10","00:17:55:14","多分昆虫だとあの尻尾腹部の味かもしれませんけど、例えばネズミの尻尾、それが彼らの脊椎動物ネズミたちとそれとだとかそういう状態だとか、そのグループが分かれる。分かれたのはすごく古い時代で。その古い時代に分かれた後で、それぞれ独立にその尻尾購入済みだとか、脊髄動物の飼育とそれから昆虫の負担、それが独立にできてきたものなので、ちょっと似たところはあるけど、構造は実際違いますけど、なんとなく見たところがそれは独立に出来上がったもので、総じて今でもいずれにしても独立に"
"千葉","00:17:55:14","00:17:56:23","できたもの。"
"東島","00:17:57:00","00:17:57:22","ですね。そうです。"
"千葉","00:17:57:23","00:17:58:06","そうする。"
"東島","00:17:58:06","00:17:59:08","と。"
"千葉","00:17:59:10","00:18:01:21","トンボの尻尾はなんて言うんですか。"
"東島","00:18:01:23","00:18:17:04","あれはなんて言ったらいいんですかね笑あれは、あれは無脊椎動物の体の端っこですかね。なんて言ったらいいんだろう。ああ、そういう言い方もする時もあるんですよね。なんかシュートテールみたいな。"
"千葉","00:18:17:07","00:18:20:07","でも本当にしてみれば俺のスコア偽物かよ。"
"東島","00:18:20:10","00:18:31:19","そうなんですよね。不名誉な話です。そうですね。だから全くそのっていう定義を考え直さないといけないんだと思います。そもそも。"
"千葉","00:18:31:21","00:18:39:16","確かに。ただ考え方によって。例えばこういう考え方はどうですかね。確かに。"
"千葉","00:18:39:18","00:19:06:19","ネズミの尻尾と点のしっぽ、サソリの尻尾は別物だけど。でもそれを作る作るのに使っている設計図でいいのかな違うかな。アルゴリズムと言っていいのかな。要するに遺伝子のレベルの本の中で書かれてましたけれども、ウィンドだとかウィンドの下流で働くEXだ。"
"東島","00:19:06:20","00:19:07:15","とか。"
"千葉","00:19:07:17","00:19:44:15","そういう遺伝子の哺乳類の尻尾のところではそれが形成に関わっているという話でしたけど。昆虫の場合にもやっぱりリンクし、CDXの関係するとおそらくそうだと考えられるのがこうなるだからやっぱりそれは想像ではないんだけど、やっぱりこの先のところに伸ばしていくのに関わっているということで、遺伝子ネットワーク、つまり特性のネットワークのところのアルゴリズムのところは共通なものが使われている。"
"千葉","00:19:44:17","00:19:45:11","そうです。"
"東島","00:19:45:13","00:19:46:09","よね。"
"千葉","00:19:46:11","00:20:05:10","そうすると、そういう遺伝子のレベルで見たときには、もちろん全部が共通ではなくて、分析に共通なだけですけれども、でも、そういう統一な部分が使い回されている、1種のツールキットが使い回されているっていうことは、見方を変えると。"
"千葉","00:20:05:12","00:20:15:21","同じ視点で形づくり、ボディプランの作り方という面で共通のものと考えることができないんですかね。"
"東島","00:20:15:23","00:20:31:23","体幹の後方への延長部分という意味では一緒だと思います。その体幹の中に、その脊椎動物の尻尾だと、そもそも対空が存在しないので、その内蔵型が入れられないっていうのがあって、その点無責任には入れられるので、そこには大きな違いがあると思いますけど。"
"東島","00:20:31:24","00:20:38:14","その体幹を後ろに伸ばす、胴体を伸ばす仕組みって意味では一緒だと思います。"
"千葉","00:20:38:16","00:20:50:05","利用によっては同じ自己の中に含めることも可能ですよね。工学の類からもっと広く広げることも可能です。"
"東島","00:20:50:06","00:20:53:21","そうですね。拡大はできると思います。"
"千葉","00:20:53:23","00:20:56:10","ここで何台か生じるんですけど。"
"東島","00:20:56:12","00:20:58:00","おっと。"
"千葉","00:20:58:02","00:21:20:10","僕、開発を割と専門に。別にだからどうだという話じゃないんですけど、哺乳類とか人は、例えば当時さんだったら人文系のこともやっておられますし、もともとそういうことをやっておられたのが、当然人との関係というのを大事にするので、意思疎通というのはとても大切にするじゃないですか。"
"千葉","00:21:20:12","00:21:23:11","サルも意思疎通できるんですかね。"
"東島","00:21:23:13","00:21:25:01","できると思います。"
"千葉","00:21:25:03","00:21:27:15","犬も意思疎通できますよ。"
"東島","00:21:27:17","00:21:28:07","できます、でき。"
"千葉","00:21:28:07","00:21:30:13","ますもできる人い。"
"東島","00:21:30:13","00:21:31:05","ますよ。今吸い。"
"千葉","00:21:31:06","00:21:39:12","ますでも書いて、根本的に人との意思疎通を。"
"千葉","00:21:39:14","00:21:45:05","意思疎通は拒否するんですよ。何を考えているのかわからないんです。"
"東島","00:21:45:09","00:21:47:01","確かに。"
"千葉","00:21:47:03","00:21:48:07","使う存在なんですね。"
"東島","00:21:48:08","00:21:50:08","そうですね。"
"千葉","00:21:50:10","00:22:11:02","そういう存在をやっていると、ちょっと、なんていうのかな。尻尾という概念がにわかに崩れたことですね。こう言うと、例えば発生学的な話をすると、ショウジョウバエとそれから。"
"千葉","00:22:11:04","00:22:36:14","ネズミ、さっきのととそれからこうCDXがやっぱり同じファミリーというか、同じ起源を持っているそうですが、当然貝類でも体の前後軸の一部のところで発生初期に関わっている。"
"千葉","00:22:36:16","00:22:42:12","活躍してるんですけど、ところが巻貝が。"
"千葉","00:22:42:14","00:22:54:24","派生が進んでいくと体がねじれるんですよ。そうすると、何が起きるかというと、体、例えば肛門科とか生殖腺が頭の。"
"東島","00:22:55:01","00:22:56:16","後ろ。"
"千葉","00:22:56:18","00:23:02:16","それから例えば、特に生殖腺なんかはそうなんですけど、ドラゴンボールの話をする。"
"東島","00:23:02:16","00:23:03:09","と。、"
"千葉","00:23:03:11","00:23:07:02","この話で。"
"千葉","00:23:07:04","00:23:10:11","ゴクウのスポーツ本の中で印象的だったん。"
"東島","00:23:10:12","00:23:10:16","です。"
"千葉","00:23:10:16","00:23:14:22","けど、あの中にナメック成人のピッコロ大満足。"
"東島","00:23:14:24","00:23:15:19","でてきます。"
"千葉","00:23:15:20","00:23:21:02","あの人あの人っていうかあの人。ちょっと天籤っぽいんだけど。口から卵じゃない。"
"東島","00:23:21:02","00:23:22:11","ですか。ほんまですね。"
"千葉","00:23:22:11","00:23:31:02","でもあれ惜しくてカタツムリだった。ナメクジって普通の横のほっぺた相当する部分。この場所的にはこの辺から卵。"
"東島","00:23:31:07","00:23:34:24","ですよね。貝類だったんですね。"
"千葉","00:23:35:01","00:23:35:18","かどうかわから。"
"東島","00:23:35:18","00:23:37:03","ないけど。"
"千葉","00:23:37:05","00:23:55:22","頭に。。確かに。確かに。そうするとですね要するに動物だと初期の段階では後ろにあった部分がねじれて前との方に来ちゃって、田んぼがどこなのかっていうのが発生の後期になってしまうと、もうわからなくなっちゃうんです。"
"東島","00:23:55:22","00:23:58:00","よね。"
"千葉","00:23:58:02","00:24:41:02","なんかある後端は立体として存在していて、どこどこが一番の端っこって決められない状態になっちゃってるんですよ。面白いから。以下もそうで、あれも類。ですけど、体の仲間ですけど、あれも角はとかあるじゃないですか。頭があって頭の上に足が生えていて、次はその近くに実は項目があって、この辺がだいたいいわゆる漏斗っていって、あの辺がだいたいショウジョウバエだとかなんかで言う、ここに該当するところなんですよね。"
"千葉","00:24:41:06","00:24:48:18","日本はないないというか。ここに該当するものが発生学的には対応させるのが困難。"
"東島","00:24:48:20","00:24:51:08","確かに。"
"千葉","00:24:51:10","00:25:01:21","だけど面白いことに尻尾って英語だとテイルじゃないですか。"
"千葉","00:25:01:23","00:25:11:13","テールの話。"
"千葉","00:25:11:15","00:25:39:10","何て言うのかな。カタツムリ持っているっていう言葉で表現される場所があるんですね。どこかっていうと、2頭って日本の。頭があって、そこに胴体があって、タメ口形の胴体があるからとてるじゃないですか。そのナメクジ形の足の足なんですけど、自分の本当に足があって、一番端っこ、足の端っこ。"
"千葉","00:25:39:13","00:25:46:22","ここを定理尻尾って呼んでるんですけど。だから発生学的には全然違う場所を。"
"東島","00:25:47:01","00:25:47:21","確かに。"
"千葉","00:25:48:01","00:26:14:10","尻尾と呼んでるんですよ。謎。謎というか、随分だからショウジョウバエだ増上慢だとかそれからトンボだとかサソリだとか人節足動物外からはかなり多くのメンバーが概ねなんとなく事件は違っても。"
"千葉","00:26:14:12","00:26:26:12","イメージとしてはなんとなく知って言える感じがするんですけど、そうですね。の場合には全然違う場所になるんですよね。"
"東島","00:26:26:14","00:26:27:18","面白いですね。"
"千葉","00:26:27:20","00:26:42:16","機能としてはやっぱり尻尾だったりするんですけど、さっきおっしゃってた機能を実は彼は守って形にいて。これは私の前トカゲってここで自殺じゃ。"
"東島","00:26:42:16","00:26:42:20","ない。"
"千葉","00:26:42:20","00:27:04:07","ですか。で、敵の目を欺いたりするじゃないですか。形にも。これ私の昔、私の研究室に同期で3人、120年経ちましたが、転覆に襲われると足の先端、つまり尻尾ですね。それを自分で自殺し。"
"東島","00:27:04:07","00:27:05:12","て。"
"千葉","00:27:05:14","00:27:34:19","で、逃げ、本体は逃げるっていうことでくれたっていうのが、再生する男の人と同じことをやってるんですよね。それからあと前々っていうベトナムなんかに、東南アジアの結構前の中には足の先が伸びて、ちょうどオオトカゲとかゴジラみたいに尻尾を振ってる。なんか敵が来たりすると、攻撃する時にあんな感じで敵がやってくるとスコープして5時半に出て。"
"東島","00:27:34:20","00:27:38:00","面白いですね。"
"千葉","00:27:38:02","00:27:41:02","さらに沖縄に入る前までの仲間なんです。"
"東島","00:27:41:02","00:27:42:03","けども。"
"千葉","00:27:42:05","00:27:46:15","その足の先を使って。"
"千葉","00:27:46:17","00:27:49:11","ジャンプする。"
"東島","00:27:49:13","00:27:52:19","機能的には尻尾ですね。"
"千葉","00:27:52:21","00:28:07:23","全然違う場所なんだけど。として機能したからって、多分発生学的な意味でのことは基本的なことである。"
"東島","00:28:07:24","00:28:20:24","あると思います。できると思います。結局人間側というか我々側がどう定義するかで、どこで切るかっていうのが変わってくるんだと思います。"
"千葉","00:28:21:01","00:28:26:24","島さんの研究としては、そういう風に広く捉えるというのもあるわけです。"
"東島","00:28:26:24","00:28:47:00","が、将来的にはと思うんですけど、あまりにも生き物、全部の尻尾、全部の定義ってやると膨大すぎて一生が足りないので、とりあえずは脊椎出てきてるところはあるんですけど、でも興味はあります。機能的な尻尾とか。そうですね。やってみたいなとは思ってるんですけど。"
"千葉","00:28:47:02","00:28:56:08","人間の場合だと、その直接の路線であるリリースというのは何になるんですか。"
"東島","00:28:56:14","00:29:07:21","やっぱり猿に近いですかね。オナガザル上下っていう、いわゆる普通のモンキーとの共通の先祖までは尻尾が生えてたんで。一番近いのはモンキーですかね。"
"千葉","00:29:07:23","00:29:13:23","はい。この機能っていうのは一般的に何だと考えられて。"
"東島","00:29:14:00","00:29:19:06","バランス維持とか運動でしょうかね。はい。"
"千葉","00:29:19:08","00:29:21:11","地面の上にいる場合には。"
"東島","00:29:21:13","00:29:38:06","地面の上にいる時はあんまり何に使ってるのか分からないんですけど、長ければやっぱり社会的なシグナルとしてそれが機能します。あとはすごく速く走るやつだと、カーブを曲がるときとか、方向転換時にぎゅって振ったりして、素早く身をかわしたりとか、そういう感じで使い。"
"千葉","00:29:38:06","00:29:41:21","ますね。"
"千葉","00:29:41:23","00:29:46:14","はい。この入った人。"
"千葉","00:29:46:16","00:29:50:05","人間です。この生えた人っていう話がよくあります。"
"東島","00:29:50:05","00:29:51:10","よね。あります。"
"千葉","00:29:51:12","00:29:56:03","紹介されてますけども、あれはじゃあ尻尾では。"
"東島","00:29:56:03","00:30:18:10","ないではないんです。残念ながらあれはですね。なんか柔らかい脂肪しか入ってなかったりとか。あとは繊維性のものが入ってるぐらいで。動かすことはほぼできないそうなん。ごく稀に動かせる人がいるんですけど。それは肛門の筋肉の繊維が一部してて、それで動くというか、お尻を締めれば動くっていう変なやつですね。"
"東島","00:30:18:15","00:30:25:02","肛門の形成不全の場合はそういうのがあるんですけど、多くの場合はだいたい脂肪臭とかです。腫瘍です。"
