Speaker Name,イン点,アウト点,文字起こし,色選択
相馬2,00:03:18:15,00:03:26:11,これは。,Lavender
相馬,00:03:26:16,00:03:42:32,されてるんだろうと思ったんですけど それできないんですよ私は あれはカラスですか? あれはカラスですみたいな カーカーと聞こえましたよ そこの上に 私公共電波にカラスの声真似を載せないようにって ずっと言われてるんですけど これはハシボトガラスですね,Violet
藤井,00:03:42:37,00:03:55:30,これ地泣き? これ地鳴き? 地鳴きですってこれ多分誰か呼んでると思います 地泣き? これ?,Rose
相馬,00:03:55:35,00:03:56:57,これ繰り返してこうやって呼んでる感じは誰かを呼んでると思います,Violet
藤井,00:03:57:02,00:03:59:01,なんで呼んでいるんですか?,Rose
藤井2,00:03:59:01,00:04:00:59,ます。私の。,Lavender
相馬,00:04:01:03,00:04:05:30,つがい相手じゃないですか あっ、そういうこと? うん、これから観測器なので、彼らも。 これから繁殖期なので、彼らも,Violet
藤井2,00:04:05:35,00:04:07:33,呼んでるんですか？,Lavender
藤井,00:04:07:38,00:04:09:41,え、これは地無きだけどさえずり的な予想もあると。そういうわけじゃない?,Rose
藤井2,00:04:09:46,00:04:10:47,そういうこと。,Lavender
相馬,00:04:10:52,00:04:32:40,カラスはさえずりがあるかどうかわからない鳥と言われていて、そこが不思議なんですけど、行っちゃいました あっ、あれね。面白い。 誰も来ないだって言って カラスの鳴き声をやると寄ってきちゃったりするから、やらないようにして え、できるんですか? え、寄ってくるんですか? え、できるの? いやいや、やらないですよ カラスを呼ぶ女みたいにやらないですよ そう真似たらやってくるんですか? いや、できる時もあるんですけど、ここではやらないです,Violet
藤井,00:04:32:45,00:04:59:53,できる時もあるんですか? すごいですね。できる時もあるんですか? なるほどね。 いい声が取れたんじゃないですかね。 何ですか?,Rose
藤井2,00:04:59:58,00:05:20:28,何か。,Lavender
D2,00:05:20:33,00:06:02:53,が番から。あの。 歌と音楽。 ので。なので。 それ。が。 なかったですから。,Lavender
藤井,00:06:02:58,00:06:10:59,なのね ではちょっと聞きたいこと1個ありますけど 鳥って 何ですか? 感動するんですか つまりなんかその字泣きなり 左折りを聞いて泣いちゃうぐらい それはならないと思いますね,Rose
相馬,00:06:11:04,00:06:17:46,それはならないと思いますね ならないんじゃないかな ただ、私たちが知っているのは 名数はオスの歌を聴くと報酬系が復活するっていうのは言われていて だから聴くと嬉しいは、本当に生理学的に聴くと嬉しいんだと思うんですけど いわゆる本当にすごく心を動かされるところまでいくかっていうのはちょっとよくわかんないですね,Violet
藤井2,00:06:17:51,00:06:21:10,地名を聞いてなかったぐらい。,Lavender
相馬2,00:06:21:11,00:06:41:56,こうでないと思いますね。それからだよと。 っていうのはですはその歌を聞くと、復活するっていうのは入れていて。 多分本当にそれが強いんだ。,Lavender
藤井,00:06:41:56,00:06:43:10,なる?なんかそのまあ確かにその報酬系っていうか まあヘドニックな感じっていうか なんかでも人間にとっての音楽とか歌とかって もちろんそういう側面もあるんですけど なんかこうもっとこう超える深いなんかその人の 人生の支えになるとかこう思わずも 涙せずにいられないっていうか ただたら魂が震えるみたいな ああいうのって ああいうのってやっぱちょっと違う,Rose
相馬2,00:06:43:15,00:06:50:00,何か本当にすごく心動かされるところまで行くかっていうのは。,Lavender
相馬,00:06:50:05,00:07:21:59,動物の限界があるかもしれないし ないかもしれないですけど どうなんでしょうね やっぱり人間の感情の豊かさみたいなところかなと思うんですけど でもそれってやっぱり音楽の心を揺すぶるっていうのは やっぱり私はソーシャルの部分って社会的な部分が 私たちは音楽聞いて単に音たい自分だと思ってるかもしれないですけど 音楽って影にすごく私は社会性を感じるんです,Violet
相馬2,00:07:22:04,00:07:39:46,ちょっと認知力の限界があるかもしれないし、ないかもしれないですけど、どうなんでしょうね。 人間。,Lavender
藤井,00:07:39:50,00:07:50:49,めちゃくちゃあると思いますよ なんかね社会性とかその人の生きた履歴を含めた,Rose
藤井,00:07:56:32,00:07:57:38,その今みたいな,Rose
相馬2,00:07:57:51,00:07:58:46,ですよね。,Lavender
相馬,00:07:58:50,00:08:06:39,そうですよね だから自分の記憶と交互したりとか 何て言ったらいいんでしょうね,Violet
藤井,00:08:06:44,00:08:16:36,もっと大きなものを宿っている感じがするっていうか、音楽ってやっぱり宗教とか、ものすごく儀式とか、神とのつながりとか、結構表現したり使われていると思うんですけど、 そういうのって土地にある物の情報すらとか 代々のよく先祖の魂とか 生きているこの全ての生き物の何かを表彰して歌っているような気がして それはなんかね単なるヘドニックじゃない気がするんですよね ヘドニックもあるんですけど多分めっちゃ気持ちよくなるんですけど お儀式とかしてたら多分 多分そうなんですけど それプラスアルファの全てと繋がっている 今ここにいる私みたいな さっきジストニアの話もありましたし 人間ならではの疾患の話もあったと思うんですけど あんまり現代になると大きな繋がりって感じにくいような気がしていて 歌とか歌っている時は,Rose
藤井2,00:08:16:41,00:08:58:55,そうなんかでも。 音楽って宗教とか。 とか。 表現するんですよ。そういうのって内にあるものの情報するとか、大体の。 する分の何かを。そして歌ってるようにして何があんな。 気持ちになっですけど。,Lavender
藤井,00:08:59:00,00:09:20:26,それはそうだと思います 多分昔はよりそういう機会って多かったんじゃないかなと思うね 今だと早い情報というか,Rose
相馬2,00:09:20:26,00:09:22:04,それはそう。,Lavender
相馬,00:09:22:09,00:09:29:13,私、現代文明のあらゆる問題って 結局、社会的なつながりを感じられないから いろんな問題が起こってて 音楽は逆で、それを感じられる 私から言うと刺激って言葉になっちゃうんですけど そういう刺激なんじゃないかなっていう,Violet
藤井,00:09:29:18,00:09:56:48,私最近気づきを得まして 全てをリズムで理解するっていう考え方でして さっき言った長い繋がりをどうやってリズムとして理解したらいいのかなって思って この間気づいたんですよね それは低周波なんですよ つまりみんながリズムって言ってるのって 大体10の0乗って1Hzとかですよね 世界最速ドラマって10の1乗って10Hzなんですよ それが100Hz 10の2乗とかになったら脳のリズムとかね 肺がんまたいとかなるんですけど みんなこっちばっか行くんですけど マイナス1乗とかマイナス2乗とか大事で 例えば10秒に1回とか100秒に1回とか 1000秒に1回とか1万秒に1回とか そっちにどんどん下がっていくと 天体の運動とかあるいは季節もそうですよね 季節もリズムなんですよ 季節もリズムだし1年とかね 暦があったりとかあれもリズムなんですよ 昔は多分ねそういうものを感じ取ってその周期を大事にしてちゃんと儀式をしている中に多分音楽があったりとか 多分ねその世代ってミレニアムとかも出てきて世代が変わるとかお父さんお母さんの世代で今の世代とか 死んだ日とか祖先の代の周期も感じてたと思うんですよ だからめちゃくちゃ遅い周期と今やってる身体のリズムと全部つなげてリズムを調和して感じる仕組みが 多分音楽だったんじゃないかなって最近感じるんですよね そういうのって社会全てが履歴として過去から今につながってて 今の現代社会がしかもものすごい多様な人類が一つになって 集団を作る時にものすごい大事な仕組みなような気がしてて 音楽とか文化とかは結構巧みにその辺を ちゃんと仕組みとして持ってきたような気がして 最近それがちょっとねなんかねより必要とされている雰囲気を感じるっていうか,Rose
藤井2,00:09:56:53,00:11:40:08,てしてする。 して。 長い繋がりをどうやっているの？っていうね。これは記事なんですね。それは低周波、つまりみんなが大体00HZという最初ですけど。 それが120分がリズム我慢よ。マイナス事象がマイナスの波で、10分に一回、100秒2回は秒に一回は表にそっちにどんどん下がって、天体の運動、あるいは。リズムもリズムだし、暦があって、あれもですね。でも多分そういうものを感じ取って、その周期を大事にして、をしてるならないは多分世代ってミレニアル世代が変わる。 お父さんお母さんが死んだ祖先の周期も同じ。そういう宗教と全部つなげて和、調和感じる仕組みが。感じするんだろう。そういう社会。 過去から今に繋がって、今ものすごい多様な人類集団。その大事な仕組みなのに学とかね。,Lavender
相馬,00:11:40:13,00:11:54:46,なるほど でもなんか、あの 歩きながらねちょっとね 歩きながらね,Violet
相馬2,00:11:54:51,00:11:56:33,何か。,Lavender
相馬,00:11:56:38,00:12:23:31,最近でもこの情報化社会において 人間は私は搾取されている感じがしてならなくて いやー、そうなの。搾取と言いますと、なんか取られてる。 なんていうの?あらゆるものが広告とか、SNSからなんて。 あらゆるものが広告とか そうですね。 SNSから流れてくる情報とかもそうなんですけど,Violet
藤井,00:12:23:36,00:12:24:59,そうですね。,Rose
相馬,00:12:25:02,00:12:27:16,私たちが感覚的に求めているような この犬かわいいでしょみたいな わかります?,Violet
藤井,00:12:27:20,00:12:33:44,あの、あの、すごく,Rose
相馬,00:12:33:49,00:12:40:52,をすごく流してくるのを 私たちうっかり 永遠に犬かわいいとか思いながら 見ちゃうじゃないですか 音楽ってそういうふうにはならないですか? 作種的にみんなが思わず 中毒のように思わず聞いてしまうみたいなのないんですかね?,Violet
相馬2,00:12:40:57,00:12:50:38,すごく流してくるのを。,Lavender
藤井,00:12:50:43,00:13:13:37,音なんで、なんかね、質が違うんですよね。 あ、そっか、あの、なんていうの? あと、これオランダの話にも近いですけど、 鳥と人間の共通性って、言語の学習もそうですけど、 聴覚領域と運動領域のつながりっていうか、 聴覚情報なのに運動情報に変換するような仕組みが脳の中にあるとか、 やっぱり結構舞踊とか音楽の起源と脳の仕組みのすごい大事な要素だと思うんですよね だからなんか猿とかって視覚と運動とか結構強いですけど 聴覚と運動ってなかなか結びつきにくいじゃないですか 結構本来音楽っていうのは音と運動を結びつけるっていうところの 秩序性っていう意味ですごい大事な気がするんで そこがね、そのSNSとかって視覚が結構強いじゃないですか。,Rose
藤井2,00:13:13:42,00:13:52:19,ちょっと違うんですよね。そうそうそうそうそう。これオランダの話も近いですけどと、人間の共通性、言語の学習も大事ですけど、聴覚領域と運動領域の繋がりっていうのなのに、運動情報に変換するような仕組みがあるとは。 の大事な要素な新しく。 必要です。,Lavender
相馬,00:13:52:24,00:14:08:27,受信者はひたすらダラダラ受信する側になっちゃうっていうのと 能動的に聞いたりとか あと文章を読むっていうかっていうのと また違うなと思っていて だから私最近なるべく書籍を読むとか 能動的に活動しないと 私何かに読されてしまうとずっと思ってるんですけど,Violet
藤井,00:14:08:32,00:14:26:31,わかります。なんかね、袖っていうか、自己情報とのなんていうんですかね、余裕を持った参照っていうかね。 なんか搾取って言うと、ひとつ言ったらそうなのかもしれないですけどね。 周りの速いリズムになんかすごい引き込まれるっていうか。 あれなんでなんですかね,Rose
相馬2,00:14:26:36,00:14:33:18,組織を見。 てるんですけど。,Lavender
藤井2,00:14:33:23,00:14:43:23,分かります？それニコニコ情報何ていうんですかね、余裕を持ってるっていうかね。,Lavender
藤井,00:14:43:28,00:14:52:00,なんかね機械のリズムって早いんですよ だから結構ね早いところに適応しないといけないなっていう 辛さがあるっていうかね,Rose
藤井2,00:14:52:05,00:14:55:48,なぜなんですかね。,Lavender
相馬,00:14:55:53,00:15:11:06,普段音楽って聞かれます? そうなんだ 本当ですか? 私もあんまり聞かない生活をしてて なんでかっていうと 歌詞が載ってる音楽を聞くと なんて言うんですか 持っていかれちゃうんですよね 歌詞ね 言葉が載ってる音楽を聞いちゃうと そうするとやっぱり なんて言うのかな そっちに自分が引きずられるっていうか かといって、あまりインストルメンタルな音楽をそこまで聴かないので、 結局、音楽をひたすら正座して聴くみたいなのか、全く聴かないかみたいなことが多くて。,Violet
相馬2,00:15:11:10,00:15:13:31,普段。,Lavender
藤井2,00:15:13:36,00:15:17:20,目じゃないと。,Lavender
相馬2,00:15:17:25,00:15:31:50,言いますか、私あんまり。 頭の出る音楽を聞くと、何て言うんですか。,Lavender
藤井2,00:15:31:55,00:15:32:39,ね。,Lavender
相馬2,00:15:32:43,00:15:45:11,音楽なの。そうすると何か。 っていうか。,Lavender
藤井,00:15:45:16,00:16:00:54,なるほどね。ちょっと相馬先生には、ぜひおりんの音を聴いていただきたいです。 おりん?おりんって。 おりん?お仏壇のやつ? そうです。あれも私最近めっちゃハマってて。 あれの分析してるんですよ。,Rose
相馬,00:16:00:59,00:16:08:21,高くないですか?お仏壇グッズって高い?,Violet
藤井,00:16:08:25,00:16:16:33,あれのね、一番でかいやつがあるんですよ 何十万円じゃないですか? 何十万じゃないですか? 違うんですよ、それをね、富山県の高岡市の職人さんがいらっしゃって 島谷昇竜工房という工房の島谷さんっていう、手打ちで作る人がいたよ 芋の花、手打ちで、聴音って言うんですけど 手で打ってそのあの音を作る、江戸時代からやってきた職人さんたちがいるんですよ めっちゃいい音するんですよ。パーンっていって。,Rose
藤井2,00:16:16:38,00:16:19:22,あれね、一番で。,Lavender
相馬2,00:16:19:27,00:16:20:38,そんなに。,Lavender
藤井2,00:16:20:43,00:16:33:07,違うんですよね。親。 島上にこういう方々の中に住んで。,Lavender
藤井,00:16:33:12,00:16:42:02,あーなるほど、なるほど。 あれ、極意があって、カン、オツ、モンっていう、密の音を揃えるっていう極意があるんですけど、 カンっていうのはアタック音で、オツとモンっていうのがうなりなんです。 オツが速いうなりで、モンっていうのがめちゃくちゃ遅いうなりでして、それを揃えることがその極意らしいですね。 その音を覚えるために、鳥と似てるかもしれないですけど、まず師匠の音をひたすら聴くらしくて 何年やったかな?5年くらい隣で聴いてるだけらしいですよ ただただ聴くっていう、まずは。聴いて師匠の音を聴くと、目指すべき方向性が大体わかるらしくて,Rose
藤井2,00:16:42:07,00:17:25:04,めっちゃ良く。 僕になって上をていう、水を揃えるっていうのというのは、学校で持つと思うのの音が早い生まれで。 ありでして、それを揃えることが僕なるほど。そのために。 まず師匠の。 5年ぐらい隣。,Lavender
藤井,00:17:25:09,00:17:36:12,でも、あれって、言っちゃえば大きいお椀みたいな金属ですよね。 それを鳴らすだけでもそんなにすごく大変なんですか。 あれやばいですよ かっこいいですけど 超音ってね 叩いては打って 打った時の音で叩いたその結果がどうだったか分からないんですけど 答えは常に3つしかなくて 正しいか正しくないかどちらでもないかっていう その3つしかないらしいんですよ,Rose
相馬2,00:17:36:16,00:17:47:39,いけば大きい音みたいなですね。それを直すだけでもすごく大変ですよ。,Lavender
藤井2,00:17:47:43,00:18:01:03,ね。体では言って。ないと結果が分からないですね。,Lavender
藤井,00:18:01:07,00:18:07:00,まあ、そりゃそうでしょうね 正しい方向に聞くだけのトレーニングを経た後に それを持っていったらあの音ができるらしいんですよ それを分析しまして 本当ですか でね、カオツモが見えたんですよ,Rose
相馬2,00:18:07:05,00:18:11:41,ね。,Lavender
藤井,00:18:11:46,00:18:18:26,本当ですか? なるほど なるほど、音響解析的にそれが何だったか もう見えましたね やばかったですよ めっちゃ面白いですよ めっちゃ見えまして 特に門がね,Rose
相馬,00:18:18:30,00:18:36:34,なるほど 相変わらず、あらゆる研究が面白いですね あれは面白かったです まずそこに気づくっていうか あの音を研究してみようっていうところに至るっていうところがすごいですね,Violet
相馬2,00:18:36:38,00:18:38:48,面白いです。,Lavender
藤井2,00:18:38:53,00:18:39:45,あれはもちろん。,Lavender
藤井,00:18:39:50,00:18:47:41,あれはね ただたら素晴らしいですね それはね、全然、なんかね、それもう瞑想にもってこいですよ。,Rose
相馬2,00:18:47:46,00:18:49:56,まずあれ。,Lavender
相馬,00:18:50:00,00:18:54:12,確かにもう宇宙を感じるみたいな感じで 聞いて、ボーッと聞いてられるってことですよね,Violet
藤井,00:18:54:16,00:18:59:08,でね、昔はあのおりんとかああいう音が宇宙とつながるための装置やったらしいです。 そのためにあれは使われている。 ほんでわかったことはね、門はね、超低周波なんですよ。 さっきの立洞調和社会っていうかね 低周波調和っていうのはね 鬼の中に仕組まれてるということは分かりました,Rose
相馬2,00:18:59:12,00:19:05:15,だから何でもそう聞いて。,Lavender
藤井2,00:19:05:20,00:19:16:42,そう、昔は陰とかは宇宙と繋がるそうだから。,Lavender
相馬2,00:19:16:47,00:19:17:55,ああ、そうなんだ。,Lavender
藤井,00:19:18:00,00:19:47:48,いやほんまにそうですよあれ いやいや本当にあの最後のサイズまできちんと構成された はい、お互いこう、なんかお互いこう、,Rose
D2,00:19:47:53,00:20:03:13,出。,Lavender
藤井,00:20:03:17,00:20:21:32,え、どうですか不協和音?はい。 不協和音ない あ、一個聞き、一個聞き,Rose
D2,00:20:21:37,00:20:57:58,です。,Lavender
藤井,00:20:58:03,00:21:23:41,ちょっと今のところ聞いていいですか なんで言語起源説嫌いなんですか なんで嫌いなんですか ああ、なんで気がないか。 そうそうそう。 うーん、まあそうね。私の分やとそのダンスの起源がやっぱり鳥の脳の起源に近しいみたいな話があって うーん、なんかまあそれだけでは説明できない何かがあって 今日の話だと人のアイデンティティ とか人格とか あるいは今日最後に言った停止話 とか 個体とか都会を得るかとかを超えて もっと大きな単位の社会をどう 築くかとか進化してきて人なら であるものを築くという時に 説明しきれてない感じがある のかなというのは思いました なんで嫌いなんですか?,Rose
藤井2,00:21:23:46,00:22:01:32,私の分野です。ダンスの方が身体の中で。 何分あって。何話してるんですかね？その人が居ますか？その一番上が。 とか上とか。,Lavender
相馬,00:22:01:37,00:22:09:53,何か世の中の人を、ここ数十年ぐらいの研究の流れとして、 鳥のさえずりが発声学習、音を聞いて、それを自分で出せるようになる、 真似できるようになるっていうことを研究するときに 人間の言葉と似てるから研究してる だからさえずりと人の言葉っていうのは対比できるから 研究できるんだよっていう流れがかなりあるんですよ 流れがあるんですけど私があんまり好きじゃないのは 多分最近の科学最近っていうかここ数十年の科学って 役に立つか立たないかっていう話をすごくしてきてて だから言葉が理解できるって役に立つ科学感があるんですよ。 だけど人の音楽が理解できるって急に役に立たない感が大きくなるんですよ。,Violet
藤井2,00:22:09:58,00:22:17:35,できないん。,Lavender
相馬2,00:22:17:40,00:22:47:12,私ね、最初にが音を聞いて、それを自分で出せるようになるっていうことを研究する人間のことを研究してる。だからサイズっていうのはできたらいいんだよって。 流れがあるんですけど、じゃない。,Lavender
相馬,00:22:47:17,00:23:05:25,面白いね。 それを感じたのは最近一般向けの本に関わってて、 鳥の歌ってすごく人間の歌に似てるんですって。 私今日、そういう話すごい人じゃないですか。 っていう話をしていた時にライターの方が「言葉とも似てる」っていう話もあるんじゃないですかって言って 「言葉は意味が乗るもの」って歌はそういうものではなくて メッセージはすごくシンプルなんだけど音が複雑なのが歌なので どっちかって歌に近い部分もあるんですよって言ったら でもそれじゃ面白くないんですって言われた そうなんですよ だからだってみんな鳥の鳴き声聞いてみんな音楽に見たいって思うのは 当たり前のことなので、それが言語と近いって言われたら科学っぽくて、 何て言うのかな、最先端っぽくてかっこいいんだって、 だからその役に立つとか、科学的にすごい感っていうのがかもせるっていうのと、 なんか違うんじゃない?で、私だからその音楽とかっていうのがすごく面白いと思うのは、 すぐ役立たないじゃないですか ごめんなさい だから だけど絶対その価値は否定できないものと パラレルで動物の行動を見る方が 私は面白いんですよ ごめんなさい役立たないって言った だって私理科系の教員をやっているので 学生さんに本当に言われるんですよ この研究をして 私すごくこの研究好きだけど なんでこの研究に役に立つことがあるんですかみたいなのを やっぱりすごく若い世代の方は意識させられるっぽくて だからこれ何の役に立つんですかとか言われるんですよ だからでも役に立たないことが私たちに重要であるっていう風に 胸を張れるのが大事かなっていう,Violet
相馬2,00:23:05:30,00:24:40:40,で、それを感じたのは、さっき言ったけど、本当に変わって。 見てるんです。私、今で言う話を聞きに来たの方が。でも言葉も似てるっていう話もあるじゃないですか。そういうことは意味ものではなくて、見てたんだけど。 です。でもそれじゃ面白くないですね。そうなんです。だからみんな聞いてみたいと思うのは当たり前のことなので、それが近いとか言ってたら逆にだから。 だからゆっくりだとか環境が違うっていう。んじゃない？って。 面白いと思うのはすぐ役立たないじゃないですか。 同じだから絶対来ないもので良いんですよ。それじゃその。近くなってるので、学生さんに文句言われるんですよ。この。,Lavender
藤井,00:24:40:45,00:25:03:49,いやあのねものすごいねリゾーネイとしましたよ ごめんなさい だからさっき言ったとないです あのわかりました相馬さんとグルーヴがあった理由が今わかりました 私ね学生の時にそれまさに悩んでて 私なんてねドラマの研究でやってきた ドラマとか音楽の研究でやってきたんで 学生の時に言われた身なんですよね これは何の役に立つんですかって言われて 当時の正直な思いはね 知らねえと そんなことは知らねえと ただ私が知りたい ここに心惹かれてやまない ただただ知りたいんです ごめんなさいみたいな そういう思いで10年20年というかね もっとやってきたんですけど、なんかね、一周回ると、そこまで行くと、なんか勝手に役立つついてくるのかなっていう。 でもそっちが主になってしまうと、なんか見失うなっていう感じがあって。,Rose
藤井2,00:25:03:54,00:25:09:53,ものすごいリズム。 は分かりませ。,Lavender
話者 3,00:25:10:02,00:25:11:29,ん。,Lavender
藤井2,00:25:11:33,00:25:36:54,同じ、いや同じです。私はドラマを見たドラマとか音楽やってきたので、学生の時にね、これは何の役に立つんですか？っていうので、当時の正直な思いをね、知らないと知らないと。ただ、私が知りたい、ここに心を惹かれてやらないですね。,Lavender
相馬,00:25:36:59,00:26:11:10,なんかすぐに意味が見えるものとか すぐになんか役立つ感とか なんかこうなんていうのかなこれ便利だなとかって見えるものって技術はいいんですけど 科学の側っていうのはちょっと意識しすぎてつもりなくなるなっていう 科学の側っていうのはそこ意識しすぎるとつまんなくなるなっていう 素晴らしいその通りです その通りです どこで悟ったんですかそれ 本当ですかありがとう それはだからいつもその何か役に立つんですかとかいうのを聞きながら いやなんか違うんだけどっていう 不満をすごいずっと感じてるからじゃないですかね,Violet
藤井2,00:26:11:15,00:26:16:32,その通りです。その通りですよ。,Lavender
藤井,00:26:16:36,00:26:21:21,でもそれ聞きたい でもそれ聞いたよ 私はね確実にドラムの中で気づいてる 音楽に助けられてやっぱり気づいてる部分がある よな気がして いやわかんない サイエスにもある,Rose
相馬2,00:26:21:26,00:26:28:50,違うんだけど、すごいじゃないですかね。,Lavender
相馬,00:26:28:55,00:26:37:41,そうですよね。 でも、すごく人間にとって音楽って根源的で、私はすごく学生の頃言われたのは、 人間に共通としてある特徴っていうのは、Human Universalと言われるもので、 人間の生き物としてのすごく重要な特徴なんだよっていう風に言われた割には、 音楽の実利的な部分ってわかんない なんで生き物として音楽が私たちに備わってるかっていうのはわかんないけど 絶対あるはずなんですよねない人たちいないので だからそういうところを考えることってすごく科学として深いところを考えられるっていう意味で フロンティアとか言われるものだと思うんですけど それ大事だと私は思うんですよね だから私藤井さんの研究を聞くのがすごい好きなんですよ だから役に立つ立たない論だけじゃないところをいつも話ができるってすごいいいですよね,Violet
相馬2,00:26:37:46,00:27:20:19,でもすごく人間。 から言われたのは、人間に共通。 すると言われるもので、人間的な特徴なんだよっていうふうには、もう何の実にのに何でそうなってるかっていうのはんないけどないです。 から、そういうことってすごく。 考えられるっていう意味でとか言われたりしそう。,Lavender
藤井2,00:27:20:23,00:27:21:08,いや、そう。,Lavender
藤井,00:27:21:10,00:27:33:28,いや今の話聞いてね 音楽とは人間であると思いましたよ 人間であることがどう役に立つんですかって聞かれてもいやもう人間ですみたいな いやそれ愚問ですみたいな人間なんで,Rose
藤井2,00:27:33:33,00:27:42:42,いいです。人間だ。人間である。,Lavender
藤井,00:27:42:47,00:27:47:48,でも人間って変な生き物なんですよね 今そこにあるっていうそれだけそれだけ尊いっていうかね いやーすごいね すごいっすな,Rose
相馬2,00:27:47:50,00:27:52:44,戦争。 なんです。,Lavender
藤井2,00:27:52:49,00:28:00:57,ね。今そこにあるっていうそれで。 すごい。,Lavender
藤井,00:28:01:02,00:28:07:06,今日折り紋持ってないんですよね いや今日は今日は持ってきてないですけど 合唱って言って終わりだね 合唱つけ,Rose
相馬2,00:28:07:11,00:28:16:14,多いのではない。,Lavender
藤井,00:28:16:19,00:28:50:23,ええ、やりましょうか じゃあ、相馬先生、最後に耳を澄ませてみましょうか やってください はい はい 画書,Rose
相馬,00:28:50:27,00:29:16:02,画書 ここ鳥あんまりいないですね 周りちょっと今ここ多分 トラックばっかり走ってる音がある はい,Violet
相馬2,00:29:16:07,00:29:27:54,はいないですね。 ます。,Lavender
藤井,00:29:27:59,00:29:46:00,あれでした ありました,Rose
D2,00:29:46:05,00:30:07:24,ありがとう。,Lavender
