Speaker Name,イン点,アウト点,文字起こし,色選択
大津留,00:12:40:12,00:12:55:14,とか言う人がいても、2期目はもう確信犯で、この間何でしたっけ？あなたは何を基準に判断するのか。 私の両親ですね。 あなたの両親が信じられない。,Rose
吉田,00:12:55:16,00:13:05:16,パンデミックがあって、ウクライナ戦争があってですよね。 だからそう考えると、もう非日常がずっと続いている。 非日常が日常になって慣れちゃったみたいな感じはしますよね。,Rose
山本,00:13:05:16,00:13:06:23,そういう感じになっちゃってますね。 何か建前。,Rose
吉田,00:13:07:01,00:13:12:07,がしますよね。,Rose
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_2
大津留,00:13:35:03,00:14:21:01,私はアメリカ研究なので、出来るだけ毎年のように調査に行ってるんですけども、今年度ちょうど年度終わりまでに予算消化しなきゃいけなかったということもあって、3回行ったんですけども、この年度ほど無事に帰って来れるんだろうかという心配をしながら、まず入れるんだろうか、でいる間に何かないだろうか、で、帰りますで、果たしてもらえるんだろうかと思ったことを40年以上アメリカ研究してるんですけども、初めてここまで来、自分自身の危険を感じる調査っていうのはなかったんで、私ですら そうなんだからね。 非合法に入ってる方たちって生きた思いはしないだろうなって。,Mango
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_3
吉田,00:14:21:03,00:14:44:05,例外状態の時こそ、やっぱ国家主権が立ち上がりますからね。 これ、公法学者のシュミットっていう人が言いましたけど、例外状態がパンデミックもそうでしたけど、このもそうですけど、どうしても政治権力って強くなって強くなることで、いろいろ脆弱な立場に追いやられる人々が増えるっていう、そういうことなんだと思いますけど。,Yellow
山本,00:14:44:05,00:14:56:14,政治権力が強くなるっていうのと合わせてなんですけど、あまりに属人的過ぎるっていうか、政治権力がそう見えちゃうんですね。,Yellow
吉田,00:14:56:16,00:15:53:12,どうでしょうね。 だからね、鶏が先か卵が先かっていうことだと思うんですけど、トランプっていう大統領は出るべくして出てきた。 つまりトランプが原因というよりも結果なんだろうと思うんですよね。 民主主義指数っていうのがあるんですけど、それを見るとやっぱりトランプが出て当選する前よりもアメリカの政治状況ってやっぱ劣化をしてたんですよね。 で、それがやっぱりああいうリーダーがいろんな理由、プロセスでいろんな予期せぬことはありましたけど、それがああいうリーダーを生んだんじゃないかっていうふうに思いますが。 何でもね、ポピュリストが出てきて、民主主義の危機だっていうふうに言いますけど、僕は持論としては、民主主義が危機だから、やっぱりポピュリスト的なメッセージが政治家が出てくるっていうふうに捉えた方がいいんじゃないかと思い。,Yellow
大津留,00:15:53:14,00:16:12:10,でも、なかなか危機だというのをとことん最悪の状況に直面するまで気がつかないか。 なんとなく危機が進んでいるんだけども、危機だと思わないうちに、なのでトランプがって言いたくなるような、自分たちとしては悪くなかったのにあいつが出てきてっていう、そのどうして気がつかないんだろうなというところですよね。,Yellow
吉田,00:16:12:10,00:16:14:09,なくなるよう。 ゆでガエル的なところはあると思うんですけど、日々の小さなことってやっぱ気づかないですよね。 変化ってね。,Yellow
大津留,00:16:14:11,00:16:17:18,どうして気がつかないんだろうなと思います。,Yellow
吉田,00:16:17:18,00:16:57:14,何だろう、ここまでインフレもんかあるのもね。 久々の先進国のことですけど、本当にオイル危機以来ですけど、それでもね、なんとかなんとか高くなったな、外食高くなったなと文句言いつつもなんとなくそれでやっていくしかないので、ほんと日々の小さな積み重ねって見えないですよね。 久々の先進国のことですけど、ほんとオイル危機以来ですけど、それでもね。 だからこう物事を観察しておくってすごく大事だと思うんですね。,Yellow
山本,00:16:57:16,00:17:22:05,ほんとそうですね。 ほら、炭鉱のカナリアみたいなことを言うじゃないですか。 だからみんなが危機だと思ってない時に、危機だっていう人がものすごくうさんくさく見られてしまうっていう、そういう問題も何かあるのかなっていうふうに思います。 あるいはそういう人に対する信用が失われてるっていうかな。 そうそうそうそう。,Yellow
吉田,00:17:22:07,00:17:28:17,平和みたいなものをね、こうディストラックとする、邪魔するやつだってやっぱ思われちゃうんですか。 する人って。,Yellow
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_4
山本,00:25:14:23,00:26:01:07,ここで皆さんが。 だから一人の人が株の仲買人なんでしょうが、私財を投じてドーンと作るっていうね。 何て言うんですか、大阪の分厚い町人文化とか商人文化って言われがちですけど、確かに今の今の経営者が何かあるって言ったら、それは何？ だから一人の人が株の仲買人なんでしょうか、私財を投じてドーンと作るっていう。 ドームに企業の名前を入れるとか、あと自分の名前を入れたホールを作るとか、そういうことをするけど、こういうほぼ公共に見える何かを作るって確かに珍しいかもしれませんね。,Rose
吉田,00:26:01:09,00:26:42:06,こういう1910年代でしたっけ、作り始めたのが。 作り上がったのがやっぱり日本の産業革命が本格的に始まって、岩本ってね、渋沢栄一のとも知り合いだったらしいんですけど、日本の資本主義が、産業革命が始まって、その時にやっぱり富の偏重ってすごいわけじゃないですか。 で、その一部の資本家にドーンとお金が集まったので、こういうこともできると思うんですけど。 だから経営者が小粒になったとか、稼げなくなったって言いますけど、それはもうそれこそ民主化の結果なんじゃないかと思うんですよね。 富が平等に配分されてきたので、どうしてもモノがちっちゃくなっちゃうってしょうがないかなと。 富が平等に配分されてきたので、物がちっちゃくなっちゃうと。,Rose
大津留,00:26:42:07,00:26:52:10,でもそんな集中した時に、その集中を自分のところだけにせずに社会に返していこうっていう、そういう考え方が日本の中でどういうふうに発展してきたんですかね。,Rose
吉田,00:29:02:01,00:29:54:15,ブラッドっていう面白い映画があるんですよ。 で、アメリカの建国してきたかみたいな。 基本的に話なんですけど、基本的に石油と宗教だって話なんですよね。 それがアメリカを作ったっていうのが映画自体のメッセージなんですけど、それで言うとその寄付でいうとすごくよくできてる仕組みだなと思うんですけど。 つまりアメリカは最初、階級がないところから始まったわけですよね、ヨーロッパと違って。 でそこでどうやってやっぱりある種の卓越さというものを社会の中で見せたらいいかっていうと、お金になるんですよね。 お金を自分のためじゃなくて、他人のために使う。 この公のために使うっていうのは、何かそういう人間として優れているっていうので、他人と差をつけて資本主義が回るっていう、すごくなんかうまくできた仕組みだなっていうふうには思ったりもしますね。,Rose
山本,00:30:17:17,00:30:23:21,そうそうそう、岩本さん公会堂を作った山本さん、最後自ら命を絶ってるんですよね。 大失敗し。,Rose
吉田,00:30:23:23,00:30:30:21,大失敗して完成する前に死んじゃったんですよね。 確かにね、また面白いなと思いますけど。,Rose
山本,00:30:30:21,00:30:58:18,だと思いますけどそこで命を絶つところが、いや、本人はものすごくつらかったやろうけど、ちょっと弱さも感じざるを得ないかな。 方にもつながったです。 指令書という。,Rose
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_5
大津留,00:32:00:07,00:33:22:12,どなたからじゃ単純な私から。 趣旨広島なんですよ。 そうすると広島だと小さい時から毎年何があるかというと、原爆記念日があって、で、何があったのというのはずっと聞かされてきて。 だからそういうふうに言うと、アメリカ嫌いだったんですねって言われるんですけど、そうではなくて、母がちょっと仕事をしてるところがアメリカのお金が入ってるところだったので、職場に遊びに行くとハンカチいらないんですよね。 ペーパータオルなるものがあって、何これっていう、そういう文化的なショック。 全然違う世界がここに存在していて、それがアメリカという国で。 で、そういうその素晴らしさを持ってるアメリカと、原爆を投下したアメリカと、その両サイドをずっとこう経験しながら、じゃあ大学は何にするのって言ったら、ちょっと英語を好きだったので、英語が使えるとこへ行きたいなと思っていたところで、最初の授業がその直前までワシントン特派員をやっていたんだけども、新聞社を辞めた先生がやったアメリカの政治と 外交という授業で、もうバット入りましたね。 もうそれからずっとです。 なので、すごく単純で。 もう割と入りましたね。,Tan
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_6
吉田,00:33:38:21,00:35:01:06,僕の専門がそもそも何だろうって今悩んじゃったりもするんですけど、こういうのは多分事後的に何かつじつま合わせてこうだったよなって自己了解するしかないと思うんですけど。 多分政治学っていう看板かけてますけど、高校の時にうちの父親がジャーナリストだいうのもあって、家にたくさんこう今少なくなっちゃった。 月刊誌とかね、週刊誌とか山のように読んでいる。 そういうのに入らないのを僕の家が読んできて、こう渡すよ。 こういう分からない中に読んでいると、なんでみんなこんなに一文も得意にならないことに、こんな侃々諤々論争してるんだろうっていうふうに思うわけですよ。 高校生になると、空理空論をみんなかざして、それがついぞたぶん分かってないってことだと思うです。 つまり、政治家とか政治家だってね、別にもっと楽な生き方って多分あると思うんですけど、あえて政治家になってく、人並みに国のために、地域のために尽くそうっていう、その人間が持っている志向性っていうのが何なんだろうって。 今だこうしっくりくるね、こう、説明って自分でもできないんですけど、それが多分関心の元にはあるんじゃないかなというふうに思うんですけどね。 は難しそうな、何に触れるかって大きい活字。,Forest
山本,00:35:01:08,00:35:06:06,塩谷家の家庭、家庭の環境っていうか、本、月刊誌、特に月刊誌。 にね、分厚い月刊誌がいっぱいありましたもんね。 昔。,Forest
吉田,00:35:06:07,00:35:09:01,こうまだね、正論とか諸君とかね、月刊現代とかね、今はなくなっちゃったのがたくさんありますけど、自然に触れられて。 そうですね。 教科書の代わりにそういうのを読んでたみたいな。 高校生だったので。 大学入って政治学という学問があるんだっていうのを発見するんですよね。,Forest
山本,00:35:09:03,00:35:11:06,月刊月刊現代ありましたね。ありますけど。,Forest
吉田,00:35:11:06,00:35:15:10,昔は世論とか色とか結果であったりとかね。,Forest
D,00:35:15:10,00:35:17:03,今は結果論がありますね。,Forest
吉田,00:35:17:03,00:35:18:16,たくさんありますけど。,Forest
大津留,00:35:18:18,00:35:21:08,すごく自然に触れられてた。,Forest
吉田,00:35:21:10,00:35:46:19,僕は学部は文学部最初入ったんですけど、転部して法学部政治学科っていう展望するんですけど。,Forest
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_7
山本,00:36:29:08,00:36:46:20,いや、そうですよね。 僕の順番になると思うんですけど、今のお二人のお話と重なる部分が随分とあって、僕、もともと大江健三郎さんで卒論書いたんですが、大江さんに強い憧れがあって、文学者がカッコ良かった時代っていうのがやっぱりいつまでも格好いいと思いますけど、あるんだろうっていう風に思うし、そうすると、小説家に戻るとなるとうん。,Blue
吉田,00:36:46:21,00:36:48:04,風に思うし。作家を志して。 それいいですね。,Blue
山本,00:36:48:04,00:36:50:13,で、後年になって田中角栄も子供の頃作家を目指したって聞いて、やっぱり何かある時期までの男の子、女の子って小説家に強い憧れがあったんだろうと思っ。,Blue
吉田,00:36:50:15,00:36:51:21,いいですね。,Blue
山本,00:36:51:23,00:37:01:15,けど。 そうですよね。 何か独立してる感じもあるし、自分の腕でやっていける感じもあって、憧れますよね。 で、大江さん読むようになって、大江さんで卒論書いて、その後、大江さんのその、それこそヒロシマノートに代表される核の話とか、あと戦後民主主義の話っていうのを読むようにも当然自然となっていって、こう気づくんですね。,Blue
大津留,00:37:01:17,00:37:04:02,も、うちの息子もならなかったんですけど、小説家になるとか、何。,Blue
山本,00:37:04:02,00:38:08:15,俺90年代ぐらいですけど、大江さんえらい悪く言われてるなと、えらい叩かれてるやんかというふうに思って、これ一体何やろうかというふうに思って、戦後日本の民主主義とか、あと知識人とか言論とかっていうのに関心持って今に至るっていう感じですよね。 公共の場、至る所にあると私は思ってますけどね。 何か音楽が始まった。 かな。 あるいはいきなり。 ゲリラ的に始まったのかもしれない。 結婚式じゃなくて。 そうそう、これが公共の場。 まさにそう。 違うところで歌う人も居るし。 そうそうそう、結婚式してるし。,Blue
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_8
大津留,00:40:11:04,00:43:10:12,44どうして繋がるのかっていうところ。 難しいですね。 私は個人的に被爆者運動をやったわけではなくて、むしろそういう意味では、昨年亡くなった西崎さんは本当に通訳として現場で被害者の。 私は何かあると、広島の出身なのよぐらいで、だからみんなも原爆、このことをやっぱり知っておいてほしいなっていう、そんなくらいしか出さなかったので、そういう意味では積極的には繋がっなかったんですけども、でも私の研究そのものの中には、なぜそんな進んだ米であるはずなのに、その人の命を戦争によって人とも思わずに落とすことができたんだろうかっていう、そういうこう逆に落差ですね。 つなぐというよりもちぎれてる部分はなぜなんだうかっていうのは今でも。 怖い思いをしたというのはなぜかというと、非合法滞在者の調査に行くので、そんなこと言ったら絶対にどっか連れて行かれるので、お友達に会いに行きますって言って、この歳だったお友達に会いに来ますって言っても通るんですね。 なので、それで嘘を言ってこんなのこんなの流れたら今度から行けなくなりますけども。 なんですけども、やっぱりこう、移民の国で、みんな元はどこかから逃れてやってきたはずなのに、なのにお前はダメ、お前はいいっていう風に、特にトランプになってから非常にこう暴力的に国から追い出そうとしている。 なので、それで嘘を言ってこんなのなるなくなる。 それに、やっぱりおかしいよと言っている市民の人達もいて、その両方がいいとか悪いとかじゃない。 言うんじゃなくて、どうやったらそこで対話が始まるのかなっていうのが調査をしながら聞き出そうとするとこなんですけども。 だいたい非合法移民追い出せって言った男は、なかなかアジアの女が一人で行くのは怖いところなので、大抵なんとか守ろうよっていうところにお話を聞きに行くと、だんだん自分の軸足っていうのはそっちにシフトするので、真ん中がいるんです。 大切だよね。 対話の場がいるようで、ちょっとずつ何て言うのかな、政治的な入会地って言うか、誰のものでもないから、みんなそこに入って酷いこと言いながら塾に近い。 何ですかね、そんなそんな場があればいいなと思うんですけど、今なかなかもう政治分断していて、片方の話は聞けるけど、もう片方はかなり確保していかないといけないっていう状態が続いてますね。 なので、あんまりつなごうと思っても繋げてないっていうのが現状かなと思います。,Brown
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_9
吉田,00:44:20:20,00:45:40:04,そうですね。 民主主義をどう定義するかっていうことでもあるとは思うんですけど、ただ、民主民主主義ってこう定型って基本的にはないんですよ。 時代によって民主主義と呼ばれている仕組みとか政治体制って、そもそも変わってきているので、たまたま日本で言えば、戦後第2次世界大戦で負けて、今の日本国憲法っていうのをいただいて、その下での民主主義なんですよね。 その在り方がいろいろ批判にさらされたり、問われていたりするのは確かだと思うんですけど、それはいろんな形でもって民主主義のあり方というのは変わっていくことにはなると思うんですね。 今、要するに壊れかけてるというふうに我々が認識するのであれば、それは民主主義の自由主義的な、あるいは立憲主義的なというふうに呼ばれてるところで民主主義が暴走するわけですよ。 暴走を止めるためのいろんな仕組みがあって、それが司法であったり憲法であったり、あるいは独立したマスメディアであったり、あるいは公共的な知識人の発言ってことになるんですけど、そういうものがいろいろ批判にさらされている。 そういうものが壊され、壊されかけている、あるいは壊そうとしている、声が大きくなっているっていう風には言えるんじゃないかなという風には思いますけどね。 アメリカの。,Lavender
大津留,00:45:40:06,00:46:13:06,アメリカもね、なぜ三権の間に天皇の手を乗せるような抑制と均衡をやったのかって言ったら、おっしゃったように暴走してしまうから、暴走を止めるためにお互いを抑制するんだ。 ところが今起きてるのは、お互い抑制するはずのお互いのみんながトランプのところに寄って、トランプに逆らったらとんでもないことになるから、もう何も言わずにこのままっていうので暴走が続いているっていう、そういうふうに私自身は印象を受けてるん。,Lavender
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_10
山本,00:47:16:04,00:48:57:18,じゃあ僕も一言付け加えると、民主主義っていうときに民主制制度の性と政治の制度、どっちもいいですけど、民主制の話がやっぱり当然本筋っていうか、土台になるっていうのはよくわかるんですけど、僕は日本の戦後の民主主義とか見ている時にいつも思ったのは、そういった制度としての民主制を支えていく1種の機運というか、雰囲気と言ってもいいんだけれど、あるいは僕は文化って呼ぶけど、そういったものっていうのもまた民主主義の構成要素に入るんだろうというふうに私自身は思っ てるんですよね。 そういう意味じゃ、そういう道いったんでしょうね。 みんなで決めるでもいいし、議論して決めるでもいいけど、そういう議論っていうのは、実際のところ私はそれなしには生きていけへんぐらい、家族玄関のアレでもいいし、友達との関係でもいいけど、そういう能力ってのは持ってるわけだけど、そういう能力を持っているはずのものが、先程吉田さんおっしゃられたように効率化の波とか新自由主義と呼んでもいいかもしれないけれど、そういったものの波の中で、そのエンパワーメントじゃなく てパワーを弱められてるっていうのは、おっきい大掴み現代の民主主義を語る時にそう思うんですよね。 うん、そんなもの、ごちゃごちゃ言ってても時間がかかるだけやから、もうエリートに任せたらいいから、技術に任せたらいいからっていう形で、人間の力そのものを、人間の力としての民主主義そのものっていうのが、ちょっと低く見積もられすぎかなっていう傾向は感じてますね。,Caribbean
吉田,00:48:57:20,00:49:13:07,本来的に民主主義って手間暇かかるんですよね。 面倒くさいものなんですよね。 でもその面倒くささとか手間ひまっていうのを惜しむと、そのポテンシャルが十分に発揮されないっていう特徴も持ってますよね。,Caribbean
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_11
吉田,00:50:40:11,00:51:19:23,今のさっきのSNSの話とも関係しますけど、やっぱり個人化の流れっていうのは明らかに民主主義を毀損してますよね。 多分ね、傷つけてますよね。 何か共同してみんなで公なるものを作っていくっていうのが、民主主義の持っているポテンシャルの一つとすれば、個人の中で自分で必要なものは自分で購入する。 自分で調達してくる。 自分の安全というのは自分の手で守るとか、そうするとやっぱり民主的な民主主義であるかどうか。 民主制度ではあるかもしれないけど、民主的な社会ではなくなってきてますよね。 それは確かに言えることなんだろうと思います。 確かに言えることになる。,Gray
山本,00:51:19:23,00:52:02:09,今のね、お二人のお話を聞いてて、本当にその通りだって思って、ある事例が思い浮かんだんですけど、いわゆるエリートとかカッコつき勝ち組になった人って、この社会からもう逃れていこうとしますね。 つまり、後から脱出するシンガポール行くんだとか、何か違うとこへ行きなさい、この面倒くさい社会にさようならって。 あるいはゲーテッドコミュニティでもいいけど、それってやっぱりかつてのエリートたちとはやっぱり違う働きに見える。 それはエリートがその鶏なのか卵なのか、ちょっとわからないんだけど、そういうところにも現代の公と私の関係性っていうのが現れているようにも思って、今、お二人のお話、自分なりに納得して聞いてたんですけどね。 たで、シンクタンクに行く方がいいとかね。,Gray
吉田,00:52:02:11,00:52:10:03,だって、東大法学部だって、もう官僚にならないわけでしょう。 何のために東大法学部をそもそも作ったんだって話で。,Gray
山本,00:52:10:04,00:52:12:04,外資系コンサルそうそう、そう。,Gray
吉田,00:52:12:06,00:52:53:04,やっぱ外資系コンサルというか金融ですよね。 儲かる方に行くわけですよね。 フランスでは国立行政学院っていうなんていうエリート、東大法学部掛ける10ぐらいのエリートを作るところなんですけど、それも90年代からもう最初から民間に行きますっていう流れがあって、そのかつて戦後民主主義を支えていたそういう高級官僚のになるべくして、本来的には教育を受けた人達がもはや違うところに行ってるっていうのが、やっぱりパブリックの意味内容が変わっていて、ゆえに民主主義のあり方も変わらざるを得ないという ふうに、まさに別の、悪い意味でね、炭鉱のカナリアだと思うんですよね。 意味でね、炭鉱のカナリアだと思い。,Gray
D,00:52:53:04,00:52:58:17,ますよね。 そうですよね。,Gray
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_12
吉田,00:53:43:04,00:55:23:08,ヨーロッパで今、徴兵制というか兵役義務ですよね。 あるいはシビックデューティーみたいなものがいろいろこう再導入されていますけど、ドイツでもそういうのを始めようかという話になっていますけれども、あれはもちろんロシアのね、現実的な安全保障上の脅威っていうのもあるんですけど、実際行って聞いてみると、いや、あれは一つの社会を作るための仕組みなんだと。 今の、とりわけ若年層は公的なものに関心を持たないておくと、自分と似たような人間として付き合わない。 なのでそういうみんなで同じ釜の飯を食うじゃないですけど、そういう場所を作るための実は社会政策なんだっていう風に結構みんな言ってて面白かったのが、そのフランス人の友達と話をしてて、彼はぎりぎり最後の兵役義務があった人なんですね。 フランスで95年に兵器を廃止するんですけど、ギリギリの最後の年に彼はたまたま一時期兵役をやらなきゃいけなくて、初めて自分の人生で読み書きできない人と一緒になったって言ってたんですよね。 だからそれぐらいその戦争っていうのは社会統合の手段というか、そういうものをもたらすものでもあるので、平準化するので、いろんな階級とか社会階層の人が一つの目的のために動員されるっていうのが、もっともっとその兵器の持っていた一つの機能なんですね。 それに代わる何かを今の社会、結局生み出せてなかったっていう、これだけな国で兵器が復活するっていうのはそういうことでもあると思います。 そうそうそうそう、そうなんですよ。 まさにね、赤木さんがかつて丸山さんをひっぱたきたいっていうふうに言ってね、あるいは丸山さんもね、動員されて兵役をやってたわけですけど。,Iris
山本,00:55:23:10,00:55:25:04,日本だったら丸山真男の話が即座に思い浮かぶところですよね。,Iris
吉田,00:55:25:04,00:55:35:02,そうそうそうそうそう、そうなんですよね。 赤木さんがかつて丸山真男、ひっぱたきたいっていうふうに言ってね、あるいは丸山さんも動員されて役をやってたわけですけど。,Iris
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_13
吉田,00:57:39:18,00:58:55:17,でもそれで新しいグループ化しちゃったらね、集団化しちゃったら進学してきた意味が逆にないとは思うんですけどね。 それで言うとね、こういう質問があるのであれですけど、民主主義ってまさに民が誰かという決めるプロセスが民主主義の発展でもあったわけですよね。 だから一番最初はそもそも教養と財産のある男性しか主権者でしかなかったわけですよね。 で、それが徐々に一般男性という形で選挙権が拡大をし、その後、女性参政権というものが20世紀に入って、あるいは戦後に入って多くの国で取り入れられて、アメリカだと黒人って実質的にそのプロセスから60年代まで排除されてたわけですけども、それで様々なマイノリティが包摂されて、今度は70年代になると若年層ですね。 若者ですよね。 それまで基本的に多くの国は28だったんだけど、18歳になって今の今では16歳っていう国も選挙権ですね。 16歳という国もあるので、どんどん公民の範囲っていうのが拡大してきたことは、民主主義の歴史を見るとそれは確実なんだろうと。,Purple
大津留,00:58:55:19,01:00:05:03,拡大していくと思ったのに、行かない、行かなくなっている。 アメリカって。 拡大するのがいいなと思ってる人たちと拡大することは、自分たちが何かを奪われると思ってしまう人達の両方の存在。 オバマが大統領になった時に、私の友達リベラル多いですから、やっとアメリカは奴隷制から一歩前に進むことができたって何？ 何年かかったの？って言ってたんだけども、その瞬間にこれでアメリカとは何なのかっていう定義が崩れるって思った人達が出てきて。 ティーパーティーなんて理由は別ですけれども、圧倒的100%近く白人の運動で誰を攻撃したかって言うたら、オバマを攻撃して、これはそういう反動というか、これ私たち守らなきゃいけないっていう気持ちがトランプまでもずっと続いてると思うんですけれども、そう思わせてしまった側の責任でそう思ってしまった側の責任もあるんですけども、なぜ思わせて しまったんだろうかっていうのが私自身としてはまだ答えが出てない、クエスチョンマークです。,Purple
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_14
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_15
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_16
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_17
