Speaker Name,イン点,アウト点,文字起こし,色選択
山本,00:53:17:07,00:55:37:10,その制度を支える何かみたいな話は、これまでの私たちのクロストークでも何度か出てきたっていうふうに思いますけど、例えばアメリカだったらそれは宗教だったのかもしれないし、制度としての民主主義を何が支えていくのかっていうときに、それはやっぱりアメリカだったら衆愚だったかもしれないけど、やっぱり精神だったり、それは倫理、倫理っていう言い方してもいいかもしれないけれど、その私のことだったら精神なんだっていうふうに思うんですよね。 それ言うと気持ちの問題ですかと。 気持ちの問題、気持ちの問題の話、してませんよって言われることも多いんだけど、それが何で常に民主主義の外部として民主主義を方向付けていくものなんだっていうふうに私は思っているんですよね。 つまり、その一言で言うと、どういう社会に生きたいかっていうことなんだっていうふうに思います。 一回だけの人生をどういうふうに楽しく、でも楽しくなくてもいいけど、どういうふうな社会に生きたいかって思う、その方向性。 だから昔の言葉で言うと、理想とかになるんだと思いますけど、そのゴールじゃなくて方向性ですね。 その方向性っていうのが民主主義の外部として民主主義を方向づけていくんだっていうふうに理解してるんですね。 それで言うと、じゃあ今の日本はどっちに向かっていくのかってことですけど、それをね。 もう先程私は自嘲気味にこういうことを言うと、気持ちの問題ですねって実写化されるっていうふうに言いましたけど、それをその、この問題を経済の言葉以外で語れなくなってしまってるっていうのが、日本の民主主義の現在地の問題点じゃないかなっていうふうに思いますね。 つまり、方向性も経済の言葉でしか語れないし、安定についても経済の言葉でしか語れない。 語れないっていうほどじゃなくて、実際は語る言葉は持ってると思うけど、何かそれが通用しないように思っちゃうっていう、そういう状態が問題じゃないのかしらって。 だからその外部はあるんだけど、うまく機能しないっていうところが問題じゃなかろうかっていうふうに思いますかね。 て。,Forest
吉田,00:55:37:12,00:57:04:12,聖書はこの世界は神が創りたものだって書いてあるわけですね。 だから古事記を読むと、この世界には神神がいたっていうふうに書いてあるんですよね。 だから。 丸山真男的に言えば、日本で作為というものがなぜないのかっていう説明にもなると思うんですけど、民主主義って何かというと、いろいろな定義があると思うんですが、やっぱり人間はみんな平等だという考えなんだと思うんです。 これは人権と言ってもいいかもしれませんけれども、なぜ人に権利があるからあるかというみなされているかというと、神が人間を作ったからですね。 第三者の視点があって、で、初めてその二人の関係というのは対等、この人からみたらっていう形で人権思想っていうのができてくるわけですよね。 そう考えると、物にね、別に神話がどうとか、聖書に何が書いてあるかを別として、目の前にいる人間は見た目が違うかもしれないし、貧乏人かもしれないし、金持ちかもしれないし、若者かもしれないし、属性は違うんだけど、でも人間である限りは同じ存在なんだという世界観、人間観があるかどうかが、やっぱり民主主義を 駆動するための絶対条件だと僕は信じてますけど。 僕は信じてます。,Forest
,-2:00:00:00,-2:00:10:02,--- 20s GAP ---,GAP_9
大津留,00:57:04:14,00:58:40:09,私なんかほんとに自分の周りの話しかできないんですけども、ずっと教育者として過ごしてきて、じゃあどういうふうに目の前にいる学生に日本の民主主義を支えていくような人間になってもらえるのかっていうと、元に戻るんですけど、やっぱりこう話をする、意見を交わら合うという、そういう経験ができる場を少しでもこう維持していくっていう、そういう責任があるんじゃないのかなと思ってるんですね。 米宗教と言われるんですけども、神の話だけではなくてプロテスタントなんですね。 そうすると、ヤスさんとの教会って、お祈りするだけではなくて、委員会作って社会活動をするん。 でそこでこう平等な関係性というのがこうできるんだけども、みんなで一つの目標に向かって共同作業を行っていくというのができる。 そういうものがある意味、このアメリカの民主主義とパラレルに存在をしていて、政治過程ではないところで、実はみんな政治をやっている。 リーダーシップを取る、フォロワーシップが生まれる。 そこでこう反対意見も言う。 そういうものがあって、民主主義っていうのがうまく動いていった。 そういうものを日本でもここでキープしていこうと思ったら、もっとこう、市民社会のところに活躍できるような子たちを育てていって、政治家にならないと政治ができないんではなくて、社会のいろんなところで政治的な行動ができるようにしていければ。,Blue
,-2:00:00:00,-2:00:10:02,--- 20s GAP ---,GAP_10
不明,00:58:55:12,00:59:00:13,高校生っておっしゃった話は。,Purple
D,00:59:00:15,00:59:10:11,それこそサブカルチャーで。,Purple
吉田,00:59:10:13,00:59:22:05,歌謡曲みたいなものでも、国民的にある種の方向性が違う雰囲気を作っていて、それがある程度80年代まではなんとか。,Purple
山本,00:59:22:06,00:59:24:13,そうだと思いますよね。,Purple
吉田,00:59:24:15,00:59:27:06,方向性を示す。,Purple
不明,00:59:27:08,00:59:31:18,が、それが。,Purple
吉田,00:59:31:20,00:59:38:19,私みたいな。,Purple
山本,00:59:38:21,01:00:05:07,そうですね。 サブカルチャーである時期まで、つまりテレビや新聞が強かった時代で、多くの人が同じものを見てるような時代のサブカルチャーと、現代みたいに本当に多様化して小さい島をみんなで作りやってる時代のサブカルチャーじゃちょっと議論のレベルが変わってくるっていうのは間違いなくて。 昔だったら言うたら教科書レベルでみんなが知ってる作品っていっぱいあるわけですね。 今も部分的に存在すると思いますけど、それがいわゆる教科書レベルって言いましたけど、私たちの規範形成につながってたわけですね。 つまり、手塚治虫読んで絶対読んでて、なんか社会は進歩するって絶対に思うとかね。,Purple
,-2:00:00:00,-2:00:10:02,--- 20s GAP ---,GAP_11
,-2:00:00:00,-2:00:10:02,--- 20s GAP ---,GAP_12
,-2:00:00:00,-2:00:10:02,--- 20s GAP ---,GAP_13
