"Speaker Name","Start Time","End Time","Text"
"しんめい3","15:09:53:18","15:09:58:15","多いので、違うあれなんです。"
"D3!","15:09:58:17","15:10:04:02","ある北にある。"
"しんめい3","15:10:04:04","15:10:05:01","若者の話。"
"D3!","15:10:05:01","15:10:14:07","を。"
"D3!","15:10:14:09","15:10:28:02","下北の話を若者を見ながら最後の。"
"しんめい3","15:10:28:04","15:10:36:04","6つでいいんですか？"
"しんめい3","15:10:36:06","15:10:39:11","お別れします。ありがとうございます。ありがとございました。"
"D3!","15:10:39:13","15:10:42:09","ございました。"
"D3!","15:10:42:11","15:10:49:12","はい。じゃあ。もう載せたいと思うんですが。"
"しんめい3","15:10:49:12","15:10:51:01","皆さんありがとうございます。"
"D3!","15:10:51:03","15:11:00:15","何か歌いながら最後の話。"
"しんめい3","15:11:00:17","15:11:09:07","がちょっと傘置いてある時はいいです。すみません。並べます。"
"D3!","15:11:09:09","15:11:18:07","って書いてある。"
"しんめい3","15:11:18:09","15:11:27:17","何か足長いやつは僕もだかYOUTUBEで学んだんですけど、足を長く見せる技術がそう。"
"大坪3!","15:11:27:19","15:11:29:20","で、時々なんか手が変な。"
"しんめい3","15:11:29:22","15:11:36:00","気もします。で、あとズボンも結局何かね。"
"しんめい3","15:11:36:02","15:11:54:01","上げてと上げてて、ズボンと同じ色の靴を履くことで。はいはい、そうそうそうそう。探すとかその脚長効果の研究がすごいされてて。"
"大坪3!","15:11:54:03","15:11:55:23","動画があるそうです。"
"しんめい3","15:11:56:00","15:11:57:03","そこに最適。"
"しんめい3","15:11:57:03","15:11:59:04","化して。"
"大坪3!","15:11:59:06","15:12:06:12","楽観的に。"
"しんめい3","15:12:06:14","15:12:13:02","でもやっぱもう何センチアップ靴も何か身長守り効果あるやつ。"
"しんめい3","15:12:13:04","15:12:22:22","履いてる履いてるし。7センチとか8センチが上がりやすさがあるらしくて。"
"しんめい3","15:12:22:24","15:12:44:06","実際に生物学的に身長が高くなってるかは写真だとか足が長くなってるかは多分おそらく怪しいので。"
"D3!","15:12:44:08","15:12:54:05","だと思う。"
"しんめい3","15:12:54:07","15:13:01:20","はいはい。"
"しんめい3","15:13:01:22","15:13:12:15","這い上がりましたとかさません。並びは何かありますか？何でも自分で。"
"D3!","15:13:12:17","15:13:14:09","やって。"
"しんめい3","15:13:14:11","15:13:18:24","続ける。"
"しんめい3","15:13:19:01","15:13:23:15","センサーが増えてますか？"
"しんめい3","15:13:23:17","15:13:45:00","中でも若者に対して何かこう。でも彼もズボンと靴の色が合わせて脚長効果。本当に長い人は多分緑の靴履いちゃったりとか。してるんだと思います。"
"しんめい3","15:13:45:02","15:13:57:02","何かよく男の人とかで黒い服にずっと黒い服で靴だけ白いみたいな人が結構いるんですけど、あれが一番足短く見やすい。"
"しんめい3","15:13:57:04","15:14:01:08","サイズ。"
"しんめい3","15:14:01:10","15:14:05:11","真実。それが。"
"D3!","15:14:05:13","15:14:06:06","硬い。"
"しんめい3","15:14:06:08","15:14:09:19","硬いですが。"
"D3!","15:14:09:21","15:14:11:12","適当に適当に取ります。"
"しんめい3","15:14:11:13","15:14:11:22","分かりました。"
"大坪3!","15:14:11:22","15:14:22:17","足かせをつけてください。使って。"
"しんめい3","15:14:22:19","15:14:37:02","でももう教えられたら変遷見れますよね。学生の。"
"しんめい3","15:14:37:04","15:14:53:07","今教えられてるのってどちらの大学です？ああそうですか。全体の傾向として、やっぱちょっと真面目な感じがありますか。"
"しんめい3","15:14:53:09","15:14:55:22","あんまりやんちゃな感じの人は少なくなってるんですか？"
"大坪3!","15:14:55:24","15:15:07:11","私にそういう姿を見せないっていうこともある。"
"しんめい3","15:15:07:13","15:15:11:04","今、東大って教えられてるんですか。"
"しんめい3","15:15:11:06","15:15:20:07","東大で教えられたのですか？はい、そうですか。"
"しんめい3","15:15:20:09","15:15:26:07","はい、先生。"
"しんめい3","15:15:26:09","15:15:31:22","あっそうですか。頭もふっくらしてて。"
"大坪3!","15:15:31:24","15:15:35:10","どういう成功して。"
"しんめい3","15:15:35:12","15:15:36:09","どういう感じです。"
"しんめい3","15:15:36:09","15:15:39:12","と。その候補者は。"
"大坪3!","15:15:39:14","15:15:47:09","こちらが相手だとかって話。"
"大坪3!","15:15:47:11","15:15:48:22","しない？"
"しんめい3","15:15:48:24","15:15:57:24","そうなんですか。"
"しんめい3","15:15:58:01","15:16:00:00","はい。"
"大坪3!","15:16:00:02","15:16:10:20","なるほど。"
"しんめい3","15:16:10:21","15:16:16:08","はいはいはいはい。"
"しんめい3","15:16:16:10","15:16:20:19","すごい。"
"しんめい3","15:16:20:21","15:16:36:08","何か今でも若い人の街って渋谷とかから割と池袋とかに移っているって聞きましたね。もうすごい開発。東急がなんか大人の街にしてます。"
"しんめい3","15:16:36:10","15:17:01:06","下北沢でもあいかわらずいるんですかね。でも何かすごいそんな10代がいる感じはしないですよね。10代、20代ぐらいの10代もいるか。"
"しんめい3","15:17:01:08","15:17:15:15","下北ってずっとこの下北のこのカルチャーな感じのサブカルって言うんですかね、感じでずっとなんですかね。何10年もそんな感じなんですかね。"
"D3!","15:17:15:17","15:17:23:04","こういう。"
"D3!","15:17:23:06","15:17:33:24","お店変わってます。"
"D3!","15:17:34:01","15:17:36:02","か。"
"しんめい3","15:17:36:04","15:17:40:03","そうですよね。"
"大坪3!","15:17:40:05","15:17:44:02","やっぱりそこへ行く。"
"大坪3!","15:17:44:04","15:17:45:21","しかもインパクトがあります。"
"しんめい3","15:17:45:23","15:17:54:07","それ行くのは飲食店ですか。コーヒー。"
"大坪3!","15:17:54:09","15:17:55:10","やってる。"
"しんめい3","15:17:55:12","15:17:59:12","んすね。"
"しんめい3","15:17:59:14","15:18:01:17","はい。"
"大坪3!","15:18:01:19","15:18:13:18","ちょっと。"
"しんめい3","15:18:13:20","15:18:21:01","はいはいはい。面白い先生がいてみたいな感じで。なんか繋がり繋がったりとかするんですか？"
"しんめい3","15:18:21:03","15:18:21:20","入って。"
"大坪3!","15:18:21:22","15:18:25:18","き。"
"しんめい3","15:18:25:20","15:18:29:10","で、いわゆるエスノグラフィーみたいな感じになるんですか。"
"大坪3!","15:18:29:12","15:18:29:24","といいんです。"
"しんめい3","15:18:29:24","15:18:39:11","けど。"
"しんめい3","15:18:39:13","15:19:11:22","人これ多分マジで普通のプライベートの話ですけど、何か小西光代先生ってご存知ですかね？小公に聞こえない先生が何か他の全一回イベントでご一緒して、人類学であの方は何て名前だったかな、砂漠の民をどこの砂漠だったっけな、インドだと思うんですけど、インドの砂漠の民の調査をされてて。"
"しんめい3","15:19:11:24","15:19:24:17","で、何か一回イベントやったても飲んだりしたんですけど、何か今たまたま下北沢いるらしくて、なんか最後一瞬だけ挨拶してもいいですか？"
"しんめい3","15:19:24:17","15:19:26:20","みたいな。"
"しんめい3","15:19:26:22","15:19:38:16","もちろんお父さんのことをご存じなので、背景にああ、はい、わかりました。"
"しんめい3","15:19:38:18","15:19:42:00","ここら辺とかで適当に。"
"しんめい3","15:19:42:02","15:19:46:13","はい。"
"しんめい3","15:19:46:15","15:19:50:10","固くなりすぎず、ちょっと。"
"しんめい3","15:19:50:12","15:20:03:09","交通量をもうちょっと抑えた方がいいかもしれない。ここら辺とかの方がまだ。ですか。"
"しんめい3","15:20:03:11","15:20:09:24","行きます。入ってますか。"
"D3!","15:20:10:01","15:20:16:24","綺麗になりすぎててあんまり。"
"しんめい3","15:20:17:01","15:20:19:13","ここら辺だったんですか。ぐちゃぐちゃしたの。"
"大坪3!","15:20:19:15","15:20:26:15","この辺濱さんの話で。"
"しんめい3","15:20:26:17","15:20:53:02","チェックした方がいいでしょう。"
"しんめい3","15:20:53:04","15:21:00:19","僕もそんな別に引き出しもないんで。"
"しんめい3","15:21:00:21","15:21:06:06","もう。でも2年ぐらい経っちゃってるんで、以上、同じ編集者の人と。"
"しんめい3","15:21:06:08","15:21:27:21","は一応東洋哲学をテーマに、もうちょっと社会的なことを本当は書きたいなと思ってたんで、元々そこに挑戦してみればするんで、もう駅って感じのところで、はいはい。はい、わかりました。終わりました。"
"しんめい3","15:21:27:23","15:21:36:07","雑談。"
"しんめい3","15:21:36:09","15:21:45:18","曼荼羅曼荼羅曼荼羅のワンダーな感じなんですかね？曼荼羅遊び。"
"大坪3!","15:21:45:20","15:21:48:12","イベントやってる。"
"しんめい3","15:21:48:14","15:21:55:03","広場多いですね。そういう意味では。"
"しんめい3","15:21:55:05","15:22:04:18","元々がガッツリあったんです。さっき小田急線。そっか先祖だったのがそうなんですね。"
"しんめい3","15:22:04:20","15:22:09:21","地下に入ったんです。はいはい。"
"しんめい3","15:22:09:23","15:22:20:13","はいはいはい。井の頭線はいはいはい。"
"大坪3!","15:22:20:15","15:22:24:23","仙台駅になりました。"
"しんめい3","15:22:25:00","15:22:36:05","ありがとうございます。はいはい。"
"大坪3!","15:22:36:07","15:22:37:23","YOUTUBERがやってるやつ。"
"D3!","15:22:38:00","15:22:49:03","そうですね。今もなんか一つ苦労してましたね。両手で何でもできちゃいます。長く。"
"しんめい3","15:22:49:07","15:22:50:12","ありがとうございます。ありがとうござい。"
"しんめい3","15:22:50:12","15:22:52:21","ます。"
"しんめい3","15:22:52:23","15:22:58:12","大丈夫ですか？何か変なこと言った気がする。"
"D3!","15:22:58:17","15:23:01:07","大丈夫です。"
"大坪3!","15:23:01:09","15:23:05:13","そう。だから人は。"
"D3!","15:23:05:15","15:23:11:22","ありがとうございました。現地解散というのがこの番組の常でございますので。"
"しんめい3","15:23:11:24","15:23:12:17","続けました。"
"D3!","15:23:12:22","15:23:26:01","また連絡します。先生の肩書であるとか、使命さんもいつもアレですけど、その辺の確認とかで連絡させてもらいます。"
"D3!","15:23:26:03","15:23:28:06","是非宣伝していただい。"
"しんめい3","15:23:28:08","15:23:31:00","ありがとうございます。ありがとうございました。ます。"
