"Speaker Name","Start Time","End Time","Text"
"大坪2!","14:10:39:07","14:11:04:24","社交する時間がすごくきれいごとなんですけど、雪もものすごいたくさん。はいはいいとことかって付き合わなきゃいけない人間関係とか親戚づきあいがすごい大変。その中で。それが羨ましい。"
"しんめい2!","14:11:05:01","14:11:37:14","だから多分そうか。想像ですけど、こうこう、国の制度とか社会システム、もうちょっとゆるめのものとか、そういったものがバチっとあれば、そんなにこう、親戚とか血縁だったり、1,000円の集団で助け合うっていう必要が多分なくなってきて、そういう日々の雑談とか関係を強化するみたいな必要が薄らいでいくのかなっていうふうに思って。"
"しんめい2!","14:11:37:14","14:11:48:24","なんかイエメンとかの場合だと、そこら辺がやっぱりどういう集団なんですかね、血縁集団で助け合う。"
"大坪2!","14:11:49:01","14:11:51:08","平たく言うと、福祉なんか。"
"しんめい2!","14:11:51:08","14:12:00:15","ほとんど。"
"大坪2!","14:12:00:17","14:12:05:01","あり得ないんですけど。"
"大坪2!","14:12:05:03","14:12:07:01","必要ないなと思うんですが。"
"しんめい2!","14:12:07:03","14:12:18:11","何かある種のリアリティーというか、例えばカートで毎日3時間話してて、多分僕あんまり耐えられないタイプなんですけど、同じ話をするのか。"
"大坪2!","14:12:18:13","14:12:27:03","それをまたさんと同じ話を。"
"しんめい2!","14:12:27:05","14:12:56:07","それをちょっとしんどいなと思って、もう参加しないみたいなことを。なんか割とみんな面倒くさいと思ってるのか、もう何か意外とそうでもなくてなのか、面倒くさいと思ってるけど、その何かカートの会から抜け出したらちょっと孤立しちゃうみたいなプレッシャーとか。"
"大坪2!","14:12:56:09","14:13:01:05","の話。"
"大坪2!","14:13:01:07","14:13:06:14","が、時間もお金の無駄になるから嫌だって人は勉強したりとか。"
"しんめい2!","14:13:06:14","14:13:07:15","ハッハッハ。"
"大坪2!","14:13:07:17","14:13:24:10","って言う人は賛成なんです。研究が始まったんですけど、70年代ぐらいから。の研究を読むと、割と酒飲まなきゃいけない、買わなきゃいけない。"
"しんめい2!","14:13:24:12","14:13:26:02","何もかもなきゃいけないか。"
"大坪2!","14:13:26:04","14:13:46:08","あったような感じがします。そうなんだ、ゆるくて構わないっていう選択肢、一人で考えるのが好きだっていう思います。店番しながらしておりますとか。"
"大坪2!","14:13:46:10","14:13:56:01","なかったとか、平成の酒の世界ですか。"
"大坪2!","14:13:56:03","14:13:56:18","構わない。"
"しんめい2!","14:13:56:18","14:13:58:11","で。"
"大坪2!","14:13:58:13","14:14:01:11","紅茶とか飲んでおしゃべり。"
"しんめい2!","14:14:01:13","14:14:05:23","を。"
"大坪2!","14:14:06:00","14:14:16:08","構わない人は恥じてるわけじゃない。噛まないと入りにくいか。"
"大坪2!","14:14:16:10","14:14:20:16","付き合いが悪い。"
"しんめい2!","14:14:20:18","14:14:30:10","まさにビールとか飲み会における酒飲めないのかという。"
"大坪2!","14:14:30:12","14:14:34:15","それがいいとは思わないんですけど。"
"大坪2!","14:14:34:17","14:14:42:24","人付き合いってまだそういう無駄がないと思うんだよなっていうのが。"
"しんめい2!","14:14:43:01","14:15:33:14","結局、親戚が毎年集まるっていうのがある。僕は多分10歳ぐらいまでは続いたと思うんですけど、やっぱりね、こう時代も相まって多分どんどんなくなっていって、もうほとんど親戚が毎年集まるみたいなことなくなってて、僕今37歳なんですけど、母親が当時では珍しくて、40歳の時に僕を産んでるんで、もう78とかのいわゆる団塊の世代で、母親が去年ちょっと倒れまして、その時に結局今いろんな介護保険とかいろんな制度は当然使うんですけど。"
"しんめい2!","14:15:33:16","14:15:57:17","やっぱり親戚とかが割と毎日のように病院とか来てくれたりしてて、何かああいう変な目線ではあるんですけど、ああいう風に親戚の集まりやってたのって、例えば今本当に倒れたりした時に、こういう形で繋がりが何か出てくるんだなとか思ったり。"
"しんめい2!","14:15:57:17","14:16:04:14","そうですね。すごい変な目線なんですけど、やっぱりこう。"
"しんめい2!","14:16:04:15","14:16:18:09","こう年齢重ねて、こう体も弱くなっていってってなっていった時に、最後こう繋がれるのは、昔本当に毎年全く同じ話をした中の人なんだな。"
"大坪2!","14:16:18:09","14:16:21:10","っていうふうに思ったり。"
"しんめい2!","14:16:21:12","14:16:26:02","と、両方両方ですね。"
"大坪2!","14:16:26:04","14:16:29:18","嫁として入った方じゃなく。"
"しんめい2!","14:16:29:20","14:16:54:15","お面そうですね、メインは。でも父方かもしれないですね。母も本当に毎年そこで会ってた人たちで、やっぱりこう助け合ってっていう。"
"しんめい2!","14:16:54:17","14:17:04:07","やっぱりこうそれで大事なんだなっていうのも、何かこう変な話なんですけど。"
"しんめい2!","14:17:04:09","14:17:39:21","やっぱりこれからそういう。今の話って無駄か無駄じゃないみたいなところで考えた時に、何かちっちゃい頃の僕は毎年集まって同じ話をするのはもう本当に言ってしまえば無駄だなって感じたんですけど、本当に無駄ではないっていう、めちゃくちゃ物凄く現実的な、例えば利益にも繋がってるわけで、それは時間を超えた利益ですけど。"
"しんめい2!","14:17:39:23","14:17:52:21","だから無駄かどうかってすごい。どの時点でどんな目線で考えるかによっても当然どんどん変わってくるし。"
"しんめい2!","14:17:52:23","14:17:58:07","今、下北沢の街もちょっと。"
"しんめい2!","14:17:58:09","14:18:12:21","緑植えても利益にはそんな繋がりづらいと思うんですけど、何らかね、多分鉄道会社の方でも長期的には利益に繋がるだろうという。"
"しんめい2!","14:18:12:23","14:18:14:13","ところでやっぱり。"
"大坪2!","14:18:14:15","14:18:16:19","繋がるだろうって考えてる時点。"
"しんめい2!","14:18:16:19","14:18:17:12","で。"
"大坪2!","14:18:17:14","14:18:19:10","無駄じゃないよなって思っちゃうんです。"
"しんめい2!","14:18:19:10","14:19:04:22","けど。無駄かどうかっていう軸で考えることはそれなりに乏しいことだとは思うんですけど、でも単純に無駄だって言ってる目線が時間軸をちょっと変えると無駄ですらない、というか、何かそういう何か面白さはあるのかなと。カートの話も多分近視眼的に国全体で無駄で生産的じゃないことをしてるっていう風に評価することも可能だと思うんですけど、それをもちろんそれ自体の豊かさっていうのがある前提で、何か何10年かした後に、いや結局こっちの"
"しんめい2!","14:19:04:22","14:19:14:19","方が合理的ですらあったじゃんっていう評価になり得ることも、もしかしたらあるのかなっていうのが。"
"しんめい2!","14:19:14:21","14:19:29:24","お二人の話。で、謎にめっちゃまとめようとしたりして。変な話すいません。若者はそうなんですか。"
"D2!","14:19:30:01","14:19:41:07","はい。さっきちょっと出ましたけど、ラグジュアリーと訳される。"
"D2!","14:19:41:09","14:19:44:12","英語が面白かったとか。"
"D2!","14:19:44:14","14:19:54:04","そういうグローバリゼーションじゃないですか。そういう話。"
"しんめい2!","14:19:54:06","14:19:57:09","広げましょう。"
"D2!","14:19:57:11","14:20:01:04","という言葉。"
"D2!","14:20:01:06","14:20:15:04","を文化人類学的ですよね。アメリカの英語の。哲学的な。"
"D2!","14:20:15:06","14:20:21:12","その言葉について何か広がりが。"
"大坪2!","14:20:21:14","14:20:24:00","今一緒。"
"大坪2!","14:20:24:02","14:20:28:19","から。"
"大坪2!","14:20:28:21","14:20:41:04","なくはないんですが。結局インターナショナルにならないんですかね？ないので。"
"大坪2!","14:20:41:06","14:20:50:13","結局今日は色々学問されてますけれども、飲んでる人達はコーヒーを飲まなかったんです。"
"大坪2!","14:20:50:15","14:20:55:10","研究は全然ないんです。"
"D2!","14:20:55:12","14:21:04:17","コーヒーの研究ってなかなか国際的にならないです。話をどこに？"
"大坪2!","14:21:04:19","14:21:19:17","文化人類でもあんまり研究は盛んかっていうと、日本ではできてるけど、国際的にできてない。"
"大坪2!","14:21:19:19","14:21:29:01","と一緒に議論する。"
"大坪2!","14:21:29:03","14:21:38:09","薬物になっちゃってる。欧米諸国でも薬物、違法薬物の。"
"しんめい2!","14:21:38:11","14:21:46:09","ニュアンスとして違法薬物です。本当にそうなんですね。カード。"
"しんめい2!","14:21:46:11","14:21:49:01","日本でカードはできない。"
"大坪2!","14:21:49:03","14:21:55:24","最近調べてない。"
"大坪2!","14:21:56:01","14:21:58:01","じゃない。"
"しんめい2!","14:21:58:03","14:22:04:08","ほぼ輸入されてない。"
"しんめい2!","14:22:04:10","14:22:10:02","薬物。"
"大坪2!","14:22:10:04","14:22:29:02","やばい人達なのかと。ここでカードが禁止されたっていうのは80年代とか90年代ですね。欧米に逃げていって、その時にカードも一緒に組ん。"
"大坪2!","14:22:29:04","14:22:37:09","で、例えば例えばイギリスのロンドンにやってきて。"
"大坪2!","14:22:37:11","14:22:58:16","英語もよくわから、仕事もしないし、仕事できる。ですから、そのカードが禁止されてる。"
"大坪2!","14:22:58:18","14:23:11:14","それに関して書かれている何とかが危ないって見なされるんですか。"
"大坪2!","14:23:11:16","14:23:14:20","そんなに。"
"大坪2!","14:23:14:22","14:23:19:21","危ないものじゃないと私。"
"大坪2!","14:23:19:23","14:23:26:08","すると。ドラッグ。"
"大坪2!","14:23:26:10","14:23:34:07","と。やっぱり薬物扱いされて。"
"大坪2!","14:23:34:09","14:23:44:16","ヨーロッパに。"
"大坪2!","14:23:44:18","14:23:51:23","困らない。カードがないからとかそんな話じゃないわけ。"
"しんめい2!","14:23:52:00","14:23:53:15","ですか？"
"大坪2!","14:23:53:17","14:24:00:18","話を聞いてると生活が忙しい。平日は仕事しなく。"
"しんめい2!","14:24:00:18","14:24:01:24","ちゃいけない。"
"大坪2!","14:24:02:01","14:24:11:02","週末は子供を学校に行かせたり。"
"大坪2!","14:24:11:04","14:24:17:20","生活のリズム。"
"大坪2!","14:24:17:22","14:24:29:07","ですけども、若い人達の。楽しい場所に国を出てる。"
"しんめい2!","14:24:29:09","14:24:29:21","なるほど。"
"大坪2!","14:24:30:01","14:24:34:15","出て。"
"大坪2!","14:24:34:17","14:25:02:13","合法的に滞在できない家でがないので、じゃあどうしようかっていうことで韓国までやってきたですけれども、そういう彼らの若い世代はお父さんが好きなもの。最近の若い子達はカードを買わない。"
"大坪2!","14:25:02:15","14:25:06:04","年配の方にものすごい受ける。"
"しんめい2!","14:25:06:06","14:25:15:15","そうなんですね。いろんな。"
"大坪2!","14:25:15:17","14:25:22:12","調査をしてきたっていうことになる。韓国が。"
"大坪2!","14:25:22:14","14:25:22:23","来てるん。"
"しんめい2!","14:25:22:23","14:25:24:24","です。"
"大坪2!","14:25:25:01","14:25:29:14","とか、それで彼らにとって分かりやすい。"
"大坪2!","14:25:29:16","14:25:32:16","で来ました。こういうのがありますよってことを話す。"
"しんめい2!","14:25:32:16","14:25:34:02","と。"
"大坪2!","14:25:34:04","14:25:39:17","理解されます。"
"しんめい2!","14:25:39:19","14:25:45:16","でもすごい、そういう国境の言い方というか、韓国に話が行くんですね。"
"D2!","14:25:45:16","14:25:51:21","そこで、それこれ。"
"大坪2!","14:25:51:23","14:26:05:24","来てるんですけど、認知されてる。それはちょっと個人情報の関係でアクセス。私は。"
"しんめい2!","14:26:06:01","14:26:32:12","今これはね、もう最近は行かれてないと思うんで、後からのそれこそ雑談みたいな話題ですけど。今ね、イランが戦争状態になっていて、で、イエメンももう関係するエリアにはあると思うんですけど、そこで例えばカートを嗜みながらそういう話はしそうな感じなん。"
"大坪2!","14:26:32:12","14:26:33:10","ですかねと思い。"
"しんめい2!","14:26:33:10","14:26:36:22","ます。"
"大坪2!","14:26:36:24","14:26:43:00","してくださいました。"
"大坪2!","14:26:43:02","14:26:49:15","私がいた頃って、そんなにインターネットでなかったんですけども。"
"大坪2!","14:26:49:17","14:27:10:00","国会議員の選挙翌日。"
"大坪2!","14:27:10:02","14:27:17:13","ということで。"
"しんめい2!","14:27:17:15","14:27:35:20","そういう意味では、もしかしたらネットとかSNSとかで代替される機能、結構海外の場でも担われてて、何かネットの普及とかでみんなあんまりカートやんなくなったみたいなこともあり得るんですかね。"
"大坪2!","14:27:35:22","14:27:36:16","だからスマホを。"
"しんめい2!","14:27:36:17","14:27:41:00","いじってるんじゃないか。そうですか。"
"しんめい2!","14:27:41:02","14:27:46:08","やっぱそこはだから何らかの。"
"しんめい2!","14:27:46:10","14:28:02:19","アッパーななのかダウナーなのか分からないですけど、いわゆるアッパーのそういったこう体に効く奴っていうんですかっていうものは大事っていうことなんですかね。"
"大坪2!","14:28:02:21","14:28:07:11","結局。"
"大坪2!","14:28:07:13","14:28:14:00","それをててやって。"
"大坪2!","14:28:14:02","14:28:18:15","ない。"
"大坪2!","14:28:18:17","14:28:30:16","すごくないかなと。"
"D2!","14:28:30:18","14:28:36:15","西洋から見たらっていう話で。難民の話。"
"D2!","14:28:36:17","14:28:46:07","が、やっぱり。"
"D2!","14:28:46:09","14:28:57:02","役に立たないという哲学。"
"D2!","14:28:57:04","14:29:00:20","の言葉とか辺。"
"D2!","14:29:00:22","14:29:04:24","なんでしょうね。"
"D2!","14:29:05:01","14:29:09:10","今日の話を聞いていると。"
"D2!","14:29:09:12","14:29:19:14","役に立たないが。"
"D2!","14:29:19:16","14:29:33:03","こういう機能から導こうとしている。こういう哲学的。"
"D2!","14:29:33:05","14:29:42:09","計算的にはこの話をどう。"
"しんめい2!","14:29:42:11","14:29:46:20","そう。"
"大坪2!","14:29:46:22","14:30:00:09","このすみません、私はずっとカープの話だと思います。"
"しんめい2!","14:30:00:11","14:30:07:22","そうですね。"
"大坪2!","14:30:07:24","14:30:11:17","うん。"
"D2!","14:30:11:19","14:30:21:06","でも。"
"しんめい2!","14:30:21:08","14:30:29:01","これで例えば僕からもう語りだしてもいい感じですか？はい。"
"しんめい2!","14:30:29:03","14:30:36:06","すごい僕はその嗜好品とかは。"
"しんめい2!","14:30:36:08","14:31:05:24","嗜好品というよりは、そういう嗜好性っていうんですか。仏教でいうと渇愛っていう言葉があるんですけど、鶴は渇くですかね。渇く愛で。この渇愛っていう言葉は、仏教哲学においてはもうめちゃくちゃ重要な言葉で、これが苦しみの原因だっていうふうにざっくり言うとお釈迦さんとかは言っているものです。"
"しんめい2!","14:31:06:01","14:31:17:20","こうこう、このこのこの世界っていうのは一切皆苦だと、全て悪なんだけれども、その原因っていうのがこの渇愛だっていう。"
"しんめい2!","14:31:17:22","14:31:41:13","言い方をしてて。で、渇愛ってものを目したら、こう、すごくざっくりいうと楽になるよっていう話、もっというと解脱するよみたいな話があるんですけど、その辺ちょっとややこしいので置いておくと、その渇愛って例えば何かっていうふうに、私の理解でいうと。"
"しんめい2!","14:31:41:15","14:32:03:14","例えばこう、ちょっと嫌なことがありましたっていうときに、お酒を飲んで忘れましょうっていうふうになったとしますと、これ例え話です。で、その時は嫌なことだったり現実って言われるものを忘れることができるんで、ちょっと開放感があって、気持ちが楽になると。"
"しんめい2!","14:32:03:16","14:32:28:00","ただ、最初はいいんだけれども、それをずっと常習的にやっていくと、そのアルコール自体に依存していて、もともと忘れようと思っていた現実よりも辛い、そのしんどさ、苦しみっていうものが襲ってくるよねっていう、こういった構造っていうんですかね、が何かあるのかなと思ってて。"
"しんめい2!","14:32:28:02","14:32:51:23","で、こう普通に生きてると。苦なわけですよね。これはすごい仏教だと根源的なレベルでいうんで、何かちょっと想像しにくい部分があるんですけど、一人お坊さんから聞いた話だと、例えば我々まばたきしますとね、まばたきを全くしないとめちゃくちゃしんどいわけじゃないですか。"
"しんめい2!","14:32:51:24","14:33:15:14","だから、そのしんどさよりも、まばたきをするっていう、もうちょっとマシな苦を選んで、まばたきをすることによって生命が維持されている。ずっと何もせずに、飲み物も飲まずに、食べ物も食べずに生きてると、ものすごく苦しみが大きくなるから、ちょっと面倒くさいけれども、飲み物を飲んで、食べ物を食べて、そうやって生命は維持されていくみたいな、そういうレベルの話があって。"
"しんめい2!","14:33:15:20","14:33:28:06","でも普通に生きてるだけでも、ちょっとこう、面倒くさいというか、しんどいというか、思い通りにならないことがすごくたくさんある中で、で。"
"しんめい2!","14:33:28:08","14:33:47:17","そういった1の苦しみ、ちょっと面倒くさいなとか、嫌だなとか、もうしんどいなっていうものを隠すために、1を何かこう0にしようと思ってやることが、10の苦しみを作ったり、100の苦しみを作ったりする。それは苦しいよねみたいな話を。"
"しんめい2!","14:33:47:19","14:34:07:08","仏教では一面においては説いているのかなっていうふうに理解していて。嗜好品ってすごくそこに関わってくるところで。で、結局こう、何か現実みたいなものって何かやってらんない時があったら何かあるのかなと思うんですよね。"
"しんめい2!","14:34:07:10","14:34:33:03","今、日本も現時点ではそんなシビアな戦争に戦闘とかに何か巻き込まれているわけではないですし。でもイエメンって本当に、例えばイエメンだったら内戦状態にあって、もうままならない。のっぴきならない、もしかしたら身内が死ぬかもしれない、死んだかもしれないっていうような、そういう厳しい現実がある時に、そこから何か一瞬でも逃れられるっていうもの。"
"しんめい2!","14:34:33:03","14:34:46:04","それがカートだとそこまで副作用強くないのかもしれないですけれども、それが例えばアルコールだったり、もっとこう。"
"しんめい2!","14:34:46:06","14:35:00:03","本当にドラッグみたいなもので、こう、その現実を忘れようとしたらより大きな苦しみが来るかもしれないみたいな、そういうループの中に人間はいるんだよみたいなことを。"
"しんめい2!","14:35:00:05","14:35:04:04","私の理解では仏教とかは言っているのかなっていうふうに思っていて。"
"大坪2!","14:35:04:09","14:35:11:02","何事も程々が良いって話に繋がるんですが、結局それはでもそういう道が。"
"しんめい2!","14:35:11:04","14:35:29:18","そうですね、中道もそういう行動もほどほどっていう意味でもないんですけど、でも生活場面で言うなら、ある意味そのほどほどっていうものを進めることにもなり得るのかなとは思います。何かだから結局。"
"大坪2!","14:35:29:18","14:35:31:06","嗜好品。"
"しんめい2!","14:35:31:08","14:36:01:14","だから別にダメだと言っているわけではなくて、どこかそうやって現実というものに指向性のあるもので折り合いをつけながらやってらんない現実っていうのをちょこちょこ見て見ぬふりをして、そうやって生きていくと、もうちょっと話続けるんですけど、仏教の場合だと、嗜好品っていうよりは、その中に妄想みたいなのがある意味それに当たるのかなと思っていて。"
"しんめい2!","14:36:01:16","14:36:20:13","もう仏教でいう妄想ってめちゃくちゃ根本的な概念ではあるんですけど、例えば僕はこう、何て言うんですかね、神明ですみたいな、何か作家名とか、あるいは名字が神明なんで神明ですという名前でやってるんですけど、これも広い意味では妄想なんですよね。"
"しんめい2!","14:36:20:15","14:36:26:03","何かこう、そう思い込んでいるだけというか。"
"しんめい2!","14:36:26:05","14:37:04:05","この不確かな世界で、いつ死ぬかわからない、いつ病気になるかわかんない、何か今こうと交通事故が起きて、僕も死んでしまうかもしれないっていう不確かな中で、何か自分はこう神明という名前で本を書いていてみたいな妄想ストーリー。それがみんなが共有していたとしても、ただの想像にしか過ぎなくて、そういったものがこの不確かな、次何が起こるかわからない世界で、何か一時的な確かさとか、この世界は多分今後も続いていくんだとか、自分というのはまだ生きて"
"しんめい2!","14:37:04:05","14:37:47:16","いられるんだとか、その仮初の妄想による安心感みたいなものを持って生きていると。それとこう何となく折り合いをつけながら、所詮は妄想なんだけども、こう、嗜好品みたいな感じで、こうふと虚しさが襲ってきた時に、将来のこと考えるとか妄想することによって、こう折り合いつけていくみたいなことをやってるなみたいな話をですね、ちょっと長くなったんですけど、大坪さんの話を聞きながらずっと思ってました。"
"しんめい2!","14:37:47:18","14:37:52:24","どうですかね、この何か。"
"しんめい2!","14:37:53:01","14:38:13:12","僕の中ではカートと妄想を同じレベルで並べていいのかわかんないんですけど、広い意味ではその、こう仏教とか東洋哲学における渇愛の話とかにこう繋がるのかなと思って。"
"大坪2!","14:38:13:14","14:38:13:23","カートの。"
"しんめい2!","14:38:13:23","14:38:16:07","話をして。"
"大坪2!","14:38:16:09","14:38:19:20","もカートばっかり簡単にとかって思われるのも心外なん。"
"しんめい2!","14:38:19:20","14:38:21:17","ですが。"
"大坪2!","14:38:21:19","14:38:56:06","鎌田分かり。"
"大坪2!","14:38:56:08","14:38:57:20","英字新聞。"
"しんめい2!","14:38:57:22","14:38:58:18","編集長。"
"大坪2!","14:38:58:24","14:39:04:08","の田舎がちょっとその中の車。この近いところの。"
"大坪2!","14:39:04:10","14:39:07:11","田舎感じ。"
"大坪2!","14:39:07:13","14:39:12:00","の編集長。"
"大坪2!","14:39:12:02","14:39:19:04","できたと。"
"大坪2!","14:39:19:06","14:39:24:14","言ってないんですけど。"
"大坪2!","14:39:24:16","14:39:26:20","全部6月。"
"しんめい2!","14:39:26:22","14:39:28:22","から。"
"大坪2!","14:39:28:24","14:39:44:19","いながらも、ちゃんと人を集めて話をするには。"
"しんめい2!","14:39:44:21","14:39:58:20","とても良い話。なんか変人かとも客観で出るのは心外だって言いながら、この話は結構やっぱり観ているんだ。"
"しんめい2!","14:39:58:22","14:39:59:16","そうですかね。"
"大坪2!","14:39:59:16","14:40:03:03","確かに。"
"大坪2!","14:40:03:05","14:40:05:01","警察の取り調べぐらいですかね。"
"しんめい2!","14:40:05:03","14:40:10:09","はい。"
"しんめい2!","14:40:10:11","14:40:13:03","はい。なるほど。"
"大坪2!","14:40:13:05","14:40:27:08","食べ物がないと安心しにくい。歩きながら話をする。二人でいるから恋人としてはデートする。で、どっか行こう。"
"しんめい2!","14:40:27:10","14:40:28:05","はいはいはい。"
"大坪2!","14:40:28:08","14:40:34:05","何かしないと話はできないんだなってのは。"
"大坪2!","14:40:34:07","14:40:38:19","学生に話をしても、学生はやっぱり話す時間は山ほどあります。"
"しんめい2!","14:40:38:21","14:40:40:09","はいはい。"
"大坪2!","14:40:40:11","14:40:54:13","改めてお茶しようとか、食事しようとか飲まないとかって話をさせることは、社会人になってから大学生はよく分かんないんだろうな。"
"大坪2!","14:40:54:15","14:41:00:09","大人になっちゃうとそんなこと当たり前なん。"
"しんめい2!","14:41:00:11","14:41:36:05","何かで対面で椅子に座ってこう向き合って喋るよりも、今まさにこう寝て隣同士でこう喋っている方がか、それは何かアレですよね。何か第三者として空気が入るみたいな感じというか、景色があるとか、カートもやっぱカートやるっていう目的があるとか、何か二人とか人と人で何かこう、カートはしんどいですね。"
"しんめい2!","14:41:36:05","14:41:41:00","多分。"
"しんめい2!","14:41:41:02","14:41:42:18","とても大変ですね。"
"大坪2!","14:41:42:21","14:41:49:05","一番最初タクシー1日借り切って。"
"しんめい2!","14:41:49:07","14:41:49:13","やろ。"
"大坪2!","14:41:49:13","14:42:07:07","うかと思ったんですね。結局、例えばコーヒー作ってる人の話を。結局その人にホテルまで迎えに来てもらって、助手席に乗っていくのが一番簡単なの。すごい図々しい。"
"大坪2!","14:42:07:09","14:42:11:06","って。自分。"
"大坪2!","14:42:11:08","14:42:20:07","までに自己紹介も全部できちゃうん。"
"大坪2!","14:42:20:09","14:42:27:24","始めたんです。そういう全部運転しながらだから、気まずくなる景色の話をし。"
"しんめい2!","14:42:27:24","14:42:29:02","たり。"
"大坪2!","14:42:29:04","14:42:34:21","は出来過ぎちゃって、もうほとんど聞くことがなかった。"
"大坪2!","14:42:34:23","14:42:42:03","車っていいんだなと。本当に図々しいの皆さん、ありがとうございます。"
"しんめい2!","14:42:42:05","14:42:46:01","今聞いてくださってるかもしんないですけど。"
"しんめい2!","14:42:46:03","14:42:59:09","確か車で僕よく運転するんですけど、助手席の人と喋る時って、ちょっとこう焚き火囲んでいるぐらいの感じの何かテンションで喋ってる感じがしますね。"
"しんめい2!","14:42:59:11","14:43:12:20","何なんかこう、喋ることがメインじゃないっていう気楽さっていうんですかね。そんなんでも別に気にならないっていう。"
"しんめい2!","14:43:12:22","14:43:43:22","だから本当はね、どうなんでしょう。カートとかもカートでもちょっとお茶しようとか、でもやっぱり関係性が先にあって、で、何かやることは実際は何でもいいって言うか、でも何か便利だから、そこにカートが選ばれたりとか、そんな感じなのかなっていう、その何かで、こう節々から伝わってくる、カート自体はどうでもいいみたいな感じって、結構それ自体面白いなというか。"
"しんめい2!","14:43:44:02","14:43:47:21","うん。"
"しんめい2!","14:43:47:23","14:43:59:15","繋がりみたいなものが関係性っていうんですかね。やっぱり先にあるっていう言い方をしていいんでしょうか。"
"D2!","14:43:59:17","14:44:08:07","ありがとうございます。今方の方。"
"D2!","14:44:08:09","14:44:13:22","はドライブみたいな。"
"大坪2!","14:44:13:24","14:44:25:17","そうなんですよ。"
"D2!","14:44:25:19","14:44:29:10","この後、この番組笑っ。"
"D2!","14:44:29:12","14:44:37:14","てくださいという、そういう。"
"D2!","14:44:37:16","14:44:41:23","紹介。"
"大坪2!","14:44:42:00","14:44:44:08","本買いました。すいません。行ってませんけど。"
"しんめい2!","14:44:44:10","14:44:47:19","すみません。ありがとうございます。"
"しんめい2!","14:44:47:21","14:44:56:01","すみません。何かお気遣い頂いてありがとうございますを見て買いました。惚れてます。"
"D2!","14:44:56:03","14:45:02:10","その関係性をですね。この中で。"
"D2!","14:45:02:12","14:45:33:13","なきゃいけないことに気がついた男性っていうのが主人公の朝のインタビューというお話が最近、去年話題になった小説がまさにそれで、普段できないことをするというところがスタート地点だったりするんですけど、その話、雑談の風みたいな話って改めて展開できるのかというか。"
"D2!","14:45:33:15","14:45:45:24","いいものだという言い方もなかなか難しいんですけど。"
"しんめい2!","14:45:46:01","14:45:46:23","でも。"
"大坪2!","14:45:47:00","14:45:54:16","イエメンでずっとしてましたけど、できない。"
"大坪2!","14:45:54:18","14:46:03:22","怒られたことがあって、お前、なんで自分のことを話さないんだって。ダメだと怒られて。"
"大坪2!","14:46:03:24","14:46:12:12","すごい怒られたことがあって。そういうことをちゃんと私のこと見て見て、観察しているんだなと思った。"
"大坪2!","14:46:12:14","14:46:25:07","相談しなきゃいけないっていう時は、一生懸命頑張ってしゃべろうと思ってきてます。口から滔々と喋る。得意なことではありませ。"
