"Speaker Name","Start Time","End Time","Text"
"大坪1","00;09;23;18","00;09;29;04","はいはい。じゃあ適当にじゃあいい。"
"D1","00;09;29;09","00;09;30;10","桜が咲いています。"
"大坪1","00;09;30;10","00;09;31;20","桜が咲いてますね。"
"しんめい1","00;09;31;20","00;09;33;39","ああです。そうですね、これ桜なんですよね。"
"大坪1","00;09;33;41","00;09;35;17","ですよね。"
"しんめい1","00;09;35;21","00;09;38;22","桜。"
"大坪1","00;09;38;27","00;09;40;24","神明さん。下北沢お久しぶりですか。"
"しんめい1","00;09;40;36","00;09;56;01","下北沢は久しぶりですね。本当に大学在学中ぐらいなんで。10何年ぶりですけど。何かちゃんとは分かってないんですけど、雰囲気だいぶ変わった気がするんですけど、気のせいですかね。"
"大坪1","00;09;56;06","00;10;01;59","こっちはあんまりこっちじゃない方ですけれど、結構変わりましたよね。"
"しんめい1","00;10;02;04","00;10;14;09","何かすごい開発して、いい感じに子育てしやすい街になってるみたいなことを噂で聞いたんですけど。か。"
"大坪1","00;10;14;14","00;10;16;40","こんな綺麗な。"
"しんめい1","00;10;16;45","00;10;30;07","綺麗なものを吹かれながら。ラジオなのに確たること全然言えないんですけど、何か。新そうです。新しいカフェがあって。"
"しんめい1","00;10;30;12","00;10;56;10","多分下北沢も何口って言うんでしょう。東口とかの方ですかね。が古着とかちょっとカルチャーみたいな雰囲気のところで、こっち側の南西が落ち着いている感じなんですかね。すごい子供が。"
"しんめい1","00;10;56;15","00;11;06;15","草を触って遊んでいたりしますね。"
"しんめい1","00;11;06;19","00;11;09;43","お父さんは下北沢いつぶりですか？"
"大坪1","00;11;09;55","00;11;12;35","私、小田急線沿線に住んでるので。"
"しんめい1","00;11;12;35","00;11;14;40","ああ、そうなんですね。"
"大坪1","00;11;14;45","00;11;25;05","使わないでもないんですよね。学生の頃はね。よくプラプラ歩いたりしましたけれども、さすがに最近は目的地に行っておしまいっていう感じではあります。"
"しんめい1","00;11;25;05","00;11;25;49","が。"
"大坪1","00;11;25;54","00;11;29;24","なんとなくは変わっていく感じはしてまし。"
"しんめい1","00;11;29;24","00;11;31;57","た。"
"しんめい1","00;11;32;02","00;11;56;01","何か僕が行った時と渋谷もすごい変わったしね。新宿も行く度に東口と西口行き来できなくなったみたいに、ちゃんと街も変わっていくんだなってすごい思います。"
"しんめい1","00;11;56;06","00;12;01;13","学生時代はどんな学生だったんですか？"
"大坪1","00;12;01;18","00;12;03;42","どんな学生？昔の話。"
"しんめい1","00;12;03;42","00;12;06;28","です。"
"大坪1","00;12;06;32","00;12;09;45","どんな学生、真面目な学生だったとか？"
"しんめい1","00;12;09;50","00;12;11;45","そうですね。真面目だった。"
"大坪1","00;12;11;52","00;12;20;40","頃は授業は出ないのがデフォルトみたいな時代だっ。"
"大坪1","00;12;20;45","00;12;30;53","ラジオで喋ってな。体育は出席したけれども、一般教養は私はよく昼寝をしてましたね。"
"しんめい1","00;12;30;58","00;12;31;32","そうですか。"
"大坪1","00;12;31;32","00;12;38;03","昼寝をして、次の語学の予習をしてっていう時間に充てていたので。"
"大坪1","00;12;38;08","00;12;45;49","みんな学生でしたよね。今時の学生はみんなちゃんと起きて授業を取ってる。真面目だなと思います。"
"しんめい1","00;12;45;53","00;12;46;44","今。そうなんですか？"
"大坪1","00;12;46;53","00;12;52;35","そうですね、はい。真面目な子が多いです。"
"しんめい1","00;12;52;40","00;12;55;55","僕。"
"しんめい1","00;12;55;59","00;13;07;04","どれぐらい？もう20年近く前になっちゃいますけど、大学入学してやっぱりあんまり授業行けなかったです。"
"大坪1","00;13;07;09","00;13;07;58","出てます。"
"しんめい1","00;13;08;03","00;13;20;35","語学は。そうですね、何か語学は。でないとやっぱり単位が取れないので、フランス語をやってたんですけど、何か何ですかね。"
"しんめい1","00;13;20;40","00;13;26;45","何にも覚えてないですね。何かすごく難しかったっていうことしか覚えてないです。"
"大坪1","00;13;26;50","00;13;39;22","古い話みたいなりますので。私は第2外国語、中国語だったので、ああ、そうなんですか。フランス語とかドイツ語履修者たちが動詞の変化を覚えてる頃に、ひたすら姿勢の練習を。"
"しんめい1","00;13;39;27","00;13;43;56","していました。"
"しんめい1","00;13;44;01","00;13;45;02","やつですね。"
"大坪1","00;13;45;07","00;13;50;51","今でも私が覚えてます。"
"しんめい1","00;13;50;56","00;14;00;38","大坪さんの頃、中国語はやったりしたんですか？何かトレンドありますよね。多分ね、流行りの第2外国語は。"
"大坪1","00;14;00;43","00;14;21;18","どうですかね。でも私のクラスの人達はやっぱり中国に興味があるとか、将来そちらで絡んだ仕事をしたいとか、フランス語、ドイツ語が難しいということを知ってるから。"
"しんめい1","00;14;21;23","00;14;36;07","何かこう、結構講演が続いてますね。応援というか、散歩。"
"しんめい1","00;14;36;12","00;14;41;09","この広場みたいな感じで遊歩道。"
"大坪1","00;14;41;14","00;14;46;00","ここを始めてです。"
"大坪1","00;14;46;05","00;14;47;10","あっという間に行っちゃいそうなんです。"
"しんめい1","00;14;47;10","00;14;52;57","けどですね、辿り着いて何往復することによって。"
"大坪1","00;14;53;02","00;14;55;00","もう半分ぐらいまで来ちゃったんですね。"
"しんめい1","00;14;55;04","00;14;59;13","あ、そうなんですか。"
"大坪1","00;14;59;17","00;15;01;21","戻ります。ここでも知らなかった。"
"しんめい1","00;15;01;22","00;15;09;11","そうですね、ちょっと多分あれですね、ディティールに注目して色々言っていかないと持たないですね。"
"大坪1","00;15;09;15","00;15;13;53","黒か白雪ぐらいでしか分かんない。"
"しんめい1","00;15;13;58","00;15;27;11","で、こういうこう商業施設というよりは、もう何か何もない広場みたいな感じの所、いっぱい作るようになったんですね。"
"大坪1","00;15;27;16","00;15;30;58","ここを昔何だったんですか。"
"しんめい1","00;15;31;03","00;15;34;34","何かあったんですかね。何か。"
"大坪1","00;15;34;38","00;15;37;28","小田急線。"
"しんめい1","00;15;37;33","00;15;42;32","の線路だったところなんですか。"
"大坪1","00;15;42;37","00;15;45;20","ずっと何か広場になっているんです。後で見て。"
"しんめい1","00;15;45;20","00;15;52;40","ください。"
"しんめい1","00;15;52;45","00;16;07;01","今度はさんに聞くの変ですけど。何か下北チョイスは何か理由があったんですか。"
"D1","00;16;07;06","00;16;10;10","みんなが好きなもの。"
"D1","00;16;10;15","00;16;16;33","レコードとかそういう溢れている街だから。"
"しんめい1","00;16;16;38","00;16;19;49","ワードとしては嗜好品とか。"
"大坪1","00;16;19;54","00;16;42;07","そういう時代ばっかりですよね。行くと。昔もっと飲み屋さんとかあったのに、10年ぐらい前に、それこそコーヒーの研究会を駒場でやってて、その後懇親会という名の飲み会っていうのはその機関があるんで、飲み屋で3時間ぐらいまで。そんな頃の前だった。"
"しんめい1","00;16;42;07","00;16;43;19","んで。"
"大坪1","00;16;43;24","00;16;54;11","そういう時代だったんで、その時には飲み屋さんがたくさんあったなって記憶があるんですけど、最近なんか古着屋ばっかりで。"
"しんめい1","00;16;54;16","00;17;12;41","心生の時に路上飲みみたいなのを下北でやってたか分かんないですけどね。1杯やってたみたいで。ああいう路上飲みとか、文化人類学者の方だったら何かこう注目したりしないのか。"
"大坪1","00;17;12;41","00;17;14;37","なとか思うと、もう過去の話になる。"
"しんめい1","00;17;14;37","00;17;28;53","ので、もうね、一瞬だけだった。"
"しんめい1","00;17;28;58","00;17;32;18","大坪さんは。"
"しんめい1","00;17;32;23","00;17;38;05","嗜好品全般に。"
"しんめい1","00;17;38;10","00;17;47;44","ご研究というか、興味関心の対象があるんですか？それとももっとカートとかコーヒーとか絞られたものですか？"
"大坪1","00;17;47;49","00;18;05;27","最初は結局、イエメンのカートの調査を始めて、魚とは何かっていうと、嗜好品で一番説明がしやすいので、そこから入ってたので、嗜好品の全体のことも考えてますけれども。"
"大坪1","00;18;05;32","00;18;10;56","自分でやってるイエメンのカードだとか、最近初めて沖縄のコーヒーだとか。"
"しんめい1","00;18;11;01","00;18;12;15","そういうもの。"
"大坪1","00;18;12;15","00;18;16;14","に興味が。"
"しんめい1","00;18;16;19","00;18;22;03","沖縄のコーヒーはきっかけがあってですか、沖縄はクローナ。"
"大坪1","00;18;22;04","00;18;48;11","で、海外で調査もできず、国内でも調査もできないような時に、どうしよう、どうしようと困って。その頃の前にインスタグラムを始めて、イエメンの昔の写真をずっとアップしてたんですよ。っていうのかな。で、それでたまたま沖縄でコーヒーを作っている情報が手に入ったので。"
"大坪1","00;18;48;16","00;19;09;45","でも海外で調査が難しいんだったら、国内で調査ができるかなっていうことで、まずその時は沖縄行ったことがなかったので、じゃあ沖縄でコーヒー調査してみようって形で始めました。イエメンでもコーヒーのことはちょっと調査してたので、それで話が繋がるかなという感じです。"
"しんめい1","00;19;09;49","00;19;16;29","話は繋がったんですか。あんまり続かないて。"
"大坪1","00;19;16;34","00;19;24;53","繋げなくていいかな。"
"しんめい1","00;19;24;57","00;19;39;14","僕も色々イエメンのカード全然知らなかったのでなんとなくリサーチしてみたんですけど、やっぱ何ですか、葉っぱを。"
"しんめい1","00;19;39;19","00;19;41;40","ちょっと加工された葉っぱですか。"
"大坪1","00;19;41;44","00;19;44;23","ほとんど生の葉っぱですね。"
"しんめい1","00;19;44;28","00;19;45;06","生の。"
"大坪1","00;19;45;13","00;19;47;46","ホタテの葉っぱを口に入れるだけな。"
"しんめい1","00;19;47;46","00;19;48;39","ので。"
"大坪1","00;19;48;43","00;19;53;08","加工はしない。"
"しんめい1","00;19;53;13","00;19;58;46","加工をせずに葉っぱをガムみたいに噛んでいくみたいな。"
"大坪1","00;19;58;46","00;20;16;09","ことがあって。樹液っていうんですか、それは飲み込むんだけれども、カスが左にほっぺたに溜めていくんですね。だからほっぺたが膨らむんですよ。変な病気がイエメンで流行ってるんじゃないかっていうくらいで、みんな膨らまし。"
"しんめい1","00;20;16;12","00;20;17;27","て。"
"大坪1","00;20;17;32","00;20;23;41","どんどん膨らまして、今日はこれでおしまいって時に、ペットカートを捨てておしまいになる。"
"しんめい1","00;20;23;46","00;20;31;05","その1個の葉で葉っぱ1個の葉っぱでどんぐらい持つものなんですが、5分とか。"
"大坪1","00;20;31;10","00;20;34;16","ほっぺが膨らむくらい。"
"大坪1","00;20;34;20","00;20;39;10","どんどん4時間くらいずっと。"
"しんめい1","00;20;39;15","00;20;43;37","次々こう、葉っぱがボロボロになったら、新しいのを投入して。"
"大坪1","00;20;43;41","00;20;45;42","カスは飲み込まないんですよ。はいはい。"
"しんめい1","00;20;45;47","00;20;49;30","はい。スッと入っていくとかじゃなくて。"
"大坪1","00;20;49;43","00;21;04;29","どんどんお金貯めていくから出て、ほっぺたに貯めてエチオピアに行くとカード食べちゃったりするんで、飲み込めちゃうんですよ。その辺は何か色々違いはあるんですね。有名な人は絶対食べないですね。飲み込ま。"
"しんめい1","00;21;04;33","00;21;12;02","しかももういにしえの時からイエメンの方はそれをやってるんですか。"
"大坪1","00;21;12;06","00;21;44;40","いつかがて終わったかっていうのがよく分かってないんですけれども、原さんはエチオピアで何100年か前にあって、おそらく贅沢品なので、王様とか学者とかがやっていたもの。それが人々がもうやるようになったのは、多分イエメンの首都のその辺だと1930年、70年代くらいからと言われてるんで、そんなに伝統的な嗜好品というわけではない。"
"大坪1","00;21;44;45","00;21;51;59","カートに関係する儀礼だとか儀式だとかっていうのもほとんどない。"
"大坪1","00;21;52;04","00;21;55;45","あちこち見。"
"しんめい1","00;21;55;50","00;21;58;32","ちょっとエリアが変わってきましたね。"
"大坪1","00;21;58;32","00;21;59;46","さっきの南口。"
"しんめい1","00;21;59;46","00;22;03;22","です。南口。"
"大坪1","00;22;03;27","00;22;08;28","びっくりされると思います。本当にその通りなんですよ。"
"しんめい1","00;22;08;33","00;22;11;35","そうなんですか。"
"大坪1","00;22;11;40","00;22;20;51","誰がそんなに着るの？って思うんですけど。"
"しんめい1","00;22;20;56","00;22;24;51","服も広義の嗜好品として見ることはできるんですか？"
"大坪1","00;22;24;56","00;22;26;02","見てもいいと思いますよ。"
"しんめい1","00;22;26;03","00;22;27;05","いいですか。"
"大坪1","00;22;27;10","00;22;44;42","嗜好品ってだけでもすごい引いちゃうんですよ。携帯あって嗜好品だって音楽なんです。"
"しんめい1","00;22;44;47","00;22;50;41","古着屋とかがあるエリアがこっちこっちこっちこっちだと。"
"しんめい1","00;22;50;46","00;22;54;57","違うエリア。"
"しんめい1","00;22;55;02","00;23;06;46","こっちが東口って新しいんですね。じゃあその古着屋ばっかりですから、ちょっと行ってみていいですか。"
"大坪1","00;23;06;51","00;23;18;10","下北に来るのは大体ユニクロに来るくらいだってそうなので、さっきユニクロって名前喋って大丈夫ですか？って確認したら、ゆっくりくらいはいいですよって言われて。"
"しんめい1","00;23;18;14","00;23;24;04","ああ、そうなんですか、いいんですね。ラジオだといいんですかね。"
"しんめい1","00;23;24;08","00;23;31;19","街の風景として語るみたいな感じだったらいいんですかね。"
"大坪1","00;23;31;24","00;23;36;46","だっても飲み屋ありませんでしたか？"
"しんめい1","00;23;36;51","00;23;39;53","昔が飲み屋が。"
"大坪1","00;23;39;58","00;23;42;38","何かあった記憶があるん。"
"しんめい1","00;23;42;38","00;23;44;07","ですけど。"
"大坪1","00;23;44;11","00;23;49;22","空き家ばっかりになってくる。"
"しんめい1","00;23;49;27","00;23;54;04","とか。"
"しんめい1","00;23;54;08","00;23;57;36","確かにこれも古着屋の隣、古着屋です。"
"大坪1","00;23;57;41","00;23;58;33","そしてまた古着。"
"しんめい1","00;23;58;38","00;24;07;17","そのその横の古着屋さん連続ですね。多分この辺って安くないですよね。"
"大坪1","00;24;07;20","00;24;10;37","違わが少ないですよね。"
"しんめい1","00;24;10;41","00;24;27;37","それでも成立するぐらいには古着屋が並んでいるんですね。"
"大坪1","00;24;27;42","00;24;30;02","また、古着屋。"
"しんめい1","00;24;30;07","00;24;43;20","また古着屋、古着屋、このここの一つ交差交差点というか、路地に入るまでに5軒ありましたね。もっと下、すごい。"
"大坪1","00;24;43;25","00;24;48;37","反対側と、いや。"
"D1","00;24;48;41","00;24;51;36","電柱を探す。"
"大坪1","00;24;51;41","00;24;54;08","ちょっと。"
"大坪1","00;24;54;12","00;24;56;18","でもどうなるか。"
"しんめい1","00;24;56;22","00;25;04;05","何か埋まってますか？"
"大坪1","00;25;04;10","00;25;09;39","ありますあるかもしれませ。"
"しんめい1","00;25;09;44","00;25;20;15","何か？確かに新しい感じの古着屋さんがいくつかあるように見えますが。"
"しんめい1","00;25;20;20","00;25;37;37","やっぱりみんな今古着の価格帯でないと買いづらい感じなんですかね。か。洋服の価格ってすごい高騰してるんですよね。この間、僕もさすがに。"
"しんめい1","00;25;37;42","00;25;41;27","ちゃんとした服買わなきゃと思って革靴買ったんですけど。"
"大坪1","00;25;41;36","00;25;42;10","革靴です。"
"しんめい1","00;25;42;10","00;25;54;26","か。革靴がやっぱすごい値段が高くなっているらしくて。その物流の話から何か僕もいろいろややこしい話をいっぱい聞いたんですけど、とにかく。"
"しんめい1","00;25;54;31","00;26;08;19","少なくとも嗜好性の高いラグジュアリーブランドの服とかはどんどん高騰してて。"
"しんめい1","00;26;08;24","00;26;28;06","古着は古着だとどうなんでしょう。さすがにちょっと安いんですよね。"
"しんめい1","00;26;28;11","00;26;42;27","大坪さんは嗜好品でいうと、ご自身が。好きでやってる私にとっての嗜好品って何ですか。"
"大坪1","00;26;42;32","00;26;48;34","自分の身近なのは日本茶なんですよ。"
"しんめい1","00;26;48;39","00;26;50;43","日本酒なんですか？"
"大坪1","00;26;50;48","00;26;52;08","コーヒーは。"
"しんめい1","00;26;52;13","00;26;52;45","自分で。"
"大坪1","00;26;52;45","00;27;03;50","入れると美味しくないんですね。これがコーヒーはもので、一番のものは日本じゃ。"
"しんめい1","00;27;03;54","00;27;09;26","日本茶も色々お好みのものがあるんですかね。"
"大坪1","00;27;09;31","00;27;11;25","スーパーで買った戦争です。"
"しんめい1","00;27;11;26","00;27;16;14","ああ、そうですか。"
"大坪1","00;27;16;19","00;27;32;18","あんまり私は味覚はそんな敏感じゃないので。研究しているので分かってそうな顔をするんですけれども、全ておいしゅうございますって言って飲んでます。"
"しんめい1","00;27;32;23","00;27;37;27","お一人で飲むんですか？どんな味のものですか？"
"大坪1","00;27;37;32","00;27;41;19","教えて。一回でもいい家で水替わりになります。"
"しんめい1","00;27;41;24","00;27;50;46","そうなんですね。じゃあもですね、温かい煎茶をわりとガブガブガブガブ。"
"しんめい1","00;27;50;50","00;27;55;33","それは研究される時のちょっとガソリンみたいな感じに。"
"大坪1","00;27;55;38","00;27;57;33","なっていた。全然関係ないです。"
"しんめい1","00;27;57;40","00;27;58;25","ああ、そうなんですか。"
"大坪1","00;27;58;29","00;28;01;53","何か。"
"大坪1","00;28;01;58","00;28;18;15","頭使わなくちゃとかって言う時は、近所のコーヒー屋さん行ってコーヒーの音がしますけど、日本茶はエネルギーにならないです。"
"大坪1","00;28;18;20","00;28;23;33","あとはチョコレートを食べるとかですかね。"
"しんめい1","00;28;23;38","00;28;32;15","結構。でもお茶がぶがぶ飲まれて、コーヒーもたまにだと割とカフェインは摂取量多い方。"
"大坪1","00;28;32;19","00;28;37;29","結構とってると思います。"
"しんめい1","00;28;37;34","00;28;39;08","眠れなくならないんですか？"
"大坪1","00;28;39;13","00;28;40;47","それは全然平気ですね。"
"しんめい1","00;28;40;50","00;28;41;41","平気ですか？"
"大坪1","00;28;41;46","00;29;01;18","コーヒーは大学生の頃は夜飲むと眠れなくなっちゃったりすることがあったりします。最近そんなに夜コーヒー飲んだりしないので。"
"大坪1","00;29;01;22","00;29;05;15","清水さんは何か好きな飲み物はありますか？"
"しんめい1","00;29;05;20","00;29;20;52","飲み物はお酒とかもほとんど飲まないんで、コーヒーも寝れなくなっちゃうんであんまり飲めず。お茶はほうじ茶好きですね。ほうじ茶が好きです。"
"大坪1","00;29;20;57","00;29;22;45","最近流行ってますよね。"
"しんめい1","00;29;22;50","00;29;42;17","あ、でも確かペットボトル飲料とか。でもほうじ茶って昔あんまりなかった気がするんですけど、コンビニのプライベートブランドとかでもあったりとかするし。あとほうじ茶の飲みすぎて飽きて、今玄米茶にでき。"
"しんめい1","00;29;42;22","00;29;53;16","ちゃったから、もうちょっとカフェイン少な目の優しいめのやつが好みになってきました。"
"しんめい1","00;29;53;20","00;30;20;12","頭でもチョコレートを。そうですね、昔から食べてますね。何か昔何かこう、20代、20代の時とか、何かヤンキー怖がって、彼らは何でタバコ吸うんだろうなって、何かすごい真面目に不思議に思ってた時があった時に、自分にとってはチョコレートと一緒なのか？"
"しんめい1","00;30;20;19","00;30;26;51","て思った時に、何か正しいかわからないですけど、腑に落ちた感覚があって。"
"大坪1","00;30;26;56","00;30;27;58","昔の不良。"
"しんめい1","00;30;27;59","00;30;29;39","って。"
"大坪1","00;30;29;43","00;30;37;46","お酒飲んでパーマしたりとかって、結局大人の真似事をしていたんじゃないかなと思う。"
"しんめい1","00;30;37;51","00;30;44;16","大人の真似事。"
"しんめい1","00;30;44;21","00;30;51;53","すいません、ごめんなさい。"
"大坪1","00;30;51;58","00;30;57;18","お酒もに関しても理解しない。お茶も。"
"大坪1","00;30;57;23","00;31;04;47","苦いものは大人の味。"
"しんめい1","00;31;04;51","00;31;18;40","大坪さんの学生時代、中学校とか高校時代って不良とかいたんですかね。バリバリ不良ってNHKのラジオで言っていい言葉なんですかね。大丈夫ですか？です。"
"大坪1","00;31;18;41","00;31;25;20","です。いましたました。私の中学校にはいなかったですけど。"
"大坪1","00;31;25;25","00;31;28;47","中学校に。"
"大坪1","00;31;28;52","00;31;32;36","入ったような下です。"
"しんめい1","00;31;32;44","00;31;33;24","すごいです。何か。"
"大坪1","00;31;33;34","00;31;34;09","すごいです。"
"しんめい1","00;31;34;12","00;31;43;01","露店、マーケット、露店のマーケットですね。古着の女上がるんだろうなっていうのが。"
"大坪1","00;31;43;06","00;31;45;26","何かの広場っていう名前がありますよね。"
"しんめい1","00;31;45;31","00;31;48;35","あ、そうなんですね。"
"しんめい1","00;31;48;40","00;32;06;27","覚えすごいシルバーのアクセサリーがいっぱいと。どれくらいですかね。結構下北沢の東口の一角が全部。"
"大坪1","00;32;06;32","00;32;07;14","黄色。"
