Speaker Name,イン点,アウト点,文字起こし,色選択
藤井,00:02:01:00,00:02:29:00,筋トレはね難しい質問で やっぱりねああいう特にロックのステージを 何時間もやるってなると体は資本なんで やっぱりでもそれいろんな意味があると思うんですよね 演奏に直結もしますね 経験上やっぱりちゃんとフィジカルにやってる方が でも例えば極端なし重量を上げる時の筋の使い方と スティック叩く時の筋の使い方は全然別なんで,Rose
相馬,00:02:32:00,00:02:37:00,だからあんまり、すごいボディビルダーみたいな体っていうのはまた違うんですよね。,Violet
藤井,00:02:36:00,00:02:48:00,はいだからでも体格とかが全部影響してドラムの音が鳴るので やっぱりそのなぜかでかい体から紡ぎ出されるとまぁさっきの音色自体も変わりますし スタイルも全然変わるんで,Rose
相馬,00:02:50:00,00:02:53:00,ドラマってやっぱり男性の方が多いんですか?そういう意味では。,Violet
藤井,00:02:52:00,00:02:55:00,いやーどうなんですか統計的にはちょっと私把握しないですけど,Rose
相馬,00:02:54:00,00:02:55:00,統計的にはちょっと…,Violet
藤井,00:03:00:00,00:03:06:00,感覚的にはどうですかねでもまぁ最近女性のドラマもすごい多いんで,Rose
相馬,00:03:02:00,00:03:27:00,最近のペ,Violet
藤井,00:03:20:00,00:03:24:00,素敵なね また声が聞こえた どこですかね,Rose
相馬,00:03:32:00,00:03:36:00,されてるんだろうと思ったんですけど それできないんですよ私は,Violet
藤井,00:03:39:00,00:03:40:00,あれはカラスですか?,Rose
相馬,00:03:41:00,00:03:42:00,あれはカラスですみたいな,Violet
藤井,00:03:42:00,00:03:44:00,カーカーと聞こえましたよ,Rose
相馬,00:03:44:00,00:03:54:00,そこの上に 私公共電波にカラスの声真似を載せないようにって ずっと言われてるんですけど これはハシボトガラスですね,Violet
藤井,00:03:53:00,00:03:54:00,これ地泣き?,Rose
相馬,00:03:55:00,00:03:59:00,これ地鳴き? 地鳴きですってこれ多分誰か呼んでると思います,Violet
藤井,00:03:57:00,00:03:59:00,地泣き? これ?,Rose
相馬,00:04:01:00,00:04:05:00,これ繰り返してこうやって呼んでる感じは誰かを呼んでると思います,Violet
藤井,00:04:03:00,00:04:04:00,なんで呼んでいるんですか?,Rose
相馬,00:04:07:00,00:04:08:00,つがい相手じゃないですか,Violet
藤井,00:04:07:00,00:04:11:00,あっ、そういうこと? うん、これから観測器なので、彼らも。,Rose
相馬,00:04:10:00,00:04:13:00,これから繁殖期なので、彼らも,Violet
藤井,00:04:13:00,00:04:16:00,え、これは地無きだけどさえずり的な予想もあると。そういうわけじゃない?,Rose
相馬,00:04:18:00,00:04:23:00,カラスはさえずりがあるかどうかわからない鳥と言われていて、そこが不思議なんですけど、行っちゃいました,Violet
藤井,00:04:22:00,00:04:23:00,あっ、あれね。面白い。,Rose
相馬,00:04:24:00,00:04:30:00,誰も来ないだって言って カラスの鳴き声をやると寄ってきちゃったりするから、やらないようにして,Violet
藤井,00:04:28:00,00:04:30:00,え、できるんですか? え、寄ってくるんですか?,Rose
相馬,00:04:30:00,00:04:34:00,え、できるの? いやいや、やらないですよ カラスを呼ぶ女みたいにやらないですよ,Violet
藤井,00:04:32:00,00:04:34:00,そう真似たらやってくるんですか?,Rose
相馬,00:04:36:00,00:04:38:00,いや、できる時もあるんですけど、ここではやらないです,Violet
藤井,00:04:38:00,00:04:40:00,できる時もあるんですか? すごいですね。できる時もあるんですか?,Rose
藤井,00:04:44:00,00:04:50:00,なるほどね。 いい声が取れたんじゃないですかね。,Rose
藤井,00:04:57:00,00:04:58:00,何ですか?,Rose
藤井,00:06:02:00,00:06:09:00,なのね ではちょっと聞きたいこと1個ありますけど 鳥って,Rose
相馬,00:06:09:00,00:06:10:00,何ですか?,Violet
藤井,00:06:10:00,00:06:21:00,感動するんですか つまりなんかその字泣きなり 左折りを聞いて泣いちゃうぐらい それはならないと思いますね,Rose
相馬,00:06:22:00,00:06:49:00,それはならないと思いますね ならないんじゃないかな ただ、私たちが知っているのは 名数はオスの歌を聴くと報酬系が復活するっていうのは言われていて だから聴くと嬉しいは、本当に生理学的に聴くと嬉しいんだと思うんですけど いわゆる本当にすごく心を動かされるところまでいくかっていうのはちょっとよくわかんないですね,Violet
藤井,00:06:47:00,00:07:19:00,なる?なんかそのまあ確かにその報酬系っていうか まあヘドニックな感じっていうか なんかでも人間にとっての音楽とか歌とかって もちろんそういう側面もあるんですけど なんかこうもっとこう超える深いなんかその人の 人生の支えになるとかこう思わずも 涙せずにいられないっていうか ただたら魂が震えるみたいな ああいうのって ああいうのってやっぱちょっと違う,Rose
相馬,00:07:25:00,00:07:56:00,動物の限界があるかもしれないし ないかもしれないですけど どうなんでしょうね やっぱり人間の感情の豊かさみたいなところかなと思うんですけど でもそれってやっぱり音楽の心を揺すぶるっていうのは やっぱり私はソーシャルの部分って社会的な部分が 私たちは音楽聞いて単に音たい自分だと思ってるかもしれないですけど 音楽って影にすごく私は社会性を感じるんです,Violet
藤井,00:07:54:00,00:08:01:00,めちゃくちゃあると思いますよ なんかね社会性とかその人の生きた履歴を含めた,Rose
相馬,00:07:57:00,00:07:58:00,ですよね,Violet
藤井,00:08:02:00,00:08:03:00,その今みたいな,Rose
相馬,00:08:05:00,00:08:15:00,そうですよね だから自分の記憶と交互したりとか 何て言ったらいいんでしょうね,Violet
藤井,00:08:15:00,00:09:21:00,もっと大きなものを宿っている感じがするっていうか、音楽ってやっぱり宗教とか、ものすごく儀式とか、神とのつながりとか、結構表現したり使われていると思うんですけど、 そういうのって土地にある物の情報すらとか 代々のよく先祖の魂とか 生きているこの全ての生き物の何かを表彰して歌っているような気がして それはなんかね単なるヘドニックじゃない気がするんですよね ヘドニックもあるんですけど多分めっちゃ気持ちよくなるんですけど お儀式とかしてたら多分 多分そうなんですけど それプラスアルファの全てと繋がっている 今ここにいる私みたいな さっきジストニアの話もありましたし 人間ならではの疾患の話もあったと思うんですけど あんまり現代になると大きな繋がりって感じにくいような気がしていて 歌とか歌っている時は,Rose
相馬,00:09:20:00,00:09:21:00,それはそうだと思います,Violet
藤井,00:09:21:00,00:09:28:00,多分昔はよりそういう機会って多かったんじゃないかなと思うね 今だと早い情報というか,Rose
相馬,00:09:32:00,00:09:53:00,私、現代文明のあらゆる問題って 結局、社会的なつながりを感じられないから いろんな問題が起こってて 音楽は逆で、それを感じられる 私から言うと刺激って言葉になっちゃうんですけど そういう刺激なんじゃないかなっていう,Violet
藤井,00:09:53:00,00:11:48:00,私最近気づきを得まして 全てをリズムで理解するっていう考え方でして さっき言った長い繋がりをどうやってリズムとして理解したらいいのかなって思って この間気づいたんですよね それは低周波なんですよ つまりみんながリズムって言ってるのって 大体10の0乗って1Hzとかですよね 世界最速ドラマって10の1乗って10Hzなんですよ それが100Hz 10の2乗とかになったら脳のリズムとかね 肺がんまたいとかなるんですけど みんなこっちばっか行くんですけど マイナス1乗とかマイナス2乗とか大事で 例えば10秒に1回とか100秒に1回とか 1000秒に1回とか1万秒に1回とか そっちにどんどん下がっていくと 天体の運動とかあるいは季節もそうですよね 季節もリズムなんですよ 季節もリズムだし1年とかね 暦があったりとかあれもリズムなんですよ 昔は多分ねそういうものを感じ取ってその周期を大事にしてちゃんと儀式をしている中に多分音楽があったりとか 多分ねその世代ってミレニアムとかも出てきて世代が変わるとかお父さんお母さんの世代で今の世代とか 死んだ日とか祖先の代の周期も感じてたと思うんですよ だからめちゃくちゃ遅い周期と今やってる身体のリズムと全部つなげてリズムを調和して感じる仕組みが 多分音楽だったんじゃないかなって最近感じるんですよね そういうのって社会全てが履歴として過去から今につながってて 今の現代社会がしかもものすごい多様な人類が一つになって 集団を作る時にものすごい大事な仕組みなような気がしてて 音楽とか文化とかは結構巧みにその辺を ちゃんと仕組みとして持ってきたような気がして 最近それがちょっとねなんかねより必要とされている雰囲気を感じるっていうか,Rose
相馬,00:11:50:00,00:11:56:00,なるほど でもなんか、あの,Violet
藤井,00:11:54:00,00:11:56:00,歩きながらねちょっとね,Rose
相馬,00:11:56:00,00:11:57:00,歩きながらね,Violet
相馬,00:12:04:00,00:12:17:00,最近でもこの情報化社会において 人間は私は搾取されている感じがしてならなくて,Violet
藤井,00:12:15:00,00:12:26:00,いやー、そうなの。搾取と言いますと、なんか取られてる。 なんていうの?あらゆるものが広告とか、SNSからなんて。,Rose
相馬,00:12:22:00,00:12:25:00,あらゆるものが広告とか,Violet
藤井,00:12:26:00,00:12:27:00,そうですね。,Rose
相馬,00:12:27:00,00:12:31:00,SNSから流れてくる情報とかもそうなんですけど,Violet
藤井,00:12:29:00,00:12:30:00,そうですね。,Rose
相馬,00:12:31:00,00:12:39:00,私たちが感覚的に求めているような この犬かわいいでしょみたいな わかります?,Violet
藤井,00:12:38:00,00:13:05:00,あの、あの、すごく,Rose
相馬,00:12:40:00,00:13:00:00,をすごく流してくるのを 私たちうっかり 永遠に犬かわいいとか思いながら 見ちゃうじゃないですか 音楽ってそういうふうにはならないですか? 作種的にみんなが思わず 中毒のように思わず聞いてしまうみたいなのないんですかね?,Violet
藤井,00:13:05:00,00:13:12:00,音なんで、なんかね、質が違うんですよね。,Rose
相馬,00:13:11:00,00:13:13:00,あ、そっか、あの、なんていうの?,Violet
藤井,00:13:13:00,00:14:06:00,あと、これオランダの話にも近いですけど、 鳥と人間の共通性って、言語の学習もそうですけど、 聴覚領域と運動領域のつながりっていうか、 聴覚情報なのに運動情報に変換するような仕組みが脳の中にあるとか、 やっぱり結構舞踊とか音楽の起源と脳の仕組みのすごい大事な要素だと思うんですよね だからなんか猿とかって視覚と運動とか結構強いですけど 聴覚と運動ってなかなか結びつきにくいじゃないですか 結構本来音楽っていうのは音と運動を結びつけるっていうところの 秩序性っていう意味ですごい大事な気がするんで そこがね、そのSNSとかって視覚が結構強いじゃないですか。,Rose
相馬,00:14:10:00,00:14:32:00,受信者はひたすらダラダラ受信する側になっちゃうっていうのと 能動的に聞いたりとか あと文章を読むっていうかっていうのと また違うなと思っていて だから私最近なるべく書籍を読むとか 能動的に活動しないと 私何かに読されてしまうとずっと思ってるんですけど,Violet
藤井,00:14:31:00,00:14:50:00,わかります。なんかね、袖っていうか、自己情報とのなんていうんですかね、余裕を持った参照っていうかね。 なんか搾取って言うと、ひとつ言ったらそうなのかもしれないですけどね。 周りの速いリズムになんかすごい引き込まれるっていうか。 あれなんでなんですかね,Rose
藤井,00:14:54:00,00:15:03:00,なんかね機械のリズムって早いんですよ だから結構ね早いところに適応しないといけないなっていう 辛さがあるっていうかね,Rose
相馬,00:15:10:00,00:15:55:00,普段音楽って聞かれます? そうなんだ 本当ですか? 私もあんまり聞かない生活をしてて なんでかっていうと 歌詞が載ってる音楽を聞くと なんて言うんですか 持っていかれちゃうんですよね 歌詞ね 言葉が載ってる音楽を聞いちゃうと そうするとやっぱり なんて言うのかな そっちに自分が引きずられるっていうか かといって、あまりインストルメンタルな音楽をそこまで聴かないので、 結局、音楽をひたすら正座して聴くみたいなのか、全く聴かないかみたいなことが多くて。,Violet
藤井,00:15:53:00,00:16:02:00,なるほどね。ちょっと相馬先生には、ぜひおりんの音を聴いていただきたいです。 おりん?おりんって。,Rose
相馬,00:16:02:00,00:16:05:00,おりん?お仏壇のやつ?,Violet
藤井,00:16:03:00,00:16:10:00,そうです。あれも私最近めっちゃハマってて。 あれの分析してるんですよ。,Rose
相馬,00:16:13:00,00:16:16:00,高くないですか?お仏壇グッズって高い?,Violet
藤井,00:16:14:00,00:16:18:00,あれのね、一番でかいやつがあるんですよ 何十万円じゃないですか?,Rose
相馬,00:16:19:00,00:16:20:00,何十万じゃないですか?,Violet
藤井,00:16:19:00,00:16:42:00,違うんですよ、それをね、富山県の高岡市の職人さんがいらっしゃって 島谷昇竜工房という工房の島谷さんっていう、手打ちで作る人がいたよ 芋の花、手打ちで、聴音って言うんですけど 手で打ってそのあの音を作る、江戸時代からやってきた職人さんたちがいるんですよ めっちゃいい音するんですよ。パーンっていって。,Rose
相馬,00:16:44:00,00:16:46:00,あーなるほど、なるほど。,Violet
藤井,00:16:45:00,00:17:29:00,あれ、極意があって、カン、オツ、モンっていう、密の音を揃えるっていう極意があるんですけど、 カンっていうのはアタック音で、オツとモンっていうのがうなりなんです。 オツが速いうなりで、モンっていうのがめちゃくちゃ遅いうなりでして、それを揃えることがその極意らしいですね。 その音を覚えるために、鳥と似てるかもしれないですけど、まず師匠の音をひたすら聴くらしくて 何年やったかな?5年くらい隣で聴いてるだけらしいですよ ただただ聴くっていう、まずは。聴いて師匠の音を聴くと、目指すべき方向性が大体わかるらしくて,Rose
相馬,00:17:32:00,00:17:44:00,でも、あれって、言っちゃえば大きいお椀みたいな金属ですよね。 それを鳴らすだけでもそんなにすごく大変なんですか。,Violet
藤井,00:17:41:00,00:18:04:00,あれやばいですよ かっこいいですけど 超音ってね 叩いては打って 打った時の音で叩いたその結果がどうだったか分からないんですけど 答えは常に3つしかなくて 正しいか正しくないかどちらでもないかっていう その3つしかないらしいんですよ,Rose
相馬,00:18:07:00,00:18:09:00,まあ、そりゃそうでしょうね,Violet
藤井,00:18:08:00,00:18:19:00,正しい方向に聞くだけのトレーニングを経た後に それを持っていったらあの音ができるらしいんですよ それを分析しまして 本当ですか でね、カオツモが見えたんですよ,Rose
相馬,00:18:19:00,00:18:20:00,本当ですか?,Violet
藤井,00:18:19:00,00:18:20:00,なるほど,Rose
相馬,00:18:21:00,00:18:24:00,なるほど、音響解析的にそれが何だったか,Violet
藤井,00:18:21:00,00:18:30:00,もう見えましたね やばかったですよ めっちゃ面白いですよ めっちゃ見えまして 特に門がね,Rose
相馬,00:18:28:00,00:18:29:00,なるほど,Violet
相馬,00:18:33:00,00:18:37:00,相変わらず、あらゆる研究が面白いですね,Violet
藤井,00:18:36:00,00:18:37:00,あれは面白かったです,Rose
相馬,00:18:40:00,00:18:49:00,まずそこに気づくっていうか あの音を研究してみようっていうところに至るっていうところがすごいですね,Violet
藤井,00:18:47:00,00:18:56:00,あれはね ただたら素晴らしいですね それはね、全然、なんかね、それもう瞑想にもってこいですよ。,Rose
相馬,00:18:58:00,00:19:05:00,確かにもう宇宙を感じるみたいな感じで 聞いて、ボーッと聞いてられるってことですよね,Violet
藤井,00:19:03:00,00:19:21:00,でね、昔はあのおりんとかああいう音が宇宙とつながるための装置やったらしいです。 そのためにあれは使われている。 ほんでわかったことはね、門はね、超低周波なんですよ。 さっきの立洞調和社会っていうかね 低周波調和っていうのはね 鬼の中に仕組まれてるということは分かりました,Rose
藤井,00:19:26:00,00:19:33:00,いやほんまにそうですよあれ いやいや本当にあの最後のサイズまできちんと構成された,Rose
藤井,00:19:46:00,00:19:49:00,はい、お互いこう、なんかお互いこう、,Rose
藤井,00:20:00:00,00:20:02:00,え、どうですか不協和音?はい。,Rose
相馬,00:20:01:00,00:20:02:00,不協和音ない,Violet
藤井,00:20:13:00,00:20:14:00,あ、一個聞き、一個聞き,Rose
相馬,00:20:36:00,00:20:41:00,私はあんまその話好きじゃないからかも 何が…,Violet
藤井,00:20:53:00,00:20:59:00,ちょっと今のところ聞いていいですか なんで言語起源説嫌いなんですか なんで嫌いなんですか,Rose
相馬,00:21:00:00,00:21:02:00,ああ、なんで気がないか。 そうそうそう。,Violet
藤井,00:21:19:00,00:22:08:00,うーん、まあそうね。私の分やとそのダンスの起源がやっぱり鳥の脳の起源に近しいみたいな話があって うーん、なんかまあそれだけでは説明できない何かがあって 今日の話だと人のアイデンティティ とか人格とか あるいは今日最後に言った停止話 とか 個体とか都会を得るかとかを超えて もっと大きな単位の社会をどう 築くかとか進化してきて人なら であるものを築くという時に 説明しきれてない感じがある のかなというのは思いました なんで嫌いなんですか?,Rose
相馬,00:22:11:00,00:23:05:00,何か世の中の人を、ここ数十年ぐらいの研究の流れとして、 鳥のさえずりが発声学習、音を聞いて、それを自分で出せるようになる、 真似できるようになるっていうことを研究するときに 人間の言葉と似てるから研究してる だからさえずりと人の言葉っていうのは対比できるから 研究できるんだよっていう流れがかなりあるんですよ 流れがあるんですけど私があんまり好きじゃないのは 多分最近の科学最近っていうかここ数十年の科学って 役に立つか立たないかっていう話をすごくしてきてて だから言葉が理解できるって役に立つ科学感があるんですよ。 だけど人の音楽が理解できるって急に役に立たない感が大きくなるんですよ。,Violet
藤井,00:23:02:00,00:23:03:00,面白いね。,Rose
相馬,00:23:05:00,00:25:01:00,それを感じたのは最近一般向けの本に関わってて、 鳥の歌ってすごく人間の歌に似てるんですって。 私今日、そういう話すごい人じゃないですか。 っていう話をしていた時にライターの方が「言葉とも似てる」っていう話もあるんじゃないですかって言って 「言葉は意味が乗るもの」って歌はそういうものではなくて メッセージはすごくシンプルなんだけど音が複雑なのが歌なので どっちかって歌に近い部分もあるんですよって言ったら でもそれじゃ面白くないんですって言われた そうなんですよ だからだってみんな鳥の鳴き声聞いてみんな音楽に見たいって思うのは 当たり前のことなので、それが言語と近いって言われたら科学っぽくて、 何て言うのかな、最先端っぽくてかっこいいんだって、 だからその役に立つとか、科学的にすごい感っていうのがかもせるっていうのと、 なんか違うんじゃない?で、私だからその音楽とかっていうのがすごく面白いと思うのは、 すぐ役立たないじゃないですか ごめんなさい だから だけど絶対その価値は否定できないものと パラレルで動物の行動を見る方が 私は面白いんですよ ごめんなさい役立たないって言った だって私理科系の教員をやっているので 学生さんに本当に言われるんですよ この研究をして 私すごくこの研究好きだけど なんでこの研究に役に立つことがあるんですかみたいなのを やっぱりすごく若い世代の方は意識させられるっぽくて だからこれ何の役に立つんですかとか言われるんですよ だからでも役に立たないことが私たちに重要であるっていう風に 胸を張れるのが大事かなっていう,Violet
藤井,00:25:00:00,00:25:03:00,いやあのねものすごいねリゾーネイとしましたよ,Rose
相馬,00:25:01:00,00:25:03:00,ごめんなさい だからさっき言ったとないです,Violet
藤井,00:25:05:00,00:25:51:00,あのわかりました相馬さんとグルーヴがあった理由が今わかりました 私ね学生の時にそれまさに悩んでて 私なんてねドラマの研究でやってきた ドラマとか音楽の研究でやってきたんで 学生の時に言われた身なんですよね これは何の役に立つんですかって言われて 当時の正直な思いはね 知らねえと そんなことは知らねえと ただ私が知りたい ここに心惹かれてやまない ただただ知りたいんです ごめんなさいみたいな そういう思いで10年20年というかね もっとやってきたんですけど、なんかね、一周回ると、そこまで行くと、なんか勝手に役立つついてくるのかなっていう。 でもそっちが主になってしまうと、なんか見失うなっていう感じがあって。,Rose
相馬,00:25:54:00,00:26:05:00,なんかすぐに意味が見えるものとか すぐになんか役立つ感とか なんかこうなんていうのかなこれ便利だなとかって見えるものって技術はいいんですけど,Violet
藤井,00:26:04:00,00:26:08:00,科学の側っていうのはちょっと意識しすぎてつもりなくなるなっていう,Rose
相馬,00:26:06:00,00:26:10:00,科学の側っていうのはそこ意識しすぎるとつまんなくなるなっていう,Violet
藤井,00:26:08:00,00:26:13:00,素晴らしいその通りです その通りです どこで悟ったんですかそれ,Rose
相馬,00:26:14:00,00:26:26:00,本当ですかありがとう それはだからいつもその何か役に立つんですかとかいうのを聞きながら いやなんか違うんだけどっていう 不満をすごいずっと感じてるからじゃないですかね,Violet
藤井,00:26:24:00,00:26:26:00,でもそれ聞きたい,Rose
相馬,00:26:26:00,00:26:28:00,でもそれ聞いたよ,Violet
藤井,00:26:26:00,00:26:35:00,私はね確実にドラムの中で気づいてる 音楽に助けられてやっぱり気づいてる部分がある よな気がして いやわかんない サイエスにもある,Rose
相馬,00:26:36:00,00:27:34:00,そうですよね。 でも、すごく人間にとって音楽って根源的で、私はすごく学生の頃言われたのは、 人間に共通としてある特徴っていうのは、Human Universalと言われるもので、 人間の生き物としてのすごく重要な特徴なんだよっていう風に言われた割には、 音楽の実利的な部分ってわかんない なんで生き物として音楽が私たちに備わってるかっていうのはわかんないけど 絶対あるはずなんですよねない人たちいないので だからそういうところを考えることってすごく科学として深いところを考えられるっていう意味で フロンティアとか言われるものだと思うんですけど それ大事だと私は思うんですよね だから私藤井さんの研究を聞くのがすごい好きなんですよ だから役に立つ立たない論だけじゃないところをいつも話ができるってすごいいいですよね,Violet
藤井,00:27:32:00,00:27:45:00,いや今の話聞いてね 音楽とは人間であると思いましたよ 人間であることがどう役に立つんですかって聞かれてもいやもう人間ですみたいな いやそれ愚問ですみたいな人間なんで,Rose
相馬,00:27:49:00,00:27:52:00,でも人間って変な生き物なんですよね,Violet
藤井,00:27:51:00,00:27:59:00,今そこにあるっていうそれだけそれだけ尊いっていうかね いやーすごいね すごいっすな,Rose
相馬,00:28:06:00,00:28:08:00,今日折り紋持ってないんですよね,Violet
藤井,00:28:06:00,00:28:12:00,いや今日は今日は持ってきてないですけど 合唱って言って終わりだね 合唱つけ,Rose
藤井,00:28:43:00,00:28:52:00,ええ、やりましょうか じゃあ、相馬先生、最後に耳を澄ませてみましょうか,Rose
相馬,00:28:47:00,00:28:48:00,やってください,Violet
藤井,00:28:52:00,00:28:53:00,はい,Rose
相馬,00:28:54:00,00:28:55:00,はい,Violet
藤井,00:28:55:00,00:28:56:00,画書,Rose
相馬,00:28:57:00,00:28:58:00,画書,Violet
相馬,00:29:15:00,00:29:28:00,ここ鳥あんまりいないですね 周りちょっと今ここ多分 トラックばっかり走ってる音がある はい,Violet
藤井,00:29:39:00,00:29:41:00,あれでした ありました,Rose
藤井,00:30:04:00,00:30:05:00,ありがとうございました,Rose
相馬,00:30:05:00,00:30:06:00,今日は本当にありがとうございました。,Violet
藤井,00:30:07:00,00:30:11:00,楽しかったです ありがとうございました,Rose
藤井,00:30:18:00,00:30:19:00,ありがとうございました,Rose
相馬,00:30:21:00,00:30:26:00,ありがとうございました。 藤井さんと私、ちゃんと研究の話をまたしなくちゃ。,Violet
藤井,00:30:24:00,00:30:25:00,ねそうね,Rose
相馬,00:30:26:00,00:30:29:00,寝てる強調論文が1個あると思うんですよ。すいません。,Violet
藤井,00:30:27:00,00:30:28:00,そうですね,Rose
相馬,00:30:31:00,00:30:37:00,それはちょっと、出していってた特集号が多分。,Violet
藤井,00:30:31:00,00:30:36:00,いい話を聞いたなぁ今日は 特集号?,Rose
相馬,00:30:38:00,00:30:54:00,なんかほら、あの、石町の足のタップダンスのやつ、解析だけしたじゃないですか。 そうそうそう。あれを出していたと特集号がぽしゃったっていうか、水に流れているので、どっかにそのうち出します。 すいません,Violet
藤井,00:30:57:00,00:30:59:00,え、すごい!大変だ!,Rose
相馬,00:31:00:00,00:31:25:00,すごいすごくなってやんだ違うのだからやむちがかっかり処 いかに逃亡するかみたいな,Violet
