Speaker Name,イン点,アウト点,文字起こし,色選択
藤井,00:11:36:00,00:11:40:00,練習も頑張ってまして。 ドラムの練習ね。,Rose
相馬,00:11:37:00,00:11:40:00,練習も頑張っています 練習も頑張っています,Violet
藤井,00:11:41:00,00:11:42:00,そうなんです。,Rose
相馬,00:11:46:00,00:11:47:00,これはでも?,Violet
藤井,00:11:46:00,00:11:49:00,これね。 確かに。ここはちょっと。,Rose
相馬,00:11:50:00,00:11:52:00,じゃあ黙っていた方がいい,Violet
藤井,00:11:51:00,00:11:52:00,ん,Rose
相馬,00:11:52:00,00:11:53:00,ここは?,Violet
藤井,00:11:58:00,00:12:02:00,アナウンス アナウンスなんですね,Rose
相馬,00:12:03:00,00:12:07:00,なるほど 一部なんだ なるほど,Violet
藤井,00:12:13:00,00:12:15:00,を なかなかの,Rose
相馬,00:12:15:00,00:12:16:00,本当だ,Violet
藤井,00:12:18:00,00:12:19:00,ています,Rose
相馬,00:12:22:00,00:12:25:00,なるほど なるほど,Violet
藤井,00:12:28:00,00:12:30:00,これでもすごいですね。こっち全部ってことですか?,Rose
相馬,00:12:33:00,00:12:36:00,人に、もったいないぐらいのいいところです,Violet
藤井,00:12:34:00,00:12:35:00,いいですね,Rose
藤井,00:12:48:00,00:12:52:00,なんか喋っちゃうとネタがどんどんね どんどん,Rose
相馬,00:12:52:00,00:12:55:00,ネタが、アナウンスにかぶさるペンのところ,Violet
藤井,00:12:59:00,00:13:03:00,あらまたどんどんどんななんですよ,Rose
相馬,00:13:00:00,00:13:07:00,なるほど、わかりました。 まだ、こういったね。 どんどん、あらゆるいろんなナウンスがある。,Violet
藤井,00:13:07:00,00:13:15:00,これはこれがこっちかこれがこっちで 右なのかな はいはい,Rose
相馬,00:13:17:00,00:13:22:00,あれです、水辺をどっちにしても水辺に行くんですね。,Violet
藤井,00:13:17:00,00:13:28:00,水辺ですね 東観察は観察広場 観察広場ね,Rose
藤井,00:13:32:00,00:13:35:00,これどっち行きます? 観察広場的にはこっちですけど,Rose
相馬,00:13:37:00,00:13:38:00,こっちですかね,Violet
藤井,00:13:37:00,00:13:38:00,どっちでもいいですか?,Rose
相馬,00:13:38:00,00:13:42:00,どっちに行くと思う ひたすらここアナウンスが,Violet
藤井,00:13:41:00,00:13:46:00,確かに これずっとマイク入りそうな,Rose
相馬,00:13:48:00,00:13:49:00,そうそう,Violet
藤井,00:13:50:00,00:13:55:00,はい んー,Rose
相馬,00:14:00:00,00:14:04:00,喋ろうとしてもどんどんなんか市場からアナウンスが聞こえてくる,Violet
藤井,00:14:00:00,00:14:07:00,ねえ そうですよね へぇー はい,Rose
相馬,00:14:08:00,00:14:22:00,話せるかもそれでえっと最近あのなんかあの 最初にお目にかかった頃は、ドラム演奏の 演奏する側の動きとか、そういう研究をされてたじゃないですか,Violet
藤井,00:14:18:00,00:14:20:00,はい そうですね,Rose
相馬,00:14:23:00,00:14:31:00,このお話をいただいた時に「鼻歌の研究が」っていう風に言われて 鼻歌の研究を指定されてるんですか?,Violet
藤井,00:14:32:00,00:14:38:00,鼻歌じゃない 歌の研究してますね,Rose
相馬,00:14:34:00,00:14:37:00,鼻歌じゃない?歌の研究?,Violet
藤井,00:14:39:00,00:14:42:00,ええ オペラ歌手の学生がいて,Rose
相馬,00:14:40:00,00:14:42:00,どんな歌の研究をしてるんですか?,Violet
藤井,00:14:43:00,00:14:48:00,はいオペラ歌手で自分も実践者なんですけど 例えばその,Rose
相馬,00:14:44:00,00:14:45:00,オペラ歌手?,Violet
藤井,00:14:49:00,00:14:53:00,歌唱を評価するとはどういうことかいい声ってねー,Rose
相馬,00:14:50:00,00:14:51:00,歌唱ってことですか?,Violet
藤井,00:14:54:00,00:15:03:00,こう 人がねこの声いい声だなって言うんですけど どんな声がいい声なのかとかね まっつまり生物,Rose
相馬,00:15:02:00,00:15:03:00,確かに,Violet
藤井,00:15:04:00,00:15:14:00,他の生物の雇用 いいなって思うのはどういうことだろう 私はクリスティングの場所がない場所があるので、,Rose
相馬,00:15:10:00,00:15:17:00,オペラ歌手ってでも私あまりそういうの詳しくないので オペラ歌手の人のなんていうかあれってほとんど絶叫っていうか,Violet
藤井,00:15:14:00,00:15:19:00,ちょっと強いよっていうか、あまり強要がない私のような人からすると、,Rose
相馬,00:15:17:00,00:15:28:00,なんかちょっとあんまり強要がない私のような人からすると なんかねちょっとなかなかあのちょっとねすごい音じゃないですか,Violet
藤井,00:15:27:00,00:15:31:00,そうなんですよ。結構先行研究があったりして、,Rose
相馬,00:15:29:00,00:15:30:00,そうなんですかやっぱあれ,Violet
藤井,00:15:31:00,00:15:51:00,有名な研究でいうと、SPRという指標があって、 スイミングパワーレイシオっていうんですけど オペラの歌手ってすごい響くような声を歌うじゃないですか ちょうどその2キロか4キロぐらいの 4kHzぐらいの上の成分の比率を,Rose
相馬,00:15:54:00,00:15:55:00,はぁ~,Violet
藤井,00:15:54:00,00:16:16:00,パワー比っていうんですかね そういうのを低量化するとすごいスキルのある歌唱者は そのSPRっていう指標が高く出る じゃあ多分私たちと思って、私たちが分かる人がこれがすごいという物理的なパフォーマンスとしてこの部分がすごいにあたりとかある程度ありそうだなということですか?,Rose
相馬,00:16:06:00,00:16:18:00,私たちが思って、私たちというか分かる人がこれはすごいっていうのの物理的なパフォーマンスとしてこの部分がすごいにあたるっていうのがある程度ありそうだということなんですね。,Violet
藤井,00:16:16:00,00:16:30:00,でもね、なかなか研究少なくて、それを実際の歌唱コンクールみたいな形式でやってる研究があんまりないんですよね。 それで研究室で歌唱コンクールみたいなのを模擬的に開催しちゃって,Rose
相馬,00:16:26:00,00:16:27:00,なるほど。,Violet
藤井,00:16:30:00,00:16:54:00,その順位をデータで全部記録して かつ審査員のどこが良かったかみたいな細かい審査のデータも全部記録して マイクでそれを全部音響データも取って そのSPRだけじゃなくて他の例えば声の大きさとか あるいはノイズの量とかいろいろ定量化して 一体何が効いてるのかみたいなことを調べたりとかね,Rose
相馬,00:16:56:00,00:17:13:00,それってでもまさに私たちがやってる鳥のさえずりの歌の音響解析って本当に似てるんですね。 相変わらず私藤井さんと出会うと、うちら似たことをやっているみたいな。 めちゃめちゃ。 鳥いる、鳥いるちゃんといる、ちゃんといます。,Violet
相馬,00:17:18:00,00:17:19:00,水辺。,Violet
相馬,00:17:24:00,00:17:30:00,大鷺ですかね。アオサギか大鷺かな。 グレーっぽかったらこれだと。,Violet
藤井,00:17:26:00,00:17:29:00,青サギ? はい、大サギ,Rose
相馬,00:17:31:00,00:17:38:00,白いの。大鷺、小鷺とかの私は大小のプレッツはつかないので、 白いやつが今歩いている。,Violet
藤井,00:17:31:00,00:17:43:00,はい はい はい サギ類がいますか 日本のサギでは最大の大きさ,Rose
相馬,00:17:43:00,00:17:48:00,日本の鷺では最大の大きさ? アオサギ最近増えてるって言いますよね。,Violet
藤井,00:17:44:00,00:17:49:00,160センチ? そんなに大きいんですか?,Rose
相馬,00:17:53:00,00:17:58:00,犬の散歩していると大体犬がビビりますよね。 これ大詐欺とかいると。,Violet
藤井,00:17:55:00,00:18:14:00,なるほどね。 白鷺とも呼ばれる。 鳥の中では最も大型。 くちばしの色は主に冬は黄色! 夏は黒色。 これはもう3月は。 ちゃんと鳥色もいるので、,Rose
相馬,00:18:14:00,00:18:22:00,結構ちゃんと鳥いるんだ。 なんか、それなりに本当に野鳥公園だっていう感じがいたしますね,Violet
藤井,00:18:21:00,00:18:22:00,いいですね,Rose
相馬,00:18:24:00,00:18:26:00,私、バードウォッチングしないんで,Violet
藤井,00:18:26:00,00:18:28:00,研究時どうするんですか,Rose
相馬,00:18:27:00,00:18:36:00,そうそう、私 え、でも私、鳥の研究者じゃなくて 動物の社会行動とかコミュニケーションの研究者なので,Violet
藤井,00:18:35:00,00:18:40:00,トリの植物の植物の植物の植物の植物の植物の植物の植物の植物の,Rose
相馬,00:18:37:00,00:19:07:00,鳥別に好きじゃなくてもいいんですよ あれ?みんな私鳥好きじゃないっていうと なんかギョッとされるんですけど あのー、いやだからこういうところ来て、あのね、あの鳥は何ですか?とか聞かれたと絶対困るんですよ。 めっちゃ聞きちゃいましたけど。 カンペがここにあってよかったーみたいな。 だから、そことかちょっと、なんていうの、あんまり、なんていうんですか、あんまりちょっと私に突っ込まれると、え、わかんないですみたいな。,Violet
藤井,00:19:07:00,00:19:12:00,なるほど コミュニケーションとか行動ね,Rose
相馬,00:19:11:00,00:19:18:00,コミュニケーションとか行動は好きなんですけど、 鳥の分類はわかんないですよ、私は。,Violet
相馬,00:19:26:00,00:19:47:00,なりますよ。最近のメインな研究は、 飛行像とかの騒音がどれだけ鳥のコミュニケーションを阻害しているかっていうのがありまして、 人工騒音、照明とかもそうですけど、人の活動がどれだけ阻害するかっていうのはよくありますね。,Violet
藤井,00:19:46:00,00:19:53:00,なるほどね こうでは野鳥公園のこの関係でなかなかレアなんですかね東京のしかもこんな あっそうですかいいところ,Rose
相馬,00:19:53:00,00:19:54:00,いいとこだと思います。,Violet
藤井,00:19:54:00,00:20:02:00,どっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっはっ,Rose
相馬,00:19:56:00,00:20:02:00,素敵なんじゃないですか。 だからここまで来ると、いろんな方が皆さんにご覧になっているかな。,Violet
相馬,00:20:10:00,00:20:31:00,やっぱり、タイミングを避けるとか、生息域を少しずらすとか、 できるものは少しピッチをずらすとか、ピッチずらすんですか? ピッチずらせるのはやっぱり難しいと思うんですけど、 あと鳥って持ち歌があるので、,Violet
藤井,00:20:30:00,00:20:35:00,持ち歌があるからピッチがあまり被らなさそうな,Rose
相馬,00:20:33:00,00:20:41:00,持ち歌がピッチがあまり被らなさそうな持ち歌で行くみたいなことをやると言われてますね,Violet
藤井,00:20:35:00,00:20:36:00,そういうことね,Rose
藤井,00:20:40:00,00:20:45:00,持ち歌っていうのは特定の手圧帯域で歌うっていうのはそもそも 分布があるっていう,Rose
相馬,00:20:47:00,00:21:00:00,ある程度はあるんだと思うんですよ 要するに音符的にどの音符使ってる歌なのかっていう でも私たちがやってるような鳥は実はあんまりその影響出なくて,Violet
藤井,00:20:58:00,00:21:05:00,あそうですかってないんですか 飼育ね見ましたよ研究室ねあのご訪問させていただいた時に,Rose
相馬,00:21:01:00,00:21:02:00,飼育でやってるんですよ,Violet
相馬,00:21:07:00,00:21:12:00,そうですよね でもそうすると彼らは実はちょっと騒音があるぐらいが好きみたいな,Violet
藤井,00:21:10:00,00:21:11:00,好きなんですか,Rose
相馬,00:21:13:00,00:21:18:00,だから防音箱ってお使いになります?研究とかで,Violet
藤井,00:21:16:00,00:21:18:00,あのボーンしてドラム叩いてます,Rose
相馬,00:21:18:00,00:21:23:00,そういう やっぱりそうですよね そうするとあれってすごい静寂じゃないですか,Violet
藤井,00:21:21:00,00:21:22:00,めっちゃ静寂ですね,Rose
相馬,00:21:24:00,00:21:30:00,だから鳥からするとあそこでさあ歌ってごらんってなると やっぱりそれも嫌みたいで,Violet
藤井,00:21:28:00,00:21:30:00,なんかちょっと緊張しますね確かにね,Rose
相馬,00:21:32:00,00:22:00:00,私たち使う無音箱って結構吸音剤入ってますね。 だから反響しないようになってて、 すごく音が吸音されていく感じって嫌みたい。 嫌なんじゃないかなと思うんですけど。 ガサガサしてた方がいいんじゃないかっていうのもあって、 こういう飛行機のすごいノイズが来たら嫌かもしれないですけど、 全くすごく人工的な無音も、 人間にしても自分が何もしないでいられてたら結構ストレスが,Violet
藤井,00:22:01:00,00:22:04:00,無教室とか入るとね、違和感あるんじゃないですか?,Rose
相馬,00:22:05:00,00:22:07:00,違和感あるんじゃないですか。,Violet
藤井,00:22:06:00,00:22:12:00,なんかいかにこう普段の生活の音環境がね、なんかいろんな音の中で生きてるんだなって,Rose
相馬,00:22:15:00,00:22:16:00,そうですよね。,Violet
藤井,00:22:15:00,00:22:21:00,すごい感じますよね 入ってみますか,Rose
相馬,00:22:21:00,00:22:24:00,入ってみますか。 人がたくさんいらっしゃいますけど。,Violet
藤井,00:22:22:00,00:22:24:00,どうぞ すみません、ありがとうございます,Rose
相馬,00:22:25:00,00:22:26:00,すいません。ありがとうございます。,Violet
藤井,00:22:25:00,00:22:27:00,どうぞ、いやもうそんなのね、どうぞ,Rose
相馬,00:22:28:00,00:22:31:00,なんか、あったか、単調がいるし,Violet
藤井,00:22:31:00,00:22:32:00,こっちは暖かいですね,Rose
相馬,00:22:33:00,00:22:36:00,あったかいですね。むしろ暑くなっちゃうね,Violet
藤井,00:22:35:00,00:22:41:00,日本の野鳥 グッズが あら、いっぱい,Rose
相馬,00:22:44:00,00:22:45:00,あ、ここ工事中で,Violet
藤井,00:22:44:00,00:22:46:00,すごい、鳥の重さ比べて何ですか?これ,Rose
相馬,00:22:46:00,00:22:48:00,鳥の重さを振らべて、ここ,Violet
藤井,00:22:48:00,00:22:49:00,鳥と同じ重さ、そういうことね,Rose
相馬,00:22:49:00,00:22:52:00,あれ? 持ってみてはいかがでしょうっていうこと,Violet
藤井,00:22:50:00,00:22:52:00,じゃあ鳥の重さを,Rose
相馬,00:22:54:00,00:22:56:00,あ、結構重い,Violet
藤井,00:22:54:00,00:22:58:00,鶏って結構重いのね カモ類,Rose
相馬,00:22:58:00,00:22:59:00,結構重い,Violet
藤井,00:22:59:00,00:23:00:00,まあまあ重いですね,Rose
相馬,00:23:00:00,00:23:01:00,結構重いわ,Violet
藤井,00:23:02:00,00:23:13:00,これはまあまあですね なるほどね 鳥の これちょっと測れるんですね 1.1キロぐらいですね,Rose
相馬,00:23:13:00,00:23:14:00,1キロ超えぐらいですね,Violet
藤井,00:23:15:00,00:23:18:00,そんなもんなんですね カモってね えぇー,Rose
相馬,00:23:20:00,00:23:22:00,笑ってらっしゃるの どうしました ちょっといいね,Violet
藤井,00:23:26:00,00:23:32:00,モズ この辺はどうなんですか? 私は分からないですよね,Rose
相馬,00:23:32:00,00:23:37:00,この辺、私はわかんないですよ。モズね、早煮えする鳥ですよね。,Violet
藤井,00:23:35:00,00:23:36:00,はや煮えって何ですか?,Rose
相馬,00:23:39:00,00:23:43:00,ミイラ化したご飯ですね。 ミイラ化したご飯?,Violet
藤井,00:23:40:00,00:23:41:00,ミイラ化したご飯?,Rose
相馬,00:23:43:00,00:23:59:00,あのあんだからあの もうずっていうのは早にと言って 捕まえたご飯をビーフジャーキーみたいに カエルとか昆虫とかを枝にさして乾かしてするのとかビーフジャーキーみたいにして 食べる,Violet
藤井,00:23:58:00,00:24:05:00,あらまあそんな酒飲みのお酢みたいになってるじゃないですか どういうことですか なんでそんなことするんですか 保存とかですか,Rose
相馬,00:24:07:00,00:24:15:00,保存ということだと思うんですけどでもなんかそれがメスからの売れ好みに関わっている とかいう研究もあるって聞きますけど,Violet
藤井,00:24:14:00,00:24:16:00,うまく保存できるほど持てるみたいな,Rose
相馬,00:24:16:00,00:24:20:00,うまく保存できるほどモテるんだからもう早にめっちゃ作れる推しです,Violet
藤井,00:24:20:00,00:24:25:00,すごいですね 私ちょっといっぱい保存食上手に,Rose
相馬,00:24:27:00,00:24:28:00,そうですよね,Violet
藤井,00:24:28:00,00:24:30:00,キュンってなってますよ、これ。キュンってなる。,Rose
相馬,00:24:30:00,00:24:38:00,キュンってなってますよね モズは変な鳥なんですよ。メスも歌うし。,Violet
藤井,00:24:37:00,00:24:38:00,そうなのね。,Rose
相馬,00:24:40:00,00:24:47:00,あと、モズって確か他の種の鳴き真似もできるとか、 色々ちょっと私は不思議な鳥だなぁと思いました。,Violet
藤井,00:24:46:00,00:24:47:00,他の種もこういう真似できるんですか?,Rose
相馬,00:24:49:00,00:24:51:00,いや、鳥も結構いるんですよ、そういうやつ。,Violet
藤井,00:24:51:00,00:24:54:00,どういう機能があるんですか?他の種まで真似るっていうのは。,Rose
相馬,00:24:56:00,00:25:01:00,色々あるらしいんですけど、一つは捕食とかそういうので、,Violet
藤井,00:25:00:00,00:25:01:00,そういうことね,Rose
相馬,00:25:01:00,00:25:12:00,なんていうんですか、他の鳥になりきった方が自分がバレないみたいな、そういうような。,Violet
藤井,00:25:07:00,00:25:09:00,自分がバレないみたいな,Rose
相馬,00:25:13:00,00:25:18:00,あと、いろんな鳥の歌を歌えることで、自分すごい声真似上手ですみたいな。,Violet
藤井,00:25:16:00,00:25:19:00,そういうじゃないですか モノマネ芸人みたいな,Rose
相馬,00:25:19:00,00:25:37:00,ものまね芸人も出る鳥みたいな。いや、僕はないです。 だからできる奴がいるってわかるんですけど、 人間だってそうじゃないですか 人間のそれこそオペラ歌手みたいな人とかってすごい何でもできるけど でもそれなんでできるかわからないっていうのと一緒で,Violet
藤井,00:25:36:00,00:25:39:00,モノマネができる鳥は魅力的っていう,Rose
相馬,00:25:41:00,00:25:42:00,とも言われますけど,Violet
藤井,00:25:42:00,00:25:50:00,どうなんですか モノマネばかりしてて 自分の声があるのか 音楽家だとそういうことを気にしちゃうというか,Rose
相馬,00:25:51:00,00:25:56:00,なるほどなるほど ちょっとオリジナリティもないとダメみたいな,Violet
藤井,00:25:53:00,00:26:00:00,自分の好きな歌手のミュージシャンならヒーローがいたりして真似するんですけど、,Rose
相馬,00:25:56:00,00:26:01:00,日本の好きなのが主だと。 入社ならヒーローがいると。,Violet
藤井,00:26:01:00,00:26:03:00,でもモノマネしてたらいつまでたってもオリジナリティがないっていうか。,Rose
相馬,00:26:06:00,00:26:15:00,鳥ってオリジナルできないと思うんですよ。 なんかモデルがないとダメだから、缶コピに近い方がかっこいいみたいな。,Violet
藤井,00:26:13:00,00:26:16:00,なんか面白い概念ですね。勘込みに近い方がかっこいい。,Rose
相馬,00:26:18:00,00:26:50:00,だって鳥にやっぱりクリエイティビティってあんまりない、そういうのが でも逆にそれできる鳥いるかもしれないんですけど、照明しにくい 真似してるんだったらモデルとの対比でこれを真似してるからコピーしてるってわかるんですけど クリエイティビティなのかランダムなのかっていうのは照明しがたいし、知らないモデルがあるかもしれないから 鳥でクリエイティビティがすごくあるサイズで歌ってますみたいなのを 証明するのは結構難しいかもしれないですね,Violet
