"Speaker Name","Start Time","End Time","Text"
"大津留2","01:03:59:06","01:04:30:02","トランプが出てきたときにWHITEAGILITYっていう本が訳されたんですけれども、何かこう、白人がどこかに自分たちは有色の人たちと違って優れているんだというのがどこかにあって、それをこう覆されていく。それがこう失わなければいけなくなってることに対する恐怖心というか、そういうものがマイノリティーに対する排斥みたいに出てくるんだっていう、そういう。"
"吉田2","01:04:30:04","01:04:59:19","点でも社会心理学的にはわりかしわかりやすい話だと思うんですけど。つまり、排除された側は排除される恐怖感をやっぱり排除する側は排除される恐怖に脅かされるんですよね。今、例えば弱者男性みたいな、それこそ言葉が流行ってますけど、あれも基本的に女性を抑圧してきた様々な、とりわけ日本だと経済的理由で女性の社会進出が進むと、自分の権力が奪われる。"
"吉田2","01:05:00:00","01:05:23:23","権力を0サムで行っちゃって、ゆえに排除することで自分の存在とか社会的な地位っていうものを成り立たせてきたんだけども、それが脅かされるというふうに見ちゃうんですよね。自分が抑圧してきたから、やっぱりどうしても心理的な恐怖っていうものにつながるんじゃないかなというふうには。"
"大津留2","01:05:24:01","01:05:25:20","説明をするじゃない。"
"吉田2","01:05:25:22","01:05:27:06","もちろんそうです。"
"大津留2","01:05:27:07","01:05:29:09","ね。そこでも今。"
"吉田2","01:05:29:11","01:05:32:21","自分が悪いんですよ。自分のせいなんですから。そうなんですね。"
"大津留2","01:05:32:23","01:05:37:09","でもなかなかね、自分が悪いからで。"
"D2","01:05:37:11","01:05:43:10","なかなかね、それをですね。"
"D2","01:05:43:12","01:05:50:13","ありがとうございます。これもあっという間に1時間、就労時間外として。"
"D2","01:05:50:15","01:06:03:09","非常に面白いお話が聞けてますが、2点ちょっとこれも聞いてみたいなという話を入れるとですね。"
"D2","01:06:03:11","01:06:09:12","1個は、今申し上げたのはアメリカの。"
"D2","01:06:09:14","01:06:23:18","戦後の移民排斥みたいな話がある一方で、帝国主義的なで、後半の話かもしれないんですけど、どんどん過ぎて今言ってるじゃないですか。"
"D2","01:06:23:20","01:06:40:01","それっておっきいアメリカみたいな話として考えると、なんかむしろだったらそこではアメリカの裏庭みたいな言い方だから、完全に郊外はあるんですけど。"
"D2","01:06:40:03","01:06:52:04","こっちに戻ろうとしてるのかなっていう話をしようかなというのが一つの大きな話なのかもしれませんが、1個は。"
"D2","01:06:52:06","01:07:18:17","山本さんにぜひいろいろお話をしてもらいたいなと思うのは、その社会的な役割みたいな感じで、役割というよりはどう描いてきたかみたいなこともぜひ。山本さんのゴジラの話とか好きなもので聞いてみたいだけなんですけど、もし今出てきた流れの中で。"
"D2","01:07:18:19","01:07:25:22","何かカルチャー的な話をちょっと入れていただけると嬉しいなと思った次第です。"
"山本2","01:07:26:00","01:07:29:02","なるほどな。"
"D2","01:07:29:04","01:07:34:18","ちょうどちょうど僕の干支でいうと。"
"D2","01:07:34:19","01:07:50:15","白人というのか、今年のアカデミー賞をとった2作が、どっちも人種問題というか革命みたいな。一歩は黒人の歴史の話をしていて、もう1個は。"
"D2","01:07:50:17","01:08:03:20","リベラルのまとめ。なので、その辺をそれこそ炭鉱のカナリア的にいろいろ描いたりしてるよねという。"
"D2","01:08:03:22","01:08:10:14","話をいろいろ思っていたところなので、当時をどう。"
"D2","01:08:10:14","01:08:17:19","描いてきたかみたいな話が。いや、すいませんんやなと思って聞いてみたいな話を覚えてるんだけど。"
"山本2","01:08:17:19","01:08:35:05","どうだろうね。何をテーマにするかによって引っ張ってくるポピュラーカルチャーも違うかなって思いますけど、例えば民主主義とか民っていう感じってことですかね。"
"D2","01:08:35:07","01:08:50:02","あとは東京の話だと、エリートが全部公共の港から降りようとしているみたいな話も。"
"D2","01:08:50:04","01:08:52:18","どのような立場でというわけではない。ああ。"
"山本2","01:08:52:20","01:09:16:23","なるほどなあ。いや、僕はだからサブカルチャーでぱっと思いつくのは悪役の描き方なんですけど、悪役とか殺人犯とかの描き方なんですけど、ある時期まで黒澤明でもそうだし、山崎豊子原作でもそうだけど、その凶悪っていうのは社会が生んだ悪なんだと。"
"山本2","01:09:17:01","01:09:39:10","あるいは殺人事件も社会が生んだものなんだというような捉え方っていうのはあるわけですよね。金弘の立てこもり事件もそうだし、それは確かに今でもそういう見方は有効だっていうふうに思いますけど、サブカルチャーを見ていると、どんどんどんどんサイコスリラーの方に70年代、80年代いくわけですね。"
"山本2","01:09:39:12","01:10:20:11","頭のおかしい、恐ろしい、大変怖い奴だというふうに変わっていくっていう、そういう犯人像、悪役像が変わっていくっていうのが面白いと思っていて。21世紀に入ると、このヴィランとかって言って、悪のヒーローですねが出てきたりもする。そういう悪役。私らサブカルチャーって、やっぱり多くの観客が納得する人間像っていうのを一生懸命出していくもんだから、やっぱりそこには、それはあくまで卵の方でしょうけど、そこにはやっぱり私らの共同主観的な社会像というのがどうしても現れると思うんですけど、私は性"
"山本2","01:10:20:16","01:10:39:03","犯罪とか悪の表象に社会と個人の関係っていうのが現れているのかなっていうふうに思いますね。うん。悪者であってもヒーローになりうるっていうのは、もう21世紀的っていう気が私はしてましたけどね。そういうところも思います。"
"吉田2","01:10:39:07","01:10:46:12","仮面ライダーとかでも、誰が正義の味方で誰が悪いものかわかんないですよね。確かに確か作ってますよね。"
"山本2","01:10:46:14","01:10:50:15","よくできた脚本なんですよ。ウルトラマンもそうですけどね。うん。"
"吉田2","01:10:50:17","01:10:57:20","確かにあのことでも子供に善悪の判断とかってどうやって教えたらいいんですか？"
"山本2","01:10:57:22","01:11:01:03","それは、ヒーローものはヒーローものの場合は制御発。"
"D2","01:11:01:03","01:11:02:09","で。"
"山本2","01:11:02:11","01:11:07:15","いいんだと思うんですけど、勝った方が正義という、それはそれで問題化するだろうし、それはそれで問題。"
"吉田2","01:11:07:16","01:11:09:22","ないから上。"
"山本2","01:11:10:00","01:11:17:01","に押し込めちゃうっていうところも、やっぱり子供向けのサブカルチャーの問題かなという気もしますけどね。"
"D2","01:11:17:03","01:11:21:06","でも今お話があった今。"
"D2","01:11:21:08","01:11:25:23","ウルトラマンとか仮面ライダーも終わりましたけど。"
"D2","01:11:26:00","01:11:31:03","ウルトラマンだということがよく言われたりとかするように。"
"D2","01:11:31:05","01:11:36:21","そういう善悪の中の子供であっても、それに応えるような思考がまだ。"
"D2","01:11:36:23","01:11:44:03","展開できた時代でもあったけど、もう20世紀を耐えられなくなってきたっていう、そういう語り方もでき。"
"山本2","01:11:44:05","01:12:17:17","そうです。脚本とかのレベルでは、やっぱりこう、戦後の革新運動に関わってた人たちがテレビ業界の脚本とかに行くっていうのが、まず事実ベースとしてはあると思いますけど。でも一つ言えるのは、今誘導してくださったように動いたんでしょうね。子供を馬鹿にし過ぎないって言うか、これでもわかるんだっていう、視聴者はこっちについてくるんだっていう、そういういい意味での前衛感というのは、やっぱりある時期までのサブカルチャーの作り手たちに共有されているっていうふうに思いますね。"
"山本2","01:12:17:17","01:12:36:02","これはサブカルチャーだけじゃなくて、メディアもそうだっていうふうに思いますけれども、引っ張っていけるという自負ですね。それはある時期までは強く感じますね。急にある時期から優しくなっていくっていう感じがします。私が子供の頃くらいになると、もう優しい子供向け文化に親しんできたっていう感じですね。"
"山本2","01:12:36:05","01:12:51:06","丸いのばっかりでしょう。ドラえもんもあれもアンパンマンも丸いのばかり。トゲトゲになっていないですよね。仮面ライダーみたいにね。仮面ライダーは画面内で続いてますけれども。ちょっと暴論で失礼します。"
"大津留2","01:12:51:08","01:12:58:10","それは社会が子供をどう育てるかは変わってきたということ。"
"山本2","01:12:58:12","01:13:16:15","当然育てるかっていうところまで言えるかわからないけど、やっぱり社会が子供にここまでやったら見せていい野郎の許容範囲が変わってきた。子供をある意味、ある意味じゃ温室、ある意味じゃない。それはいいことなんだと思うし、望んだことなんだけれども。"
"山本2","01:13:16:17","01:13:18:06","いろんな領域で言えると思います。"
"大津留2","01:13:18:06","01:13:29:08","中間っていうようなもんで、悪いとはかけない。いいけどがあるよみたいな。"
"吉田2","01:13:29:10","01:14:01:18","映画でいうと、アメリカのSF映画って基本的に冷戦の従属変数ですよね。冷戦がどうであるかによって宇宙人の描き方が変わるんですけど、敵対的だったり友好的だったりするんですけど、最近のプロジェクトメアリーヘイリーっていうのがあるんですけど、結構原作がもともと人気だったんですけどを映画化して、そこに出てくる宇宙人が普通は地球人と同じ境遇にあるっていう描き方だったんですね。"
"吉田2","01:14:01:18","01:14:39:10","お互い孤独で孤立をしてて、仲間がいなくてな、脅威にさらされているっていう、そういった設定だったんですけど、そう見るとだいぶやっぱりアメリカの世界認識って変わってきたんだなっていうふうに思うんですよね。今までなんとなく宇宙人と協力したり、あるいは宇宙人をやっつけたり、侵略されてるっていう強いアメリカの基本的な描き方だったんだけども、だからむしろアメリカもなんかどんどん衰弱してて、衰弱した向こう側にも衰弱している相手がいるっていうなんとなくの世界観で、ちょっと新しかったん"
"吉田2","01:14:39:10","01:14:50:18","ですね。そういった意味で、アメリカの何か今の自分の外の世界の認識の仕方って変わってきてるのか。"
"山本2","01:14:50:20","01:14:54:23","ちょうど今言うてたライアンゴズリングさんね。"
"吉田2","01:14:54:23","01:14:59:18","そうそう、原作は読んでないんですけど。"
"吉田2","01:14:59:20","01:15:04:07","ちょっとちょっと期待がそこまで面白かったから。"
"山本2","01:15:04:09","01:15:05:01","まだ見てない。"
"D2","01:15:05:01","01:15:08:23","です。"
"D2","01:15:09:01","01:15:10:13","ありがとうございます。"
"吉田2","01:15:10:15","01:15:11:15","と。"
"D2","01:15:11:17","01:15:24:17","興奮してという販売代理店の人なんです。経過して言うことがあれば。"
"D2","01:15:24:19","01:15:37:23","過去はこれから移動してそうですね。移動しようかどうしようかもちょっと迷ってるんですけど。"
"D2","01:15:38:00","01:15:42:18","一旦休憩も入れようかなと思いつつ。"
"D2","01:15:42:20","01:16:04:07","この学校はまさに政治的な方がいる。評価されてここまで空間が広くないのと、そんなにゆったり座れないんです。新宿にちょっとしたベンチがあるんですが。"
"D2","01:16:04:09","01:16:07:10","それはエンディング。"
"D2","01:16:07:12","01:16:15:10","の場所が存在しないというのがあり。"
"D2","01:16:15:12","01:16:19:16","水飲んだりトイレ行っとなるんだ。"
"D2","01:16:19:18","01:16:23:05","けども、どうも。"
"D2","01:16:23:07","01:16:23:15","大丈夫。"
"山本2","01:16:23:15","01:16:28:03","そうではないだけかと。"
"D2","01:16:28:05","01:16:30:20","マイクを止めた後。"
"吉田2","01:16:30:22","01:16:31:14","喫煙体。"
"D2","01:16:31:15","01:16:35:23","で遊んでいるのか。"
"山本2","01:16:36:01","01:16:38:02","時計というか、これ。"
"吉田2","01:16:38:04","01:16:42:18","がなくてもいいかも。"
"山本2","01:16:42:20","01:16:43:14","持っていても大丈夫か。"
"D2","01:16:43:14","01:16:44:03","な？"
"山本2","01:16:44:05","01:16:44:15","このままで。"
"D2","01:16:44:15","01:16:47:15","もらって収録してるので外して。"
"山本2","01:16:47:17","01:16:49:16","そうか、そうしましょ。"
"D2","01:16:49:18","01:16:53:13","うか。ない。"
"D2","01:16:53:15","01:16:59:10","ちょっとここに収まっ。"
"大津留2","01:16:59:12","01:17:00:13","どこに行くか。"
"D2","01:17:00:15","01:17:06:21","こっち。皆さんお手洗いと喫煙。"
"D2","01:17:06:23","01:17:18:19","公会堂の中には確実です。"
"D2","01:17:18:21","01:17:33:22","なかなか難しいかもしれ。マイクそのままの場所に置いておいてください。"
"D2","01:17:34:00","01:17:37:08","みんな離れます。"
"D2","01:17:37:10","01:17:41:10","はいはい。"
"D2","01:17:41:12","01:17:58:03","場所は？そうだ。バラ園に行くかどうしようか。バラ行ったところであんまり話が膨らむ話でもないので、公会堂の前か図書館の方考えるのがいいかな。でも図書館の前まで行っても。"
"D2","01:17:58:05","01:18:04:05","割れやすい場所にして。"
"D2","01:18:04:06","01:18:11:00","だけはちょっと行ってもらおうか。そうですね、そうですかね。それでいいと思います。"
"D2","01:18:11:02","01:18:17:16","から、そこはたまに救急車のと聞こえますけど、ここまで。"
"D2","01:18:17:18","01:18:52:10","色々したものがなければ。その場所でやりましょう、届け出て。それで後半はもう一回またの場所の話がいいのかなと思うんですけど。これ以上コミュニティ場を、同じ場には建物を、そういうちょっと市場の話を少し絡めると、民主主義だとかそういう話が出来ているかなと思う。"
"D2","01:18:52:12","01:19:12:06","申し訳ないけど。"
"D2","01:19:12:08","01:19:21:10","今の。"
"D2","01:19:21:12","01:19:28:05","同時に2重構造ができててる。"
"D2","01:19:28:07","01:19:51:07","ということで、聞いてる人に。"
"D2","01:19:51:09","01:20:02:17","アンケートで山本さんがまさにそういうテーマで書いてるだよねと思うので、ちょっと方向性。"
"D2","01:20:02:19","01:20:08:19","を。"
"D2","01:20:08:21","01:20:20:00","がたくさんありすぎて、どれって出そうかなというのであれば、ここだけガイドしてあげればいいかなと思いますけど。"
"D2","01:20:20:02","01:20:25:21","最後のさっきの話の流れがあった上で。"
"D2","01:20:25:23","01:20:29:20","だという話にしてほしい訳。"
"D2","01:20:29:22","01:20:35:21","で、こちらの話をしてみてもいいと思うんですけど。うんうん。"
"D2","01:20:35:23","01:20:47:05","そうそう。その流れで出てきてほしい話なんですけど。"
"D2","01:20:47:07","01:20:51:22","もう1。"
"D2","01:20:52:00","01:21:08:16","米さっきの。面白いと。"
"D2","01:21:08:18","01:21:12:17","近代化というか技術。"
"D2","01:21:12:19","01:21:17:18","という。"
"D2","01:21:17:20","01:21:26:15","アメリカは見える。構造的にもともと考えてたが。"
"D2","01:21:26:17","01:21:27:17","問題なのか。"
"D2","01:21:27:20","01:21:34:07","それを分かった上でやってるのか。今までは。"
"D2","01:21:34:09","01:21:40:05","やっぱりその中間のバランスが両方。"
"D2","01:21:40:07","01:21:42:13","の。"
"D2","01:21:42:15","01:21:48:17","構造的に民主主義。"
"D2","01:21:48:19","01:21:58:13","がいいのかなとのが。"
"D2","01:21:58:15","01:22:00:16","考えて言われています。"
"D2","01:22:00:18","01:22:02:21","そうですね。いやいや、そうそう、そうなんですね。"
"D2","01:22:02:23","01:22:14:02","ちょっとそこがありますので。"
"D2","01:22:14:04","01:22:17:07","でも。"
"D2","01:22:17:09","01:22:22:07","それがあって休憩に入っ。"
"D2","01:22:22:09","01:22:23:21","戻ってきたらごめん。"
"D2","01:22:23:23","01:22:31:02","ねっていう話をしている間に、ちょっともう一回少し。"
"D2","01:22:31:04","01:22:48:15","入って関係性ができてたら。そうですね、ちょっとこちらとしては期待します。かなり研究してきました。現場でははまあまあまあ。そうですね。"
"D2","01:22:48:17","01:22:49:11","吉田さん、委員会。"
"D2","01:22:49:11","01:22:57:15","はやっぱりここどういうスタンスで。"
"D2","01:22:57:17","01:23:11:00","引き出してもらったりする。"
"D2","01:23:11:02","01:23:20:19","パートはあるとは思うので、前半はいいと思いますけど、過去の話や過去の話って。"
"D2","01:23:20:21","01:23:45:09","今の現在につなげる話としては、市民の拡大みたいなのが一番格好の話かなと思って聞いてたんですけど、でも実はそろそろ、そもそもアメリカの民主主義って言ったら、そもそもフランスに行ってとか、まあそうか、そもそも日本は民主主義ってやっぱりちょっと不足してるみたいな。"
"D2","01:23:45:11","01:23:53:19","そもそもそれぞれのアメリカ。と。"
"D2","01:23:53:21","01:24:00:03","違いますよね。"
"D2","01:24:00:05","01:24:05:11","国かもしれないけど。"
"D2","01:24:05:13","01:24:18:09","そうですね。ちょっと市民権の拡大に終始しすぎて、そこはちょっと足りないの。中ではもうちょっと動いてるんじゃ。"
"D2","01:24:18:11","01:24:24:13","と聞いてるっていう。そうですね。そうですね。"
"D2","01:24:24:15","01:24:39:03","そうですね。もうちょっとお話しできるかもしれないね。そこは一つのポイントになるかもしれ。"
"D2","01:24:39:05","01:24:50:07","ない。"
"大津留2","01:24:50:09","01:24:59:14","です。"
"大津留2","01:24:59:16","01:25:05:16","たいと思うくらいの感覚です。"
"大津留2","01:25:05:18","01:25:13:09","感覚こういう。"
"吉田2","01:25:13:11","01:25:18:00","今回はちょっと長いですけど。"
"吉田2","01:25:18:02","01:25:24:23","50代で。"
"D2","01:25:25:01","01:25:47:04","いつも人ですから長い休憩なしです。"
"大津留2","01:25:47:06","01:26:12:21","けど、何回かありまして、レーガンが撃たれた直後から2年間ちょっと、その後開くんですけど、85年、86年、本当はそこ長くいるつもりだったんですけど、この瞬間生まれたもんですから帰ってきまして、その後はもう一人で行ったり、子供連れて行ったりっていう。"
"大津留2","01:26:12:23","01:26:16:08","最後がオバマの。"
"大津留2","01:26:16:10","01:26:24:05","選挙戦の時に最後一人で酒が入ったのは、長期で行くのが最後でした。"
"大津留2","01:26:24:07","01:26:42:13","裸で正気でいても体力なくなってくると、もうずっとやらなくて短期で行こう。効率的かな。"
"大津留2","01:26:42:15","01:26:49:05","探し出しちゃったりして結構わかりにくいんですが、そうですか。"
"大津留2","01:26:49:06","01:26:53:16","そういうことはないと私は思っていらっしゃったら申し訳ない。"
"D2","01:26:53:18","01:27:26:00","んですけど。"
"大津留2","01:27:26:02","01:27:41:03","それで大学が禁煙にしたらどうなったっていう話になって、こうブース喫煙できるブースに卒園ブースとかって。"
"大津留2","01:27:41:05","01:27:59:20","そこに入ると吸ってると肺が困難になりますっていう写真があった。"
"大津留2","01:27:59:22","01:28:00:06","んです。"
"D2","01:28:00:06","01:28:07:15","よ。"
"D2","01:28:07:17","01:28:15:14","行くという状態なので。"
"大津留2","01:28:15:16","01:28:21:19","大阪がキャンパス内禁煙っていうのを徹底。"
"大津留2","01:28:21:21","01:28:55:18","しなさいっていう目標があって、どんどんどんどん近づいてきて。で、結局喫煙場所を撤去したんですよ。そしたら大学の前のお店が吸い殻入れを置いてくれると。そこに。"
"D2","01:28:55:19","01:29:26:03","集まりますと。"
"大津留2","01:29:26:05","01:29:30:09","ずっとそこに人だかりがあるのが何だろうと思って気になってるんですけど、何な。"
"D2","01:29:30:09","01:29:31:23","んですか？"
"大津留2","01:29:32:01","01:29:53:06","あ、なるほど。私、立ってるわけじゃなくて、座ってらっしゃる。"
"D2","01:29:53:08","01:30:04:22","工夫していただければ。"
"D2","01:30:05:00","01:30:16:09","歩いて。"
"D2","01:30:16:11","01:30:26:04","市役所まで。"
"大津留2","01:30:26:06","01:30:33:21","走ろう。"
"大津留2","01:30:33:23","01:30:41:10","こちらへ帰ったところがありますね。いいですよ。ただ統計なかなか。"
"大津留2","01:30:41:12","01:31:29:12","拾います。"
"D2","01:31:29:14","01:31:31:22","ね。喫煙所探してすいません。"
"山本2","01:31:31:22","01:31:33:09","申し訳ありません。"
"大津留2","01:31:33:11","01:31:34:12","がなかった。"
"D2","01:31:34:14","01:31:37:04","安全が。"
"吉田2","01:31:37:06","01:31:39:11","島の中はダメなんですね。"
"山本2","01:31:39:15","01:31:40:17","そうそう長島から。"
"D2","01:31:40:17","01:31:41:16","出てしまうから。"
"吉田2","01:31:41:18","01:31:45:12","島から出ました。"
"山本2","01:31:45:14","01:31:48:03","で、駐車場に入って。"
"吉田2","01:31:48:05","01:31:54:13","そこも禁煙って書いてあっ。"
"D2","01:31:54:15","01:31:56:16","そうでした。"
"吉田2","01:31:56:18","01:32:07:05","映像です。お店が喫煙可能です。"
"吉田2","01:32:07:07","01:32:10:08","そこで吸ってるんですよ。"
"山本2","01:32:10:10","01:32:19:02","みんな。そうそう。いい塩梅で場所を見つけます。"
"D2","01:32:19:04","01:32:38:06","から後半に行きましょう。後半番組のちょうど切り替えででっかいニュースが挟まって後半になっています。冒頭はまた大阪で収録しているよみたいな話が出るといいなと思うんですけど。"
"D2","01:32:38:08","01:33:03:21","多分、吉田さんが最初に言っていた中島来ると思いますみたいな話をぜひ聞いてみたいので、その話からでもいいですし、あとは公会堂の話だけじゃなくて、大阪府庁というのはもう結構特徴のある建物ではあるでしょうね。大阪というのは東京から独立しているということ。"
"D2","01:33:03:23","01:33:32:06","そこは大阪出身の山本さん。ぜひいろいろと東京をどう見ているかみたいな話でもいいんですけど、そういう中之島から撮ってますよみたいなことをぜひ立ち上げて使っていただいて。大阪でいうと、そもそも民主主義って何だという話をいろいろグリーンとは何だみたいな話からしていただきましたけれども。"
"D2","01:33:32:08","01:33:57:11","民主主義という政治制度を考えるようになって、教科書的かもしれませんが、いろいろ歴史の勉強にならない程度にいろいろ振り返りつつ話をスタートしていきたいなと。番組後半は神戸会場があった場所ですので、ぜひちょっと資本主義との絡みみたいなのもいただきたいなという大枠の流れでございます。"
"D2","01:33:57:11","01:34:17:03","また、1時間ほど収録できたかなと思いますので、よろしくお願いします。"
"D2","01:34:17:05","01:34:21:17","風景の話からぜひお願いします。"
"大津留2","01:34:21:19","01:34:27:22","そうなんですよ。あそこの人だかりは何なんだろうと思ったら、上から下。"
"山本2","01:34:28:00","01:34:35:01","側を覗いて、確かにパリっぽいかも。"
"吉田2","01:34:35:03","01:34:44:09","ね、セーヌ川沿いにキリスト古本屋さんがこう並んでも有名ですよね。"
"吉田2","01:34:44:11","01:34:58:13","パリオリンピックの時はあれを撤去させて強制的に。それで問題になったんですけど、ちょうど開会式をあそこでやるのでというので、今戻ってきてますけどね。"
"山本2","01:34:58:15","01:35:19:00","その頃の話ですけれども、この辺、たしかにきれいですけど、ちょっと整然としすぎているっていうところがあってね。それはもうできることとできることがいろいろ決められてて、実は居心地いいように見えて、果たしてっていうところは感じますけれどもね。この辺ね。"
"吉田2","01:35:19:01","01:35:37:18","人工的に公共の場所を作るって基本難しいんじゃないの？歴史的な。やっぱり積み重ねの解放区みたいなものじゃないですか。そこを何か行政がお金をつけたり、デベロッパーが開発したり、何かそういった公共を作るのって、多分本来の。"
"D2","01:35:37:18","01:35:40:02","公共じゃないんだろうなと。"
"山本2","01:35:40:04","01:35:47:04","そうですね。この中之島もまさに何もなかったところに作ったわけですよね。確かにそうかもしれ。"
"大津留2","01:35:47:06","01:35:50:11","広島なので、どうしても川。"
"山本2","01:35:50:11","01:35:51:15","の獺祭。"
"大津留2","01:35:51:15","01:36:18:18","さんの通りって言ったら、原爆の後の不法住宅っていうことは、もう子供の頃から不法住宅、不法住宅はもう住むとこないので作るわけですよね。川岸だったらまだ良くて、川の中にも柱立てて作ったりして、それを全部止めるんだというのが一斉に行われて、そうならない上、何年ものだったかな、私が。"
"D2","01:36:18:18","01:36:19:12","昭和50年。"
"大津留2","01:36:19:15","01:36:22:05","だったような気がするんですけど、私が考えている。"
"山本2","01:36:22:09","01:36:29:08","のかな。いや、60年代。"
"大津留2","01:36:29:10","01:36:35:07","70年代にじゃどこに住むの？というので、高層アパート。"
"D2","01:36:35:09","01:36:36:11","とかは川沿いにです。"
"山本2","01:36:36:11","01:36:37:10","が、元町アパート。"
"大津留2","01:36:37:10","01:36:58:12","とかね、そうですね。それでもう川きれいになったでしょっていう、これでも不法な住み方しなくていいんですよということなんですけども、別にきれいになるのはいいし、いい住環境に住めるのはいいんですけども、ものすごく大事な歴史の歩みっていうものが。"
"山本2","01:36:58:14","01:37:03:16","ずっと両立されます。"
"山本2","01:37:03:18","01:37:12:21","そうなんですね。公共空間かもしれないけど、ホームレスは排除されたりとかね。そういういろんな問題がやっぱりあるんだろうというふうに思いますね。"
"吉田2","01:37:12:23","01:37:23:20","学生連れて一回、1年に一回海外に行くんですけど、去年はスラムっていうものを見てほしくて、ちょっと昔の日本だっあったんでしょうけども。"
"D2","01:37:23:22","01:37:30:08","フィリピンの有名なスラム街、いくつかありますけど。"
"吉田2","01:37:30:10","01:37:35:03","ガイド付きなんですけれども。で、人が生活するという。"
"D2","01:37:35:03","01:37:40:00","のはどういうものか見てもらいました。"
"山本2","01:37:40:02","01:37:44:16","マンションを探さなきゃないですもんね。そういうところ。"
"大津留2","01:37:44:18","01:37:47:08","で天王寺の公園もきれいに。"
"山本2","01:37:47:10","01:37:47:12","し。"
"大津留2","01:37:47:12","01:37:50:17","てきれいですけど。"
"D2","01:37:50:18","01:37:54:18","どこに行ったんだって思います。"
"山本2","01:37:54:20","01:38:21:15","だから大阪の街もJR大阪の駅前再開発して、いろんな商業施設になってるんですけどね。何かやっぱりプチ東京っぽくなっちゃって、きれいで。確かに今風な居心地もいいなと。確かにバリアフリーだし、価格が安い。居心地はいいんやろうけど、まあでも何かあっ点東京も変わらなっていうような感じはしちゃいますよね。"
"山本2","01:38:21:20","01:38:26:10","それはやっぱりデベロッパーさんの判断なんでしょうけど。"
"吉田2","01:38:26:12","01:38:47:13","1言目に安心安全がキーワードですか。確かに安心と安全は大事なんだけれども、安心安全を作り上げるために、やっぱり我々は失っているものがあるんだっていう意識があるとないとでは大分構えみたい。"
