"Speaker Name","Start Time","End Time","Text"
"大津留","00:07:46:14","00:07:52:06","お昼なんですけども、年末に来ると、もしかすると。"
"大津留","00:07:52:08","00:07:59:20","ちょうど今ここに来るまでの間、とっても。"
"山本","00:07:59:22","00:08:02:23","きれいですよね。"
"吉田","00:08:03:00","00:08:21:04","一番これ来ると、いつものパリのシテ島っていうのがセーヌ川の真ん中にあるんですけど、ちょっとセッティングに入ってますよね。両岸があって、真ん中にこう島があって、そこにいろいろ建築物があって、みたいな話なので、いつも何か懐かしく思うんですけどね。"
"山本","00:08:21:04","00:08:33:07","来るとよくイベントもやってますね。ついこの間も古着のイベントがあって、結構陽気にもいろんなことができる。"
"吉田","00:08:33:09","00:08:51:09","ほんで、この中央公会堂って岩本栄之助さんという人が資本家で寄付して建てたらしいんですけど、その頃は何もなかったらしいですね。もう年なので、何か町のシンボルになるようなものっていうので、あれを建て。"
"大津留","00:08:51:09","00:08:57:13","たそうなんですけど、こちらの好きで。"
"吉田","00:08:57:15","00:09:22:07","とうとう美術館です。"
"山本","00:09:22:09","00:09:24:02","こんな感じのところですね。"
"吉田","00:09:24:04","00:09:28:00","なんかね、ほんと。"
"吉田","00:09:28:02","00:09:32:04","いいです。"
"D","00:09:32:06","00:09:43:24","て続けて大丈夫です。ありん。"
"山本","00:09:44:01","00:09:47:17","ここ来る途中、中川剛さんと。"
"吉田","00:09:47:17","00:09:50:14","すれ違いましたの収録してた。"
"山本","00:09:50:16","00:09:58:19","この花が今日は何？いいことある？と言いましたけどね。"
"吉田","00:09:58:21","00:10:12:21","何かね、テレビも何かまち歩き番組って増えましたよね。1時よりもね、ぷらぷら普通に歩いてお店とか行ったりするので、ブラタモリもあるし。"
"大津留","00:10:12:23","00:10:20:01","やっぱその中で。映ったりした。"
"吉田","00:10:20:03","00:10:21:22","お笑いの人。"
"大津留","00:10:21:24","00:10:26:22","なんですか。"
"大津留","00:10:26:24","00:10:30:15","高校生の皆さんにかなり。"
"吉田","00:10:30:17","00:10:35:02","そういうガイドツアー的なのは。"
"山本","00:10:35:04","00:10:40:09","なるほど。関大も同志社も得になるから。そうですね。"
"吉田","00:10:40:11","00:10:45:19","ありますね。そういうサークルとかでやってますね。観光客の。"
"大津留","00:10:45:21","00:10:49:19","人が知らないところ知ってたりして。"
"吉田","00:10:49:21","00:11:00:10","勉強していくの。"
"山本","00:11:00:12","00:11:10:02","を事前にいただいてたやつを見ると、なんか最近の世界情勢から入っていけるというような。"
"大津留","00:11:10:04","00:11:13:20","うん、したんですけど。"
"吉田","00:11:13:22","00:11:26:13","やっぱりこれ放送っていつなの？でしたっけ？5月3日5月高校がそうか、ちょっと先なのかな。イランがどうなってるかわからない。"
"D","00:11:26:18","00:11:36:14","わからないでみたいな時事ネタも。"
"大津留","00:11:36:16","00:11:44:12","全然問題ないです。"
"大津留","00:11:44:14","00:11:47:10","たけしさんがやってた。うん。"
"大津留","00:11:47:12","00:11:49:06","やっぱりな。"
"吉田","00:11:49:08","00:11:56:05","うまくいかないって思ってらっしゃった。やっぱり。"
"大津留","00:11:56:07","00:11:58:09","副大統領を出したのが。"
"大津留","00:11:58:11","00:11:59:04","正解なの。"
"大津留","00:11:59:04","00:12:11:09","かどうかわからないです。"
"大津留","00:12:11:11","00:12:14:04","が、もう。"
"山本","00:12:14:06","00:12:28:21","外れたような世界が日常になってしまったっていう感じがしていますね。いつぐらいから先生。"
"大津留","00:12:28:23","00:12:30:05","最初にトランプ出てきた。"
"大津留","00:12:30:05","00:12:36:04","時に、最近になって無視をして。でもその頃。"
"大津留","00:12:36:04","00:12:38:02","ってまだ周りに。"
"吉田","00:12:38:04","00:12:45:08","その1期目、2016年。"
"大津留","00:12:45:10","00:12:48:17","なんですけど、あなたは何を基準に。"
"大津留","00:12:48:19","00:12:55:12","両親に対してあなたの両親が。"
"吉田","00:12:55:14","00:13:12:05","パンデミックがあって、ウクライナ戦争があってですよね。だからそう考えると、もう非日常がずっと続いている。非日常が日常になって慣れちゃったみたいな感じはしますよね。"
"山本","00:13:12:07","00:13:15:04","建前。"
"山本","00:13:15:06","00:13:23:18","としても、理想主義的なことっていうのはもう機能しないっていうかね。そもそもこうなると思って。"
"大津留","00:13:23:18","00:13:29:19","なかったですね。せめて憲法ぐらいのことはですね、思っ。"
"山本","00:13:29:21","00:13:34:22","たんですけど、私の両親。"
"大津留","00:13:34:24","00:13:50:21","私のアメリカ研究、できるだけ調査に行ってるんですけど、今年度、ちょうど今年度予算に紹介しなく3回を。"
"大津留","00:13:50:23","00:14:02:11","無事に帰ってくれる。"
"大津留","00:14:02:13","00:14:05:14","40年以上アメリカ研究してるんですけど。"
"大津留","00:14:05:16","00:14:13:17","初めて自分自身。"
"大津留","00:14:13:19","00:14:16:13","で。"
"大津留","00:14:16:15","00:14:20:23","英文法に入ってる方たちっていいと思います。"
"吉田","00:14:21:00","00:14:45:07","例外状態の時こそ、やっぱ国家主権が立ち上がりますからね。これ、公法学者のシュミットっていう人が言いましたけど、例外状態がパンデミックもそうでしたけど、このもそうですけど、どうしても政治権力って強くなって強くなることで、いろいろ脆弱な立場に追いやられる人々が増えるっていう、そういうことなんだと思いますけど。"
"山本","00:14:45:09","00:14:56:11","政治権力が強くなるっていうのと合わせて、あまりに属人的過ぎるっていうか、権力がそう見えちゃうんですけどね。"
"吉田","00:14:56:13","00:15:24:03","どうでしょうね。だからね、鶏が先か卵が先かっていうことだと思うんですけど、トランプっていう大統領は出るべくして出てきた。つまりトランプが原因というよりも結果なんだろうと思うんですよね。民主主義指数っていうのがあるんですけど、それを見るとやっぱりトランプが出て当選する前よりもアメリカの政治状況ってやっぱ劣化をしてたんですよね。"
"吉田","00:15:24:05","00:15:51:08","で、それがやっぱりああいうリーダーがいろんな理由、プロセスでいろんな予期せぬことはありましたけど、それがああいうリーダーを生んだんじゃないかっていうふうに思いますが。何でもね、ポピュリストが出てきて、民主主義の危機だっていうふうに言いますけど、僕は持論としては、民主主義が危機だから、やっぱりポピュリスト的なメッセージが政治家が出てくるっていうふうに捉えた方がいいんじゃないかと思い。"
"大津留","00:15:51:08","00:15:58:00","ますけどね。"
"大津留","00:15:58:02","00:16:08:03","最悪の状況に直面するまで気がつか。"
"吉田","00:16:08:05","00:16:19:05","なくなるよう。"
"吉田","00:16:19:07","00:16:28:09","ゆでガエル的なところはあると思うんですけど、日々の小さなことってやっぱ気づかないですよね。変化ってね。"
"吉田","00:16:28:11","00:16:52:18","何だろう、ここまでインフレもんかあるのもね。久々の先進国のことですけど、本当にオイル危機以来ですけど、それでもね、なんとかなんとか高くなったな、外食高くなったなと文句言いつつもなんとなくそれでやっていくしかないので、ほんと日々の小さな積み重ねって見えないですよね。"
"吉田","00:16:52:20","00:17:00:17","だからこう物事を観察しておくってすごく大事だと思うんですね。"
"山本","00:17:00:19","00:17:21:16","炭鉱のカナリアみたいなこと言うじゃないですか。だからみんなが危機だと思ってない時に、危機だっていう人がものすごくうさんくさく見られてしまう。そういう問題も何かあるのかなっていうふうに思います。あるいはそういう人に対する信用が失われてるっていうのかな。"
"吉田","00:17:21:18","00:17:31:06","平和みたいなものをね、こうディストラックとする、邪魔するやつだってやっぱ思われちゃうんですか。する人って。"
"大津留","00:17:31:07","00:17:33:10","うん。"
"山本","00:17:33:12","00:17:34:07","そうですね。"
"大津留","00:17:34:07","00:17:35:11","それがどんどん変わっていく。"
"話者 1","00:17:35:11","00:17:38:15","ので、追いついて。"
"山本","00:17:38:17","00:18:07:23","今おっしゃられた論法と同じになるんですけど、やっぱりあれはネットが、ネットが、あるいはSNSがきっかけで外れたっていうよりも、もともとあった何かが極大化して大きく見えている。それが実態以上に私たちを捉えてしまってるっていうところがまず一つあるんだろうっていうふうに思っているんですよね。"
"山本","00:18:07:23","00:18:25:01","だから実際、特にSNSとかもそうですけど、簡単にいいね、簡単にあんまり考えずに短い言葉が入っちゃいるもの。そういう短い言葉も入ったり、引用してることもよくよく聞いてみると、別にそういう思想を持っているわけじゃないってことだってあり得ると思うんですよね。"
"山本","00:18:25:02","00:18:49:04","だから言論とか意思表示のあり方が、まあなんとか変わってしまったけれども、実際、じゃあそういう人がどれぐらいいるのかって、検討の余地がまだまだ残っている気がしますね。ネット上の言葉だけ見ていると、なんかもうすごいギスギスしているようなことが見えちゃうけど、ここに来ているわけで。"
"吉田","00:18:49:07","00:19:15:07","特にメディアの方は何か世の中悪くなってると、トランプとSNSが悪いんだっていう、そういう反応なんですけど、多分その政治家もSNSもメディアであることは変わらないわけですね。何かを媒介してるわけですよね。その媒介する装置によって人間のどういうところの人間の言動がフレームアップされるかっていうのが変わるっていうことだったんですよね。"
"吉田","00:19:15:07","00:19:38:10","だから民主主義における政党がいろいろある。いろんなタイプのリーダーがいる。それからメディアもSNSだけじゃなくて、他のいろんなオールドメディアと呼ばれている。こういうラジオも含めて、いろんなメディアが存在してるっていうこと自体が、人間の何かもっと立体的な、複合的な、奥行きのある存在であることを可能にせしめるんじゃないかと思うんですよね。"
"吉田","00:19:38:10","00:19:55:22","だから、複数性とか多様性って、そういった意味でも大事だなと改めて思いますけどね。"
"吉田","00:19:55:24","00:20:06:08","うん。"
"吉田","00:20:06:10","00:20:08:07","切実な問題ですね。"
"山本","00:20:08:07","00:20:37:19","それ本当に使ってうまくその勉強会してる学生さんとか、うまくコミュニティ回している集団とか団体ってあるあると思うんですよね。あくまでツールだから、これまでできてなかったことができるわけでもないし、できてたことができなくなるわけでもないっていうふうには一応思ってるんですけどね、私はね。"
"吉田","00:20:37:21","00:21:00:20","先生どうですか、それいうとはね、これもね、たぶん危機だとは思うんですけど、僕も。でも日々のことなので、やっぱりなんとなく少しずつ変わっていくんだけれども、その帰結がどうなるか誰もわからないわけじゃないですかね。それを危険とか危機と言わずして、なんといってもこう思うんですけど。"
"山本","00:21:00:22","00:21:06:14","本当に今の日常に気が付いたらはい。で、検索したら、最初に。"
"話者 1","00:21:06:16","00:21:07:02","一つ。"
"山本","00:21:07:04","00:21:17:16","の答えが、だからその判断する前にもう入っちゃってる。そこの問題はやっぱり技術の問題として大きいと思いますね。"
"吉田","00:21:17:16","00:21:19:18","怖いですよね。"
"山本","00:21:19:20","00:21:22:13","試験の作り方が変わりました。"
"吉田","00:21:22:15","00:21:35:09","それからレポート書かせるのが一番教育効果が高い教育方法だと思ってたんですけど、今逆ですもんね。そうすると逆に教育効果なくなっちゃうっていう状況になっちゃって。"
"山本","00:21:35:11","00:21:36:07","その場で。"
"話者 1","00:21:36:09","00:21:37:07","そうそうそうそう。"
"吉田","00:21:37:07","00:21:46:15","お詰め込み式、変形式に戻っちゃったかっていう感じで。"
"大津留","00:21:46:17","00:22:02:03","やり方を学ばせること。私自身がそれを使いながら教育されてきてないので、何をすれ。"
"話者 1","00:22:02:05","00:22:04:16","ほんとそうですよね。"
"山本","00:22:04:18","00:22:22:15","よく相談相手として使う分には求められないし、むしろやってることを疑って使いましょうみたいなことはよく言うんだけど、実際そうやって使っているかっていうとそうでもなくて、割と鵜呑みに。"
"大津留","00:22:22:17","00:22:40:21","何も間違ってる。情報量として。"
"大津留","00:22:40:23","00:22:43:03","好きだなと思っている。"
"吉田","00:22:43:06","00:22:46:04","かって忖度。"
"話者 1","00:22:46:04","00:22:52:17","するツールなのであり。"
"大津留","00:22:52:19","00:22:54:03","になってしまう。"
"山本","00:22:54:06","00:23:00:16","ものすごく優しいツールになっていますね。良い意見ですね。褒めてくれるっていう。"
"吉田","00:23:00:18","00:23:19:18","最近AIも先生もいろんな種類あるんですけど、自分でモードを選べるんですよね。つまり私に優しくしてっていうと優しくするし、ちょっともっと距離感とってっていうと距離感をとった答えをするし、そういった意味では人間にすごくアダプトしている、適応してるツールだと思うんですけれども。"
"大津留","00:23:19:20","00:23:22:21","私。"
"吉田","00:23:22:23","00:23:55:24","それはもう過去のデータで何を聞いて、どういう風に聞くか、何なのとか、何でしょうかって聞くのでも、答え方も変わってくるので。そうなんです。すごい忖度するツールで、その先生相手で出てきました結果が、それを疑いなさい、ダブルチェックしなさいって言うですけど、でもそもそも先生って何かを効率化させようとするためのツールなので、効率化させるツールをさらに非効率の手段でもってチェックするって、人間の何かだろう。"
"吉田","00:23:56:01","00:24:05:21","そもそも趣旨に合わないんですよね、やり方に。そこにそもそも構造的な矛盾みたいなものがAIってあるんじゃないかと思います。"
"山本","00:24:05:23","00:24:25:12","先生の問題と、さっきの問題と合わせて思うんですけど、やっぱり緊張そのものの場合と、その背景に人間がいるとかの場合はあまり見えませんけど、その対話とか出てくる言葉との間の緊張感みたいなのがあまりにもなさすぎちゃうんですね。"
"山本","00:24:25:12","00:24:51:20","私が常に思うんですけど、もうそうかそうかって、もう情報として受け止めて、すぐ使えるように、今、吉田さんがおっしゃったとおりなので。だから、そのAIに教えてもらったことを言うとどうなるかとか、あるいはこのSNSのつぶやきの人がいるかとかってことあんまり考えずに言論とか表現できちゃう。"
"山本","00:24:51:22","00:25:07:21","人がいるってことを感じにくくさせてしまう。結果的に情報環境に結果的になっちゃってるんですよね。"
"山本","00:25:07:23","00:25:11:13","せっかく指示が来るん。"
"話者 1","00:25:11:15","00:25:13:23","やっぽい。"
"山本","00:25:14:00","00:25:20:00","やっぱり小寺さんが言われて。"
"山本","00:25:20:02","00:25:24:00","吉田さんがおっしゃってくれた。"
"山本","00:25:24:02","00:25:27:18","だから一人の人が株の仲買人なんでしょう。"
"吉田","00:25:27:23","00:25:28:16","そう。"
"山本","00:25:28:18","00:25:29:22","私財を投じて。"
"大津留","00:25:29:22","00:25:35:12","ドーンと作るっていうね。"
"山本","00:25:35:14","00:26:01:04","大阪の商人文化とか商人文化って言われがちですけど、確かに今の今の経営者が何かやるって言ったものは何？ドームに企業の名前を入れますね。ネーミングライツの名前を入れたホールを作るとか、そういうことをするけど、こういうほぼ公共に見える何かを作るってって確かに珍しいかもしれませんね。"
"吉田","00:26:01:06","00:26:22:06","こういう1910年代でしたっけ、作り始めたのが。作り上がったのがやっぱり日本の産業革命が本格的に始まって、岩本ってね、渋沢栄一のとも知り合いだったらしいんですけど、日本の資本主義が、産業革命が始まって、その時にやっぱり富の偏重ってすごいわけじゃないですか。"
"吉田","00:26:22:08","00:26:43:10","で、その一部の資本家にドーンとお金が集まったので、こういうこともできると思うんですけど。だから経営者が小粒になったとか、稼げなくなったって言いますけど、それはもうそれこそ民主化の結果なんじゃないかと思うんですよね。富が平等に配分されてきたので、どうしてもモノがちっちゃくなっちゃうってしょうがないかなと。"
"大津留","00:26:43:12","00:26:53:22","自分のところだけ。"
"山本","00:26:53:24","00:26:57:14","アメリカ行った時にアメリカの資本家と仕事してるっていう。"
"吉田","00:26:57:18","00:27:01:20","寄付文化を教えて。"
"山本","00:27:01:22","00:27:28:07","そうですよね。暗いところで紙幣に火をつけてみるっていう風刺がよくありました。あの時の金持ちがね、確かにあまりに隔たりすぎてるから、何か返すで、しかも自分の名声もアップするということで、そういう方法をアメリカから学んできたんじゃないかと思いますけどね。"
"大津留","00:27:28:09","00:27:40:05","税制度のせいだと思うんですけど、持ってると税金取られる。"
"大津留","00:27:40:07","00:27:44:02","みんなのためにっていうそれが。"
"山本","00:27:44:04","00:27:51:13","必要だから。70年代のサントリーさんまでさかのぼるってこっちまで来ますね。"
"吉田","00:27:51:15","00:27:55:05","80年代、90。やっぱセゾンですよね。やっぱね。"
"山本","00:27:55:07","00:27:58:04","やっぱお金見ました。"
"吉田","00:27:58:06","00:28:10:23","もう日本はやっぱり寄付文化はないですね。こういう比較してみるとあれですけど、やっぱ寄付したことありますか？どれくらい頻度やりますかっていうと、先進国でも最低っていうふうに出るので。"
"山本","00:28:11:00","00:28:15:11","いろんなところで寄付を募っているけど、寄付してくださいと言われてするのは嫌なんですよね。"
"話者 1","00:28:15:13","00:28:15:21","うん。"
"山本","00:28:15:23","00:28:19:06","しかししかし、ほっておいたらするのかっていうと。"
"吉田","00:28:19:06","00:28:21:03","しないしない。"
"D","00:28:21:05","00:28:24:17","みたいなところでね。"
"大津留","00:28:24:19","00:28:25:11","私の同僚。"
"大津留","00:28:25:11","00:28:28:17","で寄付の。"
"大津留","00:28:28:19","00:28:37:10","勉強している。"
"大津留","00:28:37:12","00:28:42:21","教会回って。"
"大津留","00:28:42:23","00:28:52:20","何かそういう日常したりしている。"
"山本","00:28:52:22","00:29:01:21","身銭を切るみたいな感覚っていうのは、もしかしたら日本とは違う育ち方をしてるかもしれないですね。"
"吉田","00:29:01:23","00:29:23:06","ブラッドっていう面白い映画があるんですよ。で、アメリカの建国してきたかみたいな。基本的に話なんですけど、基本的に石油と宗教だって話なんですよね。それがアメリカを作ったっていうのが映画自体のメッセージなんですけど、それで言うとその寄付でいうとすごくよくできてる仕組みだなと思うんですけど。"
"吉田","00:29:23:06","00:29:40:12","つまりアメリカは最初、階級がないところから始まったわけですよね、ヨーロッパと違って。でそこでどうやってやっぱりある種の卓越さというものを社会の中で見せたらいいかっていうと、お金になるんですよね。お金を自分のためじゃなくて、他人のために使う。"
"吉田","00:29:40:13","00:29:55:00","この公のために使うっていうのは、何かそういう人間として優れているっていうので、他人と差をつけて資本主義が回るっていう、すごくなんかうまくできた仕組みだなっていうふうには思ったりもしますね。"
"山本","00:29:55:02","00:30:09:15","画一化する必要ないような名望家とか篤志家がいっぱいたら、別にね、寄付しなくてももうしてるってことになるのかもしれ。社会的封建制の話なのかもしれない。"
"吉田","00:30:09:17","00:30:17:17","ずっと人間は何かにつけて他人と差をつけないと気が済まないってことなんでしょうね。"
"山本","00:30:17:19","00:30:23:15","そうすると、岩本さん、公会堂を作った榎本さん最後自らそうそう。"
"吉田","00:30:23:17","00:30:30:16","だから完成する前に死んじゃったんですよね。確かね。また面白い人生だと思います。"
"山本","00:30:30:16","00:30:35:16","けど、本人はものすごく辛かったんだけど、ちょっと弱さの。"
"大津留","00:30:35:16","00:30:49:16","感じ方にも。"
"大津留","00:30:49:18","00:30:52:04","そうそう。"
"吉田","00:30:52:06","00:30:55:20","本人。"
"吉田","00:30:55:22","00:30:58:24","の専門。"
"吉田","00:30:59:01","00:31:16:24","の自分の専門をなぜ選んだか。なぜそんなにするのかと。"
"大津留","00:31:17:01","00:31:59:09","ねじれたから。そこからいろいろな場所の話も。"
"大津留","00:31:59:11","00:32:01:04","じゃ単純な話ですけど。"
"話者 1","00:32:01:04","00:32:04:07","すごくいい。"
"大津留","00:32:04:09","00:32:07:23","写真広島なんです。"
"大津留","00:32:08:00","00:32:09:14","小さい時から毎年何。"
"大津留","00:32:09:14","00:32:17:16","があるかと。"
"大津留","00:32:17:18","00:32:20:22","いうと、僕が嫌いだったんですけど、そうでは。"
"大津留","00:32:20:22","00:32:30:17","なくて、ちょっと。"
"大津留","00:32:30:19","00:32:31:16","おかしいん。"
"大津留","00:32:31:16","00:32:36:04","ですよ。"
"大津留","00:32:36:06","00:32:43:01","ね、言う。"
"大津留","00:32:43:03","00:32:55:10","て、そういうすごいアメリカと原爆を投下したアメリカと。"
"大津留","00:32:55:12","00:33:02:21","が好きだったとか、行きたいなというところで、最初の授業が。"
"大津留","00:33:02:23","00:33:12:07","その直前までワシントンとか何をやっていた有名な先生がやったアメリカの政治。"
"大津留","00:33:12:09","00:33:15:04","で、すっと入りましたね。"
"大津留","00:33:15:08","00:33:16:09","それから。"
"吉田","00:33:16:11","00:33:24:13","なるほど、皆すごく感じ。具体的にですね。"
"山本","00:33:24:15","00:33:26:21","大事なの。"
"話者 1","00:33:26:23","00:33:30:04","確か。"
"山本","00:33:30:06","00:33:36:07","責任重大。"
"大津留","00:33:36:09","00:33:38:16","ですからね。"
"吉田","00:33:38:18","00:34:01:19","僕の専門がそもそも何だろうって今悩んじゃったりもするんですけど、こういうのは多分事後的に何かつじつま合わせてこうだったよなって自己了解するしかないと思うんですけど。多分政治学っていう看板かけてますけど、高校の時にうちの父親がジャーナリストだいうのもあって、家にたくさんこう今少なくなっちゃった。"
"吉田","00:34:01:19","00:34:23:03","月刊誌とかね、週刊誌とか山のように読んでいる。そういうのに入らないのを僕の家が読んできて、こう渡すよ。こういう分からない中に読んでいると、なんでみんなこんなに一文も得意にならないことに、こんな侃々諤々論争してるんだろうっていうふうに思うわけですよ。"
"吉田","00:34:23:03","00:34:50:04","高校生になると、空理空論をみんなかざして、それがついぞたぶん分かってないってことだと思うです。つまり、政治家とか政治家だってね、別にもっと楽な生き方って多分あると思うんですけど、あえて政治家になってく、人並みに国のために、地域のために尽くそうっていう、その人間が持っている志向性っていうのが何なんだろうって。"
"吉田","00:34:50:10","00:35:03:08","今だこうしっくりくるね、こう、説明って自分でもできないんですけど、それが多分関心の元にはあるんじゃないかなというふうに思うんですけどね。"
"山本","00:35:03:10","00:35:04:21","環境っていう本。"
"吉田","00:35:04:23","00:35:09:17","は難しそうな、何に触れるかって大きい活字。"
"山本","00:35:09:19","00:35:11:05","月刊誌いっぱいありましたもんね。"
"吉田","00:35:11:06","00:35:34:12","こうまだね、正論とか諸君とかね、月刊現代とかね、今はなくなっちゃったのがたくさんありますけど、自然に触れられて。そうですね。教科書の代わりにそういうのを読んでたみたいな。高校生だったので。そうですね。大学入って政治学という学問があるんだっていうのを発見するんですよね。"
"吉田","00:35:34:14","00:35:53:06","僕は学部は文学部最初入ったんですけど、転部して法学部政治学科っていう展望するんですけど。"
"吉田","00:35:53:08","00:36:13:04","僕、帰国子女だったので、小学校、中学校がヨーロッパで暮らしてたんですね。フランス語学校にずっと行ってたので、フランス語ができたんですよ。だから政治学の中でもフランス政治ってやってますけど、それは単に僕がフランス語たまたまできるっていうんだけどね。何の自慢にもならないんですけどね。"
"吉田","00:36:13:06","00:36:29:13","なんとなくフランス文学やろうかなっていうね。そんななんとなく日本だとぎりぎりフランス文学者ってかっこいいよねっていう、こうなんとなくこうイメージがあったので、それで文学部だったんですけど。"
"山本","00:36:29:15","00:36:45:24","僕の順番になると思うんですけど、今のお二人のお話と異なる部分があって。僕、もともと大江健三郎さんで卒論書いたお坊さんに強い憧れがある文学者がかっこよかった時代っていうのが、やっぱりいつまでもかっこいいと思います。あるんだろうっていう。"
"吉田","00:36:45:24","00:36:48:05","風に思うし。作家を志して。"
"山本","00:36:48:05","00:36:50:05","た小説家。"
"吉田","00:36:50:07","00:36:51:24","それいいですね。"
"山本","00:36:52:01","00:37:11:17","になって。田中角栄も子供の頃作家を目指したと聞いて、やっぱり何か、なるほど。今までの男の子、女の子って小説家に強い憧れにならなかったんですけど、小説家で何か独立してる感じもあるし、自分の腕でやっていける感じ憧れますよね。"
"山本","00:37:11:18","00:37:45:10","でを読むようになって、大家さんで卒論書いて、その後大家さんのそれこそ広島ノートをされる核の話とか、あと戦後民主主義の話っていうのを読むようにも当然自然となっていって気づくんですね。俺、90年代ぐらいですけど、大家さんえらい悪く言われてるな、そここそ使われてるやんかというふうに思って、これ一体何やろうかと思って、戦後日本の民主主義とか、あと知識人とか言論とかっていうのに関心持って今に至るっていう感じですよね。"
"吉田","00:37:45:12","00:37:54:16","報道。"
"山本","00:37:54:18","00:38:04:08","公共の場、至る所にあると私は思ってますけどね。"
"吉田","00:38:04:10","00:38:07:12","結婚式。"
"山本","00:38:07:14","00:38:08:10","あるいはいきなり。"
"吉田","00:38:08:10","00:38:10:14","行っても月曜どころ。"
"山本","00:38:10:16","00:38:13:08","に始まったのか。なるほど。"
"吉田","00:38:13:10","00:38:15:17","これが公共の場ですよね。"
"山本","00:38:15:19","00:38:17:15","結婚式じゃなくて、そもそもこれが公共。"
"吉田","00:38:17:15","00:38:19:12","これが公共の。"
"山本","00:38:19:14","00:38:20:19","ところで歌う人も居るし。"
"吉田","00:38:20:19","00:38:22:10","そう。"
"山本","00:38:22:12","00:38:25:19","してるし。"
"吉田","00:38:25:21","00:38:30:09","9条を守れっていう街宣車も通るし。"
"山本","00:38:30:11","00:38:42:07","大丈夫。"
"吉田","00:38:42:09","00:38:47:08","結婚だ。"
"吉田","00:38:47:10","00:38:48:07","結婚おめでとう。"
"話者 1","00:38:48:07","00:38:59:23","って。"
"吉田","00:39:00:00","00:39:10:12","いつも思うんですけども、反出生主義とかいう言葉が出てる時に、いつもで結婚おめでとうってみんな言うんだろうかと思うんですよね。何がめでたいになって、僕は苦しいです。"
"山本","00:39:10:13","00:39:16:00","方に生まれてきて思われたくないと子供が思ってるかもしれないぞという。"
"吉田","00:39:16:04","00:39:27:01","基本生殖をするから愛でたんでしょう。人類社会が発展するからめでたいってわけですよね。それをやんなくなったら何を見たいんだろうっていつも不思議に思って嫌がられるんですけど。"
"話者 1","00:39:27:06","00:39:30:22","しかもそれは。"
"大津留","00:39:30:24","00:39:40:21","周りの。"
"吉田","00:39:40:23","00:39:52:04","社会的単位として認められたっていう社会的承認を得たのがめでたい。"
"吉田","00:39:52:06","00:40:08:09","すいません、ちょっと横にそれ。"
"吉田","00:40:08:11","00:40:12:19","新しかったのでというと。"
"大津留","00:40:12:21","00:40:17:14","つながるのが難しいですね。個人的。"
