"Speaker Name","Start Time","End Time","Text"
"大津留","00:06:53:12","00:07:00:16","空間を取っていないと思います。"
"大津留","00:07:00:18","00:07:16:01","と紹介されたことがあった。"
"吉田","00:07:16:03","00:07:22:08","って外で写真撮るようになりました。もともと中国の人たち。"
"大津留","00:07:22:10","00:07:28:05","って見込んでいると。"
"D","00:07:28:07","00:07:34:09","今の話から、これがよければ回しちゃってくださいと。"
"大津留","00:07:34:10","00:07:46:12","ちょっと今しゃべり始めたら。アイドリングトーク的な。"
"大津留","00:07:46:14","00:07:57:00","お昼なんですけども、年末に来るとあそこをずっとライトアップして、クリスマスのちょうど今ここに来るまでの間、とても堪えた。"
"山本","00:07:57:00","00:08:06:09","ことがあります。あります。きれいですよね。本当に。ぶらぶら散策するには一番という感じです。"
"吉田","00:08:06:11","00:08:22:17","と、いつものパリの首都っていうのが真ん中にあるんですけど、ちょっとセッティングにてますよね。両側があって、真ん中にあって、そこにいろいろ建築物いつも懐かしく思うんですけど。"
"山本","00:08:22:19","00:08:33:20","何かよくイベントもやってますしね。ついこの間も古着のイベントとかやってましたしね。結構天気さえよければいろいろなことができる空間で。"
"吉田","00:08:33:22","00:08:56:01","この中央公会堂って岩本栄之助さん資本家で寄付して建てたらしいんですけど、その頃は何もなかったらしいですね。なので何か町のシンボルになるようななっていうのであれを建てたんですけど。"
"大津留","00:08:56:03","00:08:59:07","好きで。"
"大津留","00:08:59:09","00:09:02:00","美術館です。"
"大津留","00:09:02:02","00:09:04:18","か。"
"大津留","00:09:04:20","00:09:11:07","感じですか。"
"大津留","00:09:11:09","00:09:22:08","大丈夫ですか。"
"山本","00:09:22:10","00:09:31:19","こんな感じで通るんですね。"
"大津留","00:09:31:21","00:09:37:06","って続けて、その当時、美術館は行ったことの。"
"山本","00:09:37:09","00:09:44:00","登記当時から行ったことないですね。"
"山本","00:09:44:02","00:09:48:05","ここへ来る途中、中川家の剛さんとすれ違い。"
"大津留","00:09:48:05","00:09:49:21","ましたね。"
"山本","00:09:49:23","00:10:00:15","知ってたんは何かこうラッキーやし、今日は何かいいことあるんちゃうかなと思ってきましたけどね。"
"吉田","00:10:00:17","00:10:04:12","まち歩き番組ってありました？時よりもね。"
"山本","00:10:04:14","00:10:05:17","そうですね。"
"吉田","00:10:05:19","00:10:07:06","普通に歩いてお店とか行っ。"
"山本","00:10:07:06","00:10:12:11","たり、確かに。"
"大津留","00:10:12:13","00:10:19:08","結構キャンパスの中でもやってる時がなんか映ったりした。"
"吉田","00:10:19:10","00:10:21:18","あのお笑いの人。"
"大津留","00:10:21:20","00:10:26:17","はさすがにキャンパスの中。"
"大津留","00:10:26:19","00:10:29:09","何か高校生の皆さんにこの辺はこんな。"
"吉田","00:10:29:09","00:10:32:19","のがガイドツアーの。"
"大津留","00:10:32:21","00:10:35:12","ボランティアを作ったりしていて。"
"山本","00:10:35:14","00:10:40:11","確かに関大も同志社も絵になるから取材はしやすそうですね。"
"吉田","00:10:40:13","00:10:44:07","ありますね。サークルとかやってますね。"
"大津留","00:10:44:07","00:10:49:21","観光客が知らない所知ってたりして、耳をそばだてて。"
"吉田","00:10:49:23","00:10:50:07","勉強。"
"大津留","00:10:50:07","00:10:54:08","していたという。"
"大津留","00:10:54:10","00:10:59:08","そう。"
"山本","00:10:59:10","00:11:21:15","何かその事前にいただいてたやつを見ると、なんか最近の世界情勢から入っていけというような感じをしたんですけど。やはりそういうお話でした。5月3日。"
"D","00:11:21:17","00:11:41:11","さっきちょっとイランどうなってるか分からへん。番組の冒頭で何月に収録してみたいな話をしますので、時事ネタも5月のことを想像しながらの話で、全然問題ないですよ。"
"大津留","00:11:41:13","00:11:49:08","昨日の話といったら、パキスタンでやってた交渉がやっぱりな。"
"吉田","00:11:49:10","00:11:56:06","うまくいかないかって思ってらっしゃった。"
"大津留","00:11:56:08","00:12:02:14","副大統領を出したのが正解なのかどうかっていうところも分からないんですけどね。"
"大津留","00:12:02:16","00:12:11:15","何に賭けてるのか。"
"山本","00:12:11:17","00:12:27:07","何かもうタガが外れたような世界が日常になってしまったっていう感じがしてますけどね。2つぐらいからなんですか、先生、先生、中球のポーズ。"
"大津留","00:12:27:09","00:12:45:10","いつぐらいからなのか、最初にトランプ出てきた時に国際法なんて無視をしていたので。でもその頃ってまだ周りに止める気満々。2016年といっても2期目は。"
"大津留","00:12:45:12","00:12:56:10","何でしたっけ？あなたは何を基準に判断する？私の両親です。あなたの両親。"
"吉田","00:12:56:12","00:13:05:13","があって、ウクライナ戦争が。だからそう考えると、もう非日常がずっと続いているのが日常になって、慣れちゃうと。"
"山本","00:13:05:13","00:13:11:22","そういう感じになっちゃってますね。"
"山本","00:13:11:24","00:13:15:05","何か建前。"
"山本","00:13:15:07","00:13:24:06","としても、理想主義的なことっていうのはもう機能しないって言うかね。まさかこうなると思ってなかったっていう。"
"大津留","00:13:24:06","00:13:27:06","か、これ。"
"大津留","00:13:27:08","00:13:30:24","ぐらいのことは嘘でもいいから楽しかったんですけど。"
"山本","00:13:31:01","00:13:34:24","私の両親か。"
"大津留","00:13:35:01","00:13:49:00","私はアメリカ研究なので、できるだけ毎年のように調査に行ってるんですけど、今年度ちょうど今年度終わりまでに予算消化しなきゃいけと思って、3回。"
"大津留","00:13:49:02","00:14:13:15","この年度ほど無事に帰ってくれるんだろうかという心配をし、なんかまず入れるんだろうでいる間に何かないだろうか。で、帰りは出してもらえるんだろうかと思ったこと。40年以上アメリカ勤務してるんですけども、初めて自分自身の危険を感じる。"
"大津留","00:14:13:17","00:14:21:10","私ですらそうなんだからね。非合法に入ってる方たちって生きとしない。"
"吉田","00:14:21:12","00:14:45:07","状態の時こそ、やっぱ国家主権が立ち上がりますからね。文学者の仕事って言いましたけど、例外状態。パンデミックもそうでしたけど、この時もそうですけど、どうしても政治権力って強くなって強くなることで、色々脆弱な立場に追いやられる人々が増える。"
"山本","00:14:45:09","00:14:57:03","政治権力が強くなるっていうのと合わせてなんですけど、あまりに属人的過ぎるっていうか、政治権力がそう見えちゃうんですね。"
"吉田","00:14:57:05","00:15:02:08","その。"
"吉田","00:15:02:10","00:15:24:10","ことだと思うんですけど、トランプ大統領が出てきたトランプが原因というよりも結果なんだろうと思うんですよね。民主っていうのがあるんですけど、それを見るとやっぱりトランプが出て当選する前よりもアメリカの政治状況ってやっぱり劣化をしてたんですよね。"
"吉田","00:15:24:12","00:15:30:07","それがやっぱりああいうリーダーがいろんな。"
"吉田","00:15:30:09","00:15:48:15","プロセスでいろんな予期せぬことありましたけど、それが有利になるという思います。何でもキリストが出てきて、民主主義の危機だっていうふうに言いますけど、僕は持論としては危機だ、ポピュリスト的政治家が。"
"山本","00:15:48:15","00:15:49:06","出てない部分。"
"吉田","00:15:49:11","00:15:51:12","に捉えた方がいいんじゃないかと。"
"大津留","00:15:51:15","00:16:19:06","それでもなかなか危機だというのをとことん最悪の状況に直面するまで気がつかなんとなく危機が進んでるんだけども、危機だと思わない？なのでトランプがって言いたくなるような、自分たち悪くなかったのにあいつが出てきてどうして気がつかない。"
"吉田","00:16:19:08","00:16:27:19","茹で蛙的なところがあると思うんですけど、日々の小さなことってやっぱり気づかないですよね。"
"吉田","00:16:27:21","00:16:31:02","で、ここまでインフレもんがあるのも。"
"大津留","00:16:31:02","00:16:32:09","ね。"
"吉田","00:16:32:11","00:16:40:04","久々の先進国のことですけど、ほんとオイル危機以来ですけど、それでもね。"
"山本","00:16:40:06","00:16:40:23","何とか。"
"大津留","00:16:40:23","00:16:41:23","っていうのは。"
"吉田","00:16:42:00","00:16:57:13","うまくなった、70億高くなったなと文句言いつつ、もうそれでやってるので、日々の小さな積み重ねて見えないんです。だからこう物事を観察しておくってすごく大事。"
"山本","00:16:57:15","00:17:22:04","ほんとそうですね。ほら、炭鉱のカナリアみたいなことを言うじゃないですか。だからみんなが危機だと思ってない時に、危機だっていう人がものすごくうさんくさく見られてしまうっていう、そういう問題も何かあるのかなっていうふうに思います。あるいはそういう人に対する信用が失われてるっていうかな。"
"吉田","00:17:22:06","00:17:27:12","みたいなものをね、こうトラックとする、邪魔するやつだって思われ。"
"大津留","00:17:27:12","00:17:28:17","てるんですか。"
"山本","00:17:28:19","00:17:29:22","そうそうそうそう。"
"大津留","00:17:29:24","00:17:33:11","今のネット状況という考えですか。"
"山本","00:17:33:13","00:17:34:15","そうですね。"
"大津留","00:17:34:17","00:17:38:16","どんどん変わっていくので、追いついてないで。"
"山本","00:17:38:18","00:18:07:24","今、吉田さんがおっしゃられた論法と同じになるんですけど、やっぱりあれはネットが増幅ネットが、あるいはSNSがきっかけでタガが外れたっていうよりも、もともとあった何かがと極大化して大きく見えている。それが実態以上に私たちをこう捉えてしまってるっていうところがまず一つあるんだろうっていうふうに思っているんですよね。"
"山本","00:18:07:24","00:18:25:03","だから実際、特にSNSとかってそうですけど、簡単に安易に押せちゃうし、簡単にあんまり考えずに短い言葉入っちゃえるんですよね。でもそういう短いことも入ったり、引用してる人もよくよく聞いてみると別にそういう思想を持ってるわけじゃないってことだってあり得るって思うんですよね。"
"山本","00:18:25:03","00:18:48:22","だから、その言論とか意思表示のあり方が、なんていうか変わってしまったけれども、実際、じゃあそういう人がどれぐらいいるのかって検討の余地がまだまだ残ってる気がしますね。ネット上の言葉だけ見てると、なんかもうすごいギスギスしたような異世界って見えちゃうけど、実際私らの日常は普通に生きてるわけでね。"
"吉田","00:18:48:24","00:18:59:22","普段特になんか世の中悪くなってるとトランプとSNSが悪いんだっていうそういう反応なんですけど。"
"吉田","00:18:59:24","00:19:26:15","メディアであることは変わらないわけですね。何かを媒介してるわけですよね。その媒介する装置によって、人間のどういうところの人間の言動がフレームアップされるかというのが変わるということで、だから民主主義における政党がいろいろある。いろんなタイプのメディアも、SNSだけじゃなくて、他のいろんなオールドメディアと呼ばれている。"
"吉田","00:19:26:16","00:19:46:00","こういうも含めて、いろんなメディアが存在してるっていうこと自体が、人間の何かもっと立体的な複合的な、奥行きのある存在であることを可能にせしめるんじゃないかと思うんですよね。だから、複数性とか多様性ってそういった意味で大事だなと改めて思いますけどね。"
"大津留","00:19:46:02","00:19:53:04","押せばいく。"
"大津留","00:19:53:06","00:20:01:00","ように大変だけども、時間かけてゆっくり何かすごいよという。"
"大津留","00:20:01:02","00:20:03:13","引っ張っていけばいいのかな。"
"山本","00:20:03:15","00:20:06:12","自分には。ほんとそうですね。"
"大津留","00:20:06:14","00:20:09:02","切実な問題ですね。"
"山本","00:20:09:04","00:20:39:08","ただ実際はそのSNSを使ってうまく勉強会してる学生さんとか、うまくコミュニティ回している集団とか団体ってあるあると思うんですよね。そういう意味ではあくまでツールだから、これまでできてなかったことがSNSで一気にできるわけでもないし、できてたことができなくなるわけでもないっていうふうには一応思ってるんですけどね、私はね。"
"山本","00:20:39:10","00:20:42:02","生成AIはね。"
"吉田","00:20:42:04","00:20:54:02","うんうん。多分聞きだとは思うんですけど、でも、でも日々のことなので、やっぱりなんとなく少しずつ変わっていくんだけれども、その帰結がどうなるか誰もわからないわけ。"
"山本","00:20:54:06","00:20:55:08","そうですよね。"
"吉田","00:20:55:10","00:21:00:03","それを危険とか危機と言わずして、なんという。"
"山本","00:21:00:05","00:21:24:09","先生は本当に今の日常に気が付いたら入ってるっていう感じで検索したら最初に出てきますもんね、先生の答えは。だから、その判断する前にもう入っちゃってるっていうね。そこの問題はやっぱり技術の問題として大きいっていうふうに思いますね。あと、試験の作り方が変わりましたね。"
"吉田","00:21:24:11","00:21:33:16","レポート書かせるのが一番教育効果が高い教育方法だと思ってたんですけど、今逆ですよね。そうすると、逆に教育効果なくなっちゃう。"
"山本","00:21:33:16","00:21:36:02","という状況で、結局筆記試験でその場で書かせ。"
"大津留","00:21:36:03","00:21:38:22","た方がいいということに。"
"吉田","00:21:38:24","00:21:45:02","戻っちゃった。"
"大津留","00:21:45:04","00:21:59:18","だから、うまく使うやり方を学ばせることが教育だとおっしゃるんですけども、私自身が使いながら教育されてきてないので、何をすれば本人の能力を高める形で使える。"
"大津留","00:21:59:20","00:22:04:17","っていうのがほんとそうですよ。"
"山本","00:22:04:19","00:22:22:21","よく今、相談相手として使う分には求められないし、むしろ言うてることを疑って使いましょうみたいなことはよく言うんだけど、実際じゃあ私はそうやって使ってるかっていうとそうでもなくて、割と鵜呑みにしちゃってるんですよね。"
"大津留","00:22:22:23","00:22:40:04","何を引っ張ってきてあなたは間違ってるって言えるのかというと、なかなか情報量として。でもこの間。イラン攻撃の時をもうAIが。"
"大津留","00:22:40:06","00:22:54:05","という方向が好きだなと思ったら、えーという方向に向かって動いている。忖度する。続けていて、じゃあトランプのような人が使うとそちらの方向になってしまう。"
"山本","00:22:54:06","00:23:01:18","ものすごく優しいツールだと言いますよね。使えてね、こう、あなた言う意見ですねと言って褒めてくれるっていう。"
"吉田","00:23:01:20","00:23:18:21","先生もいろいろな種類あるんですけど、自分でモードを選べるんですよね。つまり、私に優しくしてっていうと優しくするし、ちょっと距離感とってっていうと距離感をとった答えをするし、そういった意味では人間にすごくアダプトしている、運用してるツールだと思うんです。"
"大津留","00:23:18:21","00:23:22:22","けれども、でも私が何かというのをどういうふうにして。"
"吉田","00:23:22:24","00:23:32:00","それはもう過去のデータで何を聞いて、どういう風に聞くか、何なのとか、何でしょうかって聞くのでも、答え方も変わってくる。"
"山本","00:23:32:00","00:23:33:21","ので、最適化されるのです。"
"大津留","00:23:33:21","00:23:34:23","よね。"
"吉田","00:23:35:00","00:23:57:24","忖度するツールで先生が出てきました。結果があって、それを疑いなさい、チェックしなさい。でも、そもそも先生、AIって何か効率化させようとするためのツールなので、効率化させるツールをさらに非効率な手段でチェックするって、人間の何かそもそも趣旨にならないんですよね。"
"吉田","00:23:57:24","00:24:05:15","やり方にそもそも構造的な矛盾があるんじゃないかと。"
"山本","00:24:05:17","00:24:25:14","その先生の問題と、先ほどのSNSの問題と合わせてね、その思うんですけど、やっぱりその、あのね、緊張をそのままSNSの場合と、その背景に人間がいるとかの場合は、人間ませんけど、その対話とか出てくる言葉との間の緊張感みたいなのがあまりにもなさすぎちゃうんですね。"
"山本","00:24:25:14","00:24:50:06","私が使ってて思うんですけど、もうそうかそうかって、もう情報としてパーンと受け止めて、すぐ使えるようになる。最適化って今、吉田さんがおっしゃった通りなんですけど。だからその、これAIに教えてもらったことを言うとどうなるかとか、あるいはこのSNSのつぶやきの背景にどういう人がいるかとかってことをあんまり考えずに言論とか表現できちゃうっていうね。"
"山本","00:24:50:08","00:25:04:12","だからその他人がいるってことを感じにくくさせてしまう。結果的にそういう情報環境に結果的になっちゃってるんですよね。"
"山本","00:25:04:14","00:25:08:02","さっきさっき。"
"山本","00:25:08:04","00:25:10:21","こうやって指示が来るに。"
"大津留","00:25:10:23","00:25:14:21","はいはいはい、それっぽい。"
"山本","00:25:14:23","00:25:18:24","小寺さんがAIっぽい。"
"山本","00:25:19:01","00:25:24:01","の、さっきそうそう吉田さんがおっしゃってくれたあの問題ね。"
"山本","00:25:24:03","00:25:47:07","だから一人の人が株の仲買人なんでしょうが、私財を投じてドーンと作るっていうね。何て言うんですか、大阪の分厚い町人文化とか商人文化って言われがちですけど、確かに今の今の経営者が何かあるって言ったら、それは何？"
"山本","00:25:47:07","00:26:01:12","ドームに企業の名前を入れるとか、あと自分の名前を入れたホールを作るとか、そういうことをするけど、こういうほぼ公共に見える何かを作るって確かに珍しいかもしれませんね。"
"吉田","00:26:01:14","00:26:26:13","えーっと、1910年代ですが、作り上がった日本の産業革命がね、やっぱ本格的に始まってってね、渋沢栄一の知り合いだったらしいんですけど、日本の資本主義が、産業革命が始まって、その時にやっぱり富の偏重じゃないですか。一部の資本家にどんどんお金が集まったので、こういうこともてと思うんですけど。"
"吉田","00:26:26:13","00:26:42:19","だから経営者がこう頭になったとか、稼げなくなったっていう風に言いますけど、それはもうそれこそ民主化の結果、なるほど富が平等に配分されてきたので、ものがちっちゃくなっちゃって。"
"大津留","00:26:42:21","00:26:47:08","その集中を自分のところだけにせずに。"
"吉田","00:26:47:10","00:26:47:19","そういう。"
"大津留","00:26:47:19","00:26:52:09","考え方が日本の中でどういうふうに発展してきた。"
"山本","00:26:52:11","00:27:15:09","この岩本の場合は、アメリカへ行った時に、アメリカの資本家たちがこういうことをしてるっていうので。確かにそうですよね。暗いところで紙幣に火をつけてみるっていう風刺がよくありましたけれど、あの時期の金持ちがね、確かにあまりに隔たりすぎてるから何か返す。"
"山本","00:27:15:09","00:27:22:24","で、しかも自分の名声もアップするということで、そういう方法をアメリカから学んできたんじゃないかと思いますけどね。"
"大津留","00:27:23:01","00:27:27:11","その割には少なかったですよね。"
"大津留","00:27:27:13","00:27:35:13","アメリカの場合は税制度のせいだと思うんですけども、持ってると税金取られるんだったら財界にして。"
"山本","00:27:35:15","00:27:36:22","確かに財団で。"
"大津留","00:27:36:24","00:27:40:06","自分の名前を。"
"大津留","00:27:40:08","00:27:44:05","みんなのためにっていう、それが一番。"
"山本","00:27:44:10","00:27:51:15","というと。だから70年代のサントリーさんとかまでさかのぼるというか、こっちまで来ますね。"
"吉田","00:27:51:17","00:27:55:03","80年代、90年代生存ですね。"
"山本","00:27:55:05","00:27:59:19","文化事業にお金回しましたもんね。"
"吉田","00:27:59:21","00:28:10:24","寄付文化はないですね。こういう比較してみるとあれですけど、寄付したことありますか？どれぐらい頻度やりますかっていうと、先進国でも最低。"
"山本","00:28:11:01","00:28:24:18","いろんなところで寄付を募ってるけど、寄付をしてくださいって言われてするのは嫌なんですよね。うん。しかしその、しかしそのほっといたらするのかっていうとしないし、これが厄介なところでね。"
"大津留","00:28:24:20","00:28:44:23","私の同僚で、その寄付のことを研究している人がどうして？っていうね。それでだ、なんでアメリカは。教会でしょう。教会っていうのは回ってくる。小さいながらお金入れざるを得ない。何かそういうの。"
"山本","00:28:45:01","00:28:46:16","日常のところから何。"
"大津留","00:28:46:16","00:28:47:21","化している部分。"
"大津留","00:28:47:23","00:28:50:22","っていうのがある。"
"大津留","00:28:50:24","00:28:52:21","うん、確かに何。"
"山本","00:28:52:23","00:29:01:23","身銭を切るみたいな感覚っていうのは、もしかしたら日本とは違う育ち方をしてるかもしれないですね。"
"吉田","00:29:02:00","00:29:13:15","BLOODっていう面白い映画で、アメリカのどういう風に建国して来たかみたいな、基本的に話なんですけど、基本的に石油と宗教だ。"
"大津留","00:29:13:15","00:29:14:10","って話なん。"
"吉田","00:29:14:10","00:29:47:15","ですよね。それがアメリカを作ったっていうのが映画自体のメッセージなんですけど、寄付でいうとすごくよくできてる仕組みだだと思うんですけど、つまりアメリカは最初、階級がないところから始まったわけですよね。ヨーロッパと違う。でそこでどうやってやっぱりある種の卓越したものを社会の中で見せたらいいかっていうと、お金になるお金を自分のためじゃなくて、他人の公のために使うっていうのは、何かそういう人間として優れているっていうので、他人と差をつけて資本"
"吉田","00:29:47:15","00:29:53:07","主義が回るっていう、すごくなんかうまくできた仕組みだなっていうふうに思っ。"
"山本","00:29:53:07","00:30:10:21","たりもします。確かに卓越化する必要ないような名望家とか篤志家がいっぱいいたら、別にね、寄付しなくてももう常に卓越してるってことになるのかもしれません。階級社会とか封建制の話かもしれませんけども。"
"吉田","00:30:10:23","00:30:17:18","何かにつけて他人と差をつけないと気が済まないんだろうと思います。"
"山本","00:30:17:20","00:30:24:12","そうそうそう、岩本さん公会堂を作った山本さん、最後自ら命を絶ってるんですよね。大失敗し。"
"吉田","00:30:24:12","00:30:29:22","て死ぬ前に死んじゃったんですよね。に面白い人。"
"山本","00:30:30:00","00:30:53:23","だと思いますけどそこで命を絶つところが、いや、本人はものすごくつらかったやろうけど、ちょっと弱さも感じざるを得ないかな。方にもつながったです。"
"山本","00:30:54:00","00:30:58:17","指令書という。"
"吉田","00:30:58:19","00:31:10:21","なるほどなるほど。自分の専門をなぜ。"
"D","00:31:10:23","00:31:30:06","って出せないので、こんな感じにと。意図通り。ほんとに時事ネタからの話からいろいろ伺いまして、場所の話も拾っていただいてありがとうございます。皆さん、今回。"
"D","00:31:30:08","00:31:43:15","ヨーロッパとアメリカと日本かなという感じで、それぞれの専門そうな狙いがあり。"
"D","00:31:43:17","00:31:51:23","それぞれ選んだのかみたいな、ちょっと振り返りつつですね。"
"D","00:31:52:00","00:31:57:01","振り返るようなお話を聞いてみたいなと思いまして。"
"山本","00:31:57:03","00:32:00:04","私の方から。"
"大津留","00:32:00:06","00:32:03:16","単純な私から。"
"大津留","00:32:03:18","00:32:32:17","の趣旨広島なんですよ。そうすると広島だと小さい時から毎年何があるかというと、原爆で何があったんだと聞かされてきて、だからそういう風に言うと嫌いだったんですねって言われるんですけど、そうではなくて、母がちょっと仕事をしているところが、アメリカのお金が入ってるところに遊びに行くと、ハンカチいらないんですよね。"
"大津留","00:32:32:19","00:33:13:08","ペーパータオルなるものがあって、何これっていう、そういう文化的な所、全然違う世界がそこに存在していて、それがアメリカという国でそういう素晴らしさを持ってるアメリカと、原爆を投下したアメリカと、その両サイドを経験しながら、じゃあ大学何するの？って言ったら、もうちょっと英語を好きだったので、英語が使えるとこへ行きたいなと思っていたところで、最初の授業がその直前までワシントン特派員をやっていたんだけども、新聞社を辞めた先生がやったアメリカの政治と外交という授業で、もう"
"大津留","00:33:13:08","00:33:20:05","タフとなりましたね。それからずっとので、すごく単純な。"
"山本","00:33:20:07","00:33:23:20","日本人ということなんですよ。"
"山本","00:33:23:22","00:33:26:18","先生の授業って大事なのはやっぱり。"
"大津留","00:33:26:20","00:33:29:00","思い出してね。"
"山本","00:33:29:02","00:33:39:00","最初にを責任重大っていう感じがしましたけど。"
"吉田","00:33:39:02","00:34:21:02","専門がそもそもなんだろうって思ったりもするんですけど、多分事後的に辻褄合わせてこうだったよなって自己了解するしかないと思うんですけど。多分政治学という看板かけてますけど、高校の時にうちの父親がジャーナリストだっていうのもあって、たくさんこう今少なくなっちゃった月刊誌とか週刊誌とか山のようにそういうのに入らないのと、僕とこう呼んで権力渡す時に、分からない中に読んでいると、なんでみんなこんなに一文の得にならないことにこんなに侃々諤々論争してるん"
"吉田","00:34:21:02","00:34:21:08","だろう。"
"大津留","00:34:21:09","00:34:24:14","っていう風に思うわけですよ。高校生になると。"
"吉田","00:34:24:16","00:35:01:06","空理空論をみんなかざして、それがね、多分分かってないってことだと思います。どっか政治家だってね、別にもっと楽な生き方って多分あると思うんですけど、あえて政治家になって、国と国のために、地域のために尽くそうっていう、その人間が持っている何か志向性っていうのが何なのだろうという、いまだこうしっくりくる説明って自分でもできないんですけど、それが多分その関心の元にはあるんじゃないかなというふうに思うんですけどね。"
"山本","00:35:01:08","00:35:06:06","塩谷家の家庭、家庭の環境っていうか、本、月刊誌、特に月刊誌。"
"吉田","00:35:06:06","00:35:07:24","何に触れるか、誰か。"
"山本","00:35:08:02","00:35:13:21","にね、分厚い月刊誌がいっぱいありましたもんね。昔。"
"山本","00:35:13:23","00:35:18:15","月刊月刊現代ありましたね。ありますけど。"
"大津留","00:35:18:17","00:35:21:07","すごく自然に触れられてた。"
"吉田","00:35:21:09","00:35:23:07","そうですね。教科書の代わり。"
"大津留","00:35:23:07","00:35:28:06","に。そういう時代が高校生だったので。"
"吉田","00:35:28:08","00:35:40:02","そうですね。大学入って政治学という学問があるんだっていうのを発見するんですよね。僕は学部は文学部最初は。"
"吉田","00:35:40:04","00:35:46:18","法学部政治学科展望するんですけど。"
"大津留","00:35:46:20","00:35:49:01","文学部入って来た時はこんな。"
"吉田","00:35:49:01","00:35:53:19","ことっていうのがあって。"
"吉田","00:35:53:21","00:36:12:13","帰国子女だったので、小学校、中学校がヨーロッパで暮らしてたんですね。フランス語学校にずっと入ってたんで、フランス語ができたんですよ。政治学の中でもフランス政治ってやってますけど、それは単に僕がフランス語、たまたまできるんけども、何にもならないんですけど。"
"吉田","00:36:12:15","00:36:22:12","で、フランス文学やろうかなっていうね、日本が。かっこよかっそう。"
"山本","00:36:22:14","00:36:23:18","いや、そうですよね。"
"大津留","00:36:23:19","00:36:29:14","映像。そうね。それで文学部だったんですけど。"
"山本","00:36:29:15","00:36:51:13","僕の順番になると思うんですけど、今のお二人のお話と重なる部分が随分とあって、僕、もともと大江健三郎さんで卒論書いたんですが、大江さんに強い憧れがあって、文学者がカッコ良かった時代っていうのがやっぱりいつまでも格好いいと思いますけど、あるんだろうっていう風に思うし、そうすると、小説家に戻るとなるとうん。"
