"Speaker Name","Start Time","End Time","Text"
"大津留","00:05:09:14","00:05:16:02","詰まった時、詰まったときって、後でそこを切っていただけるんですか？なし。"
"大津留","00:05:16:04","00:05:17:19","詰まったら詰まったみたいな。"
"D","00:05:18:01","00:05:33:00","放送自体が前半50後半50分雑談を100分流すというちょっとクレイジーな番組ですけど。それで収録自体、全部で180分ぐらいは3時間ぐらいお付き合いいただきますので、途中で全然カットしなく。"
"大津留","00:05:33:05","00:05:34:07","はい、ありがとうござい。"
"D","00:05:34:07","00:06:13:02","ます。ただ、何しゃべろうかなっていう場はむしろあれでもありますし、その考えを巡らせてる時間みたいなことがその場にいる雰囲気になりますので、あんまりまとまってからしゃべってもらっても全然大丈夫というか。そんなに矢継ぎ早に激論する番組じゃないので、むしろところどころそういう情報が通っていれば、それについて触れたり目についたのか、そういう話をしてもらって、人が歩いていればそういう話をしてもらって、全然景色とか雰囲気を感じながら、聞いている方も感じながら聞いていますので。"
"D","00:06:13:04","00:06:16:13","というところですかね。ラジオの。"
"吉田","00:06:16:18","00:06:19:14","ニュース番組とかと違って、こう短く情報。"
"D","00:06:19:14","00:06:24:18","っていうよりは、むしろ本当にこの空気感の中で雑談を。"
"吉田","00:06:24:18","00:06:56:19","もって、さっきから彼は言ってますけど、全部が雑談になっちゃってもちょっと困るんですけど、雑談で終われば、そのうちにだんだんもう皆さんも当然ありますから、その中で現代の社会に馴染みの感じがすることだと思うんですが、その辺のところを入り口にしながら、だんだん話が深まっていけばいいかなと思うんですが、ただ、今、彼が今ここでこうある国家のこと、ドイツにいろんなこう空間の音っていうのがすごく味わいになりますんで、スタジオとは違う緑。"
"D","00:06:56:21","00:06:57:17","などを見て。"
"吉田","00:06:57:20","00:07:02:19","紹介されたことがあったら教えてください。"
"吉田","00:07:02:21","00:07:04:23","無理やり触れるとしたら。"
"大津留","00:07:05:01","00:07:05:16","結構好きに。"
"吉田","00:07:05:17","00:07:13:22","させてもらってます。"
"吉田","00:07:14:00","00:07:17:23","とりあえず中国のネットと。"
"D","00:07:18:01","00:07:22:20","日本だと。"
"大津留","00:07:22:22","00:07:24:23","今、お昼。"
"D","00:07:25:01","00:07:29:06","から音がよければ回しちゃってください。"
"D","00:07:29:08","00:07:32:15","と。ちょっと今皆さんしゃべり始めたら。"
"吉田","00:07:32:17","00:07:35:01","もう一回みたいな感じでして。"
"D","00:07:35:03","00:07:41:01","アイドリングトーク的な。"
"大津留","00:07:41:03","00:07:52:06","今はお昼なんですけども、年末に来るとあそこをずっとライトアップして、クリスマスのちょうど今ここに来るまでの間、とても来られたこと。"
"山本","00:07:52:11","00:07:54:23","があるのですが。"
"山本","00:07:55:01","00:07:55:17","きれいですよね。"
"大津留","00:07:55:21","00:07:56:23","きれいです。"
"山本","00:07:57:01","00:08:01:05","ぶらぶら散策するには一番。"
"吉田","00:08:01:07","00:08:10:21","来ると、いつものパリの人っていうのがセーヌ川の真ん中にある。ちょっとセッティングに入ってますが、真ん中に。"
"D","00:08:10:23","00:08:18:08","本当にいろいろ建築物がいつも懐かしく。"
"山本","00:08:18:10","00:08:21:20","よくイベントもやってますしね。ついこの間も。"
"吉田","00:08:21:22","00:08:24:21","イベント。"
"山本","00:08:24:23","00:08:28:23","もいろんなことできる。"
"D","00:08:29:00","00:08:33:16","この中央公会堂。"
"吉田","00:08:33:18","00:08:49:01","というのをスペース資本金を寄付してやったらしいんですけど、その頃何者かで何か街のしっていうので、ある。"
"大津留","00:08:49:03","00:08:57:23","私はこちらの美術館も好きで東京に来るんですけども、常設展だけでですか。"
"D","00:08:58:01","00:09:00:05","それさんのマイクを一緒にお借り。"
"吉田","00:09:00:05","00:09:01:12","していいですか？"
"大津留","00:09:01:14","00:09:06:23","家建てたから消えたかもしれ。大丈夫です。"
"D","00:09:06:23","00:09:17:12","か？ちょっと確認します。"
"D","00:09:17:13","00:09:26:15","こんな感じで。"
"D","00:09:26:17","00:09:28:00","来たので。"
"大津留","00:09:28:02","00:09:30:18","大丈夫ですか？そっと入れます。"
"山本","00:09:30:23","00:09:39:03","当時美術館に行った時。"
"山本","00:09:39:05","00:09:42:21","ここへ来る途中中川家の強さんでる。"
"吉田","00:09:42:21","00:09:47:02","その家。"
"山本","00:09:47:04","00:09:49:21","があのが今日はやっぱいいことあるんじゃなく。"
"吉田","00:09:50:01","00:09:51:07","て。"
"山本","00:09:51:09","00:09:55:00","来ましたけどね。"
"吉田","00:09:55:02","00:09:59:16","もう街歩き番組やってました。"
"山本","00:09:59:18","00:10:00:20","そうですね。"
"D","00:10:00:22","00:10:07:14","普通に歩いてお店とか行ったり。確かに。"
"大津留","00:10:07:16","00:10:12:23","結構キャンパスの中でもやってる時があって、知らずに何か映ったりした。"
"吉田","00:10:13:01","00:10:17:08","懐かしいってお笑いをして。"
"大津留","00:10:17:10","00:10:31:13","さすがにキャンパスの中ではなくて、何か高校生の皆さんにこの辺はこんなのがっていうのを学生さんのボランティアが作ったりしていて。"
"山本","00:10:31:15","00:10:35:13","問題になるから取材はします。"
"吉田","00:10:35:15","00:10:39:09","やりますね。サークルさんもですね。"
"大津留","00:10:39:11","00:10:44:09","観光で結構教員が知らないところ知ってたりして、耳をそばだて。"
"吉田","00:10:44:10","00:10:45:09","て。"
"大津留","00:10:45:11","00:10:54:14","何て言ったって。"
"山本","00:10:54:16","00:11:09:14","何か事前にいただいてたやつ見ると、なんか最近の世界情勢から入っていくという感じをしてたんですけど。はい。"
"吉田","00:11:09:16","00:11:12:03","やっぱり。"
"山本","00:11:12:05","00:11:15:10","5月30日。"
"D","00:11:15:12","00:11:18:00","ととか。"
"大津留","00:11:18:02","00:11:18:14","ちょっと先。"
"吉田","00:11:18:15","00:11:21:03","ですね。"
"D","00:11:21:05","00:11:34:21","一応も番組の冒頭で何月に収録してみたいな話をしますので、時事ネタも、要は5月のことを想像しながらというよりは、今日、昨日の話で全然問題ないですよ。"
"大津留","00:11:34:23","00:11:51:08","はい。今日、昨日の話って言ったら、パキスタンでやってた交渉がやっぱりなっていうか、うまくいかなくて。"
"大津留","00:11:51:10","00:12:01:04","副大統領を出したのが正解なのかどうかというところを私は分からないんですけどね。あまりに賭けをし過ぎてるのかなっ。"
"D","00:12:01:04","00:12:06:18","て思ったり。"
"山本","00:12:06:20","00:12:22:10","なんかもうタガが外れたような世界が日常になってしまったっていう感じがしていますね。でもいつぐらいからなんですか。"
"大津留","00:12:22:12","00:12:51:22","いつぐらいからなのか、最初にトランプ出てきた時に国際法なんて無視をしてたので、多分その頃ってまだ周りに止めるわよね。止める人がいても2期目は。で、もう確信犯で、この間何でしたっけ？あなたは何を基準に判断するのかって私の両親でして、あなたの両親は信じられないわ。"
"吉田","00:12:52:00","00:13:00:02","っていうくらいの戦争があって、そう考えるともう非日常がずっと続いてるんですって。"
"D","00:13:00:02","00:13:07:09","慣れちゃった。そういう感じなんですよね。"
"山本","00:13:07:11","00:13:18:19","建前。としても、理想主義的なことっていうのはもう機能しないっていうことですね。せめてね、あると思っ。"
"吉田","00:13:18:19","00:13:19:10","てなかった。"
"大津留","00:13:19:12","00:13:30:03","せめて憲法基準ですぐらいのことは嘘でもいいから言ってほしかったんですけども、私の両親か。"
"大津留","00:13:30:05","00:14:10:03","私はアメリカ研究なので、出来るだけ毎年のように調査に行ってるんですけども、今年度ちょうど年度終わりまでに予算消化しなきゃいけなかったということもあって、3回行ったんですけども、この年度ほど無事に帰って来れるんだろうかという心配をしながら、まず入れるんだろうか、でいる間に何かないだろうか、で、帰りますで、果たしてもらえるんだろうかと思ったことを40年以上アメリカ研究してるんですけども、初めてここまで来、自分自身の危険を感じる調査っていうのはなかったんで、私ですら"
"大津留","00:14:10:03","00:14:19:06","そうなんだからね。非合法に入ってる方たちって生きた思いはしないだろうなって。"
"吉田","00:14:19:08","00:14:25:21","危険がありますから。"
"吉田","00:14:25:23","00:14:29:16","パンデミックもそうです。"
"吉田","00:14:29:18","00:14:35:13","政治権力って強くなることで脆弱。"
"D","00:14:35:13","00:14:40:10","な立場に追いやられる人々が増えるので。"
"山本","00:14:40:12","00:14:52:04","政治権力が強くなるっていうのと合わせてなんですけど、あまりに属人的過ぎるというか、権力がそう見えちゃうんですけどね。"
"吉田","00:14:52:07","00:14:55:01","だからその。"
"吉田","00:14:55:03","00:15:09:03","鶏が先か卵が先かということだと思うんですけど、トランプ大統領が出てきた、トランプというよりも結果なんだろう。"
"吉田","00:15:09:05","00:15:19:13","ISISっていうのがあるんですけど、それ見るとトランプが出て当選する前よりもアメリカの政治状況。"
"吉田","00:15:19:15","00:15:22:15","それがやっぱり。"
"吉田","00:15:22:17","00:15:25:10","いろんな。"
"吉田","00:15:25:12","00:15:30:08","プロセス。予期せぬことがありました。それが有利になる。"
"D","00:15:30:10","00:15:34:22","んじゃないかって思います。"
"吉田","00:15:35:00","00:15:48:14","何でもこう言う人が出てきて、民衆の景気が良くないんですけど、僕は自分とした民衆の危機だから、やっぱりポピュリスト政治家なって捉えた方がいいんじゃないかと。"
"大津留","00:15:48:16","00:16:14:12","でも、なかなか危機だというのをとことん最悪の状況に直面するまで気がつかないか。なんとなく危機が進んでいるんだけども、危機だと思わないうちに、なのでトランプがって言いたくなるような、自分たちとしては悪くなかったのにあいつが出てきてっていう、そのどうして気がつかないんだろうなというところですよね。"
"吉田","00:16:14:14","00:16:24:09","刑事的なところ、日々の小さなことってやっぱり気づかないですよね。"
"吉田","00:16:24:11","00:16:48:06","ここまでインフレもんがあるのも久々の先進国のことですけど、ユーロ危機以来ですけど、それでもね、なんとか良くなったのは大丈夫、高くなったなと文句言いつつも、それでやってき。日々の小さな積み重ねて。"
"吉田","00:16:48:07","00:16:55:20","こう物事を観察しておくと、そうそう。"
"山本","00:16:55:22","00:17:16:16","炭鉱のカナリアみたいなことじゃないですか。だから、みんなが危機だと思ってない時に、危機だっていう人がものすごくうさんくさく見られてしまうっていう、そういう問題も何かあるのかなっていうふうに思います。あるいはそういう人に対する信用が失われてるっていうのが。"
"吉田","00:17:16:18","00:17:23:01","本当みたいなものをいちいちトラックとする、邪魔するやつですから。"
"大津留","00:17:23:04","00:17:34:22","そういう人が今のネット状況というのはとお考えですか？学生がどんどん変わっていくので追いついてないんですけども、今。"
"山本","00:17:35:00","00:18:03:03","吉田さんがおっしゃられた論法と同じになるんですけど、やっぱりあれはネットが、そのネットが、あるいはSNSがきっかけで外れたっていうよりも、もともとあった何かが極大化して大きく見えている。それが実態以上に私たちをこう捉えてしまってるっていうところがまず一つあるんだろうっていうふうに思っているんですよね。"
"山本","00:18:03:03","00:18:20:06","だから実際、特にSNSとかってそうですけど、簡単に安易に押せちゃうし、簡単にあんまり考えずに短い言葉が入っちゃうんですよね。そういう短い言葉も入ったり、いいね！をしてる人もよくよく聞いてみると、別にそういう思想を持ってるわけじゃないってことだってあり得ると思うんですよね。"
"山本","00:18:20:06","00:18:44:09","だから、その言論とか意思表示のあり方が何とか変わってしまったけれども、実際、じゃあそういう人が常にどれぐらいいるのかって検討の余地がまだまだ残ってる気がしますね。ネット上の言葉だけ見てると、なんかもうすごいギスギスして嫌なことに世界って見えちゃうけど、実は私の日常は普通に生きてるわけでね。"
"吉田","00:18:44:11","00:18:54:06","特に。世の中悪くなってるわけで、トランプとSNSが悪いんだという、そういう反応なんですけど。"
"吉田","00:18:54:08","00:18:58:14","SNSもならないわけですね。何かを書いたりしてるわけ。"
"D","00:18:58:14","00:19:11:17","ですよね。そのする装置によって、人間のどういうところに人間の言動がフレームアップされるのかというのが変わる。"
"D","00:19:11:19","00:19:13:07","民主主義における。"
"吉田","00:19:13:09","00:19:20:11","政党がいろいろないろんなタイプを、SNSだけじゃなくて。"
"吉田","00:19:20:13","00:19:21:09","オールドメディアと呼ば。"
"D","00:19:21:09","00:19:34:16","れているいろんなメディアが存在してるっていうこと自体が、人間の何かもっと立体的な、複合的な存在であることを可能にせしめる。だから、だから。"
"吉田","00:19:34:18","00:19:40:06","複数性とか多様性、そういった意味で。"
"大津留","00:19:40:08","00:20:05:19","おっしゃったみたいに、押せばいくってすごく簡単だから、そちらにこう流れていって、それと結婚するんで大変なんだけど、時間かけてゆっくり何人かやろうよという方に、どういうふうに私たち自身を引っ張っていけばいいのかなっていう、自分自身も含めて。"
"山本","00:20:05:21","00:20:19:16","SNSを使ってうまくその勉強会にしてる学生さんとか、コミュニティ回してる集団とか団体ってあるあると思うんですよね。"
"山本","00:20:19:18","00:20:35:17","あくまでツールだから、これまでできてなかったことができるわけでもないし、できてたことができなくなるわけでもないっていう風には一応思ってるんですけどね。私もね。"
"山本","00:20:35:19","00:20:36:19","AIはね。"
"吉田","00:20:36:21","00:20:55:15","これね、たぶん危機だと思うんですけど、でも日々のことなので、やっぱりなんとなく少しずつ変わっていくんだけれども、その帰結がどうなるか誰もわからないわけですよね。それをなんとか危機と言わずしてなんという。"
"山本","00:20:55:17","00:21:19:12","AIは本当に今の日常に気が付いたら入ってるっていう感じで検索したら最初に出てきますよね。これの答えが。だから、その判断する前にもう入っちゃってるっていうね。そこの問題はやっぱり技術の問題として大きいっていうふうに思いますね。あと、試験の作り方が変わりました。"
"吉田","00:21:19:14","00:21:30:11","レポート書かせるのが一番教育効果がある教育方法だけど、真逆です。そうですね。損する効果のある筆記試験。"
"山本","00:21:30:15","00:21:32:13","その場で。"
"吉田","00:21:32:15","00:21:36:11","詰め込み式が。"
"大津留","00:21:36:12","00:21:59:18","良くても、その使い、これからずっと一生使っていく世代なんだから、うまく使うやり方を学ばせることが教育だっておっしゃるんですけども、私自身が使いながら教育されてきてないので、何をすれば本人の能力を高める形で使えるのかというのがわからない。"
"山本","00:21:59:20","00:22:16:22","よく今、相談相手として使う分には求められないし、むしろやってることを疑って使いましょうみたいなことはよく言う。実際、じゃあ私はそうやって使ってるかっていうとそうでもなくて、割と鵜呑みにしちゃってるんですよね。ですよ。"
"大津留","00:22:17:00","00:22:49:09","ね。何を何を引っ張ってきてあなたは間違ってるんだって言えるのかというと、なかなか情報量としてはものすごく差があるんです。でも、こないだのイラン攻撃の時の戦略も、AIが。何ですかねという方向が好きだなと思ったら、ええという方向に向かって動いていくんだっていう風に書かれていて、じゃあトランプのような人が使うと思うと、そちらの方向になってしまう。"
"山本","00:22:49:09","00:22:57:17","ものすごく優しいツールになっていますよね。使えていねえ意見ですねって言うと、褒めてくれる方。"
"吉田","00:22:57:19","00:23:12:04","も、いろんな種類あると自分でモードを選べるんですよね。私に優しくしてっていうと、もっと距離感をとって、距離感をとって答え。そういった意味では人間にすごくアダプトしてる、適用し。"
"大津留","00:23:12:04","00:23:17:19","ているツールだと思うんですけど、でも私が何かっていうのをどういうふうにして、先生の。"
"吉田","00:23:17:19","00:23:26:05","方がそれはもう過去のデータで何を聞いて、どういう風に聞くか、何を考えないでしょうか聞くのでも答え。"
"山本","00:23:26:05","00:23:30:01","方も変わってくる、最適化される。"
"吉田","00:23:30:03","00:23:34:13","忖度する。"
"吉田","00:23:34:15","00:23:55:09","って言ってきましたけど、それがあって、それを疑い、チェックして効率化させようとするための効率化させるツールをさらに非効率とするって、人間の中に。"
"吉田","00:23:55:11","00:24:01:01","構造的な。"
"山本","00:24:01:03","00:24:20:16","先生の問題と先ほどのSNSの問題とも思うんですけど、やっぱり緊張。それもSNSの場合とその背景に人間がいるとかの場合はに見えませんけど、その対話とか出てくる言葉との間の緊張感みたいなのがあまりにもなさすぎちゃうんですよね。"
"山本","00:24:20:16","00:24:45:10","私が使ってて思うんですけども、もうああそうかそうかって情報として受け止めて、すぐ使えるようになる。最適化って今、内田さんがおっしゃった通りなんですけど。だからそのそのAIに教えてもらったことを言うとどうなるかとか、あるいはこのSNSのつぶやきの人がいるかとかっていうのをあんまり考えずに言論とか表現できちゃうっていうね。"
"山本","00:24:45:12","00:24:56:05","だからその他人がいるってことを感じにくくさせてしまうっていうか、そういう情報環境に結果的になっちゃってる。"
"吉田","00:24:56:05","00:25:01:21","んですよね。"
"吉田","00:25:01:23","00:25:08:15","多分ちょっとさっきの流れを。"
"吉田","00:25:08:17","00:25:15:00","っぽい。"
"山本","00:25:15:02","00:25:19:02","と吉田さんがおっしゃってくれた。"
"D","00:25:19:04","00:25:30:16","だから一人の人が株の仲買人の取材を通してどんどん作るっていうね。"
"山本","00:25:30:18","00:25:36:12","大阪の分厚い町人文化とか商人文化って言われがちですけど。"
"D","00:25:36:14","00:25:41:22","確かに今の今の経営者が何か。"
"山本","00:25:42:00","00:25:57:10","何道具に企業の名前を入れるとか、自分の名前を入れるホールを作るとか、そういうことをするけども、こういうほぼ公共に見える何かって、確かに珍しいかもしれませんね。"
"山本","00:25:57:12","00:26:02:06","1950年代。"
"吉田","00:26:02:08","00:26:08:09","の産業革命的に始まって。"
"D","00:26:08:11","00:26:11:04","在日の。"
"D","00:26:11:06","00:26:13:20","が産業革命があった。"
"吉田","00:26:13:20","00:26:23:19","ので、その時の現場ではないんですが、一部の資本家にどんどんお金が集まったので、こういうこともできると思うんですけど。だから経営者が小粒になった。"
"D","00:26:23:19","00:26:35:14","とか、稼げなくなったっていう風に言いますけど、それはもうそういうことの結果だと思うんですよね。平等に攻撃されてたんで。"
"大津留","00:26:35:16","00:26:47:12","でもそんな集中した時に、その集中を自分のところだけにせずに社会に返していこうっていう、そういう考え方が日本の中でどういうふうに発展してきたんですかね。"
"山本","00:26:47:13","00:26:49:16","この岩本の場合は、アメリカ。"
"吉田","00:26:49:16","00:26:50:06","へ行った時。"
"山本","00:26:50:06","00:27:04:23","に、アメリカの資本家たちはそういうことをしてるんで、なるほどね。確かにそうですよね。その暗いところで紙幣に引きつけて見るっていう話がよくありましたけれど。"
"山本","00:27:05:00","00:27:11:22","確かにあまりに隔たり過ぎてるから、何か。"
"山本","00:27:12:00","00:27:18:02","得するということで、こういう方法をアメリカから学んできたんじゃないかと思いますけどね。"
"大津留","00:27:18:04","00:27:39:20","その割には財団は少なかったですよね。最近いくつか出てきましたけども、アメリカの場合、税制度のせいだと思うんですけども、持ってると税金取られるんだったら財団にして、それで自分の自分の名前もEMをそこでみんなのためにってお金をっていう、それが今日までやったという。"
"山本","00:27:39:20","00:27:43:18","ことだから、70年代のサントリーさんまで。"
"吉田","00:27:43:19","00:27:50:08","さかのぼるまでね、80年代、91年ですね。"
"山本","00:27:50:10","00:27:51:06","文化事業にお金を。"
"D","00:27:51:06","00:27:54:22","回しました。"
"D","00:27:55:00","00:28:06:03","寄付文化がないですね。これで比較してみると、あれです。したことありますか？どれくらいかというと、先進国でも最低。"
"山本","00:28:06:05","00:28:10:21","いろんなところで寄付を募っているけど、寄付してくださいって言われてするのは嫌なんですよね。"
"吉田","00:28:10:23","00:28:13:05","しかし、そのそのの。"
"山本","00:28:13:06","00:28:14:09","ほっといたらするのか。"
"吉田","00:28:14:11","00:28:16:20","しない。"
"吉田","00:28:16:22","00:28:19:03","みたいなところでね。おかしいですね。"
"大津留","00:28:19:05","00:28:48:00","やっぱり私の同僚で、その寄付のこととかを勉強してる人がいるんですけど、どうして？っていうね、なんでアメリカは、特にアメリカはどうして？って言って、まず教会行くでしょう。教会へ行ったら回ってくるお皿がお金を入れざるを得ないしっていうね、何かそういう当たり前化している部分っていうのがあるのかなって。"
"山本","00:28:48:02","00:28:56:09","身銭を切るみたいな感覚っていうのは、もしかしたら日本とは違う育ち方をしてるの。"
"D","00:28:56:11","00:29:01:02","かっていうことで。"
"吉田","00:29:01:04","00:29:11:19","アメリカの建国して来たみたいな話なんですけど、基本的に石油と宗教な。"
"吉田","00:29:11:21","00:29:15:12","がが全体。"
"吉田","00:29:15:14","00:29:24:04","すごく良くできている仕組みだなと思うんですけど、階級がないところ。"
"吉田","00:29:24:06","00:29:29:10","で、そこでどうやってやっぱりある種の卓越性というものを社会の中。"
"D","00:29:29:10","00:29:33:00","で見せたらいいかという。"
"D","00:29:33:02","00:29:36:04","自分のためじゃなくて、他人の。"
"吉田","00:29:36:07","00:29:49:19","公のために使うっていうのは、何かそういう人間として優れているっていうので、他人と差をつけて資本主義が回るっていう、なんかうまくでき。"
"山本","00:29:49:21","00:30:05:04","すかに特化する必要ないような名望家とか篤志家がいっぱいだな。別にね、寄付しなくても思うことになるのかって階級社会とか封建制の話かもしれ。"
"D","00:30:05:06","00:30:14:01","人間は何かにつけてするんですけど。"
"山本","00:30:14:03","00:30:19:16","岩本さん公会堂を作った山本さん、最後自ら命立ってるんですよね。大失敗し。"
"吉田","00:30:19:16","00:30:25:20","たに死んじゃったんですよね。"
"山本","00:30:25:22","00:30:49:02","そこで命を絶つところが、いや、本人はものすごく辛かったやろうけど、ちょっと弱さも感じざるを得ない方にもつながってる。"
"山本","00:30:49:04","00:30:53:20","指令が来た。"
"山本","00:30:53:22","00:31:03:00","な、この。"
"吉田","00:31:03:02","00:31:05:16","後。"
"D","00:31:05:18","00:31:11:05","その場で出せないのでこんな感じ。"
"D","00:31:11:07","00:31:47:01","1通り。本当に時事ネタから。それこそAIの話から色々伺いまして。場所の話も済みません。拾っていただいてありがとうございました。皆さん、今回のサミットをするにあたって、やはりヨーロッパとアメリカと日本かなという感じで、それぞれの専門がうまく絡みそうなという狙いはもちろんあり、あるにせよ、それぞれなんでその専門を選んだのかみたいな、ちょっと振り返りつつ。"
"D","00:31:47:03","00:31:53:16","振り返るようなお話を聞いてみたいなと思いまして。"
"大津留","00:31:53:18","00:32:27:20","どなたからじゃ単純な私から。趣旨広島なんですよ。そうすると広島だと小さい時から毎年何があるかというと、原爆記念日があって、で、何があったのというのはずっと聞かされてきて。だからそういうふうに言うと、アメリカ嫌いだったんですねって言われるんですけど、そうではなくて、母がちょっと仕事をしてるところがアメリカのお金が入ってるところだったので、職場に遊びに行くとハンカチいらないんですよね。"
"大津留","00:32:27:22","00:33:05:07","ペーパータオルなるものがあって、何これっていう、そういう文化的なショック。全然違う世界がここに存在していて、それがアメリカという国で。で、そういうその素晴らしさを持ってるアメリカと、原爆を投下したアメリカと、その両サイドをずっとこう経験しながら、じゃあ大学は何にするのって言ったら、ちょっと英語を好きだったので、英語が使えるとこへ行きたいなと思っていたところで、最初の授業がその直前までワシントン特派員をやっていたんだけども、新聞社を辞めた先生がやったアメリカの政治と"
"大津留","00:33:05:07","00:33:18:13","外交という授業で、もうバット入りましたね。もうそれからずっとです。なので、すごく単純で。"
"山本","00:33:18:15","00:33:24:01","の先生の指導って大事になって。"
"山本","00:33:24:03","00:33:34:03","それ以上に責任重大っていう感じがします。"
"吉田","00:33:34:05","00:33:38:03","そういうものがそもそも。"
"吉田","00:33:38:05","00:33:46:04","事後的に何かつじつま合わせてこうなったのであって、自己了解するしかないと思うんですけど、政治学。"
"D","00:33:46:04","00:33:52:02","って何かを考えてるんですけど。"
"吉田","00:33:52:04","00:34:05:00","ジャーナリストだってたくさんこう少なくなっちゃった。結婚してもね、週刊誌とか山のように読ん言わない。"
"吉田","00:34:05:02","00:34:06:18","渡す。"
"D","00:34:06:20","00:34:14:03","分からない。中に読んでると、なんでみんなそんなに1本にならないことに、こんな。"
"吉田","00:34:14:09","00:34:16:05","侃々諤々やるん。"
"D","00:34:16:05","00:34:22:02","だろうっていうふうに思うわけです。空陸みんなからですね。"
"吉田","00:34:22:04","00:34:27:14","それがね、たぶん分かってないって。"
"吉田","00:34:27:16","00:34:34:16","どっか政治家だってね、もっと楽な生き方ってたぶんあると思うんですけど、あえて政治。"
"D","00:34:34:16","00:34:42:17","家に、国と国のために、地域のために尽くすという、その人間が持っている。"
"吉田","00:34:42:19","00:34:46:15","志向性っていうのが何なのか。いまだこうしっくり。"
"D","00:34:46:15","00:34:57:08","くる説明って自分でもできないんですけど、それが多分その大臣の本に。"
"山本","00:34:57:10","00:35:04:14","家庭環境っていう本、月刊誌、特に何に触れるか。"
"山本","00:35:04:16","00:35:06:08","厚い月刊誌いっぱいありましたもんね。"
"吉田","00:35:06:08","00:35:09:10","昔、文科省。"
"山本","00:35:09:12","00:35:13:18","結果が結果論でましたね。"
"大津留","00:35:13:19","00:35:16:10","すごく自然に触れられてた。"
"吉田","00:35:16:12","00:35:24:16","そうですよね。教科書の代わりに。そういう時代。"
"吉田","00:35:24:18","00:35:28:00","が書いてあっ、政治学という学問がある。"
"D","00:35:28:01","00:35:30:16","発見する。"
"D","00:35:30:18","00:35:35:06","文学の最終章なんですけど。"
"吉田","00:35:35:08","00:35:41:21","法学部政治学科。"
"大津留","00:35:41:23","00:35:47:07","文学部入られた時は何かこう、こんなことっていうのがあったんですか？"
"吉田","00:35:47:09","00:35:48:21","って。"
"D","00:35:48:23","00:35:55:19","帰国子女だったので、小学校、中学校、高校の時だったんですね。"
"D","00:35:55:21","00:35:57:17","学校の先生。"
"吉田","00:35:57:19","00:36:16:00","ができた政策の中でも、フランス政治というフィルターにフォーカスがすぐたまたまできるっていう基本的な話なんですけど、フランス文学やろうかっていうことで、なんとなく日本と。"
"吉田","00:36:16:01","00:36:17:10","こういう風。"
"山本","00:36:17:12","00:36:21:00","なイメージがあって。"
"吉田","00:36:21:02","00:36:24:17","それで文学部だったんですけど。"
