"Speaker Name","Start Time","End Time","Text"
"伊藤","00:16:59:05","00:17:03:06","それで今の時代に。"
"伊藤","00:17:03:08","00:17:08:03","いろんな。"
"伊藤","00:17:08:05","00:17:16:02","私が作ったわけではなくて。"
"伊藤","00:17:16:04","00:17:20:22","そういう方だっ。"
"伊藤","00:17:21:00","00:17:28:19","たら日本中で何か。そうですね。"
"船曳","00:17:28:21","00:17:29:14","そうです。"
"伊藤","00:17:29:14","00:17:32:17","そう思います。"
"船曳","00:17:32:19","00:18:14:22","常々それを長くしてきたので、昔とか以前と言っても何かいくつも以前がある。20年前は40年前もあるし、それこそいろいろなんですが、その当時、30年前以前にしきりに学生たちは自分達はフリーで東京の大学に来て、フリーでは一生その格差は埋まらないっていう言い方を先生が東京は。"
"船曳","00:18:15:00","00:18:27:17","ずっとそういうことを何度も、いや、そうなんだろうなと思って、そう考えるようにはなっていたんだけれども。"
"船曳","00:18:27:19","00:18:55:17","って読んで、なるほどという感じですよね。例えば、ある本は、例えば愛知県にいながら名古屋に来ないと、その本その雑誌は売ってないとかいうので、それなりのそういうのを売っていくと。それ専門雑誌を見に行った何人ぐらいの中学生。"
"船曳","00:18:55:19","00:19:13:10","に対して、新幹線で名古屋とか、その辺の中なのに東京とは全然違うんですって言われて、それもややうらやましい。"
"船曳","00:19:13:12","00:19:14:03","分かってない。"
"話者 1","00:19:14:03","00:19:16:02","です。"
"伊藤","00:19:16:04","00:19:28:04","よね。多分わかんない。お聞きしたいんですけど、今2040年問題。"
"伊藤","00:19:28:06","00:20:23:03","みたいになって。交通の中、新幹線、空港もないみたいな。まだ何か多分。出ていて良くなっていないから、構造みたいなものさえもはねのけてやりたいな、すごいモチベーションという思いを持っていたかなと思います。2、30年前の話ですけど、何かそういう個人の力ですから、多分ちょっと正しいかもしれないですが、何かがあってもしきれないような、そういうも抱えかねかなとは思うんですね。"
"船曳","00:20:23:05","00:20:57:05","例えば昔のことを思い出しながら、この分かった、そうするという構図が、昔のロゴを参照しながらだくらくらしますよね、これ。最初の一番の驚きは、小学生の頃の同級生が金の卵として列車に乗って上京してというのを新聞を読むわけです。それはもうリアル同級生です。"
"船曳","00:20:57:07","00:21:06:21","こちらは高校に入った。向こうは中学を集団就職で、そのままずっと飯田。"
"船曳","00:21:06:23","00:21:54:16","伸子さんが鹿児島から。そこから大阪、それはほんのそういう金の卵というのがある。私の友人は箱に詰められ。ましたが、そういう人たちが中ぐらいの時から常にある移動、移動で経済の政策をいろいろなことで移動することで自分の生活を切り開いているのを聞き、大学に行けば日本のいろんなところから来ている人がいて、移動があって。"
"船曳","00:21:54:18","00:22:05:14","東京に来れば3ヶ月もすれば全員巨人持ってたんですよね。それが大昔ではなく。"
"船曳","00:22:05:16","00:22:35:19","30年前の若い人たちにいや、そうではないんだ。この格差はならないんですよと。まず東京に家がないでローンできない、1割の人が残したものをというような、そういう話ですね。その両親はもともと長野な。"
"伊藤","00:22:35:21","00:23:19:21","は家、家は長野で、でも実はその3サラリーマンで、もう定年までずっと同じ勤め企業ですね。母の方は同じ長野の出身で大学出ててて、長野に戻って戻ってくると学校の先生だというので、学校の教員してところでずっとそうですね、何かこう。"
"伊藤","00:23:19:23","00:23:30:06","ですと言ったりしてると思うんですけど、家なので家で言ったりとか。"
"伊藤","00:23:30:07","00:23:43:18","そういう長野県出身の親の持ってので、その大学院に進むんですけど、そこで大学。"
"伊藤","00:23:43:19","00:24:04:02","に入ってなかったんですと言っています。どうするんだろうと思っていて。でも合格していくつか宿題を付けていたんですけど、面接に行く。"
"伊藤","00:24:04:04","00:24:27:10","と出せ、大学に行かないで自分でするのであれば何でもどうぞという感じで言ったら、母はやっぱり4年生の国立大学ってもう父と妹はです。"
"話者 1","00:24:27:10","00:24:29:03","か。"
"伊藤","00:24:29:05","00:24:33:12","信州大学と。"
"伊藤","00:24:33:14","00:24:43:02","特に問題がないので。ですね、見抜けなかったし。"
"船曳","00:24:43:04","00:24:47:04","だから親。"
"船曳","00:24:47:06","00:24:57:04","というのがその。東京なんか無視できたのか。"
"伊藤","00:24:57:06","00:25:11:00","って思うんですよね。私の学歴に対する感覚だったという。"
"伊藤","00:25:11:02","00:25:17:11","私はこんなに。"
"船曳","00:25:17:13","00:25:22:06","みんな一つ。"
"伊藤","00:25:22:08","00:25:25:00","で。"
"伊藤","00:25:25:01","00:25:54:11","過ごしたっていうのは結構外部からの進学で、私はですね、長野県立大学ですとか関東周辺の大学行きましたが、大学院で1に集まってくるで。たんですけれども、内部の進学の家の中。"
"伊藤","00:25:54:12","00:26:02:13","に、例えばその相続とでいうと、親の。"
"伊藤","00:26:02:15","00:26:07:10","者であったりとか、こんなに大学院は教授の中に。"
"話者 1","00:26:07:10","00:26:09:23","ないの。"
"伊藤","00:26:10:01","00:26:15:08","ないんですけど、驚いたという。"
"伊藤","00:26:15:10","00:26:20:02","の。"
"伊藤","00:26:20:04","00:26:34:11","が、町村修先生という日本じゃない学校だったんですね。北海道の町村、有名な家柄の方。"
"船曳","00:26:34:13","00:26:38:10","その方のさんは。"
"伊藤","00:26:38:12","00:26:39:00","僕。"
"船曳","00:26:39:01","00:26:40:23","のゼミ生だった。"
"伊藤","00:26:41:01","00:26:41:23","んです。"
"船曳","00:26:42:00","00:26:57:14","だと思うんで、ビジネスクラスっていうのが高校の同級生。それは町村の直系の。それから僕のゼミにいた彼女は。"
"船曳","00:26:57:16","00:27:05:09","町村、お父さんは5人の。"
"伊藤","00:27:05:11","00:27:09:17","数年前に退官したので。そうなんです。"
"船曳","00:27:09:19","00:27:11:19","奥様もその大学？"
"伊藤","00:27:11:21","00:27:13:19","そうですね。"
"船曳","00:27:13:21","00:27:18:21","それのお嬢さんを。"
"伊藤","00:27:18:23","00:27:31:08","東大では特にそうだったんですね。こういうのですけど。"
"船曳","00:27:31:10","00:27:37:15","それこそその中。"
"話者 1","00:27:37:17","00:27:39:22","で。"
"船曳","00:27:40:00","00:28:21:04","むしろ。驚きとともにむしろ惹かれます。すごい興味が中心になって、何となく他のことは分からなくなったというよりも、むしろそれこそ情報とは何である。この国がすごく意識して生きていたので、そういったでもう何時間も。113はよっぽどいいのだって最近言われるのは、つまり。"
"船曳","00:28:21:06","00:28:26:18","知らないって。それは大変立派な親御さんです。"
"伊藤","00:28:26:20","00:28:48:08","ないは多分道みたいなものは。それに対して私はですね、相対でか、もしかしたらそうなのではあるんですけど、家がある。"
"伊藤","00:28:48:10","00:28:57:07","みたいな。お前は。家で。家ではないです。"
"船曳","00:28:57:07","00:29:09:14","いや、あんまりその話にもなると思いますが、この頃すごく若くて、今後どんどん若年化しているの。"
"船曳","00:29:09:16","00:29:18:14","けども、でも20代の新卒、そんなに多くないんじゃないですかね。そうすると。"
"船曳","00:29:18:16","00:29:28:19","出したのかするんじゃなくて、そこなのか以上、ある意味で。そうですね、やっぱと。"
"伊藤","00:29:28:21","00:29:40:23","言いますか、出したことはすごいね。私いくつか学生。"
"船曳","00:29:41:01","00:29:42:09","ああそうか。"
"伊藤","00:29:42:11","00:29:47:15","そういうものだよ。こうなんですけど、長野県の。"
"伊藤","00:29:47:17","00:29:52:13","環境ってあると思うんですけども。"
"伊藤","00:29:52:15","00:30:07:09","必要なるので、自分が見たというかは周りからの反響で、親もそういういろいろ読んでもらえるもの書いたんだなみたいな言ったと。それたら読んで。"
"船曳","00:30:07:11","00:30:18:13","何て言って長野のいい。"
"船曳","00:30:18:15","00:30:23:23","人間環境がすごく良いという。"
"伊藤","00:30:24:01","00:30:32:20","ことなんですね。鈴木さんが。"
"船曳","00:30:32:22","00:30:33:20","そうですね。"
"伊藤","00:30:33:22","00:30:41:16","一番最初の海外経験と日本での。"
"船曳","00:30:41:18","00:30:51:13","20ちょっと1時代を表しますが、そういうのをしています。"
"伊藤","00:30:51:15","00:30:55:05","けど、60それ、そうですね。"
"船曳","00:30:55:06","00:31:02:23","それで僕はこのことがないと、未来にストライキのに切り上げよ。"
"話者 1","00:31:03:00","00:31:04:14","うぜ。"
"船曳","00:31:04:16","00:31:26:01","なんですよ。すぐアルバイト始めまして、それを自分の趣味で国立劇場の大道具なるものを見まして、やけに入り江いいんです。それでいっぱい食べて。"
"船曳","00:31:26:03","00:31:30:19","て。それで翌年ぐらいに。"
"船曳","00:31:30:21","00:31:49:11","全部ね、半分は前から出て、30までに漁をする。家を買った。10年2倍返しする。それはそう。"
"伊藤","00:31:49:13","00:32:00:09","そうだったんです。それは何かこうちょっと見据えて留学ってにたそうですね。"
"船曳","00:32:00:11","00:32:03:18","学生。"
"船曳","00:32:03:20","00:32:41:11","になってみる。何が？海外に留学していましたので、それもあって羨ましいと思って。だから。そうなんかして、すぐ切りのいいシーンで食べてフランスに行ったんですが、一番最初の外国がそれ。そうじゃ、シベリヤ経由で行ったので。ものすごく勉強になりました。"
"伊藤","00:32:41:13","00:32:46:00","一番下な経験ですよね。"
"船曳","00:32:46:02","00:32:55:07","でもその海外に行く時から船で行ったんですけど、友達がよく行きます。"
"伊藤","00:32:55:09","00:32:58:14","このがあっ。"
"話者 1","00:32:58:16","00:32:59:11","たり。"
"船曳","00:32:59:13","00:33:01:05","だ。"
"伊藤","00:33:01:06","00:33:02:00","そうなん。"
"船曳","00:33:02:00","00:33:09:15","です。今や映画評論家が。"
"船曳","00:33:09:17","00:33:14:14","お友達が。"
"伊藤","00:33:14:16","00:33:25:05","すごいですね。実はあれあれ、本を1冊っていう。"
"船曳","00:33:25:06","00:33:30:00","のは決まってたんですけど、海外旅行はです。"
"伊藤","00:33:30:01","00:33:32:09","よね。"
"船曳","00:33:32:11","00:33:40:17","横浜。"
"伊藤","00:33:40:19","00:33:47:17","いやいや。"
"伊藤","00:33:47:18","00:33:55:18","のは2010。"
"船曳","00:33:55:19","00:33:59:14","何10年か。そうです。"
"伊藤","00:33:59:16","00:34:27:12","そこからこれもですし、その後、例えばなのか、すごくですね。そうです。そして、そうそう、従来の国境を越えるみたいなノーサイド、考えざるを得ないよね。10年ぐらいあったらその海外に行かなかったり。"
"船曳","00:34:27:14","00:34:39:16","沖縄いいですね。そうだとして、自分が何をしていたのかよく分かっていない。"
"船曳","00:34:39:18","00:35:40:23","いやいやいやいやいや、学問ということが言えますか？それで行くと、例えば円高円の価値みたいなものはすごく大事ですね。私の旅行ニクソンショックっていうのは、行っていた時になるほど、それまではずっとフランが60円の時代に暮らして、それから変動にというで考えると言った時には、まだ日本は今の日本ではないはずなんで、ちょっと1エディンバラに後子供がついた後の中国人アジア人でハーメルンの笛吹後に。"
"船曳","00:35:41:00","00:36:14:06","私をアジア人の若い子が歩いてい。みんな逃げるのって。それが私の旅行の最初のを思い出し。その後、日本がこう言ってたらキリがないんですが、明らかにお金日本の経済が上がって、そしてまた。"
"船曳","00:36:14:08","00:36:24:20","上がる前の時は、いわゆる国全体を売るとカリフォルニアが取れない。その時まさに。"
"伊藤","00:36:24:22","00:36:27:22","なるほど。"
"船曳","00:36:28:00","00:37:08:02","そうですね。でね、スコットランド、それはちょっと苦いかもしれません。スコットランドへ行ったら、この城が一番安いのだと。2億円ぐらいちょっと500円が広くて、もう改修費に毎年5,000万ぐらいの維持費があって、でもそんな話をたかだか30歳の大学の教授がするような感じですね。"
"船曳","00:37:08:04","00:37:10:07","だから、日本でも。"
"伊藤","00:37:10:09","00:37:13:20","そういうことですよね。"
"船曳","00:37:13:22","00:37:33:13","この話をするたらきりがないんですけど。この円、ついには円安でもって外国から人が来るようになるという、これは大きな大きな変化です。"
"伊藤","00:37:33:15","00:37:48:13","ですよね。私も今回、事前に全然気にしないって言ったもんですけど、いただいた資料の中でちらっと48。"
"船曳","00:37:48:15","00:37:50:22","私は。"
"伊藤","00:37:51:00","00:37:54:04","そう。"
"船曳","00:37:54:06","00:37:59:16","およそ。"
"伊藤","00:37:59:18","00:38:16:21","96で州。としても多分経済やはりに長く見ると上向いてままてきよ。"
"船曳","00:38:16:22","00:38:24:11","そう、そうなんです。そうそうそう、それ以降のも。"
"船曳","00:38:24:12","00:38:31:18","大学続けますので、一番上は。"
"船曳","00:38:31:19","00:39:13:17","一番下はまだ大学野球やっいるような幅があるんです。その幅の中の日本はもう本当に。就職氷河期の頃の学生というのは、その前の学生も知ってるし、その後のもうそれこそなるべくなら、その前は、だから会社に行くとちょっと落ちるんだ。大倉っていう名前が。"
"船曳","00:39:13:19","00:39:27:09","そういうところだったのが、その次は金になって。そういう海外との関係もすごく変わってきて。"
"船曳","00:39:27:11","00:39:32:15","48面白い。そうですね。で、計算すると。"
"伊藤","00:39:32:17","00:39:39:00","そうなんですよね。私。"
"伊藤","00:39:39:02","00:40:04:16","から見て、一応3月27円で見てみると、3に入ってないんですけど、面白かった。だから移動時間は思いますから雇用しているんですね。そうすると、ここの優位を10代だと67%。"
"船曳","00:40:04:17","00:40:06:05","が。"
"伊藤","00:40:06:07","00:40:11:12","70代、31。"
"伊藤","00:40:11:13","00:40:17:12","ぐらい。それで表現を変えて、例えば。"
"伊藤","00:40:17:14","00:40:20:12","ワークスペースの。"
"伊藤","00:40:20:14","00:40:43:10","時代に明らかですか、そういう20代でどうするっていうのが7割あったんですけど、70代、60代、70代、40代、かなりがあって、これが30。"
"伊藤","00:40:43:12","00:40:58:08","20代のグラフになっていて、これはこの外ですし、これ、なんだろうなて本当にね、お話ですかね。"
"船曳","00:40:58:10","00:41:06:21","移動の時間を取って、方法を取らずに移動ができない。"
"船曳","00:41:06:23","00:41:09:11","しかし。"
"船曳","00:41:09:12","00:41:35:19","が、私は上の姉がいて編集者なんですけれども、雑誌の編集をしていたので、家の方と旅行が東京駅でまずいろんなすでに見て目が途端に手。"
"船曳","00:41:35:21","00:41:57:00","を何か食べながら、車窓を見て話をして、それも言えば編集の仕事に入ってるな。そういうそういう旅行の時間を使って、話を私のさらに上の。"
"伊藤","00:41:57:02","00:42:37:10","子やですよね。本とかも時代が変わって、多分時代をどんどん早く。生きるようになっていると思うんですよね。そういう中で、私もないんですけど、バックパッカー的なそういう話になったりして、その時に話してくるのが、最近お会いしてに比べると出さないですか。"
"伊藤","00:42:37:12","00:42:50:02","分からないんですけれども、ただ私の周り、もしくは。のバックパッカー。"
"伊藤","00:42:50:04","00:43:06:23","こう言うんですか。これ何だろうって思った。今はもう少し、先ほどの生産性、無駄みたいで、バックパッカーの旅のいい。"
"伊藤","00:43:07:00","00:43:15:00","ですね。目的がないところがいいところじゃないからこそいいっていう話だったら。"
"船曳","00:43:15:06","00:43:18:02","そうそう、そうです。"
"伊藤","00:43:18:03","00:43:31:00","出会いとか偶発性がと。もしかしたらその価値付けが意味がしづらいよ。"
"船曳","00:43:31:01","00:43:43:08","細く高かったんですよ。さらに金が。あの方が私は上なのかな人なのかな。"
"船曳","00:43:43:10","00:44:03:10","みんなよくヨーロッパに行った時の一番の騒ぎさんのあの流れでしたが、僕を既に同じことをしていて上にてました。日本に帰ってくる時はずっとインド、ネパールとかそういうのを経由。"
"伊藤","00:44:03:10","00:44:05:23","して、最初。"
"船曳","00:44:06:01","00:44:17:18","はで、互いに向こうにバンコクの宿ていいとかいう情報をボンベイで仕入れるわけ。"
"伊藤","00:44:17:18","00:44:21:04","です。"
"船曳","00:44:21:06","00:44:46:22","日本人の人があれのあれが歩いていくように情報を共有しながら、道をこっちが言うのを合うように歩いていましたね。その時、体験というのか、知らないことがどんどんどんどん自分の中に積み重なってきますから、得してる感覚は弁護士だっ。"
"船曳","00:44:47:00","00:44:52:16","正しいことを知らないことが自分の中に。"
"伊藤","00:44:52:18","00:45:26:04","多分変わってないと。私も大先輩に会うのが弱い。つながりみたいな。ものと言いますと、オンライン化する中で検索キーワードいろんなものがあふれている。で、裏を返すと自分が検索キーワードの中でしか検索できない。"
"伊藤","00:45:26:06","00:45:32:07","ですよね。です。閉じているという。"
"伊藤","00:45:32:09","00:45:37:21","広告だったり。"
"伊藤","00:45:37:23","00:45:41:03","と、これが出なく。"
"船曳","00:45:41:03","00:45:44:00","ていいんですよ。"
"伊藤","00:45:44:02","00:45:47:18","入っても。"
"伊藤","00:45:47:20","00:46:27:00","それを。というためには、今がキーワードを表に出して、ちょっと探して、その一つの方法が観光っていうことじゃないので、みんなを検索するかもしれない。そもそも何で検索なのかわからないような、そこに入ってするかもしれないし、そういう観光をすることで。"
"伊藤","00:46:27:02","00:46:33:02","そうなります。そうです。でも、より良くなっていると思うんですよね。"
"船曳","00:46:33:02","00:46:45:02","それはそれは同感ですね。何かというのが次を引っ張ってきてっていうのがありましてね。"
"伊藤","00:46:45:04","00:46:58:15","もう一つ、これも今の話よ、国外の話だったんですけど、トラストの国内の、日本の山村。"
"伊藤","00:46:58:17","00:47:06:18","だったり、国内の人とずっとやっていて。"
"伊藤","00:47:06:20","00:48:04:14","お会いするのが東京で。で、移住していきますとかですね、生まれてね。そうやって。で、彼らがそこで暮らすだけで、地域まちづくりに貢献する。といいですね。私も多分生まれて地元のそういう土地を持っているなと。いいなって言われる。一方で、国際大学とJICAの青年海外協力隊と国内に入って国際開発が協力するみたいな。"
"伊藤","00:48:04:16","00:48:12:00","東京にもすごいね。寝てる。"
"伊藤","00:48:12:02","00:48:17:21","みたいな話をされていると。"
"伊藤","00:48:17:23","00:48:44:21","いるにもかかわらず、海外にすごいよ、見えるのにっていうのは見てますけど、頭では片付けられない。でもこれって本当にことなのかとか思うと。も。"
"船曳","00:48:44:23","00:48:48:23","海外青年協力。"
"船曳","00:48:49:01","00:48:56:22","からて先生が。"
"船曳","00:48:57:00","00:49:10:07","中心のひとりだったと思うんですね。僕と同輩の人達が海外調査をする時にという。"
"船曳","00:49:10:09","00:49:28:10","調査資金を丸々それはしない。11ヶ月青年海外活動ですか。あれに入って向こう教えてるっていう。"
"船曳","00:49:28:12","00:49:37:20","スキルはある人なんかと教えつつ、面白い。"
"船曳","00:49:37:22","00:50:00:20","だから教えつつ調査をして、海外青年として協力をしながらですね。その後、多くの指導院生もそれで言いますよね。そして、そこでJICAの。"
