Filename;Speaker;Start Timestamp;End Timestamp;Transcript
00079_Amic;Speaker 1;03:01;03:08;"だから、5月にもお祭りあるんだけど、その前に、4月にはこの絶景を見に来るから。"
00079_Amic;Speaker 1;03:09;03:26;"それは本当に絶景で、その近くの小学生、中学生が自転車に乗っていたときに、あまりにも立派な桜があるので、上がってきて、おばあちゃんを見せてくださいって言って、子供が訪ねてきたくらいの絶景がある。"
00079_Amic;Speaker 1;03:26;03:33;"あれは東京で大富豪でもなければ あんな桜は植えられない"
00079_Amic;Speaker 1;03:34;03:40;"ちょっとね 羊物の桜らしくて 枝渡りが10メートル 20メートル"
00079_Amic;Speaker 1;03:41;03:42;"それはすごい"
00079_Amic;Speaker 1;03:42;03:48;"それだけじゃなくて 確かに風の谷の書評を書いてた方が"
00079_Amic;Speaker 1;03:48;03:53;"田舎にあって 東京には絶対ないものに絶景"
00079_Amic;Speaker 1;03:53;03:56;"もちろんこの東京駅のね これも絶景だと思います"
00079_Amic;Speaker 1;03:57;04:02;"そういう絶景っていうのが 例えば長野でも山形でもある"
00079_Amic;Speaker 1;04:02;04:07;"それが生きる時の それじゃ飯食えないって言うけれども"
00079_Amic;Speaker 1;04:09;04:13;"心の問題として言えば 実は"
00079_Amic;Speaker 1;04:14;04:18;"ものすごくそこで潤ってるんですよね 住んでる人は"
00079_Amic;Speaker 1;04:18;04:23;"亡くなってから分かるし 離れると分かるけれども"
00079_Amic;Speaker 1;04:24;04:28;"離れなくたって分かってるな それは離れると分かるって言ったら今"
00079_Amic;Speaker 1;04:28;04:34;"それちょっとあのすいません 東京人のおごりですね 住んでる人はそれは確信してます"
00079_Amic;Speaker 1;04:34;04:39;"ただ住み続けるのにどうしたらいいかと ある集落で"
00079_Amic;Speaker 1;04:39;04:45;"伊藤さんなんかよくご存知のように ある20個ぐらいの集落で"
00079_Amic;Speaker 1;04:45;04:47;"小学校に行ってる子が4人しかいない"
00079_Amic;Speaker 1;04:49;04:56;"その黒川で小学生の帰り道が心配だとおばあさんが言うわけです"
00079_Amic;Speaker 1;04:57;05:00;"その時に3年前かなと"
00079_Amic;Speaker 1;05:00;05:05;"本当に身を持って感じました"
00079_Amic;Speaker 1;05:06;05:08;"人口縮減社会の怖さ"
00079_Amic;Speaker 1;05:10;05:30;"55年前に生まれた時は、いっぱい生まれた男の子をどこに向こうに出すか、もしくは東京に行って銀座アスターで市販人まで登りつめるかという話をしていたのが、子供がいないというすごいことですね。"
00079_Amic;Speaker 2;05:30;05:33;"それは本当に顕著ですよね"
00079_Amic;Speaker 2;05:33;05:37;"うちの地元なんかも本当に10年で1000人とか減らしたら"
00079_Amic;Speaker 2;05:37;05:40;"それぐらいのペースで今減っていると思いますし"
00079_Amic;Speaker 2;05:41;05:45;"学校なんかも数年前は一学年40人いたところが"
00079_Amic;Speaker 2;05:45;05:50;"今年の出生者数とかに見ると17、8人とかそういう感じですよね"
00079_Amic;Speaker 2;05:50;05:55;"やっぱりこれは街という空間それ自体が"
00079_Amic;Speaker 2;05:56;05:58;"いろんな部分の設計とか計画で"
00079_Amic;Speaker 2;05:58;06:03;"基本的に人口が増えていくこともしくは増えないまでも"
00079_Amic;Speaker 2;06:03;06:07;"維持していくことを前提に多くのものが作られているわけですね"
00079_Amic;Speaker 2;06:07;06:09;"学校の数だったりとか公共施設だったりとか"
00079_Amic;Speaker 2;06:10;06:16;"そうすると我々は多分これを今後30年50年というふうに見据えたときには"
00079_Amic;Speaker 2;06:17;06:21;"減っていく中でどういうふうに設計していくか計画していくかということを"
00079_Amic;Speaker 2;06:22;06:26;"かなり真剣に考えないといけないが"
00079_Amic;Speaker 2;06:26;06:29;"それをこれも一つ象徴的な話として"
00079_Amic;Speaker 2;06:30;06:32;"じゃあこれ話しましょうって地元の人とやっても"
00079_Amic;Speaker 2;06:33;06:37;"かなりコンフリクトというか圧力が生まれるわけですよね"
00079_Amic;Speaker 2;06:37;06:40;"そもそも話したくないというかネガティブな未来について"
00079_Amic;Speaker 2;06:40;06:45;"そんな時に私がいくつかの地域とかで"
00079_Amic;Speaker 2;06:45;06:50;"いわゆるそういう街のまさに将来を考えるワークショップみたいなことをすることがあって"
00079_Amic;Speaker 2;06:50;06:52;"そういう時にいろんな方が来るんですけど"
00079_Amic;Speaker 2;06:52;06:55;"例えばAとBという2つ"
00079_Amic;Speaker 2;06:55;06:58;"これもうちの地元でいうとAとBという2つの学校がありますと"
00079_Amic;Speaker 2;06:59;07:02;"それぞれ卒業生が何百人何千人っているわけですよね"
00079_Amic;Speaker 2;07:03;07:07;"やっぱり卒業生はもちろん客観的にこの学校をどうするか"
00079_Amic;Speaker 2;07:07;07:11;"当配合するのか隣町ともくっつくのかとかですね考えたいが"
00079_Amic;Speaker 2;07:12;07:16;"それでもやっぱり母校を残ってほしいなという気持ちはあるわけですよね"
00079_Amic;Speaker 2;07:16;07:18;"強くこれすごくわかると"
00079_Amic;Speaker 2;07:19;07:21;"ただここである種のそういう"
00079_Amic;Speaker 2;07:23;07:24;"例えば思いの部分で"
00079_Amic;Speaker 2;07:26;07:28;"よそ者とかストレンジャーと言われるような"
00079_Amic;Speaker 2;07:28;07:30;"移住してきた人もそうかもしれないですし"
00079_Amic;Speaker 2;07:30;07:33;"何らかの理由があって地元に来た人たちは"
00079_Amic;Speaker 2;07:34;07:37;"母校への愛みたいなものは基本ないわけですよね"
00079_Amic;Speaker 2;07:37;07:39;"そこで生まれ育ってないからこそない"
00079_Amic;Speaker 2;07:39;07:41;"そうするとどうなるかというと"
00079_Amic;Speaker 2;07:41;07:43;"地元の人が学校を残したいという意見を"
00079_Amic;Speaker 2;07:44;07:45;"ある種心の部分で言ってくださる"
00079_Amic;Speaker 2;07:46;07:47;"他方で移住してきた人というのは"
00079_Amic;Speaker 2;07:47;07:53;"ちょっと客観的に引いたところで、でも子どもたちのことを考えたらこっちがいいですよね、みたいなことを言えるっていう、"
00079_Amic;Speaker 2;07:54;08:00;"その最近移住してきた方だったりとか、地元に戻ってきたような人たちのその視点って、"
00079_Amic;Speaker 2;08:00;08:03;"すごくこれからの地域の社会とかみんなで考えていく上で、"
00079_Amic;Speaker 2;08:03;08:06;"こっちもなきゃダメだなっていうのをすごく強く感じるんですね。"
00079_Amic;Speaker 2;08:07;08:08;"地元の人の思いもなきゃダメ。"
00079_Amic;Speaker 2;08:09;08:13;"でも同時に一回離れた、もしくはまさに外から来たような人の意見も大事で、"
00079_Amic;Speaker 2;08:13;08:19;"そこがうまく組み合わさるというか、重なり合っていく地域というのは、"
00079_Amic;Speaker 2;08:19;08:26;"何かうまく議論が進んだりとか、みんなでもうちょっとポジティブな形で未来のことが考えられたりするんじゃないのかな、"
00079_Amic;Speaker 2;08:26;08:29;"これは移動も本当そうなんですよね、移動話でいうと。"
00079_Amic;Speaker 2;08:30;08:36;"最近東京でもありますよね、道路が陥没したとかですね、水道管が破裂したみたいな、"
00079_Amic;Speaker 2;08:36;08:42;"まさに人の移動とか水の移動も、あれもやっぱり明らかに耐久年数が来ていて、維持のタイミングが来ていますと。"
00079_Amic;Speaker 2;08:43;08:45;"ただなかなか維持するためにお金がかかるというので"
00079_Amic;Speaker 2;08:46;08:50;"具体的な話だと岩手県の八幡町というところがあるんです"
00079_Amic;Speaker 2;08:50;08:51;"森岡の近くなんですけど"
00079_Amic;Speaker 2;08:51;08:57;"八幡町が15年から20年くらい前にちょっと先駆けてやった面白い取り組みが"
00079_Amic;Speaker 2;08:57;09:00;"とにかく水道管の維持絶対今後問題になりますと"
00079_Amic;Speaker 2;09:01;09:06;"なのでこれについて住民とか市民みんなで勉強する機会を作りましょうと"
00079_Amic;Speaker 2;09:06;09:08;"具体的にどうするかって"
00079_Amic;Speaker 2;09:08;09:10;"例えばみんなで浄水場の見学に行ったりするんですね"
00079_Amic;Speaker 2;09:10;09:13;"毎年ランダムに人を集めて見学行ったりすると"
00079_Amic;Speaker 2;09:14;09:15;"そういうことの中で"
00079_Amic;Speaker 2;09:16;09:17;"じゃあこれみんなで決めましょうと"
00079_Amic;Speaker 2;09:18;09:20;"確かに水道化維持していくためにはお金が必要"
00079_Amic;Speaker 2;09:20;09:21;"ただ人口減っていくので"
00079_Amic;Speaker 2;09:22;09:24;"やるとしたらそこの補修にかかるお金を"
00079_Amic;Speaker 2;09:24;09:28;"住民からちょっとプラスアルファをもらうしかないわけですよね"
00079_Amic;Speaker 2;09:28;09:30;"そのことをどうするかって議論をしていくときに"
00079_Amic;Speaker 2;09:31;09:33;"一般的に考えると"
00079_Amic;Speaker 2;09:33;09:35;"多分住民の方否定しそうというか"
00079_Amic;Speaker 2;09:36;09:39;"負担したくないし嫌だっていう気がするんですけど"
00079_Amic;Speaker 2;09:39;09:42;"八幡町の場合はかなりそういった水道について学ぶ"
00079_Amic;Speaker 2;09:42;09:45;"水について知る歴史もそうですよね"
00079_Amic;Speaker 2;09:45;09:47;"自然もやっていった結果として"
00079_Amic;Speaker 2;09:47;09:50;"市民が主体的にそこで"
00079_Amic;Speaker 2;09:51;09:55;"例えば何年間で何パーセント水道の維持にかかる部分の負担を上げる"
00079_Amic;Speaker 2;09:56;09:59;"同意しますというかそうした方がいいですよねという決断をしたんです"
00079_Amic;Speaker 2;09:59;10:01;"結果的にそこ専門方の方も入って"
00079_Amic;Speaker 2;10:02;10:03;"八幡町って全国にも先駆けて"
00079_Amic;Speaker 2;10:04;10:08;"水道等の維持にかかる費用を市民からプラスアルファで集める"
00079_Amic;Speaker 2;10:08;10:14;"そのことによって未来に課題を先送りしないということを行ってたんですよね"
00079_Amic;Speaker 2;10:14;10:15;"ここ数年"
00079_Amic;Speaker 2;10:15;10:17;"それでまさに最近埼玉の方だったりも"
00079_Amic;Speaker 2;10:18;10:22;"ああいうことがあった時にすごくまたその事例が注目を集めていて"
00079_Amic;Speaker 2;10:22;10:25;"やっぱそういう未来について考えるとか"
00079_Amic;Speaker 2;10:26;10:28;"そもそも私たちが飲んでいる水ってどこから来ているのかとか"
00079_Amic;Speaker 2;10:29;10:30;"電気ってどこから来ているのかとか"
00079_Amic;Speaker 2;10:31;10:32;"下水道どうなっているのかって"
00079_Amic;Speaker 2;10:32;10:35;"もっと知らなきゃいけないしもっとみんなで考えなきゃいけないよな"
00079_Amic;Speaker 2;10:35;10:40;"これ本当に広く見るとまさに移動の話で地域の話だなって思うんですよね"
00079_Amic;Speaker 1;10:41;10:43;"もう1時間あっという間に経ってしまいましたので"
00079_Amic;Speaker 3;10:45;10:47;"もうちょっと話をいろいろ深めたい"
00079_Amic;Speaker 3;10:47;10:48;"了解です"
00079_Amic;Speaker 3;10:49;10:50;"面白い話いっぱい聞いてますが"
00079_Amic;Speaker 3;10:50;10:52;"というわけで少し移動をしてですね"
00079_Amic;Speaker 3;10:52;10:53;"場所を変えて"
00079_Amic;Speaker 2;10:57;11:00;"向こう側に行くと日が当たる感じなんですかね"
00079_Amic;Speaker 2;11:01;11:02;"はい"
00079_Amic;Speaker 2;11:04;11:05;"了解です"
00079_Amic;Speaker 2;11:05;11:06;"どうでしたか"
00079_Amic;Speaker 3;11:06;11:09;"たっぷりレジュメを紹介できたのが"
00079_Amic;Speaker 2;11:09;11:10;"いやいやいや"
00079_Amic;Speaker 2;11:10;11:12;"全然あんまりレジュメ関係なくという感じで"
00079_Amic;Speaker 2;11:13;11:14;"進んではいるんですけど"
00079_Amic;Speaker 2;11:14;11:15;"それが良さだと思います"
00079_Amic;Speaker 2;11:19;11:19;"本当に"
00079_Amic;Speaker 2;11:19;11:20;"はいはい"
00079_Amic;Speaker 3;11:22;11:24;"せっかくなので移動中もお話しいただけると"
00079_Amic;Speaker 3;11:24;11:26;"了解です"
00079_Amic;Speaker 1;11:26;11:51;"あのー、あのーねー、でもその考える、話し合うが、というのは持てるかどうか、または話し合う時の言葉があるかどうかというのは、すごく大きくて、500年も続いたお祭りに関して、その全部役職が基本的に、それから、"
00079_Amic;Speaker 1;11:54;11:56;"人口が減った時に"
00079_Amic;Speaker 1;11:58;12:01;"向こう用紙を取って続いていた"
00079_Amic;Speaker 1;12:02;12:04;"という時期があったせいか"
00079_Amic;Speaker 1;12:05;12:06;"話していると"
00079_Amic;Speaker 1;12:07;12:10;"実はもう人間の中央の役をやったり"
00079_Amic;Speaker 2;12:11;12:14;"そこまでの人がそうではない"
00079_Amic;Speaker 2;12:14;12:14;"なるほど"
00079_Amic;Speaker 1;12:16;12:19;"私は外から来た人があるんだけど"
00079_Amic;Speaker 2;12:19;12:23;"っていう人が一言入ってくるんですねそこに"
00079_Amic;Speaker 1;12:27;12:30;"完全に発言する権利は私はない人"
00079_Amic;Speaker 1;12:32;12:33;"でもそういう人を"
00079_Amic;Speaker 1;12:33;12:35;"え?何か"
00079_Amic;Speaker 1;12:35;12:39;"え?ご用紋そう?ご用紋とか何か言うって話になって"
00079_Amic;Speaker 1;12:41;12:44;"自分は古にそのことについて発言して"
00079_Amic;Speaker 1;12:44;12:47;"何かを変えられる権利があると話していない"
00079_Amic;Speaker 1;12:48;12:50;"アマルチア線路なんですか?"
00079_Amic;Speaker 1;12:50;12:52;"はい、はい、ですね"
00079_Amic;Speaker 1;12:53;12:53;"確かに"
00079_Amic;Speaker 1;12:54;12:56;"いっぱい誰がどこで"
00079_Amic;Speaker 1;12:56;12:58;"その形ができるのか"
00079_Amic;Speaker 1;12:59;13:00;"っていうのはすごい難しい"
00079_Amic;Speaker 2;13:00;13:01;"うん、うん、うん"
00079_Amic;Speaker 1;13:02;13:03;"そうなんだ"
00079_Amic;Speaker 1;13:03;13:04;"ですよね"
00079_Amic;Speaker 2;13:06;13:08;"すごく明るくあったかいところに"
00079_Amic;Speaker 2;13:08;13:09;"こちらどうぞ"
00079_Amic;Speaker 2;13:12;13:14;"もしよければ暖房近いところに"
00079_Amic;Speaker 2;13:14;13:15;"どうぞどうぞ、竹引さん"
00079_Amic;Speaker 1;13:17;13:17;"はい"
00079_Amic;Speaker 2;13:19;13:21;"あったかいですねこちらの方が"
00079_Amic;Speaker 3;13:38;13:39;"確かに確かに"
00079_Amic;Speaker 3;13:40;13:42;"今明るいところに来ましたけど"
00079_Amic;Speaker 3;13:43;13:47;"なんとなく見えるものについて話しております"
00079_Amic;Speaker 2;13:47;13:48;"了解です"
00079_Amic;Speaker 2;13:48;13:49;"ぜひぜひ"
00079_Amic;Speaker 2;13:50;13:52;"今の話をちょっと終えたら"
00079_Amic;Speaker 1;13:53;13:53;"お願いします"
00079_Amic;Speaker 1;13:56;13:59;"今銀座の外れに事務所があって"
00079_Amic;Speaker 2;13:59;13:59;"はいはいはい"
00079_Amic;Speaker 1;14:00;14:02;"そこの町内会に入っているんですが"
00079_Amic;Speaker 2;14:02;14:02;"そうなんです"
00079_Amic;Speaker 2;14:02;14:04;"それは大学の"
00079_Amic;Speaker 2;14:05;14:06;"大学辞めて"
00079_Amic;Speaker 2;14:06;14:09;"辞めた後にご自身で事務所を作られて"
00079_Amic;Speaker 1;14:09;14:15;"歌舞伎が好きなんで、歌舞伎座の横に住所があって、そこの町内会があって、"
00079_Amic;Speaker 1;14:15;14:20;"そこの祭りは、具体的に言うと、3年に一度本祭りって。"
00079_Amic;Speaker 1;14:21;14:24;"あと2回は普通っていうか本祭りではない。"
00079_Amic;Speaker 1;14:25;14:32;"それを500年続けていた黒川の人に行ったら、怒るかなと思ったの?"
00079_Amic;Speaker 1;14:34;14:36;"そうでもない。その年もうみんな切羽詰まったよ。"
00079_Amic;Speaker 1;14:38;14:44;"この4月に実はそこの有力な下座の大地というのに"
00079_Amic;Speaker 2;14:44;14:47;"その話をしに行こうと今聞いています"
00079_Amic;Speaker 2;14:47;14:48;"もうすぐですね"
00079_Amic;Speaker 1;14:49;14:54;"みんなが全地域全部で考えましょうというプラットフォーム"
00079_Amic;Speaker 1;14:54;14:57;"そういうのを作るのは最初は難しい"
00079_Amic;Speaker 1;14:59;15:01;"室町から続いているというわけですから"
00079_Amic;Speaker 1;15:01;15:02;"確かに。"
00079_Amic;Speaker 1;15:03;15:10;"でもそのきっかけとして、少しラディカルなことを言うかなと思っていて。"
00079_Amic;Speaker 2;15:10;15:12;"きっかけを投げ込む。"
00079_Amic;Speaker 1;15:12;15:15;"お祭りも会社を作ったらいいんじゃないかって言うのがあって、"
00079_Amic;Speaker 1;15:16;15:19;"各家が担当するのではなく、もうすでに会社が一つあって、"
00079_Amic;Speaker 1;15:20;15:25;"祭りは大体そこが、役割は一人一人がするけれども、"
00079_Amic;Speaker 1;15:25;15:30;"運営その他は会社組織をもう作っておいたらいいじゃないかというところまで、"
00079_Amic;Speaker 1;15:31;15:38;"みんな切羽詰まってるんだけど、この人口の蒸発の仕方はすごいですね。"
00079_Amic;Speaker 2;15:40;15:41;"はい、良かったです。"
00079_Amic;Speaker 2;15:42;15:43;"はい、ですよね。"
00079_Amic;Speaker 2;15:43;15:45;"ぜひ、ぜひ、この辺の話も。"
00079_Amic;Speaker 2;15:47;15:47;"いいですよね。"
00079_Amic;Speaker 2;15:47;15:52;"逆に、私からずっと話を振ってみたいな構図ではあるので、あれですし、ここで。"
00079_Amic;Speaker 1;15:56;15:58;"ここよく残りましたよね"
00079_Amic;Speaker 2;15:58;16:00;"いや本当そうですよね"
00079_Amic;Speaker 1;16:01;16:08;"つまり東京駅から東京までのところを低くして"
00079_Amic;Speaker 1;16:09;16:11;"壁を通すようにしているという"
00079_Amic;Speaker 1;16:12;16:15;"珍しく東京で都市計画というのは"
00079_Amic;Speaker 2;16:17;16:18;"わかりますよ"
00079_Amic;Speaker 2;16:18;16:24;"都市計画って基本的に移動というのはあるし都市計画に依存するところってかなりあるので"
00079_Amic;Speaker 2;16:24;16:26;"そこは密接に結びついてますし"
00079_Amic;Speaker 2;16:26;16:32;"かなり移動ってそういった意味ではまさに政治的で経済的で社会的なものだと思うので"
00079_Amic;Speaker 2;16:33;16:36;"それは本当東京駅は私もですし"
00079_Amic;Speaker 2;16:36;16:40;"特にうちでいうと私の妻がすごいこの辺りが好きで"
00079_Amic;Speaker 2;16:40;16:43;"何が好きっていうわけではないんですけど"
00079_Amic;Speaker 2;16:43;16:44;"この空気感が好きっていうので"
00079_Amic;Speaker 2;16:45;16:46;"すごい個人的な話なんですけど"
00079_Amic;Speaker 2;16:47;16:50;"ちょうど私1年ぐらい前に結婚したんですね"
00079_Amic;Speaker 2;16:50;16:51;"結婚してありがとうございます"
00079_Amic;Speaker 2;16:54;16:57;"結婚式とかウェディングフォトっていうんですかね"
00079_Amic;Speaker 2;16:57;17:00;"結婚写真撮らなきゃいけないねって言いながら"
00079_Amic;Speaker 2;17:00;17:02;"ずるずる今日まで来ているんですね"
00079_Amic;Speaker 2;17:02;17:03;"来てるんですけど"
00079_Amic;Speaker 2;17:04;17:06;"まだなんか実は妻がそこが好きってのもあって"
00079_Amic;Speaker 2;17:07;17:08;"まだ確定ではないんですけど"
00079_Amic;Speaker 2;17:08;17:11;"今東京駅の前でウェディングフォトを撮るっていうのは"
00079_Amic;Speaker 2;17:11;17:12;"一個流行ってるというか"
00079_Amic;Speaker 2;17:13;17:15;"一個キャッチーなものとして人気で"
00079_Amic;Speaker 2;17:15;17:16;"妻もこれいいねって言ってて"
00079_Amic;Speaker 2;17:17;17:19;"なんか最近そんな計画があるっていう"
00079_Amic;Speaker 2;17:19;17:22;"すごい個人的な話なんですけど"
00079_Amic;Speaker 2;17:23;17:26;"でもそれもやっぱりこの都市計画ありきな気はするんですよね"
00079_Amic;Speaker 2;17:26;17:27;"こういうふうに残って"
00079_Amic;Speaker 2;17:27;17:29;"ちょっと具体的に出しちゃうとあれかもしれないですけど"
00079_Amic;Speaker 2;17:29;17:32;"例えば私今出やすい駅って渋谷とかなんですけど"
00079_Amic;Speaker 2;17:32;17:35;"渋谷駅とかでそういうふうに駅がドーンとあって"
00079_Amic;Speaker 2;17:36;17:39;"道が通っていて取れるかっていうと多分無理ですし"
00079_Amic;Speaker 2;17:39;17:41;"新宿池袋みたいな"
00079_Amic;Speaker 1;17:42;17:48;"渋谷は昔渋谷に行っていたのみとしては"
00079_Amic;Speaker 1;17:48;17:52;"大学のはい もうよく老人たちに"
00079_Amic;Speaker 1;17:53;17:55;"いやいやいや 渋谷に"
00079_Amic;Speaker 1;17:55;17:58;"いけないね 入ったら迷子になっちゃって"
00079_Amic;Speaker 1;17:59;18:00;"びてくれないね そうですよね"
00079_Amic;Speaker 1;18:00;18:02;"まあ今途中だからってもありましたけど"
00079_Amic;Speaker 1;18:04;18:06;"やっぱりこれは 私の"
00079_Amic;Speaker 1;18:09;18:11;"あの 言葉は変ですが"
00079_Amic;Speaker 1;18:12;18:17;"天皇のその前の江戸幕府の 江戸城があって"
00079_Amic;Speaker 1;18:17;18:26;"これから皇居になっているので、手つかずにかなり残っていて、見渡せるわけですよね。"
00079_Amic;Speaker 1;18:27;18:31;"セントラルパークみたいなニューヨークだったら、"
00079_Amic;Speaker 1;18:32;18:36;"多分これは今後も変わっていくんだろうと思いますけど、"
00079_Amic;Speaker 1;18:36;18:39;"まず、都市が加工されていって、"
00079_Amic;Speaker 1;18:40;18:45;"皇居まで風が抜けるような時計からあると。"
00079_Amic;Speaker 1;18:46;18:57;"よくあそこから各国の大使が住民法廷というのが出ます"
00079_Amic;Speaker 1;18:59;19:01;"ここだけ異色ですね"
00079_Amic;Speaker 2;19:01;19:02;"異色ですね"
00079_Amic;Speaker 2;19:02;19:03;"異色だと思いますね"
00079_Amic;Speaker 2;19:04;19:04;"本当に"
00079_Amic;Speaker 3;19:07;19:08;"ウェディングことじゃないですけど"
00079_Amic;Speaker 3;19:08;19:11;"番組の広報写真も下で後で撮りました"
00079_Amic;Speaker 2;19:11;19:12;"そうしました了解でしたね"
00079_Amic;Speaker 2;19:12;19:13;"分かりました"
00079_Amic;Speaker 2;19:14;19:15;"ぜひぜひ"
00079_Amic;Speaker 3;19:15;19:19;"バックパッカーの話ですが、それこそ時代が違うとか、"
00079_Amic;Speaker 3;19:19;19:23;"10年、30年前ぐらいにバックパックをしていたので、"
00079_Amic;Speaker 3;19:24;19:25;"バラナシで物を積まれたり、"
00079_Amic;Speaker 3;19:28;19:33;"今、結局、バックパッカー減っているは減っているんだけど、"
00079_Amic;Speaker 3;19:33;19:34;"そうは言っても、"
00079_Amic;Speaker 3;19:37;19:40;"兵役の直前にイスラエルの人がいっぱいいるという、"
00079_Amic;Speaker 3;19:41;19:42;"そうですね"
00079_Amic;Speaker 2;19:43;19:43;"そうですね"
00079_Amic;Speaker 3;19:45;19:47;"でも時代が全く違うというか"
00079_Amic;Speaker 3;19:47;19:48;"全く同じか全く違う"
00079_Amic;Speaker 3;19:48;19:50;"日記を交換しながら"
00079_Amic;Speaker 3;19:50;19:51;"次の宿に"
00079_Amic;Speaker 3;19:53;19:54;"情報があって"
00079_Amic;Speaker 3;19:54;19:56;"日本人の宿って全部日本人の宿って"
00079_Amic;Speaker 3;19:56;19:57;"うんうんうん"
00079_Amic;Speaker 3;19:58;20:00;"時代のバックパックと"
00079_Amic;Speaker 3;20:01;20:02;"今のバックパックはやっぱり"
00079_Amic;Speaker 3;20:02;20:03;"SNSがある時代があります"
00079_Amic;Speaker 2;20:05;20:06;"この辺移動と絡めて"
00079_Amic;Speaker 2;20:07;20:09;"はいはいはい"
00079_Amic;Speaker 2;20:09;20:10;"それとどんなところか"
00079_Amic;Speaker 2;20:12;20:16;"確かにSNSとかオンラインの話って まさに移動の意味では重要ですよね"
00079_Amic;Speaker 2;20:16;20:21;"しかもタキビキさんもあって 若い頃まずインターネットなくて"
00079_Amic;Speaker 2;20:21;20:27;"90年代に出てきて SNSも出てきて 本当一通りってところですよね"
00079_Amic;Speaker 1;20:28;20:35;"そうですね 歌舞伎の近くに行こうと思って そこに事務所構えて"
00079_Amic;Speaker 2;20:35;20:39;"下がいわば床屋さん発電なんですけれども"
00079_Amic;Speaker 1;20:40;20:43;"そこに外国の人が立っています"
00079_Amic;Speaker 1;20:43;20:48;"それもみんな情報であそこ行って髪の毛切ってもらったら気持ちがあるとか"
00079_Amic;Speaker 1;20:49;20:52;"それからアラブの中東の人が"
00079_Amic;Speaker 1;20:52;20:55;"ヒゲをすごい綺麗に"
00079_Amic;Speaker 1;20:56;20:58;"そのヒゲを剃ってもらったら気持ちがある"
00079_Amic;Speaker 2;20:58;21:02;"ありますね最近ASMRとかって言ったりするんですよね"
00079_Amic;Speaker 2;21:02;21:07;"撮ったりする音声をマイクとか手につけている病院の人が撮っていて"
00079_Amic;Speaker 2;21:08;21:09;"そのキットの気持ちよさもあるんですけど"
00079_Amic;Speaker 2;21:10;21:15;"音とかリズムが気持ちいいみたいなところでもすごいバズっているというか"
00079_Amic;Speaker 1;21:15;21:18;"YouTubeで1分くらいの見たことがあるんですけど"
