Speaker Name,Start Time,End Time,Text
石塚,00:14:51:13,00:15:06:01,はい、動物がいるいないって全然違ってて、ちょっとこの間ニュースで、論文で見たんですけど、火山とかでバーって、火山あげで爆発して、いろいろ用が…
石塚,00:15:06:01,00:15:20:14,とか流れてきて固まると草木とかも何もなくなるじゃないですかただの岩場になっちゃうんですねそこに研究者がネズミを数匹離したんですよ回収して
石塚,00:15:20:14,00:15:35:03,話してる間にネズミがうんちをするじゃないですか回収した後の地区と全くそれをしてない地区の10年後だったかなを比べたらネズミを話している方が植物が豊かになって
石塚,00:15:37:17,00:15:40:00,あのもちろん何年?1年後?
石塚,00:15:41:00,00:15:46:05,1年間だけ話してっていう風にしたら全然その後の
石塚,00:15:47:13,00:15:55:07,やっぱりこのネズミ多分東京の方ってドブネズミとかクマネズミとかあんまり良いイメージない
石塚,00:15:59:07,00:16:04:18,どんな動物、生き物でも役割はあるんだなっていうのを
石塚,00:16:05:20,00:16:09:00,あの論文をやって感動したんですよね最近
石塚,00:16:20:20,00:16:26:23,私実は殺粗剤の研究もしてまして怖い怖い毒の研究もやっています
石塚,00:16:28:23,00:16:35:03,ネズミの中には割とですね今東京近辺のネズミって特に強いんですよ
石塚,00:16:40:00,00:16:55:20,[HALLUCINATION_FILTERED]
石塚,00:17:01:15,00:17:06:03,あれは生活サイクルというか寿命が短い
石塚,00:17:08:05,00:17:21:10,そうなんです。哺乳類って基本的に寿命が長いから、あんまりそういう、なんていうんですか、トート圧とかで全員が全滅するような目にあって、そこで生き延べて増えるっていうのにあまり適してない。
石塚,00:17:24:12,00:17:43:05,でもネズミってあの寿命が高々2年ぐらいなんですよね日本にいるネズミとかだとそうすると殺素剤をバーって巻いて死んだ中にたまたま生き残れる遺伝子が残っている子たちが生き残っちゃって東京関東近郊ですね8割方強い子が今
石塚,00:17:49:00,00:17:58:12,いろんな種類の殺素材があるんですけれども今の日本で使っている殺素材と海外で使っている殺素材ってちょっと強さが違うんです
石塚,00:17:59:13,00:18:05:13,海外で使っている酸素材はめちゃめちゃ強いんですよっていうのは弱い酸素材がもう効かなくなっている
石塚,00:18:07:20,00:18:21:10,そういう遺伝子変異を持ったネズミが今中国、韓国まで来ててあ、そろそろ日本に来るんじゃないかって言われてもう数年以上経っててまだ見つかってないんでまだ大丈夫だ
石塚,00:18:25:17,00:18:31:13,そうですね、意外とですね、湾岸あるじゃないですか。港に船がついて。
石塚,00:18:32:15,00:18:36:10,自然のネズミって遺伝子がちょっと違うんですよ中央にいるネズミ
石塚,00:18:37:13,00:18:40:18,明らかに海外から持ってこられたネズミっていうのが
石塚,00:18:42:10,00:18:44:18,かもしれないですね
石塚,00:18:46:10,00:18:56:12,今のところその子たちはまた多分入ってきてないか増えてないかで今のところ新宿とか私ネズミ捕りに行ったりとかしてたんです
石塚,00:18:57:13,00:18:59:00,今のところは大丈夫
石塚,00:19:07:05,00:19:13:17,そうですね、昆虫もそうですけどね、外来の生き物たちはどんどん広がっちゃいますよね。
石塚,00:19:17:00,00:19:30:08,ネズミの種類によるんですけどおともとドブネズミってなんでドブネズミっていうか下の方に住んでるんですよね下水のところを使って彼ら泳ぎが得意
石塚,00:19:31:10,00:19:37:15,逆にクマネズミっていうのは今多分都心でよくいるのクマネズミの方が多いと
石塚,00:19:41:07,00:19:54:18,わりと植物色が強いんですよねドブネズミとどっちもラッタス族なんですけど大きさでいくとドブが大きくてちょっとちっちゃいのがクマでで、目がクリクリして
石塚,00:19:55:17,00:19:58:12,ただ立体方向の運動が得意なんです
石塚,00:19:59:17,00:20:01:05,もともと木の上に住んでいた
石塚,00:20:07:13,00:20:10:12,電池上がっちゃったりとかしてる
石塚,00:20:12:15,00:20:14:23,熊です
石塚,00:20:24:12,00:20:37:10,いろいろですね、あの子たちが今直接問題になっているわけじゃないんですけれどもニュースになっているのはハンターウィルスってありますよねあれもネズミが媒介する
石塚,00:20:39:03,00:20:46:23,あの子たちが原因ではないんですけどやっぱかわいいもんね
石塚,00:20:50:12,00:20:54:05,ハイネズミちゃんも使いますね
石塚,00:20:59:17,00:21:07:10,そうですね。ただ私たちがやっているのは、毒って言っても、先生、例えば毒ってどういうイメージ?
石塚,00:21:17:00,00:21:19:00,フグドックとか
石塚,00:21:34:03,00:21:37:03,昔から暗殺に使われてましたからね、毒薬は。
石塚,00:21:46:10,00:21:49:00,あ、とくと薬は表裏一体みたいな
石塚,00:22:09:15,00:22:15:08,尾本さんがおっしゃる通り
石塚,00:22:16:12,00:22:19:05,有名な独生学の父っていうわけです。
石塚,00:22:23:05,00:22:27:10,えっとですね、錬金術師って
石塚,00:22:29:20,00:22:31:08,あそうですか
石塚,00:22:33:08,00:22:35:03,めちゃくちゃ変な
石塚,00:23:04:20,00:23:08:08,現代だと術師みたいな
石塚,00:23:34:02,00:23:37:13,あのはいあの青いあのえっと血管
石塚,00:23:39:05,00:23:40:20,インパと腸脈と動脈
石塚,00:23:54:08,00:24:05:17,そうですね。多分毒性学は本当にそういうところからのような気がするんですけど、世の中のものは何でも毒であるというのがパラケル・スス先生の。
石塚,00:24:29:13,00:24:31:20,なんかもう決めるのは量であるっていうのが
石塚,00:24:38:15,00:24:40:10,[HALLUCINATION_FILTERED]
石塚,00:24:54:15,00:25:11:17,[HALLUCINATION_FILTERED]
石塚,00:25:17:05,00:25:22:22,普通の有機物なので、例えば家で使う
石塚,00:25:29:13,00:25:39:23,いろいろ排水に入っているのであれがどんどん増えると植物というか一部の植物にとってはすごい栄養素になって
石塚,00:25:49:00,00:26:01:15,例えばなんですけれども、栄養がありすぎるけど、別にその栄養は鳥にとっての栄養じゃないんですよね。魚にとっての栄養じゃなくて、特定の種の植物にとっての栄養があります。
石塚,00:26:02:20,00:26:06:22,生態系のバランスを一気に崩しているんだと思います
石塚,00:26:29:15,00:26:46:22,そうなんですけれども何でもバランスかなっていうところは多分一緒なんだと思います例えば食べ物とかっていろんな毒物入ってるんですよねいろんな毒物入って
石塚,00:26:48:02,00:26:55:03,多分尾本さんが今日お昼に何食べたかわからないんですけどたこ焼きにもいろんなもの入ってますから
石塚,00:26:57:10,00:27:02:05,違います違います。だってたこ焼きの中に入っている化学物質全部入れます。
石塚,00:27:03:15,00:27:15:01,難しいですよね。私もちょっとなかなか言えないと思うんですけどたこ焼きに限らずですね、結構加熱するものを我々食べてたりとかするし
石塚,00:27:15:01,00:27:26:12,そもそも植物そのものって いろんな元素とかも吸って育つじゃないですか植物の中に結構鉛とかカドミムとかも 当然入るんですよ土壌に絶対もう
石塚,00:27:29:10,00:27:34:08,そうなんです、そうなんです。なので、何を食べてもどこを我々食べてるんですよ。
石塚,00:27:35:23,00:27:44:18,例えば植物の中には動けないので動物を避けたいじゃないですか食べられるのを避けたいのでやっぱり毒を作るんですよ彼らも
石塚,00:27:45:17,00:27:48:10,アルカロイドが多分有名だと思うんですけれども
石塚,00:27:49:20,00:28:04:08,前の研究でアフリカだったと思うんですけど草がバーって生えてるじゃないですか鹿類がその草をハモハモ食べた
石塚,00:28:04:08,00:28:18:22,と食べてない場所の草の毒性成分 どっちが多いかっていうのを比べた試験があってそうするとやっぱり鹿がよく食べる地域の方が 毒を持ってる草がよく生えてくるっていう研究があるんですよね
石塚,00:28:18:22,00:28:33:10,面白いなと思ったのが、じゃあなんで毒を生やすのを作るんだろうというのを、葉っぱをですね、チョキって切って、片方に水をポタッと垂らして、片方に唾液をポタッとやったら唾液を垂らした方でいっぱいアルカロイドを作る。
石塚,00:28:35:00,00:28:46:10,植物と動物が強制しているんですけど、お互い毒を使って相手を避けようとかっていうことはしてるんですよね。
石塚,00:29:09:20,00:29:14:02,結構アクティブです。動かないだけでめちゃめちゃアクティブ。
石塚,00:29:18:18,00:29:23:13,あ、ごめんなさい植物はあの人たちみたいなのかちょっとちょっと遠い
石塚,00:29:28:20,00:29:44:11,どちらかというと自分の気持ちの距離感ですかね全然植物好きなんですけれども毒というとやっぱり植物が原点で人間もそうなんですけど動物って常に毒を食べているんですよ
石塚,00:29:44:11,00:30:00:02,申し上げたとおり植物なんても典型的に毒だらけのあの生き物なのででも毎日 例えば人参食べてあの人人の食べ過ぎて死んだ人とかいないじゃないですか今日はキャベツの食べ過ぎて具合が悪いと言う人いないと思うんですけど常に毒食べて
石塚,00:30:00:02,00:30:15:19,常に代謝して常に排泄できるんですよね動物はもう長年の時間をかけてなのである意味ちょっと矯正ができている状況なんだとは思いますそこで例えばさっきみたいに特定の
石塚,00:30:15:19,00:30:31:10,ものだけビヨンっていこう量が多く なったりすると対応できなくなっちゃうっていうのがそれが多分毒性っていうかの 化学物質が毒を持つのはどういう時かっていうのを考えると多分対応しきれ ないぐらいの量を
石塚,00:30:37:08,00:30:47:13,そうですね。ただ、わずかの量でも耐えきれない化学物質もあれば、いっぱい食べて初めて耐えきれなくなる化学物質がいろんなパターンがあると思います。
石塚,00:31:06:02,00:31:15:17,一番未知の食べ物って未知の化学物質の塊なので健康にするにはどうしたらいいかいろんなものを食べること
石塚,00:31:17:03,00:31:20:20,結局そういうことになります昔の方が言ってたのはただ
石塚,00:31:51:08,00:31:53:00,そうですね
石塚,00:32:07:13,00:32:23:10,サプリメントってあるじゃないですかサプリメントって取りすぎると毒になるんですよやっぱりビタミンCってすごい健康にイメージあるんですけどビタミンCって大量に取ると非常に体の中でアクティブに動いちゃうので取りすぎは良くない
石塚,00:32:27:03,00:32:31:03,そこになってもちろん出ていくんですけれどもやっぱり取り過ぎはよくない
石塚,00:32:33:23,00:32:38:12,すごい出ていきやすいのでたまるものではない
石塚,00:32:57:23,00:33:00:02,地味だからですかね
石塚,00:33:03:03,00:33:11:20,そうですねあのーいやちょっと思うんですけれどもやっぱりなんかこう特定のことに
石塚,00:33:13:10,00:33:20:15,行き過ぎるのってあんまり、食べ物に限らず、あんまりどうなんでしょうね。
石塚,00:33:31:08,00:33:41:23,短期間で何か筋肉をつけようとか 短期間で何かやらなきゃいけないゴールがあってやるんだったら それはいいんじゃないんですかねただ一生その生活は続かないと
石塚,00:33:46:00,00:33:47:15,やっぱりなんかほら
石塚,00:34:16:10,00:34:20:22,昔から言ってると思いますよ
石塚,00:34:22:20,00:34:39:03,よく例えば本でどっちが売れるかっていうのがよく昔話題になったんですけれどもなんとかは危ないっていう本となんとかは大丈夫っていう本とどっちが売れるかっていうとやっぱ危ないっていう方が売れる極端な方が心に響くの
石塚,00:34:48:22,00:34:55:18,ちょっと色々最近違うなと思っている例えばその安心と安全ってあるじゃない
石塚,00:35:00:18,00:35:05:08,[HALLUCINATION_FILTERED]
石塚,00:35:07:03,00:35:18:08,一応その毒性学の中では毒物というか化学物質をどのぐらい摂取してもこれぐらいマージンがあってこれぐらい大丈夫でしょうみたいな
石塚,00:35:18:08,00:35:29:13,無理コリ数字化とかはするんですよねただ一定の根拠を持ってそういう風にするんですけれどもでもそれを持っても安心できないって言われると
石塚,00:35:49:03,00:35:55:03,P4PF?パフロロ
石塚,00:35:56:08,00:35:58:10,日本産とかですか?えっと…ピーファスですか?
石塚,00:36:06:00,00:36:08:08,テフロンの中、昔はね。
石塚,00:36:28:20,00:36:34:18,はい、基準値っていろいろなものに基準値あるんですけれども、例えばその…
石塚,00:36:35:23,00:36:50:12,おっしゃる通り分解されるものと分解されないものとかがあってPFASはもうなくならないのでしばらく回ると思うんですよねでも一昔前だと今も実は一部使われているんですけどDDTとかPCBとか
石塚,00:36:59:23,00:37:07:03,あれは今も多分検出できますし多分我々の血液とって分析したら全然出てきちゃう
石塚,00:37:11:13,00:37:20:20,プラスですね、一部途上国では、実は途上国という言い方はあまり良くないですね。マラリアが発生している国は今使い始めているんですよ、もう一度。
石塚,00:37:23:05,00:37:26:18,昔みたいに農業用にバーって巻き…
石塚,00:37:28:00,00:37:44:18,蚊を殺すためにコントロールのために一部にちゃんときちんと管理して使いますっていう使い方を一応知っているんですけれども現地に行ってじゃあそれ大丈夫に入れるかどうかっていうとちょっとそれはまた別問題なんですけれども
石塚,00:37:56:22,00:38:08:02,その通りですね。最初に禁止になってからやっぱり使おうって言い出したのが2006年だったかな。
石塚,00:38:10:10,00:38:13:00,はい、あの、それこそWHO
石塚,00:38:14:18,00:38:26:22,すいません、何年に言い出したの?インドアスプレーで、部屋の中で巻きましょう。環境中じゃなくて。部屋の中で巻いたら、蚊が壁に止まったら、DDTって死ぬ。
石塚,00:38:31:05,00:38:34:10,大丈夫なように巻くみたいな
石塚,00:38:37:13,00:38:41:13,というような使い方を今、一応しています。
石塚,00:38:42:20,00:38:45:13,日本では使用禁止ですけれども
石塚,00:38:47:15,00:39:05:00,マラリアはないんですし、日本人はDTT使わなくても普通に殺虫剤、さっきも、それ殺虫剤というか、それ買い余計ですけれども結構今、例えば部屋にプシュッてやると24時間持ちますよ
石塚,00:39:17:08,00:39:26:20,え、だってあの小エビはあれじゃないですかあの、えっと、えっと、あの、節足動物じゃないですか殺虫剤節足動物に聞くのに
石塚,00:39:31:08,00:39:39:13,大丈夫っていうのは身体が大きいっていうのがまず一つ目それはそうですねあとちょっと効いてる持ってる構想がちょっとだけ違う
石塚,00:39:42:05,00:39:46:10,ただ基本的には大量に飲めばもちろん中毒になります
石塚,00:40:01:03,00:40:19:00,そうですね、実はですね、毒性が高いというのを分解しにくいんですよね、24時間プッシュの方は。基本的に系統の、系統といったら変な、殺虫剤にもいろんな種類があるんですけれども、基本的に家庭用で使われている殺虫剤の種類ってあまり変わってないんですよ。
石塚,00:40:26:22,00:40:41:00,壁にピューって巻いて24時間待つ蚊がそこに止まると死ぬっていうさっきのDTTと同じような話なんですけれどもDTTはすごい残るんですよ環境中に
石塚,00:40:42:00,00:40:44:10,そこまでではないです
石塚,00:40:47:13,00:40:55:15,ベーブマットよりは昔のベーブマットよりは残りますねただ今のベーブマットすいませんちょっと私セブン見てないんだなと思って
石塚,00:40:56:22,00:41:08:20,でも殺虫剤もどんどん変わってきてはいるので最近だとまた新しい種類の殺虫剤が家庭用に使われるようになったので
石塚,00:41:10:00,00:41:17:08,えっとですね、あのー、えっと、最近ネオニコチノイド系殺虫剤というのも家庭用の製品ですからね
石塚,00:41:18:10,00:41:20:18,なんて言えばいいんですかね
石塚,00:41:30:08,00:41:47:09,そういうことじゃないですね。薬の効き方っていろんな効き方があるんですけれども、方向性が違う効き方があって、それは、Aっていうやり方だと効かなくなった人たちに。人たちじゃない、ごめんなさい。出た。
石塚,00:41:47:09,00:42:04:11,虫のことは人なんだ?やっぱりネズミが一番近いから子なんだピーっていうやり方で殺すみたいなものもあればプシュってやって24時間みたいに聞きをずっと長文字させるみたいな
石塚,00:42:04:11,00:42:21:13,っていうやり方もあればっていう形であの少なくともですね人に毒性が高くなってるわけではないですむしろ昔のものの方が高かったですね今最近そんなに中毒って起こらないじゃないですか
石塚,00:42:22:20,00:42:25:03,昔は起こってたんですよね、実際に。
石塚,00:42:26:15,00:42:38:00,中毒というか、例えば小脳ってあるじゃないですか。あれは昔中毒起こってて、今はもう使われなく、別の成分になってますし。はい、はい。虫除けの成分が。
石塚,00:42:49:03,00:42:58:12,えっとですね、小鳥が人間と同じサイズだったら多分同じくらい安全だと思うんですけどめっちゃ怖いですよね
石塚,00:43:04:03,00:43:06:18,鳥って足怖いじゃん
石塚,00:43:08:00,00:43:09:13,恐竜みたいなはい
石塚,00:43:10:12,00:43:12:12,勝ったら怖いと思いますけどね
石塚,00:43:20:00,00:43:23:10,ありましたありました
石塚,00:43:24:10,00:43:28:00,彼らの強さはめちゃめちゃすごいです
石塚,00:43:30:12,00:43:37:18,でも実は鳥がアリヨクするのをご存知ですアリヨク?アリヨク
石塚,00:43:39:18,00:43:47:05,あれが偽酸を出すじゃないですかいわゆるちょっと酸っぱいあれも毒になる
石塚,00:43:48:22,00:44:02:05,あれを体に浴びて寄生虫を殺すみたいに言われてるんですよねわざわざカラスとかが寝転がってあれを這わせるみたいなよっしゃこいみたいな感じで
石塚,00:44:05:23,00:44:07:13,そうなんですよね
石塚,00:44:15:05,00:44:17:00,そうですね
石塚,00:44:20:10,00:44:25:13,毒も使い方によっては薬になるんだな
石塚,00:44:26:22,00:44:42:11,クマケムシっていう…ちょっと待って、どこに切るの?クマケムシかな?なんかすごいモコモコしてるんですよこのクマケムシが結構ですね、他の昆虫が…
石塚,00:44:42:11,00:44:58:00,食べない葉っぱを食べるんですよ それはアルカロイドがめちゃめちゃ含まれててクマキムシに寄生するハエだか 昆虫がいるんですよねハチだったかなそれを寄生されて彼らはもう食い破られて死んじゃうんですけれども
石塚,00:45:00:10,00:45:02:08,そんにたまごを
石塚,00:45:03:13,00:45:14:20,それを殺すために、体についた寄生虫を殺すためにアルカロイドをわざと食べて、殺すみたいな。でも、一本間違えると自分を死ぬんですよ。毒すぎて。
石塚,00:45:23:10,00:45:27:15,ただ、フグは鈍いんですよ。
石塚,00:45:30:12,00:45:39:00,実はフグ毒をためれる動物って他にもいるんですよフグ毒って別にフグが作ってるわけじゃないので
石塚,00:45:41:00,00:45:54:10,そうですね。例えば細菌が作ったりしていて、食物連鎖は全部解明されていないんですけど、ずっと食べて行って、フグに来て、フグはフグ毒で死なないので、どんどん食べてくる。
石塚,00:45:55:20,00:46:06:03,例えばカリフォルニアイモリとか 赤原イモリとか一部のイモリはすごい服毒に強いんですよそうすると彼らも
石塚,00:46:10:08,00:46:13:13,全部赤くないです。サメハダイモリとか全然赤くない。
石塚,00:46:16:20,00:46:22:12,親しかった赤原イモリは別名に日本イモリ
石塚,00:46:24:10,00:46:29:23,彼らはお腹が赤いですけど、海外にもフグ毒に強い芋です。
石塚,00:46:33:07,00:46:48:20,えっとですね、すごいこう食べて、例えばあのー、えっと、ヒョウモンダコっているんですけど、タコ。タコもフグドク食べるんですよ。で、彼らはフグドクを使って獲物を捕らえるんですよ。
石塚,00:46:53:10,00:46:58:05,カリフォルニアイモリは自分の身を守るだろうと言われてて
石塚,00:46:59:17,00:47:06:15,はい、なんか沼とかにイモリが卵を産むと毒の強さで魚が死んじゃうとか
石塚,00:47:14:12,00:47:16:05,芋では量生類ですね
石塚,00:47:21:10,00:47:24:12,いわゆる野独ガエルとかだと
石塚,00:47:29:10,00:47:30:22,種の宝石と呼ばれている
石塚,00:47:34:12,00:47:48:22,猛毒吹き屋ガエルとかいるんですけれども吹き屋に現地の人使ったりとかするんでだから野毒ガエルなんですよ野毒ガエルが持ってる毒がバトラコトキシンっていう毒
石塚,00:47:48:22,00:48:03:07,これも自分たちは作らないんですよねこれも仮パクの毒なんですよ食べ物から取るの?だから日本に連れてきたヤドクガエルってそのうち毒を失ってしまう
石塚,00:48:04:12,00:48:07:03,はい、毒が入ってる食べ物がない
石塚,00:48:11:00,00:48:13:23,そうですねどこがない昆虫とかを食べて
石塚,00:48:15:05,00:48:23:10,でもその中でも偉いのが引き返る引き返るは自分で多分作ってるんですよ毒を
石塚,00:48:25:17,00:48:27:05,ヒガエルはいぼいぼの
石塚,00:48:29:03,00:48:34:05,イボガエルとは違いますか?イボガエルっぽいですね
石塚,00:48:40:00,00:48:41:20,かわいそうに
石塚,00:48:50:05,00:48:55:00,私カエロ結構好きなので
石塚,00:49:07:17,00:49:09:13,ああ牛がいるすごい勢いです
石塚,00:49:11:20,00:49:22:00,ひけがえるは、結構、大ひけがえるとか、今海外とか、国内でもちょっと問題になっていて、結構なんか食用で入れちゃったりとかして、
石塚,00:49:24:05,00:49:28:08,外来種で、他の生き物が食べると中毒死するんですよ。
石塚,00:49:29:13,00:49:35:20,オーストラリアとかワニがバタバタ死んでしまったりとか
石塚,00:49:39:15,00:49:41:20,結構な毒なんですよね。
石塚,00:49:47:20,00:49:55:20,いわゆる大ヒケガエルっていうでも日本のヒケガエルも毒持ってますよで、毒持ってるので結構毒強い
石塚,00:49:58:08,00:50:04:20,正しくはないと思う正しくはないとでもなんかそういうヒキガエルを食べれる例えば鳥とかも
石塚,00:50:06:05,00:50:09:17,そういう子たちには毒が効かないっていう
石塚,00:50:11:03,00:50:16:08,そうですね言われてみるとカエルは分からない呼んでみないと分からない
石塚,00:50:24:22,00:50:26:12,あははは
石塚,00:50:30:10,00:50:33:23,ちょっと変えた方がいいですか
石塚,00:50:36:10,00:50:39:00,ごめんなさい
石塚,00:50:40:00,00:50:42:00,ガンダン下の方に
石塚,00:51:05:20,00:51:09:03,あっ!
石塚,00:51:17:07,00:51:28:00,多分なんかあの尾田さんの研究とかから行くとあの風光とかすいません素人でも分かるように説明していただいてもいいですか
石塚,00:51:29:13,00:51:33:07,シュートオスター
石塚,00:55:22:05,00:55:39:03,環境線とか、この隅田川もそうだと思うんですけれども、きれいにしようと思って、人が安心して住めるとか、そのくらい安全ですよ、きれいですよってなったときに、究極的に、
石塚,00:55:40:10,00:56:00:00,何か求めているのが、ゼロリスク。安心を得るために、ほぼゼロリスクに近いところまで持っていけないと私は思っているんですよ。ゼロリスクってないと思っているので。だけど、そこが結構矛盾しているよなぁと思うんですけれども、どこまでとかっていう。
石塚,00:56:33:00,00:56:39:00,気をつけるからこういう生活スタイルにしましょうとかこういうことを食べてくださいとかこういう薬を飲んでください
石塚,00:58:15:23,00:58:18:05,いろんなのと仲良しなのがいっぱい
石塚,00:58:31:20,00:58:34:00,安心じゃなくて安全の方
石塚,00:59:22:00,00:59:28:08,もうできない。できないというのは、何をやってもゼロリスクまでいかない。
石塚,00:59:49:03,00:59:57:03,言い方は悪いんですけれどもどこかで妥協しないといけないんだと思うんですよ要はゼロリスクってあり得ない
石塚,00:59:58:15,01:00:09:13,どこかでこれ以上安全策を取ったとしてもっていう多分どこかの妥協点の落とし所とりがあります
石塚,01:00:10:18,01:00:12:20,そこをどうやって決めていくのかなと
石塚,01:01:16:18,01:01:26:20,やみくもにゼロリスクを求めるのもちょっと違うのかなと思っています
石塚,01:01:31:17,01:01:36:12,もしかしたら安心したいからゼロリスクを求めるっていう
石塚,01:01:48:18,01:01:50:22,逆になるんじゃないかなと。
石塚,01:02:03:07,01:02:07:00,ワクチンを信じていない
石塚,01:02:08:05,01:02:10:03,私もちょっとあの辺りの心理が…
石塚,01:02:14:05,01:02:16:03,リスクの方が私は高いと思う
石塚,01:02:18:12,01:02:20:22,売った方が高いと思ってるから
石塚,01:03:27:13,01:03:32:18,この多分分割が入ってくる
石塚,01:03:36:22,01:03:40:20,例えばなんですけど今のエフラ出血に使われたの
