Speaker Name,イン点,アウト点,文字起こし,色選択
重田,00:03:53:15,00:03:56:12,周辺触れつつ東京に,Violet
石塚,00:03:54:22,00:03:56:20,数字数字,Lavender
石塚,00:03:57:20,00:04:01:03,北海道の方がだいぶ長くなりました,Lavender
重田,00:04:00:15,00:04:08:00,ご両親も北海道ってことだとそうなんですねそうすると東京っていう感じでもないってことですね,Violet
石塚,00:04:10:20,00:04:18:08,逆にこの暑さは答えますねそういう意味では出身は茨城、関東とは言っても,Lavender
石塚,00:04:19:23,00:04:23:15,茨城はですね、場所によるかもしれません。でも暑いです。,Lavender
重田,00:04:24:15,00:04:29:05,東京の後頭部とか言われてますよねなんかその位置的に,Violet
石塚,00:04:26:08,00:04:31:20,あ、そうなんですか?初めて知りました,Lavender
重田,00:04:30:10,00:04:34:00,って言われてるみたいですけどでもそんな涼しくない,Violet
石塚,00:04:34:10,00:04:41:03,そうですね、全然北海道に比べたら相当暑いです。オムダさんはどうなんですか?,Lavender
重田,00:04:41:10,00:04:51:05,私は出身は兵庫県なんです兵庫県の西宮市っていうところでだからまあ関西両親も関西の,Violet
重田,00:04:52:08,00:04:59:03,あの大学で東京に来てだから18歳からだからもう長いですよずーっと東京に住んで,Violet
重田,00:05:00:10,00:05:02:03,そっちの方がよっぽど,Violet
石塚,00:05:02:18,00:05:04:20,あったっていうことなんですね,Lavender
重田,00:05:04:23,00:05:09:07,でも私はあんまりねこっちの方をこっちって言っちゃっていいのかな,Violet
石塚,00:05:09:10,00:05:11:05,墨田川とか,Lavender
重田,00:05:10:15,00:05:15:00,そうそうあの東っていうんですかの方はあんまりなじみ,Violet
石塚,00:05:15:20,00:05:26:05,そうなんですね私もあの出張で結構しょっちゅう東京は来るんですけれどもなかなかあのこんな川べりにこう座ったりとか,Lavender
石塚,00:05:27:05,00:05:35:13,ないですね。普通にビル街をガーッと歩いて、ガーッと飛行機で帰るみたいな感じですもんね。,Lavender
重田,00:05:31:15,00:05:33:05,ああそうですよね,Violet
重田,00:05:35:20,00:05:38:10,だって羽田の方とまたこっちも全然私と違います,Violet
石塚,00:05:37:23,00:05:39:13,そうですね,Lavender
重田,00:05:39:13,00:05:49:15,だからちょっとでもえっと私佃ここだから佃島と石川島と月島が全部なんか合体して元は別々,Violet
重田,00:05:49:15,00:05:59:18,あいつだったのがくっついちゃったっていうことでいいの?なんか多分そうだと思うんですよだからこの辺、佃っていう住所なんですけどでも元は多分石川島っていう,Violet
石塚,00:05:51:00,00:05:52:18,あ、あ、そうなんだ,Lavender
石塚,00:05:59:18,00:06:01:15,声の名前そうですもんね,Lavender
重田,00:06:01:15,00:06:12:00,そうなんですよ。で、その石川島っていうのが割と江戸の初期に埋め立てを、まあ幕府がっていうか、まあ家康の時じゃないのかな、初期だから。,Violet
重田,00:06:12:00,00:06:22:10,割と早くにやって、そこに人足寄せ場をその後作ってっていうことなんで、かなり歴史がある場所で、そこを造船所にして,Violet
重田,00:06:23:13,00:06:28:02,もともと船が行き来してたから、その造船長が石川島造船長だったから,Violet
石塚,00:06:27:15,00:06:32:02,どんどん周りも発展していってみたいな感じですよね,Lavender
石塚,00:06:37:15,00:06:39:10,はい,Lavender
重田,00:06:46:02,00:06:58:12,私この辺はあんまりなんていうのかなこのなんていうのベイエリアというのすごいなんかあんま好きじゃないんですよ言っちゃいけないのかななんか住んでる人いっぱいいるだろうけどなんかすごく人工的,Violet
石塚,00:06:52:08,00:06:54:02,それ?,Lavender
石塚,00:06:59:03,00:07:01:18,ああなるほど,Lavender
重田,00:07:01:23,00:07:09:18,全部後から作ったみたいな感じでそこここにあるのかもしれないけど全体的にはすっごい,Violet
石塚,00:07:11:18,00:07:25:01,でもそれはそういうところ多くないですか?でも逆に。例えば北海道だと、いわゆる鉄滑の自然とかもちろんいっぱいありますけれども。イメージはね。でも例えばあの札幌駅も、あの,Lavender
石塚,00:07:25:01,00:07:38:10,札幌駅というか、近く北海道大学があって、北海道大学の中にもわさわさ緑がいっぱい残ってますけど、でもどんどん発展して、ビルができ、住宅街のどの中に大学がある。,Lavender
重田,00:07:39:03,00:07:40:22,そうなんだ。,Violet
石塚,00:07:40:00,00:07:45:05,それも後から出てきた都市の形,Lavender
重田,00:07:46:15,00:07:51:23,なんかでもね東京だと東京ってやっぱり街が大きく私東京に出てきた時に,Violet
重田,00:07:53:15,00:08:06:10,一個一個の街ごとに違うんですよね東京ってそうそれでなんか私中高は愛知だったんですよ愛知名古屋だったんですけど名古屋とかは全部の中心地の一箇所にいろんなものがあるみたいな,Violet
重田,00:08:10:10,00:08:12:22,そろみたの地方都市って割とそう,Violet
石塚,00:08:12:22,00:08:17:20,そういうところが多いですねやっぱり駅とかそういうところを中心にどんどん,Lavender
石塚,00:08:22:10,00:08:23:23,特徴を持つというような,Lavender
重田,00:08:26:22,00:08:44:12,その中で、散歩が趣味なんで、今日も少しここを歩いてきたんですけど、やっぱりベイエリアっていうのは特にその再開発がすごくて、あとほら高層マンション建てられるでしょ、ここって。だからあのタワマンの嵐じゃないですか、結局。,Violet
重田,00:08:44:12,00:09:02:02,それは多分その建築基準法の関係で建てられるってことがあるんでしょうけどこういう街並みって私は西側に住んですけど東京の西の練馬区なんですけど練馬とかあと杉並が隣ですけどあと北区とかねあと世田谷とかああいうところにはとは全然違う,Violet
石塚,00:09:02:10,00:09:06:02,まあそう、普通に家がありますから,Lavender
重田,00:09:04:00,00:09:13:08,普通に家がありますからあっちは全然面白い場所じゃないんだけどこっちと比べたらなんかマシって来るたびにね、なんかうわってこう,Violet
石塚,00:09:13:10,00:09:27:13,ビルがバーっとなっていて私でも実は海とか川とか結構好きなんですよ川があるだけでもすごい和む,Lavender
重田,00:09:27:15,00:09:30:02,そこはいいですよね。,Violet
石塚,00:09:30:10,00:09:33:13,後ろも公園がある,Lavender
重田,00:09:34:00,00:09:38:22,だからここは一番マシっていうかでもこっちの方行くとほらもうすごいすごいじゃん,Violet
重田,00:09:40:02,00:09:49:10,びっくりするの勝ちどきになんか映画評論家の何かの話を聞きに来た時に駅出たらもう見えないの全部壁っていうか,Violet
石塚,00:09:48:18,00:09:57:10,でも迷うんですよ何がなったか分かるんですよそうなんですよ方向が全然分からなくなったりとかしますよね,Lavender
重田,00:09:57:10,00:10:11:20,あとねやっぱりねこの湾岸地区は平べったいじゃないだからあの関西の人間って必ず山は北なんですよ海は南でだから山の方に坂上がっていく方が北っていう,Violet
石塚,00:10:05:18,00:10:09:00,海は南はいはいはい,Lavender
重田,00:10:13:03,00:10:19:10,なんとなくそれで方向感覚かない分かるんだけどこの辺とかベターってしてるから西か東かもう何でも,Violet
重田,00:10:21:13,00:10:35:10,こういうのもなんかちょっとなんかねだからなんていうのかなまた多分何段階か再開発あったと思うんですけどオリンピックのためにかなりやったと思う,Violet
石塚,00:10:35:13,00:10:50:00,そうですね、それはそうですね。オリンピックもそうです。いろんな事件というか、いろんなところがあって、後から付け足していったところもいっぱいあるのかなという気もする。,Lavender
重田,00:10:49:15,00:10:55:00,そうですよね。だから埋め立てだってね、1回でこうやってるわけじゃないから、どんどんこうやっていって。,Violet
石塚,00:10:53:05,00:10:56:15,でもやっぱりこの皮は基本なんじゃないですか,Lavender
重田,00:10:56:20,00:10:58:12,ここがそうじゃないかな,Violet
重田,00:10:59:13,00:11:08:00,そこはそうだと思いますあとなんだろうなあのー最近ね水運にまた関心があるんですけどいろんなことに関心があるんだけど,Violet
石塚,00:11:10:08,00:11:12:02,そっちの運です,Lavender
重田,00:11:15:15,00:11:25:17,水を通じて東京から江戸を見透かすような形での街の,Violet
重田,00:11:25:17,00:11:35:20,再開発って言ったらなんだけど再構築みたいなことを結構東京都もやろうとしていてそれを考えた時に多分隅田川ってめちゃくちゃ重要,Violet
重田,00:11:37:10,00:11:41:00,まあでもその水運っていうのがそれこそ今ほらなんだこれ館部,Violet
重田,00:11:42:05,00:11:44:08,船とかそんなのだけになっちゃってるじゃないですか,Violet
石塚,00:11:44:23,00:11:48:05,まあでも風物詩っぽいようなイメージがあったんですけど,Lavender
重田,00:11:47:17,00:11:52:15,だからそれでえっともともとはだからなんていうのかなもっとその,Violet
石塚,00:11:53:03,00:11:57:07,あーあの荷物を運ぶためにとかですね,Lavender
重田,00:11:56:12,00:12:03:20,人も運ぶし、荷物も運ぶし、だから道路と鉄道とかの代わりをしてた場所だったわけですよ。,Violet
石塚,00:12:02:00,00:12:08:20,そうですよね、ずっとそれで栄えてきたというか、そういう形でも発展してきた場所ですよね。,Lavender
重田,00:12:08:20,00:12:26:02,そうそう、でもそれがほとんどなくなっちゃって、で、結構その、まああの川が暗渠にされちゃったところがすごい多くて、ここはあのもう本当に河口のところだから広く残ってますけど、あそこのほら日本橋の,Violet
重田,00:12:27:15,00:12:35:00,全部そのなんだっけえっと暗虚にされて高速道路でこう首都高で上をこうめられて,Violet
石塚,00:12:33:13,00:12:36:12,上を埋められちゃったんですね,Lavender
重田,00:12:36:12,00:12:41:17,それを今高速道路を地下化してなんか日本橋を復活させる,Violet
石塚,00:12:41:23,00:12:53:05,私は高速道路の上がバーッと覆われていて、下が川とかっていうところを洗うじゃないですか。ああいうところ結構好きなんですよ。,Lavender
重田,00:12:54:20,00:12:57:00,もうなんかもう通ってるだけでもはびしい,Violet
石塚,00:12:57:03,00:13:03:03,いやいやなんかあの昭和な感じって言ったら怒られそうですけどちょっと心が落ち着く感じが好きで,Lavender
重田,00:13:03:07,00:13:08:18,なんでしょうねその上が覆ってて下が川になっててこの横ギリギリまで立って,Violet
石塚,00:13:09:03,00:13:12:00,あの感じ好きです,Lavender
重田,00:13:12:00,00:13:13:15,もうあれ見ると私悲しくなる,Violet
重田,00:13:32:08,00:13:38:12,喋ってあのそういうのもでもだからどう何をどう残すかっていうのが今難しい,Violet
重田,00:13:40:18,00:13:51:20,開発してできたものでも例えば50年60年経ったらそれは残した方がいいのかすごく汚くなっちゃってるようなところも残した方がいい,Violet
石塚,00:13:49:23,00:13:52:02,残した方がいいのか,Lavender
重田,00:13:53:00,00:14:02:05,もっとピカピカにした方がいいのかあるいはもっとその前のものに戻した方がいいのかっていうのはなんか正解が多分ないからいろいろね玉川浄水,Violet
重田,00:14:07:20,00:14:18:02,そういう復活で、せき止めちゃってて、全然水が流れてなくて、ずっと暗渠にもしてたし、そもそも止めてたらしいんですよね、あっちの立川とかあっちの方から。,Violet
石塚,00:14:18:08,00:14:23:13,水は止めると、どんどん循環ができなくなるから、なんて言うんですかね。,Lavender
重田,00:14:23:17,00:14:30:08,どっかにね川に流してたみたいですその水をねそれであの要するに死んだ,Violet
重田,00:14:34:18,00:14:36:08,それをなんか清流復活とか,Violet
重田,00:14:37:23,00:14:43:07,イノカシラ公園の中とかもそれを戻してるんですけど、すごいんですよ。なんかもう、なんていうの?動物。,Violet
石塚,00:14:44:00,00:14:48:00,いっぱい今復活してる環境が,Lavender
重田,00:14:46:12,00:14:49:03,すごいんですよなんか鳥とかなんか,Violet
石塚,00:14:51:13,00:15:06:01,はい、動物がいるいないって全然違ってて、ちょっとこの間ニュースで、論文で見たんですけど、火山とかでバーって、火山あげで爆発して、いろいろ用が…,Lavender
石塚,00:15:06:01,00:15:20:14,とか流れてきて固まると草木とかも何もなくなるじゃないですかただの岩場になっちゃうんですねそこに研究者がネズミを数匹離したんですよ回収して,Lavender
石塚,00:15:20:14,00:15:35:03,話してる間にネズミがうんちをするじゃないですか回収した後の地区と全くそれをしてない地区の10年後だったかなを比べたらネズミを話している方が植物が豊かになって,Lavender
重田,00:15:35:13,00:15:38:00,ネズミって話してすぐ回収するの,Violet
石塚,00:15:37:17,00:15:40:00,あのもちろん何年?1年後?,Lavender
石塚,00:15:41:00,00:15:46:05,1年間だけ話してっていう風にしたら全然その後の,Lavender
石塚,00:15:47:13,00:15:55:07,やっぱりこのネズミ多分東京の方ってドブネズミとかクマネズミとかあんまり良いイメージない,Lavender
石塚,00:15:59:07,00:16:04:18,どんな動物、生き物でも役割はあるんだなっていうのを,Lavender
石塚,00:16:05:20,00:16:09:00,あの論文をやって感動したんですよね最近,Lavender
重田,00:16:09:05,00:16:17:20,ネズミの話はでもちょっと難しいとこもありますよねなんかネズミの中にもあのどこででも生きていけるネズミ,Violet
石塚,00:16:20:20,00:16:26:23,私実は殺粗剤の研究もしてまして怖い怖い毒の研究もやっています,Lavender
石塚,00:16:28:23,00:16:35:03,ネズミの中には割とですね今東京近辺のネズミって特に強いんですよ,Lavender
重田,00:16:35:17,00:16:38:20,え、それって何?抗生剤飲みすぎてる体制…,Violet
石塚,00:17:01:15,00:17:06:03,あれは生活サイクルというか寿命が短い,Lavender
石塚,00:17:08:05,00:17:21:10,そうなんです。哺乳類って基本的に寿命が長いから、あんまりそういう、なんていうんですか、トート圧とかで全員が全滅するような目にあって、そこで生き延べて増えるっていうのにあまり適してない。,Lavender
石塚,00:17:24:12,00:17:43:05,でもネズミってあの寿命が高々2年ぐらいなんですよね日本にいるネズミとかだとそうすると殺素剤をバーって巻いて死んだ中にたまたま生き残れる遺伝子が残っている子たちが生き残っちゃって東京関東近郊ですね8割方強い子が今,Lavender
重田,00:17:43:10,00:17:45:20,でもそうすると,Violet
石塚,00:17:49:00,00:17:58:12,いろんな種類の殺素材があるんですけれども今の日本で使っている殺素材と海外で使っている殺素材ってちょっと強さが違うんです,Lavender
石塚,00:17:59:13,00:18:05:13,海外で使っている酸素材はめちゃめちゃ強いんですよっていうのは弱い酸素材がもう効かなくなっている,Lavender
石塚,00:18:07:20,00:18:21:10,そういう遺伝子変異を持ったネズミが今中国、韓国まで来ててあ、そろそろ日本に来るんじゃないかって言われてもう数年以上経っててまだ見つかってないんでまだ大丈夫だ,Lavender
重田,00:18:22:00,00:18:24:15,木の大きさだと入るのに時間かかる,Violet
石塚,00:18:25:17,00:18:31:13,そうですね、意外とですね、湾岸あるじゃないですか。港に船がついて。,Lavender
石塚,00:18:32:15,00:18:36:10,自然のネズミって遺伝子がちょっと違うんですよ中央にいるネズミ,Lavender
石塚,00:18:37:13,00:18:40:18,明らかに海外から持ってこられたネズミっていうのが,Lavender
石塚,00:18:42:10,00:18:44:18,かもしれないですね,Lavender
石塚,00:18:46:10,00:18:56:12,今のところその子たちはまた多分入ってきてないか増えてないかで今のところ新宿とか私ネズミ捕りに行ったりとかしてたんです,Lavender
石塚,00:18:57:13,00:18:59:00,今のところは大丈夫,Lavender
重田,00:19:03:15,00:19:06:12,だっていろんな箱とか入っていったり それこそトラックとか,Violet
石塚,00:19:07:05,00:19:13:17,そうですね、昆虫もそうですけどね、外来の生き物たちはどんどん広がっちゃいますよね。,Lavender
重田,00:19:14:00,00:19:16:00,やっぱり暑いのは強い,Violet
石塚,00:19:17:00,00:19:30:08,ネズミの種類によるんですけどおともとドブネズミってなんでドブネズミっていうか下の方に住んでるんですよね下水のところを使って彼ら泳ぎが得意,Lavender
石塚,00:19:31:10,00:19:37:15,逆にクマネズミっていうのは今多分都心でよくいるのクマネズミの方が多いと,Lavender
重田,00:19:37:20,00:19:39:07,ドブネズミより大きいです。,Violet
石塚,00:19:41:07,00:19:54:18,わりと植物色が強いんですよねドブネズミとどっちもラッタス族なんですけど大きさでいくとドブが大きくてちょっとちっちゃいのがクマでで、目がクリクリして,Lavender
石塚,00:19:55:17,00:19:58:12,ただ立体方向の運動が得意なんです,Lavender
石塚,00:19:59:17,00:20:01:05,もともと木の上に住んでいた,Lavender
重田,00:20:02:12,00:20:06:20,下水とかにすると下の方にいるのがドブネズミで,Violet
石塚,00:20:07:13,00:20:10:12,電池上がっちゃったりとかしてる,Lavender
重田,00:20:10:18,00:20:16:12,なんていうのパイプみたいなところピューってこうクマです確かにそれは小さい気がします少し,Violet
石塚,00:20:12:15,00:20:14:23,熊です,Lavender
重田,00:20:18:03,00:20:20:20,でもどっちもやっぱり病気を媒介する,Violet
石塚,00:20:24:12,00:20:37:10,いろいろですね、あの子たちが今直接問題になっているわけじゃないんですけれどもニュースになっているのはハンターウィルスってありますよねあれもネズミが媒介する,Lavender
重田,00:20:36:12,00:20:39:03,うんでもそれは今いるそのネズミ,Violet
石塚,00:20:39:03,00:20:46:23,あの子たちが原因ではないんですけどやっぱかわいいもんね,Lavender
重田,00:20:46:08,00:20:50:05,でも実験でぶっ殺したりしてないんでしょ,Violet
石塚,00:20:50:12,00:20:54:05,ハイネズミちゃんも使いますね,Lavender
重田,00:20:54:00,00:20:58:18,でもまあ毒の研究ってことはやっぱり殺す実験しないわけない,Violet
石塚,00:20:59:17,00:21:07:10,そうですね。ただ私たちがやっているのは、毒って言っても、先生、例えば毒ってどういうイメージ?,Lavender
重田,00:21:08:00,00:21:13:03,それね、私今日ね、考えてたんですよ。で、いくつか毒のイメージ。,Violet
重田,00:21:14:08,00:21:16:18,一つはだからなんかフグとか,Violet
石塚,00:21:17:00,00:21:19:00,フグドックとか,Lavender
重田,00:21:17:17,00:21:22:08,鳥かぶととか、ああいうそのなんか昔鳥かぶとで奥さんを殺したみたいな,Violet
重田,00:21:24:20,00:21:31:23,いわゆる毒を飲むと死んじゃうみたいな毒っていうのは割と古典的なそれがソーシャルロックホームズとか,Violet
石塚,00:21:34:03,00:21:37:03,昔から暗殺に使われてましたからね、毒薬は。,Lavender
重田,00:21:37:03,00:21:46:10,そういう毒っていうのと、あとはそれと区別がつくのかわからないけど、毒って結構薬だったりする。,Violet
石塚,00:21:46:10,00:21:49:00,あ、とくと薬は表裏一体みたいな,Lavender
重田,00:21:50:03,00:21:56:02,使い方間違えると毒になっちゃうけどでも実際そのうまく使えば例えばだから麻薬とかもそうだ,Violet
重田,00:21:57:08,00:22:07:08,うまく使えばっていうか、使い方によっては非常に有用になるようなものっていうのもやっぱり毒の中に入るよなっていうのを思ってて、でもそれはフグみたいなのとはやっぱりちょっと違う。,Violet
石塚,00:22:09:15,00:22:15:08,尾本さんがおっしゃる通り,Lavender
石塚,00:22:16:12,00:22:19:05,有名な独生学の父っていうわけです。,Lavender
重田,00:22:18:18,00:22:22:18,15世紀くらい?ルネサンスの時代の人で,Violet
石塚,00:22:23:05,00:22:27:10,えっとですね、錬金術師って,Lavender
重田,00:22:27:10,00:22:29:20,私ねパラケルススってすごく好きなんです,Violet
石塚,00:22:29:20,00:22:31:08,あそうですか,Lavender
重田,00:22:31:03,00:22:33:20,その時代って本読んだ,Violet
石塚,00:22:33:08,00:22:35:03,めちゃくちゃ変な,Lavender
重田,00:22:34:22,00:22:45:17,変な人生なんですよ めちゃくちゃ変だからなんかまあ 同時にしてみればいわゆるヤシみたいなね こう存在っていうのがヤシっていうのね 工具師って書いてヤシっていうんですけど,Violet
重田,00:22:45:17,00:22:56:12,なんて言えばいいんだろう占い師とか錬金術師とか野師とかそういう人たちっていうので下界とかもする,Violet
重田,00:22:59:20,00:23:02:05,怪しい俗な何かその,Violet
石塚,00:23:04:20,00:23:08:08,現代だと術師みたいな,Lavender
重田,00:23:08:12,00:23:25:15,そうですね、だからアートとサイエンスが分かれてますから、その頃って。アートとサイエンスの中では、アートに属してた方の人たちって結構面白いじゃないですか。で、実際そっちの人たちが、だから下界なんて昔はほら、あの、理髪師と一緒の組合に入れられてて。そうなんですね。そうなんです。,Violet
重田,00:23:26:20,00:23:29:17,で、外科医も髪剃り使うからっていう,Violet
重田,00:23:30:22,00:23:33:23,それでほら、あのなんだっけ、理髪の毛が…,Violet
石塚,00:23:34:02,00:23:37:13,あのはいあの青いあのえっと血管,Lavender
石塚,00:23:39:05,00:23:40:20,インパと腸脈と動脈,Lavender
重田,00:23:40:10,00:23:53:17,下界と一緒に組み合いに入ってたからその印だったっていうことらしいんですけどだからそういう俗なところの方の人たちがいろんなことやっててそこから近代に繋がって,Violet
石塚,00:23:54:08,00:24:05:17,そうですね。多分毒性学は本当にそういうところからのような気がするんですけど、世の中のものは何でも毒であるというのがパラケル・スス先生の。,Lavender
重田,00:24:07:23,00:24:20:10,だからそうですよねパラケルシスとその周辺だ思い出したその本ねアレクサンドルコイレっていう有名な科学認識論の人が書いた確か本だったと思うんだけどパラケルシスなのにさらに周辺,Violet
重田,00:24:21:13,00:24:23:08,知らないみたいな人ばっか出てきます,Violet
重田,00:24:24:18,00:24:29:08,だからその毒か薬かっていうのが,Violet
石塚,00:24:29:13,00:24:31:20,なんかもう決めるのは量であるっていうのが,Lavender
重田,00:24:32:02,00:24:36:02,そう、でもね、それでね、今日聞きたいと思ったことがあるんですよ。,Violet
重田,00:24:39:13,00:24:54:00,青子ってすごい増えすぎちゃって今すごい大変だって世界中の魚たちが窒息してるんでしょそれがなんで増えちゃったかっていうのがなんだっけリンとか窒素を肥料に使って,Violet
重田,00:25:11:23,00:25:17:05,生活排水の中に窒素とかリンっていうのが入ってるっていうのは何に入ってるから,Violet
石塚,00:25:17:05,00:25:22:22,普通の有機物なので、例えば家で使う,Lavender
重田,00:25:22:22,00:25:25:03,うんうんへんならすげておきしい,Violet
重田,00:25:27:10,00:25:29:13,そういうものの中に入ってるってことなんだ,Violet
石塚,00:25:29:13,00:25:39:23,いろいろ排水に入っているのであれがどんどん増えると植物というか一部の植物にとってはすごい栄養素になって,Lavender
重田,00:25:41:10,00:25:45:08,栄養があることがダメっていうのがなんかちょっと不思議,Violet
石塚,00:25:49:00,00:26:01:15,例えばなんですけれども、栄養がありすぎるけど、別にその栄養は鳥にとっての栄養じゃないんですよね。魚にとっての栄養じゃなくて、特定の種の植物にとっての栄養があります。,Lavender
石塚,00:26:02:20,00:26:06:22,生態系のバランスを一気に崩しているんだと思います,Lavender
重田,00:26:06:08,00:26:08:12,だから魚にとっては別に栄養じゃなくて,Violet
重田,00:26:10:10,00:26:14:22,なるほどね。それがだから多くなりすぎちゃうと,Violet
重田,00:26:16:18,00:26:28:22,そうっていうのっていう話っていうのはなんかその毒性を持った何らかのその元素っていうか科学式がこうなってるみたいなのとなんかだいぶ違い,Violet
石塚,00:26:29:15,00:26:46:22,そうなんですけれども何でもバランスかなっていうところは多分一緒なんだと思います例えば食べ物とかっていろんな毒物入ってるんですよねいろんな毒物入って,Lavender
石塚,00:26:48:02,00:26:55:03,多分尾本さんが今日お昼に何食べたかわからないんですけどたこ焼きにもいろんなもの入ってますから,Lavender
重田,00:26:54:20,00:26:57:08,毒物って添加物とかいう意味じゃない?,Violet
石塚,00:26:57:10,00:27:02:05,違います違います。だってたこ焼きの中に入っている化学物質全部入れます。,Lavender
石塚,00:27:03:15,00:27:15:01,難しいですよね。私もちょっとなかなか言えないと思うんですけどたこ焼きに限らずですね、結構加熱するものを我々食べてたりとかするし,Lavender
石塚,00:27:15:01,00:27:26:12,そもそも植物そのものって いろんな元素とかも吸って育つじゃないですか植物の中に結構鉛とかカドミムとかも 当然入るんですよ土壌に絶対もう,Lavender
重田,00:27:28:00,00:27:30:05,だから吸い上げてるわけだもんね,Violet
石塚,00:27:29:10,00:27:34:08,そうなんです、そうなんです。なので、何を食べてもどこを我々食べてるんですよ。,Lavender
石塚,00:27:35:23,00:27:44:18,例えば植物の中には動けないので動物を避けたいじゃないですか食べられるのを避けたいのでやっぱり毒を作るんですよ彼らも,Lavender
石塚,00:27:45:17,00:27:48:10,アルカロイドが多分有名だと思うんですけれども,Lavender
重田,00:27:47:20,00:27:51:10,食べられないようにするために,Violet
石塚,00:27:49:20,00:28:04:08,前の研究でアフリカだったと思うんですけど草がバーって生えてるじゃないですか鹿類がその草をハモハモ食べた,Lavender
